# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 147
388 RADIAL 1013 760 1004.591231488034 506.50000000000006 380.0 -0.16448492960953856 0.1378920772385242
133 RADIAL 1140 760 1661.2435217326667 570.0 380.0 0.1281736065409619 0.025053422098075682
134 RADIAL 1140 760 1659.0507191100435 570.0 380.0 0.12340741881992946 0.02291416646180994
136 RADIAL 1140 760 1660.0664882403191 570.0 380.0 0.12241148777960814 0.02517704557651156
10 RADIAL 760 1140 1339.5535057683844 380.0 570.0 0.014189010583241306 0.000389987409352968
15 RADIAL 1140 760 947.7287522180005 570.0 380.0 -0.024394109294685558 -0.0039822325432538825
273 RADIAL 760 1013 755.0316207228899 380.0 506.5 0.07255446174779305 -0.13975636686481918
279 RADIAL 760 1013 782.6121388493608 380.00000000000006 506.49999999999994 0.07981374336847785 -0.03802796033498281
410 RADIAL 1013 767 793.3546890478127 506.5 383.2972972972973 0.007927085654285376 0.060267853789853894
27 RADIAL 1375 767 634.5273860183898 687.5 383.72093023255815 -0.27496244987859153 0.47007843562598495
29 RADIAL 1013 760 737.9420919802085 506.5 380.0 -0.021707342855858642 -0.03441752148789475
157 RADIAL 1144 760 887.3455130606628 572.0 380.0 -0.019889016728398268 0.0061961306411855415
31 RADIAL 1149 760 888.0061956756157 574.5 380.0 -0.07037836038599839 0.017128505382520448
180 RADIAL 1013 767 903.4064702807362 506.5 383.2972972972973 0.05916102605314777 -0.03077572593663221
181 RADIAL 1153 760 890.7339360541536 576.5 380.0 -0.06658090649518712 0.020506045079101785
183 RADIAL 1140 760 880.7776237041287 570.0 380.0 -0.053340794801378794 -0.02114209319206252
446 RADIAL 1140 760 940.742051754862 570.0 380.0 -0.1690324116704729 0.15701733212664445
453 RADIAL 1140 760 949.2493681589234 570.0 380.0 -0.1680329077200237 0.14127103878972272
199 RADIAL 1140 760 938.9992898736134 570.0 380.0 0.08663365968858755 0.002173081494840558
459 RADIAL 1147 760 896.5858562014332 573.5 380.0 -0.08926725456596458 0.019596911986804664
332 RADIAL 1144 760 900.9361977034168 572.0 380.0 -0.14994481598633094 0.10131833003018871
206 RADIAL 760 1108 1313.5362367942232 380.0 554.0 -0.013437672850576858 -0.003335168236011712
207 RADIAL 760 943 1048.7435254364318 380.0 471.7241379310345 -0.12236002317567944 -0.010176898484401009
462 RADIAL 760 1140 905.1073835175696 380.0 570.0 -0.08492415767630931 0.010085907626088604
209 RADIAL 1143 762 1358.0548131574835 571.5 381.0 -0.008816554819217629 0.0145740194595134
82 RADIAL 1348 752 612.2904522502308 674.0 376.18604651162786 -0.010655477449994018 -0.006838451067771249
464 RADIAL 760 1013 1084.9335653432122 380.00000000000006 506.49999999999994 -0.00036355413640537623 -0.020203617469343724
79 RADIAL 760 1013 1205.679769265886 380.0 506.50000000000006 0.06006249420339423 0.005232359463072027
466 RADIAL 760 1013 1089.694073164306 380.00000000000006 506.49999999999994 0.00036503575025296787 -0.012189864834809223
88 RADIAL 1013 760 1033.053683486151 506.5 380.0 -0.18267086107771976 0.08654545452166863
344 RADIAL 1013 767 1000.4191242096633 506.5 383.2972972972973 0.08207223272986856 0.030952184328761987
101 RADIAL 1013 760 1028.395165197698 506.5 380.0 -0.1473491649197352 0.0508159553843852
233 RADIAL 1140 760 948.8765845261912 570.0 380.0 -0.17503443631005355 0.1367963202061295
235 RADIAL 1013 760 768.8585230425554 506.5 380.0 0.05982139691798118 -0.13094475370433659
108 RADIAL 760 1013 1171.1225902317444 380.0 506.5 -0.10936056259609749 -0.0012237780886353916
368 RADIAL 760 760 610.3665506632722 380.0 380.0 0.009304242167454424 0.0010736453293605094
116 RADIAL 1140 760 1024.2649250423265 570.0 380.0 -0.062132967951907404 -0.022839593426492596
505 RADIAL 1013 760 746.5926194411211 506.5 380.0 -0.0003889923358847708 -0.011882801550801113
253 RADIAL 760 1140 915.352561152108 380.0 570.0 0.03468547052368388 0.0018247834814020083
155 RADIAL 1013 760 715.8857790330917 506.5 380.0 0.11252619084150323 -0.05133554132650029
289 RADIAL 1140 760 980.0910257141072 570.0 380.0 -0.15121031903402027 0.11928782112422973
398 RADIAL 760 1013 1151.18578349835 380.0 506.5 -0.14007560405731903 0.043065383471925234
156 RADIAL 1144 760 888.098236645833 572.0 380.0 -0.009208642402549129 -0.03059822202090764
416 RADIAL 760 996 1097.4686897354436 380.0 498.0 -0.16357894433092163 0.20433419544766362
290 RADIAL 1140 760 954.3765961488104 570.0 380.0 -0.15262685480846824 -0.026305338480667944
169 RADIAL 1013 760 798.1502024169796 506.50000000000006 380.0 0.008043195874307227 -0.010555394026847294
300 RADIAL 1140 760 1180.9288438845624 570.0 380.0 -0.046090474268220105 -0.1456900993252109
489 RADIAL 1144 760 887.800283329414 572.0 380.0 -0.01028161357751596 -0.02572560457813363
495 RADIAL 1351 754 1074.387626950246 675.5 377.0232558139535 0.07026505515661177 -0.19154090321057163
158 RADIAL 1275 760 916.8483964854457 637.5 380.0 -0.09924430179215031 0.08948900512295657
171 RADIAL 760 1013 793.8444450263986 380.0 506.50000000000006 -0.02965028130374024 0.048583065451458976
59 RADIAL 760 1013 1216.3275497172933 380.0 506.5 -0.07166162842951916 0.002065091789293786
475 RADIAL 1013 767 1143.1153575389058 506.5 383.2972972972973 -0.09081527676545001 -0.03435021927097897
357 RADIAL 760 1013 1213.2554809968565 380.0 506.5 -0.07912061102573836 0.004372110684415849
385 RADIAL 1013 760 906.137780572682 506.5 380.0 -0.030365026030208436 0.0039020252625712798
139 RADIAL 1013 760 839.3487400640956 506.5 380.0 0.07955549794780913 -0.03933437039615536
458 RADIAL 1140 760 951.363746736278 570.0 380.0 -0.15687736137720132 0.10289409838357656
395 RADIAL 1013 760 816.6868303222809 506.5 380.0 0.21080384291045418 -0.6134259802122884
226 RADIAL 760 1140 862.4628539398016 380.0 570.0 0.029005849627109302 0.0001642884187629717
54 RADIAL 1329 759 788.5541523182947 664.5 379.7142857142857 -0.5947113257608789 0.9602237719085389
304 RADIAL 1151 767 535.106915690941 575.5 383.6666666666667 -0.15814107215466974 0.3498202874913677
104 RADIAL 760 1025 1228.7320861290605 380.0 512.5 -0.0043872324028706505 -8.693045506626619e-05
73 RADIAL 1662 777 977.7394722004536 830.9999758402514 388.4444317642644 -0.3633422085111151 0.48037507601574747
127 RADIAL 1013 760 825.7469402691084 506.5 380.0 0.02900577133074736 -0.024925539666039824
238 RADIAL 1013 760 761.8883455690961 506.5 380.0 0.06265532542259175 -0.1143437738522044
172 RADIAL 760 1016 532.9434963409499 380.0 508.0 0.8623127447017681 -1.1424827938625053
231 RADIAL 760 1139 3467.241573743682 380.0 569.5 -5.551293510672895e-05 -1.0750410236771846e-06
239 RADIAL 1013 760 770.7897844980929 506.5 380.0 0.062182000526191314 -0.1490337240541017
349 RADIAL 760 1351 1100.922181182355 380.00000000000006 675.5 -0.0025182978342009016 -0.02832960239704503
28 RADIAL 1140 760 962.5980732395686 570.0 380.0 -0.17109888294864697 0.15488567189229868
470 RADIAL 1140 760 1214.8097914407742 570.0 380.0 -0.08067706715989574 -0.13287306348914305
234 RADIAL 1013 760 755.0960133278202 506.5 380.0 0.12209071922923305 -0.23569511831939818
64 RADIAL 1140 760 942.7271351727668 570.0 380.0 -0.13720947839578457 0.06381944460469484
515 RADIAL 760 1013 1204.2955105580447 380.0 506.5 -0.15927493614160884 0.0024567833502100907
355 RADIAL 760 1013 942.628529566145 380.0 506.5 -0.058468986388352163 0.0323133064813903
118 RADIAL 760 1140 1114.3278035448866 380.0 570.0 0.13048900154892887 -0.46064265561386136
119 RADIAL 760 1140 1155.8555413627757 380.0 570.0 0.14587771904738966 -0.6339469458548014
412 RADIAL 760 915 1011.9453282201905 380.0 457.5 0.15186083542381412 -1.2652058896796587
270 RADIAL 1013 767 923.462379323663 506.5 383.2972972972973 0.08804138291150522 0.021930639062926378
162 RADIAL 824 774 800.0826834794117 412.0 387.030303030303 0.09322482662119629 0.010660813587340213
507 RADIAL 1140 760 1001.6515607642048 570.0 380.0 0.08682905192297588 -0.028881791371140504
502 RADIAL 1013 767 811.658175189116 506.5 383.2972972972973 0.029893610739899653 -0.007646613436567149
503 RADIAL 760 1013 1204.4329472369002 380.0 506.50000000000006 -0.01319713080964173 0.031242561334480095
417 RADIAL 760 1052 1160.7263906950643 380.0 526.0 -0.1742956756424834 0.19216095908690262
337 RADIAL 1013 760 817.9452534289092 506.5 380.0 -0.041450239800479446 0.00273507720764354
517 RADIAL 760 1013 599.8643217774896 380.0 506.5 1.1324426463723043 -2.221840433578427
292 RADIAL 1107 760 869.8240992219352 553.5 380.0 0.35090607206992736 0.019102690205393676
182 RADIAL 1168 760 932.2584462205286 584.0 380.0 -0.018982902555767657 -0.020714969726960634
282 RADIAL 1013 760 1042.3563157512644 506.5 380.0 -0.1360046125050927 0.03836765064155691
51 RADIAL 1013 760 752.0634218609515 506.5 380.0 -0.046997432737318975 0.013944229902768071
44 RADIAL 760 1013 1120.7726658682884 380.0 506.5 -0.364966908267945 1.6149434356558612
373 RADIAL 760 1013 1214.7989156901324 380.0 506.5 0.007397151837849353 0.0002067362153471827
403 RADIAL 760 1013 2220.4629304924756 380.00000000000006 506.49999999999994 -0.05046685439174156 -0.0029029886341433576
9 RADIAL 1140 760 909.9114671574584 570.0 380.0 -0.12997302718455167 -0.041300693964527714
236 RADIAL 1013 760 756.9468325365896 506.5 380.0 0.09606602666464441 -0.2183340892459863
237 RADIAL 1013 760 760.2255246822325 506.5 380.0 0.08345228010221292 -0.18735157741320874
98 RADIAL 766 766 816.4342099263896 383.0 383.0 0.1432513864486207 -0.2923183011056245
413 RADIAL 760 997 1112.6866183960242 380.0 498.5 -0.17075707165231555 0.35255172768440596
167 RADIAL 1664 760 1283.900027433302 832.0 380.0 -0.010548625244529963 -9.968314171493345e-05
2 RADIAL 760 1140 1338.273627938051 380.0 570.0 -0.001356492989386816 -8.3466689779474e-06
299 RADIAL 1013 767 1164.8623836828153 506.5 383.2972972972973 -0.08236280393077296 -0.15362440552292161
371 RADIAL 760 1013 792.2727149997563 380.0 506.50000000000006 0.12175392101493691 -0.4402761729828283
252 RADIAL 760 1140 818.8332855957073 380.0 570.0 -0.035983615603570454 -0.0032211264263851125
195 RADIAL 760 1351 1418.634593687305 380.0 675.5 -0.08381958984084473 -0.09187650864744716
522 RADIAL 1013 760 925.8840767974651 506.5 380.0 -0.1968560406528966 0.14386758084420212
213 RADIAL 760 921 1256.0363229821878 380.0 460.5 -0.05033886039261972 -0.41005304838464146
24 RADIAL 1013 760 860.648206035183 506.50000000000006 380.0 0.008722863607699268 0.0005972118949691793
436 RADIAL 1351 754 1063.1425654423213 675.5 377.0232558139535 0.08941072628471064 -0.1974962994301176
103 RADIAL 760 1013 780.8849784971464 380.0 506.5 0.14686275473290256 -0.5023014749473975
137 RADIAL 1140 760 976.1058960493497 570.0 380.0 -0.0639065913784366 -0.059395101206846934
33 RADIAL 760 1140 1405.9981976217716 380.0 570.0 -0.012006614008612072 0.016209092761385453
23 RADIAL 1140 760 979.6297558639819 570.0 380.0 -0.11502137963358439 -0.44231935221386026
196 RADIAL 1140 760 1009.2951462780437 570.0 380.0 -0.1465494412045725 0.11640187347303184
492 RADIAL 1140 760 932.8236676398635 570.0 380.0 -0.20344959436855026 0.16146809853353203
178 RADIAL 760 1013 1205.9535161596377 380.0 506.5 -0.10574675613344468 -0.005779411598079382
364 RADIAL 1348 752 1164.9569619073732 674.0 376.18604651162786 -0.05355100235875479 0.6888595916482593
198 RADIAL 1140 760 1011.7130346780913 570.0 380.0 -0.14955807974286192 0.12132762756891911
524 RADIAL 1013 767 973.6229665303803 506.5 383.2972972972973 0.15410251485357557 0.04611512397813678
197 RADIAL 1140 760 1012.0758002834217 570.0 380.0 -0.14676892478825493 0.11825214500330651
414 RADIAL 1018 760 1114.9170020990662 509.0 380.0 -0.19029989507987327 0.11330221438583687
377 RADIAL 1013 767 758.3724683878095 506.5 383.2972972972973 0.05799973723459779 -0.03349679313297437
248 RADIAL 760 1140 828.8494056424469 380.0 570.0 0.001317605902049974 0.01851747635141289
193 RADIAL 1351 760 1411.5398179018532 675.5 380.0 -0.03399409637222847 -0.4426742965980066
455 RADIAL 760 1351 1619.2865313298921 380.0 675.5 0.29687777963277173 0.02063228645472252
