# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 48
82 RADIAL 1348 752 606.7575669399528 674.0 376.18604651162786 0.0 0.0
88 RADIAL 1013 760 1021.8086956521738 506.5 380.0 0.0 0.0
104 RADIAL 760 1025 1230.030769230769 380.0 512.5 0.0 0.0
157 RADIAL 1144 760 882.5142857142858 572.0 380.0 0.0 0.0
169 RADIAL 1013 760 810.4000000000001 506.50000000000006 380.0 0.0 0.0
171 RADIAL 760 1013 810.6666666666667 380.0 506.50000000000006 0.0 0.0
182 RADIAL 1168 760 901.0285714285716 584.0 380.0 0.0 0.0
199 RADIAL 1140 760 892.6784704398139 570.0 380.0 0.0 0.0
235 RADIAL 1013 760 752.5142857142857 506.5 380.0 0.0 0.0
238 RADIAL 1013 760 752.5142857142857 506.5 380.0 0.0 0.0
239 RADIAL 1013 760 752.5142857142857 506.5 380.0 0.0 0.0
252 RADIAL 760 1140 814.2857142857143 380.0 570.0 0.0 0.0
253 RADIAL 760 1140 912.078654592497 380.0 570.0 0.0 0.0
255 RADIAL 760 1140 814.2857142857144 380.0 570.0 0.0 0.0
270 RADIAL 1013 767 956.3419611647323 506.5 383.2972972972973 0.0 0.0
273 RADIAL 760 1013 752.7619047619048 380.0 506.5 0.0 0.0
279 RADIAL 760 1013 752.7619047619048 380.00000000000006 506.49999999999994 0.0 0.0
282 RADIAL 1013 760 1021.8086956521739 506.5 380.0 0.0 0.0
290 RADIAL 1140 760 892.6784704398137 570.0 380.0 0.0 0.0
292 RADIAL 1107 760 853.9714285714286 553.5 380.0 0.0 0.0
300 RADIAL 1140 760 1150.597609561753 570.0 380.0 0.0 0.0
332 RADIAL 1144 760 882.5142857142858 572.0 380.0 0.0 0.0
349 RADIAL 760 1351 1080.888888888889 380.00000000000006 675.5 0.0 0.0
357 RADIAL 760 1013 1216.0 380.0 506.5 0.0 0.0
368 RADIAL 760 760 608.0000000000001 380.0 380.0 0.0 0.0
373 RADIAL 760 1013 1216.0 380.0 506.5 0.0 0.0
385 RADIAL 1013 760 926.1714285714285 506.5 380.0 0.0 0.0
388 RADIAL 1013 760 997.3277074542898 506.50000000000006 380.0 0.0 0.0
398 RADIAL 760 1013 1140.0000000000002 380.0 506.5 0.0 0.0
403 RADIAL 760 1013 2220.7792207792213 380.00000000000006 506.49999999999994 0.0 0.0
407 RADIAL 760 1144 490.1962504111391 380.0 572.0 0.0 0.0
410 RADIAL 1013 767 840.7656925820015 506.5 383.2972972972973 0.0 0.0
412 RADIAL 760 915 1005.2026358285148 380.0 457.5 0.0 0.0
452 RADIAL 1351 754 1076.4356803450473 675.5 377.0232558139535 0.0 0.0
459 RADIAL 1147 760 884.8285714285715 573.5 380.0 0.0 0.0
462 RADIAL 760 1140 879.4285714285714 380.0 570.0 0.0 0.0
464 RADIAL 760 1013 1042.2857142857142 380.00000000000006 506.49999999999994 0.0 0.0
465 RADIAL 760 1013 1042.2857142857142 380.00000000000006 506.49999999999994 0.0 0.0
466 RADIAL 760 1013 1042.2857142857142 380.00000000000006 506.49999999999994 0.0 0.0
468 RADIAL 1013 760 3125.828571428571 506.49999999999994 380.00000000000006 0.0 0.0
475 RADIAL 1013 767 1142.6000842532596 506.5 383.2972972972973 0.0 0.0
495 RADIAL 1351 754 1085.5366173677667 675.5 377.0232558139535 0.0 0.0
502 RADIAL 1013 767 834.7437997508694 506.5 383.2972972972973 0.0 0.0
508 RADIAL 760 1013 1082.416231884058 380.0 506.5 0.0 0.0
517 RADIAL 760 1013 579.047619047619 380.0 506.5 0.0 0.0
518 RADIAL 760 1011 1213.4876033057851 380.0 505.5 0.0 0.0
522 RADIAL 1013 760 898.4869565217391 506.5 380.0 0.0 0.0
524 RADIAL 1013 767 1017.0197998253075 506.5 383.2972972972973 0.0 0.0
