# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 22715, mean track length: 4.82
0 -0.0191484204831347 -0.2129366000665756 1.157381877963907 146 120 87 0.6
1 -0.03066686601950863 -0.2241357849782382 1.123891126878784 94 55 32 0.45
2 0.00545458800152776 -0.1903449420899138 1.179354387269483 132 112 90 0.67
3 -0.01054069159986404 -0.208962254111265 1.168512670712405 120 90 65 0.71
4 -0.01387912554061488 -0.2035594226490097 1.157385675325025 129 104 76 0.52
5 -0.02854244323546173 -0.1949857138151977 1.153393539104235 89 62 43 0.83
6 -0.04719049214277182 -0.2034882788632687 1.121713746802137 148 136 121 0.37
7 -0.02783265972493243 -0.2275583606884582 1.116021015179648 157 131 98 0.34
8 -0.0238566448046742 -0.2272607661838233 1.106583022420957 155 128 97 0.31
9 0.01012622767041371 -0.1711627977611391 1.187291363308111 157 140 123 0.47
10 -0.002800682169765922 -0.1610238056934787 1.178839445169671 141 116 82 0.77
11 -0.0307374569865948 -0.1518052849315079 1.161922665111181 137 116 94 0.58
12 -0.03658421174487492 -0.1738281144032183 1.156737331919192 125 105 79 0.49
13 -0.03739309308032313 -0.1581450400645822 1.155892004022127 68 49 42 0.45
14 -0.04804929502576971 -0.1514711024638735 1.148906103832093 70 51 41 0.45
15 -0.06089142576275308 -0.169025826151683 1.116164233500414 109 68 40 0.27
16 -0.04172081048480436 -0.1823074182620251 1.101475972924312 193 150 96 0.49
17 -0.03327087552497832 -0.186392944984336 1.089401544173269 63 37 21 0.15
18 -0.003593028856296532 -0.1371404911867612 1.182283597732835 116 86 54 0.46
19 -0.007399854742644929 -0.1345632975787022 1.178385851247054 133 112 86 0.33
20 -0.02111456490519181 -0.1238804850400275 1.174923955900059 121 98 78 0.61
21 -0.03920492017733312 -0.1272301275812679 1.162307494574181 111 96 82 0.44
22 -0.06371954053173701 -0.14506984970362 1.095945993235787 154 117 76 0.78
23 -0.08496473451565856 -0.1247458183173294 1.125762040676612 103 70 48 0.62
24 -0.06680047020442614 -0.1399150541364304 1.110658178488866 139 100 58 0.24
25 -0.04314954944180616 -0.1692461185178887 1.08765002514202 90 75 51 0.46
26 0.0004603459482036554 -0.1929335937919302 1.052160047992895 85 50 34 0.67
27 0.009099650913302892 -0.1212264015457193 1.194108499063373 71 50 39 0.27
28 -0.0004741951935245403 -0.1246801436719858 1.186754527223728 82 61 46 0.32
29 -0.008633230229008193 -0.1196357054157049 1.183462799484274 140 115 83 0.25
30 -0.03255682527445836 -0.1000720976698963 1.168437980572867 82 56 36 0.24
31 -0.09221609191977476 -0.1076592461523306 1.123379577606212 154 130 94 0.26
32 -0.08301600538506682 -0.1154439121387201 1.106112319293024 172 124 75 0.32
33 -0.007417405515126152 -0.1693888852842433 1.046789982702506 140 107 77 0.43
34 0.006308028383906206 -0.09812483574498027 1.196519442004581 76 59 49 0.33
35 0.006254542748580505 -0.0809510782762079 1.197830215830158 156 132 104 0.6
36 -0.007645263691563597 -0.09584182519813156 1.186847372362943 85 61 49 0.09
37 -0.001987176963808568 -0.09078431062738884 1.18961239565236 130 109 90 0.38
38 -0.01513987271923334 -0.08710830525581431 1.182659391530909 151 123 93 0.27
