# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 2065, mean track length: 5.62
0 0.02679312160180525 -0.2975737091835516 1.143432737937494 120 77 45 0.43
1 0.03321597011412947 -0.2834567529818131 1.139544902714944 189 160 115 0.12
2 0.02123751715207178 -0.2683934163201511 1.12603810618883 176 145 101 0.68
3 0.02552325648672504 -0.2696496061111599 1.120623392038423 191 150 95 0.09
4 0.009853863554110776 -0.2577463144023475 1.117887989003902 161 131 83 0.25
5 0.03456723573193854 -0.2299391531554535 1.142545170116327 137 93 53 0.27
6 0.02786643131020233 -0.2304765490390258 1.137745785724648 183 146 97 0.18
7 0.02648177866885826 -0.2210589067005655 1.140221062343355 184 149 98 0.1
8 0.01065458572663758 -0.2301271562413984 1.127512508622017 198 153 102 0.39
9 0.00639708336558481 -0.2449311463930962 1.12257138670565 111 80 58 0.29
10 0.01045238354435157 -0.2507925719877379 1.118877653176077 113 75 47 0.23
11 0.01244483268985003 -0.2456365008970321 1.116981319506118 174 125 71 0.17
12 0.005224827098985807 -0.2351853693125074 1.122890672502896 179 120 51 0.27
13 0.007205920201874494 -0.2332772320262528 1.121501550045704 124 96 69 0.15
14 -0.003828661978269532 -0.2376308820703225 1.11456485277621 112 66 37 0.18
15 -0.01770911490329707 -0.2400451141196201 1.104552490050818 173 110 48 0.27
16 -0.01627016096097877 -0.237336862226134 1.104015616503526 155 109 61 0.1
17 0.05817764490140731 -0.2072329780314114 1.152590251040529 154 103 50 0.18
18 0.0430251987672377 -0.1931558391340858 1.154518822223206 174 150 115 0.21
19 0.04470072578891909 -0.1895840458155769 1.156299144881481 161 112 63 0.09
20 0.04479772264425352 -0.1896166897934474 1.156635368235028 94 67 45 0.24
21 0.03872653193349768 -0.191124731458236 1.151817285353062 123 71 36 0.12
22 0.02039389079799614 -0.2098730061367256 1.137028255393714 82 45 24 0.13
23 0.00835219063124365 -0.193706964896585 1.137903512894082 202 175 126 0.11
24 0.001986972628760131 -0.193607592045513 1.130081107894135 117 71 31 0.08
25 -0.001315971648859493 -0.2135901984965157 1.121602041953797 121 76 46 0.2
26 -0.0115692941729309 -0.2151513180632186 1.113468295483691 110 53 27 0.23
27 0.04436281351925336 -0.1614797785257697 1.162022619484919 206 169 119 0.31
28 0.008643287411832734 -0.1670934538517553 1.138301336921759 185 139 92 0.24
29 -0.009086540327379822 -0.1913881992048898 1.120962431268827 114 60 28 0.11
30 -0.03752243831072744 -0.1973199154294406 1.09916263699513 112 58 26 0.23
31 -0.03437346323732393 -0.1806753234834523 1.106581469105067 146 94 46 0.08
32 -0.04842806884996403 -0.1740412070754051 1.097176075741172 112 64 32 0.13
33 0.0499587952958116 -0.1419113934486843 1.169810498720447 168 139 86 0.27
34 0.02226018936997126 -0.1501755919925451 1.149514806089309 165 133 88 0.17
35 -0.009727199746939974 -0.1477385474396107 1.131623929049776 73 36 24 0.31
36 -0.0187586063473269 -0.1534582715642688 1.125929083533849 147 100 62 0.34
37 -0.02203947072140799 -0.150761068577174 1.124898788955775 99 56 33 0.23
38 -0.02822880047636606 -0.1508196834355356 1.119598057331854 151 95 40 0.39
39 -0.03512835785601887 -0.1467928276310413 1.113183100160119 104 58 25 0.15
40 -0.03517971422771415 -0.146618283782859 1.113260245434467 110 60 24 0.11
41 -0.04400309602514135 -0.1570162163973604 1.105896165891436 108 77 50 0.28
42 0.03849010712671691 -0.121877664432954 1.165030651277183 181 156 118 0.25
43 0.03693603257483286 -0.1070542398362434 1.170131160853365 190 155 105 0.33
44 -0.01635159682741455 -0.1247128078198962 1.128953106411418 160 126 93 0.15
45 -0.02880351553947658 -0.1259993524736832 1.124852141315325 164 111 49 0.24
46 -0.04274523181290374 -0.1297716054620278 1.113057514059323 175 122 67 0.18
47 -0.06136441472527099 -0.1383142410727864 1.096012568360353 99 50 20 0.81
