# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 15390, mean track length: 8.44
0 0.7352855592354786 -1.259621778612269 0.4599801025624441 203 204 197 0.87
1 0.7136638969389233 -1.131525665363831 0.4522628939662511 143 135 118 0.61
2 0.7273745701598773 -1.140457109805356 0.4217483706469779 117 116 106 0.82
3 0.7136810322568765 -0.988144027192435 0.4653385451438328 90 85 76 0.49
4 0.7042328904172777 -0.975321371931232 0.4635011470739502 85 84 77 0.5
5 0.6938395579644676 -0.96656538956448 0.4286776281733442 67 67 64 0.6
6 0.6963106805076404 -0.9606900208983146 0.4262848574474722 75 75 73 0.52
7 0.7042608699433754 -0.9628452561243809 0.3758182915764839 177 183 196 0.31
8 0.7670644928487977 -0.9012519657697898 0.4707007885356136 213 216 214 0.5
9 0.6870611006687155 -0.8502379871664492 0.4387225038183465 76 75 70 0.36
10 0.6832593747227504 -0.8595736470837414 0.4031859443905977 83 82 76 0.69
11 0.7083377572702867 -0.8037810476246748 0.4424984621774469 98 98 101 0.36
12 0.6932109628520984 -0.7964953743971209 0.4372280856836079 137 137 129 0.36
13 0.7197371686915939 -0.7039556708086943 0.4455728770314064 107 107 101 0.38
14 0.7128328620966655 -0.6826989086582785 0.4688956438327248 132 129 120 0.52
15 0.5613408136647833 -0.44712511059953 0.8259119811473471 176 183 188 0.84
16 0.5591470970010352 -0.4366820179042756 0.8267669761674136 138 148 153 0.34
17 0.6419779489669237 -0.6270183453368655 0.4372682928692725 118 116 108 0.31
18 0.5693483627407175 -0.4264754611850341 0.8125296096233007 122 123 130 0.57
19 0.6544779994575515 -0.6089838270839671 0.4482559671049258 92 92 84 0.42
20 0.694333104763414 -0.6799484328574894 0.3174628401016036 124 129 133 0.27
21 0.648162164655201 -0.6135503213022011 0.4247813745499306 72 73 67 0.31
22 0.556470716852752 -0.3940776059155245 0.8334415849452497 190 202 208 0.31
23 0.7877515933818779 -0.6300032210059708 0.4771478596687456 139 144 149 0.36
24 0.5437464824115344 -0.3892423634480798 0.8067165519035598 151 166 175 0.34
25 0.6641842507366962 -0.6035077454125027 0.3754828227838961 129 128 122 0.44
26 0.6473843744792084 -0.5586068892133045 0.4372097251697055 103 103 97 0.57
27 0.6892703644255036 -0.5978051729074559 0.3791884852799756 101 97 88 0.35
28 0.5040482138763649 -0.2764232362952745 1.021623881647755 190 199 203 0.8
29 0.5541080010877694 -0.3659621813568107 0.8299412924738045 110 108 104 0.56
30 0.7137032723843491 -0.5624639288389395 0.4504106799190422 110 111 106 0.4
31 0.5573738443987238 -0.3556228636524111 0.83012972567455 98 108 111 0.3
32 0.7153341883927316 -0.5575959003871835 0.4462765711213224 119 119 115 0.75
33 0.7190879508483317 -0.5640749093075692 0.4344314971056791 113 109 99 0.53
34 0.6710410721782629 -0.5665049517619857 0.368663111238303 123 122 118 0.64
35 0.7203474284378006 -0.5640887376882131 0.4245921528884767 103 99 87 0.41
36 0.5494899984740628 -0.336685326797678 0.8107398925934179 133 134 132 0.86
37 0.7460468317228346 -0.3843423549468129 0.8642313770598952 106 114 115 0.2
38 0.7068096755591555 -0.5219606680424395 0.4156461460345046 82 80 73 0.62
39 0.7446691515539292 -0.3781940099609846 0.8648843541366182 88 95 97 0.29
40 0.7263123164733598 -0.3606853582413834 0.8792547500452689 200 206 209 0.91
41 0.5433741096521353 -0.3153813092191509 0.8122703752783198 131 131 130 0.63
42 0.4759819132449331 -0.2281395289404093 0.9949261849154111 111 123 136 0.75
43 0.7221370555275459 -0.5027933372460774 0.4323869038398366 100 95 84 0.45
44 0.5492958962817508 -0.3065904634967389 0.8284775479116392 113 116 115 0.38
45 0.6446093553953556 -0.4645483264419349 0.4338558121461848 143 140 131 0.51
46 0.5370019398976643 -0.3051369363464229 0.7955662528452496 65 67 59 0.37
47 0.4724567317256184 -0.2271929491010173 0.9567125431289327 208 224 234 0.39
48 0.4682025091959848 -0.2132993516948478 0.9933091577459261 66 70 74 0.47
49 0.5440996734406761 -0.2902459642694696 0.8206824262662126 80 82 79 0.46
50 0.6433455939396543 -0.4565933047366834 0.4042058155258542 99 97 91 0.58
51 0.6618649067453346 -0.4713847137317502 0.3687912931597961 116 115 109 0.51
52 0.6465005988981855 -0.4473003176756855 0.4100035145320421 99 94 84 0.52
53 0.553648291686299 -0.2904974986770466 0.7878827642016588 98 99 96 0.31
54 0.5504469513063138 -0.2788232597653952 0.8135661277706385 112 110 104 0.44
55 0.5612827971333638 -0.275573433569186 0.82477425130587 112 107 96 0.3
56 0.6790775794126918 -0.357299247188362 0.6808861489536036 64 73 81 0.35
57 0.4703005773322311 -0.2017141851644493 0.9629370251495494 78 78 76 0.31
58 0.4520209560250973 -0.188887982515882 0.9828192150965852 108 115 120 0.36
59 0.4635996683806441 -0.1894783764152206 0.9747642138083494 116 120 120 0.51
60 0.7583532465406428 -0.4417645115569199 0.4436507566875598 124 128 127 0.33
61 0.7584371362767535 -0.4294391106092421 0.4427269026657863 130 131 124 0.24
62 0.6825979938004196 -0.2898800834251798 0.8323685623878325 130 139 144 0.29
63 0.699215495303761 -0.3597944830003231 0.6070299858911661 59 69 76 0.64
64 0.7279372845436163 -0.2929340730824224 0.8438182615675002 118 118 114 0.59
65 0.7230697605179099 -0.2837275774789231 0.8418540191180895 106 114 120 0.48
66 0.4603277584031706 -0.1621577265148368 0.9885695808859071 84 84 80 0.24
67 0.4614957008105069 -0.1619748006002388 0.9843204202893151 102 102 86 0.35
68 0.6654822509993661 -0.3925115291091773 0.3776311043030208 63 61 55 0.51
69 0.4717187371760383 -0.1679351890731401 0.9651506074143574 94 91 85 0.29
70 0.5339644608136305 -0.2271587453717512 0.808243805475019 115 120 117 0.9
71 0.4699405194709851 -0.1621938917583762 0.9711017500676081 110 112 102 0.59
72 0.5341998858879508 -0.224824805787129 0.8061173532517627 114 114 106 0.42
73 0.470425440910182 -0.162292673560452 0.9647748749368997 96 94 89 0.28
74 0.6249566469446606 -0.2662653558577659 0.741027069610148 78 90 98 0.43
75 0.6500519732312017 -0.3639606100642728 0.4110791766979891 87 88 84 0.34
76 0.4698622721795179 -0.162222857087387 0.9559071169288795 74 79 76 0.75
77 0.6825178650886212 -0.3203907756550223 0.5918701326452021 67 74 81 0.38
78 0.6354198367828661 -0.2723827116791523 0.7040707930855132 70 79 86 0.24
79 0.4577476680676524 -0.1450169643757496 0.9927787287947694 119 126 130 0.24
80 0.5544580735208029 -0.2143398381135801 0.8281486217094568 99 100 102 0.33
81 0.5527445136427444 -0.2264947467513731 0.7797182546173906 60 59 55 0.22
82 0.7168821832570713 -0.2371484346066136 0.8591872198287809 135 133 129 0.73
