# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 44, mean track length: 3.14
0 -0.004545365651803662 0.38285105221588017 0.8391279971946946 141 90 48 0.3
1 0.032772008681693915 0.3895522734441896 0.8671976055738739 98 50 20 0.23
2 -0.015865855299716288 0.387105981002855 0.8297655186960663 112 59 23 0.44
3 -0.00661048320980902 0.3949282880041882 0.8327024213312977 78 26 8 0.12
4 0.03278083823298409 0.40859811052457856 0.8569401444382646 86 37 11 0.18
5 0.03326883562190831 0.41362345708215953 0.8565918272123689 90 36 9 0.42
6 -0.01766589958885369 0.41730323137834513 0.8095775140157232 117 72 42 0.2
7 -0.04048323938899717 0.3740951870931115 0.8162752633281485 75 26 5 0.17
8 0.006658874988637775 0.3828820146293345 0.859841876543657 31 6 1 0.27
9 0.016244317601035944 0.39378754260318627 0.8625314127180231 70 22 5 0.19
10 0.06059755630492525 0.39333270573799356 0.8851958625071129 45 12 2 0.46
11 0.014628868860006257 0.4090295207373855 0.8507772341420565 118 63 28 0.16
12 0.017465929920169064 0.4094899300467549 0.8537637520057406 49 14 2 0.24
13 0.055126706319483965 0.41390972036779194 0.8730110265392477 150 110 71 0.26
14 -0.006210164081742418 0.4065392534465242 0.8261925598940777 74 21 4 0.09
15 0.027980404672406013 0.4087614832881924 0.8617043217938077 55 22 7 0.21
16 0.04415411141267937 0.4129174875050281 0.8637642603181185 106 47 16 0.36
17 0.048584034575144694 0.42458555335322706 0.8593410522233493 131 83 50 0.15
18 0.06016523917119032 0.42914839667519106 0.8694198847527268 17 5 2 0.16
19 0.07562427550297157 0.4188936549563966 0.8850878559690131 115 57 16 0.09
20 -0.01698330202963497 0.40057312751460095 0.8193376800572878 159 107 61 0.24
21 0.017148380165466038 0.4246314691416572 0.8434244873456981 51 15 1 0.2
22 0.017148380165466038 0.4246314691416572 0.8434244873456981 51 15 1 0.2
23 0.01172343012559184 0.38965867498120965 0.8622671282824105 157 99 50 0.67
24 0.0429889664767255 0.3965627669947678 0.8701809982747842 33 6 1 0.14
25 0.058957400384982976 0.4167276832248001 0.8728551128635306 32 9 1 0.52
26 -0.01740943020237593 0.40873822977436414 0.813762968526147 156 103 60 0.23
27 -0.0017991590767481062 0.40689453461291136 0.8281863586989056 146 95 57 0.22
28 0.010787605570309 0.41816253918853097 0.8414425653201203 99 57 28 0.24
29 0.03626097029744724 0.42042719305517207 0.8514359269730316 135 88 52 0.15
30 -0.0029550999713786673 0.37629622085045067 0.8441425303289681 118 63 20 0.44
31 0.037048732675221054 0.411508503468633 0.8568263070869402 146 96 55 0.11
32 0.028673752775254305 0.41506302260616273 0.8596564580498471 40 11 1 0.26
33 0.02696879417497341 0.41139320297984294 0.8598629435353724 127 74 38 0.36
34 0.019459952635150338 0.3956124675393044 0.8644778580537665 147 86 42 0.34
35 -0.008883504051982688 0.392031823180665 0.8333048696030347 149 83 41 0.37
36 0.019940327192607122 0.40831028124467533 0.8554183207578012 163 104 62 0.14
37 -0.0199506372302219 0.40518212884209454 0.8184516677964162 148 89 47 0.22
38 -0.012489814235998249 0.40891803956946104 0.814108953676794 117 52 18 0.17
39 -0.016990844315495204 0.39229704547248234 0.823915499773126 178 124 73 0.39
40 -0.014540614629285308 0.39639439874376625 0.8244674667479553 122 62 23 0.13
41 -0.01045727530778012 0.37432526964456864 0.83991702387377 87 38 14 1.65
42 -0.014895446414118836 0.4139985550881585 0.8100261890392177 68 26 5 0.32
43 -0.014895446414118836 0.4139985550881585 0.8100261890392177 68 26 5 0.32
