# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 97, mean observations per image: 238.320
523 0.9904654685747043 0.006633419718203705 0.080164340121656 -0.11183846186845861 -0.38008807759310803 0.09357694104761907 0.18650130145546834 523 image_000523.jpg

400 0.9559572792323718 0.06789599963399592 0.27783891676320777 -0.06588903089267283 -0.30924415390323245 0.07147275635549899 0.8609222233475129 400 image_000400.jpg

372 0.9999341292213193 0.008146901418635008 0.0055285662337211765 -0.005898985524209428 -0.05522336046831807 -0.013469659363826719 0.026812467913510593 372 image_000372.jpg

309 0.9999994522565321 -0.000669489332516704 0.0007726485202265922 0.00023123399792170665 0.002053489571102863 -0.00015915694203113664 -0.00501957652023532 309 image_000309.jpg

375 0.9993657059188944 -0.035203833908836746 -0.002220806479186669 -0.0048936710216473485 0.07020077897276521 -0.04805319744653265 -0.11167933107176112 375 image_000375.jpg

382 0.9657190118860935 -0.045859173794001555 0.2413542058048713 -0.08385625153260066 -0.32563219491488554 -0.010078720691108073 -0.0017508962896903846 382 image_000382.jpg

361 0.99613536617973 -0.05928873616099836 0.057130438266858756 -0.030582550504652785 -0.047173774878594726 -0.1050900180748322 -0.25085094250771767 361 image_000361.jpg

404 0.7341567343502606 -0.10690739644934753 0.09303814464230098 0.664024550696777 0.05370903880597589 0.04069496351223437 -0.17203132181725067 404 image_000404.jpg

342 0.9719892816652711 -0.0041752907755454975 0.22689893422937396 -0.061125142113764505 -0.42576885744085674 0.024895060689193213 0.1618325000571918 342 image_000342.jpg

322 0.5869223784865254 0.06672797870347258 0.27471326222180203 -0.7586844268930846 -0.16563411239153303 0.38366008880749336 -0.26729010618589777 322 image_000322.jpg

483 0.9808884458072811 -0.021938555639806085 0.1713588341415031 -0.0895137238198674 -0.07092671751794977 -0.030528719234767063 -0.08918947513743823 483 image_000483.jpg

521 0.9887990384980633 0.0216520943727413 0.141538390149762 -0.042125293063055756 -0.6541219173938772 0.11323322541456453 0.4878501076747944 521 image_000521.jpg

