# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 494, mean track length: 5.06
0 0.642300231594821 -0.04927538145333107 0.3631074939725785 81 78 73 4.94
1 0.6444963355453985 -0.7865026905552728 0.4469376524556051 92 92 87 4.83
2 0.7028533189907462 -0.829360986793074 0.415462280010542 140 142 142 5.17
3 0.6972545480781756 -0.8111975236868084 0.4013900645428308 86 84 74 2.62
4 0.6492171852856783 -0.1135999986769395 0.4527167839347989 75 72 70 4.45
5 0.6969452752753309 -0.8425812681369778 0.427550962452206 60 59 63 4.73
6 0.6442909498653286 -0.04760058499021419 0.3572588983099453 149 148 147 5.02
7 0.643173524645948 -0.04508684268813578 0.3605987922745378 106 105 101 5.8
8 0.6956149028349915 -0.8255633960045106 0.4233945582018636 122 128 131 4.69
9 0.6539738682062309 -0.08047218039090069 0.3214293181325758 95 90 74 4.06
10 0.654561758550764 -0.08162497930677029 0.3221091444334045 96 91 76 4.57
11 0.6608959693286287 -0.004760185522412978 0.3220843561880062 49 48 41 4.51
12 0.6633512083835429 -0.6280022080032699 0.3942578294450185 87 81 74 2.52
13 0.647702572071535 -0.4119009677435618 0.3645448688147286 116 106 92 4.73
14 0.6626924839370243 -0.1884209685648194 0.4219673058845368 70 67 63 5.85
15 0.6631619327769405 -0.20629248696932 0.2982212268232869 129 124 118 5.45
16 0.7558682767733025 -0.2645256796828804 0.08853399531884443 52 50 47 2.99
17 0.7403716720225049 -0.2505963153574401 0.1366747389204611 116 113 110 3.44
18 0.7814601957510947 -0.259547041111531 0.009149954517626957 62 63 58 5.88
19 0.703284557307037 -0.2177632482651075 0.2109750456962682 93 92 87 5.75
20 0.6306792801222014 -0.1369733392195884 0.3898907002309254 107 102 94 2.77
21 0.6308280726288289 -0.1382928745048191 0.3896413684007244 97 92 84 1.6
22 0.636876271441991 -0.1055670007495493 0.4830277222142635 76 70 60 6.57
23 0.7153063752790874 -0.1486814109673864 0.1985016710424081 79 80 80 2.64
24 0.6298083039253635 -0.1040364707718477 0.3902946103653167 62 57 44 3.43
25 0.6668206992782322 -0.1112707591118502 0.2858275990063933 86 81 82 2.71
26 0.6717011009226488 -0.09883206664871788 0.270249935906421 64 55 42 3.63
27 0.6426955256265442 -0.6154611758113203 0.4033081164670893 77 74 68 6.05
28 0.6625554405436207 -0.5988775962790535 0.3932608253326001 82 77 69 2.78
29 0.6511832099672423 -0.4399596043263997 0.3569878269118851 94 88 80 5.11
30 0.6551909076341446 -0.4465206298362173 0.3156337858694638 87 85 78 5.11
31 0.6450296505923906 -0.4370169006023998 0.317031649369235 117 115 115 3.35
32 0.6265038536575473 -0.3953840576418652 0.4233797468129947 112 109 99 2.95
33 0.6731853078054313 -0.4437130700475843 0.3108462079152469 95 86 75 4.7
34 0.6527439663129567 -0.422481935525325 0.3237344016287907 120 116 115 5.54
35 0.7765366124158664 -0.4642176237376673 0.02390957592841686 188 188 188 4.98
36 0.7562258408027358 -0.4637098514444738 0.03618797877269458 119 120 123 4.2
37 0.5874666338865191 -0.2913256810846434 0.43631730275831 162 153 142 3.46
38 0.6318000909375465 -0.3249117016213168 0.4073215154211857 152 149 138 4.13
39 0.6383046837667112 -0.3214906668914361 0.4051576241768077 137 135 130 4.12
40 0.8478352713371211 -0.4520481099556024 0.1314537107204565 162 170 171 2.31
41 0.7353926636126704 -0.326703166064531 0.01871642403608931 73 72 70 6.9
42 0.7437007593289828 -0.3105562389432049 0.01712321938110267 123 120 110 5.62
