# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 12668, mean track length: 8.31
0 0.7188488561236247 -0.9949227081452996 0.4646000538963911 97 95 89 0.5
1 0.7067190681689725 -0.9792900712250112 0.4639217879241847 84 84 79 0.47
2 0.7121002979905905 -1.012198922976285 0.3831576531781242 117 123 125 0.51
3 0.7150782051039181 -0.9691995794280928 0.4556474021483683 80 79 76 0.4
4 0.6976930141598746 -0.9715699252955599 0.4282001129273812 67 67 64 0.52
5 0.7159469900156458 -0.962101383326619 0.4545289341717916 89 91 90 0.57
6 0.7224118486799057 -0.9561455462469963 0.4623278286932562 116 115 110 0.66
7 0.7003391852113946 -0.9436192146333975 0.4121970868017527 119 118 112 0.32
8 0.6960201846423749 -0.927269368026278 0.4131924772287463 124 122 114 0.45
9 0.721027550213407 -0.9042664407518609 0.4573268927945457 108 104 98 0.55
10 0.7117071142644619 -0.9314676628690715 0.3657131598043902 129 140 148 0.48
11 0.7264493986155444 -0.8727649856704086 0.4681563523161144 123 122 117 0.27
12 0.7093032614402025 -0.9142989375437905 0.3655276314831517 129 135 140 0.49
13 0.6917675357716931 -0.8552143595411814 0.4377844760607115 76 74 69 0.31
14 0.687775545614646 -0.8644176628245411 0.4020891109960002 81 79 73 0.6
15 0.69452332980237 -0.8439865271472098 0.4177568200905963 70 71 70 0.53
16 0.6973059215004668 -0.8006890295773189 0.436513807420982 137 137 129 0.34
17 0.6938557421507051 -0.7701219634864824 0.4287048810061583 121 121 116 0.19
18 0.6879283207480372 -0.7743795112935589 0.3892513655276733 113 112 106 0.35
19 0.5646960142210833 -0.4542353761408924 0.8241992988791089 143 150 158 0.64
20 0.6539465796776504 -0.6066736651342648 0.4362546680345571 99 97 89 0.61
21 0.5438501165782783 -0.3892087226275659 0.8080495592699267 151 166 175 0.29
22 0.7124748664416268 -0.590464307603053 0.4573171458764257 108 107 104 0.4
23 0.6506657478442912 -0.5612484713535039 0.4361875232157869 103 101 97 0.39
24 0.6947968648053419 -0.6017414959137827 0.3771283855602724 101 96 86 0.36
25 0.7127046495868149 -0.5817552330542656 0.4465450948248811 112 112 104 0.35
26 0.557703811829474 -0.362352668640239 0.8277971398327092 126 123 118 0.57
27 0.7180887879551791 -0.5652876805420514 0.4494617083049148 109 110 105 0.39
28 0.7198602767496053 -0.5606134723181992 0.4452347417798217 122 121 116 0.77
29 0.7233088314850383 -0.5667930847349442 0.4334831550773545 113 109 99 0.55
30 0.6749144035339741 -0.5692588543027789 0.3673609973722956 123 122 118 0.64
31 0.5513273348736623 -0.3373964101714048 0.8117055227978375 138 139 138 1.01
32 0.6452683414650356 -0.4760894317495209 0.4323176278665289 123 121 111 0.52
33 0.537461640042221 -0.2992236556574602 0.8075473391710006 107 110 112 0.24
34 0.5444410315011258 -0.2901498987233155 0.82187380022852 80 82 79 0.43
35 0.7030206180095965 -0.4643238546236346 0.4349056091291362 90 85 76 0.49
36 0.5505140623332139 -0.2867744273280452 0.8218114522639032 74 74 66 0.4
37 0.5472606889972972 -0.2894032533593196 0.7961547469242555 74 74 67 0.33
38 0.5517876180384964 -0.2790794149278886 0.8145679826901953 112 110 104 0.41
39 0.6692302673288172 -0.3459160612305472 0.3587755789230191 102 98 86 0.81
40 0.5803774389363429 -0.2196698363685767 0.7467482428470618 48 54 55 0.23
41 0.5793830195015561 -0.2130511781778706 0.7529180979262826 59 60 57 0.27
