# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 90
201 RADIAL 1140 760 899.2346349758268 570.0 380.0 -0.11702068980527175 -0.044620067076582316
170 RADIAL 760 1013 811.0631194184593 380.0 506.50000000000006 0.05916230998762075 -0.0642710134921813
187 RADIAL 1149 760 907.564114442374 574.5 380.0 -0.06402655847870858 -0.00846993949823805
480 RADIAL 760 1013 1087.8509685066042 380.0 506.5 -0.16863622429980157 0.22847647954925987
68 RADIAL 760 1013 873.3434940328311 380.0 506.49999999999994 0.09944979860565066 -0.12407300096155113
200 RADIAL 1140 760 903.4839964102996 570.0 380.0 -0.11006155710693236 -0.03191312855541222
430 RADIAL 1013 767 926.5387825809953 506.5 383.2972972972973 0.1329814357633694 -0.32157732576176123
149 RADIAL 760 1013 1068.4135868321011 380.0 506.5 -0.1480602580559564 0.19029179909503288
184 RADIAL 1153 760 903.0084165751832 576.5 380.0 -0.031385461706312213 0.006375070424278369
186 RADIAL 1141 760 886.5738187815532 570.5 380.0 -0.04223525867520867 0.04340005304984882
34 RADIAL 760 1140 1153.0307389591687 380.0 570.0 -0.03070350090311939 0.0006893090911226798
35 RADIAL 760 1140 1486.9839946704674 380.0 570.0 -0.008729106152701989 -0.00015570016720408808
389 RADIAL 760 1013 868.3524896331332 380.0 506.5 0.09524145847093027 -0.13108126954975047
324 RADIAL 760 1013 806.1607805149063 380.0 506.5 0.04337454474088008 -0.09495529600735217
107 RADIAL 760 1013 1163.991379161828 380.0 506.5 -0.08728862165381204 -0.003932530003363374
138 RADIAL 1139 760 1014.0659706137112 569.5 380.0 -0.07355215005614735 0.1358569369441886
240 RADIAL 1688 777 782.6358708969267 844.0000220284279 388.4444538025529 -0.0031640275866142813 0.05193714533826905
185 RADIAL 760 1146 881.8199992514968 380.0 573.0 -0.04091704786053908 0.01475536579800522
0 RADIAL 760 1140 1339.1613742396835 380.0 570.0 -0.01127647980144411 -0.0012343245700746621
11 RADIAL 760 1140 1339.012360448364 380.0 570.0 -0.006651108316079897 -0.0016170799659990165
312 RADIAL 1013 767 1010.8217204668546 506.5 383.2972972972973 0.045201468060560086 -0.21047465838741006
202 RADIAL 1140 760 964.1366097150544 570.0 380.0 -0.19337018211888748 0.1933479048750865
519 RADIAL 760 943 1077.9620626651151 380.0 471.7241379310345 -0.30189880618634124 0.010157644811702685
450 RADIAL 760 1013 1215.7646125924782 380.0 506.5 -0.030094947403637398 -0.0014196931910607884
509 RADIAL 760 1013 1215.010911682342 380.0 506.5 0.017251430322741908 0.004477902387897661
390 RADIAL 760 1353 1611.1558871190678 380.0 676.5 -0.23145326195927715 -0.005853506747366771
308 RADIAL 1175 760 648.170458736311 587.5 380.0 0.29755803295606414 -2.4873734543766033
504 RADIAL 760 1013 1215.9523505191892 380.0 506.50000000000006 0.02867925113077011 0.0014100488588910806
48 RADIAL 760 1013 703.403240700595 380.0 506.5 0.04422180684374952 -0.03906319525402879
232 RADIAL 1140 760 921.8029832591175 570.0 380.0 -0.10028766674092154 -0.009805085343102059
445 RADIAL 760 1354 1368.2882371933822 380.0 677.0 -0.1299722870149881 0.2434975298340287
270 RADIAL 1013 767 917.1253379417519 506.5 383.2972972972973 0.09220865880282476 -0.029006082558919545
243 RADIAL 760 1140 879.3145761297369 380.0 570.0 -0.06199052523844743 0.05009005491152117
65 RADIAL 1140 760 948.0484853774082 570.0 380.0 -0.17038996567650613 0.1486559461422409
150 RADIAL 760 1013 913.2890250725588 380.0 506.5 -0.21069599632777264 0.21976076255551977
242 RADIAL 760 1140 819.9781834509319 380.0 570.0 -0.0338727568272576 -0.0008915147435773019
283 RADIAL 760 1140 1337.7503249633248 380.0 570.0 -0.23596658869456436 -0.01352554158658976
230 RADIAL 760 1140 880.176480331213 380.0 570.0 0.38205263684502183 -2.4750074665599504
49 RADIAL 760 1013 1215.1039690983712 380.0 506.5 -0.06575104888800823 -0.0017792720798494807
91 RADIAL 760 1013 1215.5186396148706 380.0 506.5 0.015985682376939238 0.0006608044565042356
465 RADIAL 760 1013 1042.945733659486 380.00000000000006 506.49999999999994 0.04386141186607264 0.004458041947937431
162 RADIAL 824 774 805.3039160495119 412.0 387.030303030303 0.09177079807358711 -0.04096648020076186
140 RADIAL 760 1129 1354.324531209571 380.0 564.5 -0.24702296081190261 -0.013332420808083506
129 RADIAL 760 1013 1153.5037621844986 380.0 506.5 -0.640514604827422 4.059442622743495
97 RADIAL 773 773 832.3147069651973 386.5 386.5 0.11454326051021471 -0.2127917479143339
352 RADIAL 760 1013 836.804906432945 380.0 506.5 0.005003151620581772 -0.10615518009305785
467 RADIAL 760 1013 1114.4204194713568 380.00000000000006 506.49999999999994 -0.008925900873721707 0.09579928865441951
69 RADIAL 760 1013 1087.8026050241813 380.0 506.5 -0.12542778140860295 0.3436750175757901
392 RADIAL 760 1013 866.672363083407 380.0 506.5 0.06684600180004005 -0.002878546002992627
120 RADIAL 760 1140 1125.4635509643504 380.0 570.0 0.12521721878708542 -0.4665700288619192
267 RADIAL 760 1013 1098.678432510621 380.00000000000006 506.49999999999994 -0.17128192135669457 0.1387192279847994
488 RADIAL 1144 760 900.368888487424 572.0 380.0 -0.016305410177905263 0.011838509600550148
328 RADIAL 1013 760 813.4969070358779 506.5 380.0 -0.026812578494456257 -0.043501048666477436
209 RADIAL 1143 762 1395.6613672688516 571.5 381.0 -0.004158876947910879 -0.005047047658185135
525 RADIAL 760 1011 1071.863423151679 380.0 505.5 0.14240027866508428 -1.1323157045161079
203 RADIAL 1140 760 943.3133233402253 570.0 380.0 -0.17149902393104366 0.17184873843658033
204 RADIAL 1140 760 944.0113354287737 570.0 380.0 -0.17211429072651163 0.17107795051592575
391 RADIAL 1353 755 1197.6881908728299 676.5 377.5813953488372 0.09607064071056624 -0.2549037370879905
148 RADIAL 760 1013 908.6393120810985 380.0 506.5 -0.2262317219887315 0.24154819848299422
405 RADIAL 760 1144 961.874136393675 380.0 572.0 -0.008904921262940655 0.028009922529184637
524 RADIAL 1013 767 989.7458547414747 506.5 383.2972972972973 0.04118818530414991 -0.006488926759971481
282 RADIAL 1013 760 1040.083702807176 506.5 380.0 -0.15354865658749858 -0.04973753575139742
57 RADIAL 760 1013 1153.7590826934975 380.0 506.50000000000006 0.8628039335077068 -4.204484459126843
124 RADIAL 1013 760 2115.8445464589927 506.5 380.0 -0.05161974865560477 -0.0012493247074490332
38 RADIAL 1140 760 1331.0817384238778 570.0 380.0 -0.035843850456218455 -0.5928824685782933
346 RADIAL 1013 767 710.8167579734782 506.5 383.2972972972973 0.034501460223560855 -0.034288975763034406
13 RADIAL 760 1140 1341.1396814495006 380.0 570.0 -0.06418438596209085 -0.02988377122622593
16 RADIAL 760 1140 1313.6545410703104 380.0 570.0 -0.11430179110817751 0.0354412121784923
444 RADIAL 760 1013 1215.6475960997736 380.0 506.5 -0.05172625984474144 -0.0020960525096288376
496 RADIAL 1013 760 907.5825496729462 506.49999999999994 380.00000000000006 -0.19441888068001603 0.17728750664091344
26 RADIAL 760 1144 1955.9802983753548 380.0 572.0 0.014203775947090606 -0.03660309696780554
280 RADIAL 760 1013 1216.1138767386688 380.0 506.5 0.004356606492654227 -1.0104783649949597e-05
275 RADIAL 760 1013 803.4706117166991 380.0 506.50000000000006 0.06258845746812566 -0.11247103026273259
5 RADIAL 1140 760 2343.253342911545 570.0 380.0 0.3340474670292719 -6.400809157873041
298 RADIAL 1013 767 1155.6809686526678 506.5 383.2972972972973 -0.060203479023813115 -0.1426055374948387
