# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 58
385 RADIAL 1013 760 894.6966176304782 506.5 380.0 -0.026539654573810245 0.020199798571729488
156 RADIAL 1144 760 878.4075995072333 572.0 380.0 -0.009811977065517622 -0.0020443727784546987
332 RADIAL 1144 760 891.0881591183937 572.0 380.0 -0.1342374436281561 0.0958139709132257
233 RADIAL 1140 760 955.6999208019964 570.0 380.0 -0.17087003008335347 0.16514546118041612
459 RADIAL 1147 760 906.3405948937414 573.5 380.0 -0.08085930142449685 0.0003788434356312828
270 RADIAL 1013 767 918.676597098196 506.5 383.2972972972973 0.12589455021881857 -0.22402086577342795
101 RADIAL 1013 760 1032.8629740661793 506.5 380.0 -0.14193999967468182 0.017772692484771303
502 RADIAL 1013 767 825.748382192131 506.5 383.2972972972973 -0.017902390950416857 0.06616483142203938
162 RADIAL 824 774 803.8760671387529 412.0 387.030303030303 0.011509021309769505 -0.007719544745074364
388 RADIAL 1013 760 993.021650294265 506.50000000000006 380.0 -0.17418116291773933 0.19339037573497703
464 RADIAL 760 1013 1089.162471623339 380.00000000000006 506.49999999999994 -0.014035634410938644 0.16663262902324025
116 RADIAL 1140 760 1032.6955617502917 570.0 380.0 -0.09900952397460458 0.24593835455010393
273 RADIAL 760 1013 758.4388968802164 380.0 506.5 0.0761030808499689 -0.11491019610194717
235 RADIAL 1013 760 776.5089987457814 506.5 380.0 0.04077224342129476 -0.06646527588237701
181 RADIAL 1153 760 895.6610943456872 576.5 380.0 -0.05542515121366111 0.001452095612443767
226 RADIAL 760 1140 873.6353883434025 380.0 570.0 -0.18206450801169508 1.2380845017513535
290 RADIAL 1140 760 942.5151384015218 570.0 380.0 -0.16541953690945535 0.18689909097332416
133 RADIAL 1140 760 1639.1418284191618 570.0 380.0 0.06768459184679375 0.2504267455448307
134 RADIAL 1140 760 1638.9485093746785 570.0 380.0 0.06259268407803642 0.2683267696454786
136 RADIAL 1140 760 1641.2035347007254 570.0 380.0 0.0642133112941101 0.27020660261383045
495 RADIAL 1351 754 1065.44569243237 675.5 377.0232558139535 0.041971116739951436 -0.08992817011902907
209 RADIAL 1143 762 1345.0999355264028 571.5 381.0 -0.017161700856964127 -0.06399382832249446
466 RADIAL 760 1013 1086.4964440544318 380.00000000000006 506.49999999999994 -0.001760196087281624 -0.028196116616069206
180 RADIAL 1013 767 901.0825003209973 506.5 383.2972972972973 0.07122157052242277 -0.2514913105213155
279 RADIAL 760 1013 771.7211174330913 380.00000000000006 506.49999999999994 0.10461983187524922 -0.24588189110133857
137 RADIAL 1140 760 983.5852941396419 570.0 380.0 -0.01809366739204587 -0.0453410747776529
508 RADIAL 760 1013 1080.4251398923564 380.0 506.5 -0.1513677764460869 -0.018460160858745592
108 RADIAL 760 1013 1155.6253282135362 380.0 506.5 -0.013271127263719162 -0.3183300436220182
155 RADIAL 1013 760 722.0722724658071 506.5 380.0 0.15118997022266673 -0.256366376414811
252 RADIAL 760 1140 906.415895734254 380.0 570.0 0.27781517313968046 -4.883274997849736
31 RADIAL 1149 760 879.75417288905 574.5 380.0 -0.06448517718909019 0.015244281942239278
253 RADIAL 760 1140 994.3505608312212 380.0 570.0 -0.2995735812130418 0.7714865618229206
207 RADIAL 760 943 1021.1594044321131 380.0 471.7241379310345 -0.14020424585854488 0.01981684692083407
33 RADIAL 760 1140 1410.3390678583187 380.0 570.0 0.004651730943208446 -0.013875321016475336
139 RADIAL 1013 760 846.7271332466446 506.5 380.0 0.07227820001600704 -0.08580865480905385
403 RADIAL 760 1013 2218.2985236479362 380.00000000000006 506.49999999999994 -0.006385305991433093 0.005515735442383609
10 RADIAL 760 1140 1339.151470310518 380.0 570.0 -0.024675679057651695 -0.0002835112680690769
59 RADIAL 760 1013 1213.2207449981915 380.0 506.5 -1.0721767318775905 9.258329414887708
