# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 1415, mean track length: 4.05
0 0.05906139023944415 -0.3421859236606706 1.158270168637512 158 121 86 1.06
1 0.05113177569244376 -0.315907422592246 1.144968046770227 224 220 200 0.74
2 0.04878567417362994 -0.254461843785029 1.086640141354464 73 53 48 0.28
3 0.03973084575007071 -0.1991521210332031 1.050160145893668 126 96 74 1.0
4 0.03890154278525687 -0.1999399299965816 1.048005263978002 128 86 53 0.46
5 0.06685194753076845 -0.2088575603975925 1.074369322128801 82 51 35 0.65
6 0.04337748316286566 -0.1736894109082002 1.029220419885462 96 60 38 0.41
7 0.02431404933935033 -0.1405410897446967 1.005672246204972 87 67 54 0.96
8 0.05424672110543441 -0.1514400675824243 1.027241128259195 72 39 25 0.98
9 0.05361190387413273 -0.1518912545879867 1.028055351227083 93 60 45 0.96
10 0.05202453433616477 -0.1324363256911175 1.020409993576326 103 66 44 0.26
11 0.06694678533121035 -0.143685497997019 1.033017815703401 119 65 30 0.57
12 0.01651455460012974 -0.04027931513544082 0.9524832679932379 173 121 81 0.72
13 0.1194484682200654 0.04038370443917286 0.8601552524717423 144 105 73 1.02
14 0.07206705876131544 0.09505089952582271 0.7527618975531837 88 62 43 0.31
15 0.12654653466841 0.1090623189993547 0.8326668033670017 66 42 28 0.57
16 0.1447160645974589 0.09975527118451524 0.8455656296901217 169 119 72 0.23
17 0.02592596493268259 -0.2505937698056607 1.092940332995957 127 117 85 0.35
18 0.09244049142343264 -0.2862034468674149 1.125480659946328 225 225 226 1.26
19 0.03827137943061398 -0.195335239394651 1.041411206702433 67 46 36 0.45
20 0.03231190536055228 -0.1732059274903374 1.023208059626435 121 100 78 0.5
21 0.1027123272731008 -0.2149210338907886 1.10602901811551 143 116 82 0.7
22 0.1092206566037891 -0.1268186149031598 1.072041379790679 125 102 84 0.75
23 0.1088608597000766 -0.1270679932415906 1.07227227809493 131 100 69 0.71
24 -0.04285548416851997 -0.08749308027581461 1.028145535246554 114 78 54 0.14
25 0.009932238513860991 -0.07097744313238542 0.954321316930286 86 50 34 0.28
26 0.06296958551233009 -0.08256839633789649 0.9979820239558119 103 66 43 0.49
27 0.06249942033536585 -0.08269938048501381 0.9998739769022104 118 79 50 0.32
28 0.04900129952479343 -0.06526111175167278 0.978928080679485 126 92 72 0.46
29 0.005350735836804676 -0.0454896377058774 0.9412039964197811 89 52 34 0.11
30 0.04080702357623278 -0.03502419563476121 0.9549695574941713 166 117 80 0.62
31 -0.05748815545123707 0.008007178215912097 0.977968818984715 126 100 68 0.52
32 0.1615275215394071 0.01756214173799135 0.8921638460578987 51 36 25 0.46
33 0.003297455018714562 0.02661566776759818 0.9128245127812066 82 53 37 0.37
34 -0.01243854219173418 0.06733151314332085 0.877481737436857 98 76 56 0.49
