# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 1146, mean track length: 5.3
0 -0.2190552753779137 -0.1950955769470806 1.155037977712829 127 118 102 1.44
1 -0.177041794134843 -0.1872040072565542 1.177403727274376 164 152 126 3.18
2 -0.2006730002308343 -0.1806522907291476 1.165345285779879 160 155 144 1.65
3 -0.1694070844598645 -0.1794524698636949 1.178385912202029 155 148 130 2.1
4 -0.1268843804111361 -0.1764801645371244 1.196672404689992 126 122 117 2.01
5 -0.1792316189548648 -0.1754536796053613 1.176026225433839 139 134 118 1.85
6 -0.226824922876331 -0.1754727461426487 1.162448834047782 122 117 106 5.05
7 -0.1742143735738826 -0.1724321809252714 1.175740384951042 116 112 104 2.06
8 -0.2230358238940846 -0.1733991662405288 1.159416525778339 164 157 143 2.23
9 -0.2344310253763538 -0.1685085872922668 1.150339723116642 152 147 138 2.91
10 -0.2399858075531612 -0.1710673298756337 1.158354387387009 165 162 153 3.66
11 -0.1222904846953804 -0.1650972629398306 1.199862886492181 127 124 113 2.82
12 -0.08352012735144429 -0.158966012347593 1.204894081936685 86 81 72 2.85
13 -0.08216974981430461 -0.1587749339729853 1.210511679843921 97 92 83 3.06
14 -0.2344240994919244 -0.1620093702235376 1.157029154057725 153 149 138 4.72
15 -0.2588899664286212 -0.1581558957451553 1.138742771960448 112 109 100 1.78
16 -0.08849207977716259 -0.1532252417906309 1.210406496573036 154 148 134 3.13
17 -0.0933600558555627 -0.1514606368096051 1.208186810398232 164 158 142 2.9
18 -0.2190852881503351 -0.158449021345077 1.165266967772775 182 176 164 3.86
19 -0.2484546220362253 -0.1561139252886402 1.148774599786745 143 134 117 2.77
20 -0.2501180864714367 -0.1578418948004783 1.152173995296157 174 165 146 3.88
21 -0.2321909686159909 -0.1542681932806669 1.153264667047519 132 130 118 2.13
22 -0.2059935299976295 -0.1553049735838958 1.169432198464281 188 183 169 3.77
23 -0.241944411254481 -0.1558222052018985 1.154947842751956 184 178 159 3.85
