# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 70
64 RADIAL 1140 760 922.6400490328891 570.0 380.0 -0.032418147183393045 -0.24365218552005746
453 RADIAL 1140 760 933.6441351970486 570.0 380.0 -0.1442794786981071 0.08685462263695617
332 RADIAL 1144 760 893.3751812976394 572.0 380.0 -0.1463683272905323 0.10658493472263221
88 RADIAL 1013 760 1024.3380043769525 506.5 380.0 -0.17724248261303485 0.12875147072090673
505 RADIAL 1013 760 740.1308122595241 506.5 380.0 -0.0143571758175163 0.016545552501653595
157 RADIAL 1144 760 879.1788074468338 572.0 380.0 -0.01961677008991647 -0.005612268018933646
31 RADIAL 1149 760 880.7456703641302 574.5 380.0 -0.08847494701960648 0.05459544752825332
156 RADIAL 1144 760 880.7613276247097 572.0 380.0 -0.01505205784986023 -0.003956403954849975
158 RADIAL 1275 760 902.7353512730566 637.5 380.0 -0.07369814543184193 0.04590096027693494
136 RADIAL 1140 760 1691.3308424851639 570.0 380.0 0.13760190182012025 0.016913836686276933
209 RADIAL 1143 762 1425.714628126718 571.5 381.0 0.005777101894922371 -0.013362051584548954
344 RADIAL 1013 767 1037.7429850118604 506.5 383.2972972972973 -0.2706876509908074 0.9440746811100242
495 RADIAL 1351 754 1075.2658656283527 675.5 377.0232558139535 0.038128466327955364 -0.006800504643078974
385 RADIAL 1013 760 903.5733540427516 506.5 380.0 -0.04376234338876953 0.020243058964446878
169 RADIAL 1013 760 791.4349285776273 506.50000000000006 380.0 0.03144148120397977 -0.06854076525691424
139 RADIAL 1013 760 815.7357525845755 506.5 380.0 0.06283313065267389 -0.12918800111123133
171 RADIAL 760 1013 803.2940317496636 380.0 506.50000000000006 -0.006578409701327126 0.007553822782805927
398 RADIAL 760 1013 1141.3374170483 380.0 506.5 -0.12063687236039286 -0.012332114810126684
180 RADIAL 1013 767 924.0783424640165 506.5 383.2972972972973 0.0028016266093889106 0.1253660412899429
403 RADIAL 760 1013 2220.8130136251866 380.00000000000006 506.49999999999994 0.00986550380547636 0.0002907564057787563
349 RADIAL 760 1351 1087.1204779611119 380.00000000000006 675.5 -0.026094006988335437 0.008024955936958856
101 RADIAL 1013 760 994.524498289225 506.5 380.0 -0.11385251050327247 0.04733995800971581
134 RADIAL 1140 760 1691.015123886258 570.0 380.0 0.141067047620171 0.0295068857742266
133 RADIAL 1140 760 1691.3520061580975 570.0 380.0 0.1369401680309234 0.025252029009598605
489 RADIAL 1144 760 881.0012202639641 572.0 380.0 -0.02277495433499251 0.009658691039370873
300 RADIAL 1140 760 1151.395885911201 570.0 380.0 -0.062052363561288994 -0.06422424340808447
292 RADIAL 1107 760 854.3142815067525 553.5 380.0 0.8523967409490977 -1.0906942952802354
9 RADIAL 1140 760 930.7391292761031 570.0 380.0 -0.06816721881120749 -0.03892713930197582
182 RADIAL 1168 760 910.6546119323838 584.0 380.0 0.059449575447342945 -0.17903074741719738
116 RADIAL 1140 760 1008.4760183835463 570.0 380.0 -0.05232231157983623 -0.009712084270173622
279 RADIAL 760 1013 774.3618277664095 380.00000000000006 506.49999999999994 0.14644097207098386 -0.4427591104269102
388 RADIAL 1013 760 995.3790926273241 506.50000000000006 380.0 -0.15107733953168243 0.13026763975160083
82 RADIAL 1348 752 606.9191642683905 674.0 376.18604651162786 -0.012802284301466581 -0.009034034979613654
290 RADIAL 1140 760 934.5650539388046 570.0 380.0 -0.1077847056022541 0.053075296446925796
395 RADIAL 1013 760 802.1888121682514 506.5 380.0 0.2105582576240156 -0.606914187319192
15 RADIAL 1140 760 951.1731639795636 570.0 380.0 -0.17495989791859654 0.11360953632026656
108 RADIAL 760 1013 1210.673946808696 380.0 506.5 -0.5080193544806254 2.3944380554628597
282 RADIAL 1013 760 1022.0211207923753 506.5 380.0 -0.14424538888660496 -0.03865883361454509
233 RADIAL 1140 760 934.0390120678862 570.0 380.0 -0.13471562967413933 -0.00542119483197683
162 RADIAL 824 774 855.7709304495347 412.0 387.030303030303 0.016487843952027296 0.09704602377225267
206 RADIAL 760 1108 1328.7116271933273 380.0 554.0 -0.0021454058485576894 0.001963067747620846
466 RADIAL 760 1013 1042.4893405494674 380.00000000000006 506.49999999999994 0.06674356777759387 0.005867521730975878
28 RADIAL 1140 760 948.2029838602307 570.0 380.0 -0.1504212241379001 0.097388312865735
416 RADIAL 760 996 1090.0661501108573 380.0 498.0 -0.11990750360681977 0.01606748964388051
181 RADIAL 1153 760 882.8729184921796 576.5 380.0 -0.07597655106624 0.010595907040775223
253 RADIAL 760 1140 913.2327238693221 380.0 570.0 -0.04782679064972445 -0.0076617272416555655
410 RADIAL 1013 767 844.8839854576153 506.5 383.2972972972973 -0.80843121178605 3.1032993828574464
10 RADIAL 760 1140 1339.0358604291719 380.0 570.0 0.017550090645981155 0.001158935500663055
54 RADIAL 1329 759 742.8023857900522 664.5 379.7142857142857 -0.5066857090602798 0.7454365805788116
226 RADIAL 760 1140 823.5967665831367 380.0 570.0 -0.17659885214414814 -0.03019356978718079
104 RADIAL 760 1025 1229.923390736164 380.0 512.5 -0.03607058336657668 -0.0019276873647325326
79 RADIAL 760 1013 1214.580544249176 380.0 506.50000000000006 -0.20682502925353421 -0.010488946655416921
273 RADIAL 760 1013 751.5993664368718 380.0 506.5 0.01998400745897609 0.03368584681418169
29 RADIAL 1013 760 716.9160903084139 506.5 380.0 -0.014681242665378513 -0.009134836126035563
459 RADIAL 1147 760 884.1802033591954 573.5 380.0 -0.10942398749683478 0.051666707641364634
304 RADIAL 1151 767 551.6646871603062 575.5 383.6666666666667 -0.05971190443952638 0.13230417328030022
155 RADIAL 1013 760 696.1541430047338 506.5 380.0 0.08204371455748125 -0.10214951292341751
235 RADIAL 1013 760 752.6290713695324 506.5 380.0 0.008331024422142836 9.251926815625374e-05
24 RADIAL 1013 760 860.1060592630048 506.50000000000006 380.0 0.034043628390827765 0.0023122685360863937
270 RADIAL 1013 767 984.0595779038233 506.5 383.2972972972973 -0.12033273007098394 0.38994121543424115
137 RADIAL 1140 760 977.0180714129758 570.0 380.0 -0.1698620754521798 -0.1257869718244314
