# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 28
209 RADIAL 1143 762 1369.5419414227215 571.5 381.0 -0.007481060182932513 -0.003351220136281909
180 RADIAL 1013 767 889.4982487596658 506.5 383.2972972972973 0.12609191890591362 -0.3981727858707966
238 RADIAL 1013 760 753.1362902801254 506.5 380.0 0.05090275909647226 -0.04802430706837624
156 RADIAL 1144 760 887.0456628783049 572.0 380.0 -0.023874326036774824 -0.03457923417797301
162 RADIAL 824 774 823.7170629364531 412.0 387.030303030303 -0.004943447235702714 -0.015399176084556342
522 RADIAL 1013 760 896.1093143715924 506.5 380.0 -0.12002222845623466 0.005228769900640004
132 RADIAL 1140 760 881.822671973848 570.0 380.0 0.0039696727585700935 0.01697730562516187
295 RADIAL 1139 760 1240.3641871374114 569.5 380.0 0.0407218199070588 -0.005270655627864613
452 RADIAL 1351 754 1047.3637938433014 675.5 377.0232558139535 0.1328525377865739 -0.22481185627053848
239 RADIAL 1013 760 758.3748158983598 506.5 380.0 0.02954644895081584 -0.07761609224417619
155 RADIAL 1013 760 700.5798015902917 506.5 380.0 0.11142896485253483 -0.03817217265365124
235 RADIAL 1013 760 757.3242630954006 506.5 380.0 0.07464863124726197 -0.139124511295948
317 RADIAL 1013 760 790.9849227300751 506.5 380.0 -0.0008495268880573876 -0.06258134873485413
516 RADIAL 760 1013 1215.8774254511145 380.0 506.5 0.010815403997657489 0.0002916015433176427
137 RADIAL 1140 760 1003.1350804513187 570.0 380.0 0.24361009108452936 -1.0863018190938765
402 RADIAL 760 1351 1621.1815213560224 380.00000000000006 675.5000000000001 -0.009844933128325415 0.0007792423783944495
207 RADIAL 760 943 1051.5029755760947 380.0 471.7241379310345 -0.12432800612471202 0.013177240099345596
220 RADIAL 760 1140 814.292406537903 380.0 570.0 -5.6923474932436135e-05 -3.995079987153268e-07
321 RADIAL 760 1013 1216.0 380.0 506.50000000000006 0.0 0.0
194 RADIAL 760 1351 1362.8599033816424 380.0 675.5 0.0 0.0
231 RADIAL 760 1139 3467.2657604930637 380.0 569.5 0.0 0.0
328 RADIAL 1013 760 822.2402597402597 506.5 380.0 0.0 0.0
232 RADIAL 1140 760 920.1793721973094 570.0 380.0 0.0 0.0
490 RADIAL 760 1351 1621.3333333333335 380.0 675.5 0.0 0.0
334 RADIAL 1016 760 2000.2499999999995 508.0 380.0 0.0 0.0
183 RADIAL 1140 760 879.4285714285714 570.0 380.0 0.0 0.0
217 RADIAL 760 1140 814.3954710877476 380.0 570.0 0.0 0.0
346 RADIAL 1013 767 729.6864634333431 506.5 383.2972972972973 0.0 0.0
