# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 80
480 RADIAL 760 1013 1083.4341930368091 380.0 506.5 -0.16917616484852271 0.2200511871227992
68 RADIAL 760 1013 869.7874398329038 380.0 506.49999999999994 0.09648936724762368 -0.12297448766704323
389 RADIAL 760 1013 865.4761847016167 380.0 506.5 0.09142151993824438 -0.12898833180950123
324 RADIAL 760 1013 802.6889363984304 380.0 506.5 0.04179569042503213 -0.09554012519226927
519 RADIAL 760 943 1076.9581058117478 380.0 471.7241379310345 -0.36650900109374684 1.291532375504701
138 RADIAL 1139 760 1008.7193993546654 569.5 380.0 -0.07361039584164769 0.12415798458425184
149 RADIAL 760 1013 1063.2995728595079 380.0 506.5 -0.1495025360782447 0.18293921289136306
187 RADIAL 1149 760 903.8380005696001 574.5 380.0 -0.06567090064298653 -0.00771219424374171
445 RADIAL 760 1354 1362.4566888181648 380.0 677.0 -0.12783438687459275 0.22012450771814274
430 RADIAL 1013 767 924.1615452481601 506.5 383.2972972972973 0.11007612265772718 -0.2641733916093182
312 RADIAL 1013 767 1004.1569657519225 506.5 383.2972972972973 0.03820110951080235 -0.1911100732021879
35 RADIAL 760 1140 1486.9887903892652 380.0 570.0 -0.001599872584367793 -6.098074038678006e-06
390 RADIAL 760 1353 1618.8035908796212 380.0 676.5 -0.08648730457955123 -0.0019263477767082569
107 RADIAL 760 1013 1175.9929321611237 380.0 506.5 -0.1052945764811982 -0.003950173294631294
129 RADIAL 760 1013 1168.5062967700715 380.0 506.5 -0.6746055475342296 4.054536533746102
308 RADIAL 1175 760 644.5932247505569 587.5 380.0 0.3126515170057354 -2.5028628132445596
240 RADIAL 1688 777 779.0248507673165 844.0000220284279 388.4444538025529 0.008846959335141362 -0.007546180567585842
509 RADIAL 760 1013 1215.5250674850272 380.0 506.5 0.011767834849680085 0.0003606496151728481
202 RADIAL 1140 760 960.3898054994726 570.0 380.0 -0.19134296420620153 0.18243601226360698
230 RADIAL 760 1140 873.6228451748784 380.0 570.0 0.38448106174467783 -2.491884571352877
283 RADIAL 760 1140 1337.120692620391 380.0 570.0 -0.14124827785745125 -0.00977370697253161
150 RADIAL 760 1013 909.9624405117341 380.0 506.5 -0.2101860150561228 0.21397499601118294
65 RADIAL 1140 760 928.2258924461803 570.0 380.0 -0.17071377463187554 0.1296327208489634
162 RADIAL 824 774 798.9504121661141 412.0 387.030303030303 0.0855677296652652 -0.019722581923004936
270 RADIAL 1013 767 926.8603281861721 506.5 383.2972972972973 0.09349176832726193 -0.006145923897729345
243 RADIAL 760 1140 854.7564584478454 380.0 570.0 -0.0019379423821179124 0.03302420096607957
140 RADIAL 760 1129 1355.0129753724154 380.0 564.5 -0.13621629594769014 -0.007822302390848954
97 RADIAL 773 773 830.20773352875 386.5 386.5 0.11310457256688858 -0.21171849279784954
242 RADIAL 760 1140 817.2547291617574 380.0 570.0 -0.009091447135271465 0.0049194543236607486
352 RADIAL 760 1013 829.228503018371 380.0 506.5 -0.013829177385294869 -0.0627858263464111
49 RADIAL 760 1013 1216.1428229998976 380.0 506.5 -0.03553740464039708 -0.000958419275338191
358 RADIAL 1013 760 723.5714285714286 506.49999999999994 380.00000000000006 0.0 0.0
1 RADIAL 760 1140 1338.9604639443273 380.0 570.0 0.0009093136064544266 3.143338470322186e-05
467 RADIAL 760 1013 1109.5142493099568 380.00000000000006 506.49999999999994 -0.0015287692453358548 0.045401836759841906
69 RADIAL 760 1013 1083.795372561515 380.0 506.5 -0.12140970354028094 0.3172687408935302
392 RADIAL 760 1013 863.4668410697111 380.0 506.5 0.0691843630662886 -0.02093615729945417
120 RADIAL 760 1140 1122.3264261681238 380.0 570.0 0.12675802818104204 -0.4745558048671315
267 RADIAL 760 1013 1095.357565699551 380.00000000000006 506.49999999999994 -0.171097455673263 0.1364119014794277
488 RADIAL 1144 760 895.9744151189286 572.0 380.0 -0.019434065027701505 0.017356408605821726
328 RADIAL 1013 760 809.9331902460935 506.5 380.0 -0.031045409557560053 -0.030688666829850143
209 RADIAL 1143 762 1398.120288659678 571.5 381.0 -0.0037335154776778996 -0.007375058188194185
525 RADIAL 760 1011 1078.3990475847977 380.0 505.5 0.22399556253689648 -1.1298969998685477
203 RADIAL 1140 760 941.6578654966396 570.0 380.0 -0.1700924463887464 0.16635157820001503
204 RADIAL 1140 760 942.3515808780567 570.0 380.0 -0.17076534987975636 0.1658809780161217
391 RADIAL 1353 755 1194.3191674713955 676.5 377.5813953488372 0.0936502343139758 -0.2515458222921712
148 RADIAL 760 1013 904.4659950550318 380.0 506.5 -0.20870995722008728 0.19797830719674414
405 RADIAL 760 1144 958.8009655981024 380.0 572.0 -0.010876340339831448 0.028391359858256856
524 RADIAL 1013 767 993.4457454718686 506.5 383.2972972972973 0.05886146806052841 -0.006516826575011378
282 RADIAL 1013 760 1028.208098123189 506.5 380.0 -0.1535705491836287 -0.043334067356226955
57 RADIAL 760 1013 1177.837243411691 380.0 506.50000000000006 0.8992488496395158 -4.202575629094339
124 RADIAL 1013 760 2114.170901331222 506.5 380.0 0.021352006066497266 0.0005808060497354188
38 RADIAL 1140 760 1324.0242761276988 570.0 380.0 -0.009434026307935961 -0.7808412442635956
346 RADIAL 1013 767 707.659345995589 506.5 383.2972972972973 0.030912021580381543 -0.030577258276287322
13 RADIAL 760 1140 1339.9563441851253 380.0 570.0 -0.017794517320416717 -0.013648218857652427
16 RADIAL 760 1140 1325.6556238806475 380.0 570.0 -0.06888361161280077 0.019524205554983978
444 RADIAL 760 1013 1216.1419371018096 380.0 506.5 -0.03629798378413476 -0.0017496328690317664
496 RADIAL 1013 760 903.9525286517722 506.49999999999994 380.00000000000006 -0.19627086967909027 0.18131352078909607
26 RADIAL 760 1144 1953.4047700643114 380.0 572.0 0.004464604619297325 -0.027045262779931377
280 RADIAL 760 1013 1216.0429332043084 380.0 506.5 0.0026879455547559063 -2.3484940366556997e-05
275 RADIAL 760 1013 801.4375425119943 380.0 506.50000000000006 0.06002046911038448 -0.107277654516743
5 RADIAL 1140 760 2323.618895729637 570.0 380.0 0.3442535155508391 -6.42147014190018
156 RADIAL 1144 760 886.1591795598904 572.0 380.0 0.059734986991876925 0.0127895669611018
298 RADIAL 1013 767 1152.9882039748004 506.5 383.2972972972973 -0.06193336690433656 -0.1373904184296221
526 RADIAL 760 1011 1180.1119470321723 380.0 505.5 -0.29727817266265927 -0.021222551691711798
188 RADIAL 1201 760 961.5250374072651 600.5 380.0 -0.05408548105472038 0.015651461258354947
194 RADIAL 760 1351 1423.181399000486 380.0 675.5 -0.06579894564821855 -0.1373140370672209
244 RADIAL 760 1140 815.1972832578937 380.0 570.0 -0.0084219636866823 -0.0008413073194776899
