# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 10582, mean track length: 7.39
0 -0.4610592683640767 -0.2546053998140233 0.8852702616973521 175 181 177 0.4
1 -0.4562119233278801 -0.2510584738135371 0.8875680974625838 212 221 237 0.39
2 -0.1375717317389388 -0.2445710598233965 1.201427446214343 164 179 158 0.43
3 -0.07348757171745141 -0.2422560489832337 1.22820827665071 135 142 126 0.35
4 -0.2109391873368919 -0.2460431892342899 1.175240110251583 226 222 215 0.52
5 -0.1417981449212103 -0.2366857691431357 1.200547327882806 211 219 216 0.4
6 -0.06975168586566644 -0.2326682497692342 1.226179492073673 175 178 174 0.52
7 0.06965309798669492 -0.2275233755368194 1.288177669082214 207 204 194 0.4
8 -0.02446188665340762 -0.228374191696077 1.249823429354547 176 172 161 0.56
9 -0.3331205971925147 -0.2374591083068153 1.139947221951053 160 154 142 0.21
10 -0.2656116573411227 -0.2268998463970071 1.155211303459353 99 106 116 0.63
11 0.07283159909958141 -0.2130258741621959 1.283350355966369 95 93 88 0.46
12 -0.2107574384404473 -0.2193762709664074 1.172619938438234 207 211 214 0.24
13 -0.449109272907277 -0.2316055559313439 1.102542669627215 137 142 145 0.37
14 -0.2660512385347651 -0.2224660085065612 1.155852090297524 114 114 108 0.4
15 0.05926557203798186 -0.2100230449716271 1.278943695739121 77 80 87 0.24
16 0.0956084479102651 -0.2287292945853013 1.390946307014248 163 163 170 0.23
17 -0.4521706782688886 -0.2301214181056107 1.10150327648939 140 146 147 0.4
18 -0.2626966263733133 -0.2194790966082615 1.153175283262925 161 155 140 0.2
19 -0.09681842370486754 -0.2144124692129419 1.21720998042771 188 184 174 0.26
20 -0.07942060241275167 -0.2137694819273036 1.224115531552112 165 161 147 0.18
21 0.07614646620281125 -0.2091056040435924 1.2842919703868 115 116 114 0.64
22 -0.2111421232641161 -0.2133545171989423 1.167139520050398 178 179 177 0.49
23 -0.1510621754457112 -0.2116545554645826 1.192828066711005 162 162 155 0.42
24 -0.09006811889149874 -0.2103287939380911 1.222134723404726 177 180 182 1.03
25 -0.08213415003631869 -0.2096660492489782 1.222538710655401 185 185 180 0.36
26 -0.2076319404342136 -0.2095641853378589 1.169140978879004 143 152 152 0.41
27 0.05494748698484644 -0.2020048631343093 1.279175566497804 191 182 162 0.15
28 -0.23402708507785 -0.2108972976993927 1.17050038740139 141 138 118 0.37
29 -0.2612073505260175 -0.2101909489286945 1.154334472813169 164 162 154 0.45
30 -0.263519808178175 -0.2073506419673588 1.151477216306979 158 157 151 0.43
31 0.05126690653476071 -0.2003352547523194 1.286677007643852 135 132 127 0.2
32 -0.168823493190719 -0.2030077016284175 1.18195633008301 129 130 129 0.33
33 -0.1233730801950456 -0.1995189079801318 1.194287452513315 110 113 109 0.08
34 -0.1785496358154525 -0.2008546736599741 1.178359321982523 115 105 86 0.39
35 -0.01820570106762651 -0.1946122002627477 1.243833774272766 149 149 145 0.54
36 -0.3213166854637103 -0.2059992686398207 1.138852757753486 101 102 96 0.54
37 -0.449688782631265 -0.2114997886783744 1.102917417157592 151 153 156 0.01
38 -0.02755055276287827 -0.1929009430204192 1.240010053963922 110 110 104 0.31
39 -0.01838748329112427 -0.1924929090589627 1.243734019915183 104 105 103 0.21
40 -0.428128475008149 -0.2137073661225313 1.135928618639837 69 76 83 0.59
41 -0.2103774911526333 -0.1968942339085744 1.165102521196922 128 121 107 0.41
42 -0.1384110489345803 -0.1943394565248462 1.195805077531148 110 108 104 0.73
43 -0.430130753376813 -0.2071503251404823 1.113779831971892 86 83 70 0.24
44 -0.4436490266859731 -0.2065800938380514 1.105593577133042 100 100 94 0.28
45 -0.3912012640362606 -0.2022308451255522 1.12110673438382 152 150 141 0.33
46 -0.008930819734605605 -0.1860432059423739 1.245918616789679 113 111 109 0.19
47 -0.3534353252917381 -0.1969204618495476 1.126861896127739 129 134 135 0.19
48 -0.5515453534438584 -0.2088172203228308 1.086009397776575 237 237 240 0.39
49 -0.006882369964675811 -0.1833339510789034 1.24803990611503 87 91 90 0.42
50 0.1154713657028314 -0.1793108488505817 1.300520157277741 90 94 101 0.23
51 -0.3492687848049145 -0.1936253316864937 1.127537734440349 143 143 135 0.44
52 -0.502925981643974 -0.2019158988510636 1.091536270619676 199 195 177 0.17
53 -0.02816445420120348 -0.1821733408514145 1.245507212266503 81 85 96 0.37
