# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 4263, mean track length: 4.21
0 0.0698141993305815 -0.1013883967692889 1.018775820432845 73 47 34 2.69
1 0.1434789517482336 -0.08364481618803365 1.075082361916894 69 43 30 4.94
2 0.1124688449267944 -0.0627480001157884 1.038788316907052 130 90 54 5.12
3 0.06058884180393122 -0.0451951255923379 1.180155959280127 208 180 148 5.46
4 0.1911108435930258 0.09620694576703909 1.005205960698935 100 70 52 2.98
5 0.1626231539397493 0.1706955794605547 1.130263548429298 110 78 49 5.43
6 0.2190169942275832 0.1954512294662526 0.9525523614294831 172 134 86 4.83
7 0.1179341024917344 0.1995663768262422 1.124774245686313 92 61 46 6.32
8 0.2016617820071533 0.2454016846963255 1.001115297491793 91 55 25 6.21
9 0.1531877747365862 -0.06662587215177518 1.097323513670979 156 121 86 7.46
10 0.1105075489817393 -0.04170649830411438 1.044693823643887 126 85 55 5.95
11 0.06413575904451951 -0.01686503061702188 1.182302392924278 119 85 55 5.35
12 0.145496173187341 0.05722891595608159 1.119336814302106 154 95 58 3.74
13 0.09554393140811815 0.08988697583881911 1.17839720100571 154 115 81 5.9
14 0.1530740941535387 0.1076870219292578 1.063310919857107 60 34 20 4.52
15 0.1950330154560822 0.2094757965053131 0.9896341289023552 37 24 16 5.11
16 0.1019825082714786 0.2378722221944676 1.074843138081091 54 35 26 3.77
17 0.09170513179145445 -0.2129518085620348 1.099521149708588 62 44 28 4.35
18 0.1105379628813431 -0.1482122724570434 1.118865802968789 78 53 37 4.48
19 0.1463323462025795 -0.1056593044245328 1.068891390721896 113 87 71 4.13
20 0.05836188364395481 -0.1615179541421242 1.045889498403082 76 45 30 4.08
21 0.0844978477895105 0.06945628917081964 1.186174944020829 95 66 46 4.49
22 0.1515250798383568 0.08383019069506237 1.050225976737454 124 81 50 4.34
23 0.1152144873445548 0.1583270177038945 1.138958934432275 185 142 104 4.62
24 0.1098986526891916 -0.1042067590052267 1.121693042700367 73 50 39 4.44
25 0.04454374283379892 0.06430715359433314 1.198122121879492 156 119 83 4.5
26 0.1917253494619739 0.1281395591649893 1.014296607146009 43 26 24 3.63
27 0.1440802713558285 0.1308835680461414 1.151030957935985 177 135 97 4.64
28 0.1155524223551955 0.1236266302000695 1.16101589070802 99 56 33 2.48
29 0.1414840054315942 0.1322046392290052 1.086635756812841 127 87 62 4.66
30 0.1118745613846086 0.2461476274646071 1.107902089972392 36 24 18 4.12
31 0.1630000466190628 -0.00978616898656709 1.052420407533804 58 36 22 4.47
32 0.107816505726458 0.0853180358256333 1.122114113581708 46 30 23 5.33
33 0.1709960044391196 0.1666510531037455 1.121670001627862 118 81 45 1.36
34 0.1501280309571913 0.2164489177706417 1.012928177423829 98 65 32 4.31
35 0.1530215536736628 0.2629525125234847 1.010761227714712 121 74 44 6.64
36 0.1598915909476936 0.06225572092851828 1.117488302198006 168 127 81 1.64
37 0.06250880101262042 -0.2155807496078525 1.093292168006748 93 69 60 6.83
38 0.1797922616341829 0.06785795647977483 1.050718835882576 120 80 48 5.1
39 0.06195533281895638 -0.200645798788744 1.071004878628188 80 66 58 5.63
40 0.1062811214179302 -0.1218071692746274 1.066531202083882 69 49 41 5.82
41 0.06373446588756043 -0.100581659396616 1.168435897618735 94 72 61 5.69
42 0.06035769921965638 -0.1642295265605884 1.057067542907044 72 43 31 3.81
43 0.09167972487029585 -0.02693134075918163 1.143183517927568 52 38 32 5.91
44 0.1551594837206255 0.02169175992432704 1.063416581772173 96 72 55 4.23
45 0.04141284847748507 -0.077350811420687 0.9926175402364038 123 79 51 4.36
46 0.1097951980728667 0.01356334779585938 1.105939510356206 80 61 42 5.56
47 0.1516213626060944 0.05952123257971531 1.061859101296092 74 42 27 3.5
48 0.1170776353481501 0.04163403327412263 1.10269434571172 116 88 64 4.82
49 0.1023400379490943 0.04519733883258104 1.140485826612634 83 51 32 3.42
50 0.162055894623796 0.0784308222977167 0.9752412406452121 184 125 68 4.11
51 0.1429861928045463 0.08499139882224471 1.07283377348661 96 58 35 4.61
52 0.177559251989949 0.1082983448065035 1.050572560178391 158 113 72 2.4
53 0.1422212432300968 0.1007660171344616 1.060138671094563 76 44 26 5.17
54 0.08725945418590125 0.0753902497388183 1.067833966292765 70 43 32 4.51
55 0.1521775041086277 0.07956881907856778 1.002233288801067 100 63 41 4.82
56 0.1490251813141421 0.1024358104541661 0.9916880303837673 101 67 50 4.22
57 0.1440613089309488 0.1089577012704895 0.995466545549846 101 66 46 3.42
58 0.1682554878842351 0.09683736954492989 1.000070258017395 76 43 31 4.57
59 0.1484122249503618 0.1266033214434399 1.115697016567496 62 38 27 4.12
60 0.2087444826746699 0.1272462721015448 1.029342550557049 101 69 45 5.62
61 0.2442604708241308 0.1483049402799677 0.946641140571532 92 72 53 4.86
62 0.2200854991904221 0.1532309688223406 1.007662607712433 123 79 53 3.48
63 0.1918217279309461 0.1600112286471482 1.016685195911955 103 84 69 3.86
64 0.1698280069947958 0.1730534032268273 1.036685832074535 103 59 33 3.84
65 0.2959897712341795 0.1999482140059408 0.8993028482490379 71 57 46 4.06
66 0.2301242620469906 0.17298496560042 0.9413044943477935 171 129 88 7.11
67 0.1503419955054204 0.1656623296719195 0.9847375851846863 101 71 54 7.03
68 0.1790638059453235 0.1760936131762558 1.015812198146432 155 102 52 3.32
69 0.1613169452292446 0.1959323570533998 1.133284008916476 68 44 33 6.87
70 0.2646601084913651 0.1994096598495107 0.908823986552453 90 78 66 3.69
71 0.1589929191671325 0.1741551699627908 0.9798287329153214 67 44 34 3.23
72 0.1515271482433697 0.1843262066284099 1.040681262250281 149 101 58 5.11
73 0.2704935121747222 0.2123242934016109 0.9377436653093127 109 85 57 5.42
74 0.1539366670020659 0.1887678186532971 0.962227249692889 90 71 54 1.79
75 0.2074255327773484 0.2273449022136546 0.9942270570811945 18 14 11 5.94
76 0.03925305225502525 0.2119556007136405 1.220746085646066 72 64 50 6.35
77 0.1878285265913293 0.1900080576792363 1.025845566413202 86 55 44 2.23
78 0.2527153296862173 0.2222044741959691 0.8991458424502159 112 67 32 7.07
79 0.1830937008676248 0.2348628519981961 1.006661585064575 167 131 87 3.77
80 0.2964562545893077 0.2335639084434252 0.8655201396475652 113 89 61 6.67
81 0.1715957950039788 0.2356887557509748 0.965416345445257 31 20 14 6.64
82 0.2726598663902302 0.2520840097432748 0.9159191399224408 67 39 19 6.49
83 0.1653198688534107 0.2732093009345657 1.026582201828708 123 104 87 5.7
84 0.08603500036016784 -0.1688680989023935 1.143998037944925 130 95 59 5.7
85 0.1661498064266281 0.009961645282006049 1.061993196601944 167 131 96 5.83
86 0.03260212402489231 -0.02133131436792568 1.211382051851554 113 98 86 5.86
87 0.1524246480810414 0.066623428087833 1.104621332357207 148 108 75 3.34
88 0.1605971178305657 0.1026421765456812 0.9820154964593654 90 59 39 6.88
89 0.1866123110110541 0.1292037831823003 1.046298448082517 141 99 66 3.33
90 0.1541642822752678 0.1207553390284357 1.080315855670906 173 122 87 1.1
91 0.1501648966093744 0.1819502048828388 1.064930972148658 60 37 22 5.71
92 0.165412141230335 0.1641606334542201 0.9839177285427891 79 54 39 5.15
93 0.1908982071338581 0.1755219442766385 0.9816577591286131 40 23 14 5.25
94 0.1678282926599789 0.1683627755043411 0.984808498230955 43 21 14 5.92
95 0.1447845397931909 0.1787299438874265 1.071899847846044 135 100 70 5.29
96 0.2037578848655377 0.1937144598533839 0.9697617912990255 61 42 33 4.27
97 0.2745139852904262 0.2352526476050769 0.8644201509860155 88 46 18 6.95
98 0.2038066604584376 0.255330489506826 0.9626498295513394 92 80 74 3.27
99 0.1996642376711735 0.2340616438685679 0.957559790103132 36 29 21 1.53
100 0.1474507020502758 0.03088212891405667 1.100457504191497 184 137 92 6.44
101 0.2009057510385925 0.02773717779792667 0.9422666944674953 99 81 92 5.25
102 0.1501318442494525 0.03241497400408316 1.017156060838803 94 59 43 3.39
103 0.1566327381174651 0.08637667665283461 1.0956941291252 87 59 41 4.98
104 0.2685118505491095 0.114355640352291 0.976748582668853 172 126 89 2.06
105 0.1537008583990047 0.07425237962883896 1.007753225681693 103 72 51 6.41
106 0.1126134245438589 0.09081448618510685 1.069034423658564 98 67 48 7.17
107 0.125745304966561 0.09584478820432824 1.104356378639073 84 57 40 3.34
108 0.172355925128602 0.1148364219409965 0.9964453295982246 110 70 47 5.77
109 0.2371057796142201 0.1476629242229495 0.9448090279711645 70 50 38 4.47
110 0.02024798901386952 0.1166290218000354 1.232119670881974 188 180 175 4.81
111 0.1756668625281514 0.1958266314482939 1.061160283068078 38 25 18 4.88
112 0.2649033377158166 0.1935033105999268 0.891917495486637 147 109 76 7.35
113 0.1714568575537465 0.1826414580924192 0.9767821006151874 126 99 79 6.09
