# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 3955, mean track length: 5.55
0 -0.4653973395642471 -0.2132653105152867 0.9006236464606354 146 144 149 6.89
1 -0.4934866647246872 -0.2143396092354205 0.9442344793007333 134 129 126 7.07
2 -0.3482318330052533 -0.2311781286719097 1.14586974225108 84 83 80 5.07
3 -0.4922932806670596 -0.2066441937180659 0.9343182297704167 150 140 132 6.97
4 -0.01664658212550449 -0.2231225647107799 1.273880189799336 114 114 114 3.64
5 -0.354115327717593 -0.2240550682455664 1.136735053921832 142 136 124 4.8
6 -0.1288279365956741 -0.2207547492320986 1.226176246816655 158 156 145 3.77
7 -0.212564138780773 -0.2131228557493895 1.165177472547283 128 129 125 4.25
8 -0.1254906758583873 -0.2093436246970732 1.202547096672125 125 124 117 5.04
9 -0.3328167990179434 -0.2163709134503613 1.14314600123943 173 173 167 4.5
10 -0.2175131107969923 -0.209325921940204 1.166934191168714 118 115 108 4.47
11 -0.2259259083429437 -0.206819579938106 1.16139101857261 117 113 105 3.81
12 -0.430959582552741 -0.2097404972610287 1.099400028986361 109 113 112 3.98
13 -0.2365095550815326 -0.2016363203574768 1.161100812295484 148 142 131 4.27
14 -0.2410325108478846 -0.1990450793408111 1.162979832743525 131 125 116 4.11
15 -0.2042314166704049 -0.193493483745917 1.191902146338852 100 100 97 6.16
16 0.0283619728961024 -0.196336756915833 1.293532946866272 112 107 98 4.03
17 -0.4334763696299404 -0.1966471606704203 1.106159281891183 125 124 124 4.89
18 -0.01311476964491723 -0.1902596007838398 1.270871923923077 98 104 106 3.45
19 -0.4945535360604515 -0.185231354797151 0.9987474264689757 152 152 152 5.27
20 -0.5377826741659575 -0.198906195275081 1.071709018103766 154 160 167 4.54
21 -0.08011276137651313 -0.1804359797478608 1.216162058279763 133 132 128 4.64
22 -0.1290579756919591 -0.183221514420585 1.209099077797091 131 126 114 3.36
23 -0.2557203026988725 -0.1897314561697708 1.181427198029837 158 146 132 4.07
24 -0.120339650632673 -0.1804851091592138 1.211853425819316 154 150 142 3.82
25 -0.1250729909790052 -0.1747761457721259 1.202243125697158 165 159 149 2.93
26 -0.3729248934572393 -0.1821760235091136 1.118220242421946 98 98 92 4.93
27 0.02554631090813914 -0.1776408436404789 1.286997726619506 126 126 130 5.02
28 -0.2831683345378582 -0.1776216046259121 1.154087048173261 102 102 96 4.64
29 -0.2531235076240979 -0.1658246256887107 1.148417323081748 117 116 107 2.31
30 -0.3261031709024818 -0.1799042696136458 1.140574399348021 124 124 122 4.73
31 -0.04472926793983234 -0.1737343610126172 1.254597089182574 107 108 106 4.07
32 -0.3512222020924632 -0.1771876183211001 1.110768812501694 97 96 92 4.46
33 -0.3492057682863783 -0.178602036581391 1.126855438955292 101 102 97 4.11
34 -0.3391180456304371 -0.1736077789954169 1.120415891437205 118 120 116 4.92
35 0.0289331817347491 -0.1728564441786994 1.283932356946871 123 126 124 5.01
36 -0.4095291620919343 -0.1793663111684511 1.104951199085851 108 109 106 4.86
37 -0.4064904327431771 -0.1806137749807721 1.115485954526877 101 102 98 4.93
38 -0.447379135530154 -0.1724929022794011 1.049657147339142 90 88 84 5.86
39 -0.3500720911403825 -0.1741605768508857 1.117298008145788 100 95 90 4.07
40 0.1601481555612591 -0.1671179391214699 1.321239297752217 199 202 204 4.08
41 -0.5431590947651137 -0.1774841848111279 1.064072923644706 127 130 127 5.19
42 -0.07645107668507001 -0.1638151695637163 1.222690735047432 96 92 80 3.82
43 -0.4703975212022914 -0.1685643967562264 1.094825553114537 84 76 65 2.88
44 -0.2961633687253332 -0.1636051554029422 1.166289057317685 117 108 97 5.62
45 -0.1860291465100149 -0.1639438943135399 1.206510072017138 118 116 109 6.18
46 -0.1556188036921263 -0.1562004651718388 1.189107932792464 113 113 107 3.21
47 -0.152534150850312 -0.1572630809478827 1.194056686191088 107 106 101 3.1
48 -0.1379883984892327 -0.1576500488739939 1.199636539487829 137 135 125 3.88
49 -0.2840893273099236 -0.1573586280714747 1.137990081928738 107 104 95 3.76
50 -0.2766381143244392 -0.1600328094574901 1.150736893644462 116 104 90 4.63
51 -0.2104146348811647 -0.1525719684471971 1.170557832940795 109 103 87 4.93
52 -0.1673947882886929 -0.1551488849387709 1.187096350100247 109 107 94 3.85
53 -0.1599944081358577 -0.1533980058900008 1.19149093081918 84 82 81 3.84
54 -0.1344950003370828 -0.1530180442013103 1.199860124550452 145 140 125 4.46
55 -0.1341682997809481 -0.1525222004762798 1.198405542399095 138 131 115 4.06
56 -0.06680614502264426 -0.1505175664400813 1.237087795754273 69 68 62 4.46
57 -0.05239539954641065 -0.1568226081784127 1.25240803276623 137 134 120 5.9
58 -0.04239613100123563 -0.1522470619064446 1.242939426549433 108 102 87 4.38
59 -0.333086105675398 -0.1550082998078278 1.128270958905495 127 121 108 4.46
60 -0.3186512163373835 -0.1547287384143198 1.124416627888583 136 129 114 3.44
61 0.02352176202193004 -0.1493894849636906 1.271802627259792 118 114 100 4.68
62 0.06545027312638296 -0.1452525889776903 1.284081356298207 90 86 77 5.44
63 0.07152660763813634 -0.1440953247541102 1.285105333470744 103 99 86 3.63
64 -0.3041638852241986 -0.1511951572924078 1.130348364304297 129 115 92 3.94
65 -0.205531204388737 -0.1492265911180524 1.168999591525328 115 103 82 4.06
66 -0.01718834637192534 -0.1468530217837016 1.244188926292038 112 108 93 4.52
67 -0.456824430794802 -0.1424680432513781 0.9732952926274756 120 125 131 5.73
68 -0.1607548772521051 -0.1502918424935796 1.201827758730727 122 120 106 3.98
69 0.1119161528302647 -0.1427708626930005 1.302896219234177 90 86 74 4.78
70 -0.4560136260203454 -0.1328230891437914 0.8891281580316961 100 94 87 5.99
71 -0.5076345387058796 -0.1522543161093645 1.087343839827004 97 84 66 3.92
72 -0.5104847023617869 -0.1378892365321637 1.026253451639519 89 91 91 4.98
73 -0.5033196317153981 -0.1320489383337102 0.9562444422275982 130 125 117 5.48
74 -0.3944081087473927 -0.1317310182444254 1.113186959255788 145 131 110 5.57
75 -0.5277126622243518 -0.1237462003557773 1.066382792910697 82 74 60 3.59
76 -0.4186856671562781 -0.1151320295740629 1.101575976929132 138 135 129 4.62
77 -0.01880942558119245 -0.09479642233067738 1.264678176237481 69 70 73 5.59
78 -0.01771707971055389 -0.09703813763328026 1.271173742518352 44 46 50 4.23
79 -0.369163285929354 -0.1005443617911075 1.125404459171004 92 86 80 6.12
80 0.002553929756476142 -0.0923167073950046 1.265354678382429 90 85 75 4.51
81 -0.285630936865494 -0.09389727338346855 1.139443742476788 118 102 75 5.38
82 -0.02309164048320853 -0.09435810941213771 1.268102855872442 66 70 73 4.35
83 -0.2977441633877533 -0.09346287666392553 1.153760952933528 137 120 90 4.48
84 -0.08347191675660781 -0.0928145102812836 1.233472007362766 109 103 94 4.51
85 -0.4374279465578916 -0.09594031367605627 1.103576426375719 66 64 62 4.99
86 -0.08099618248665419 -0.08406306821669665 1.22151960732366 144 137 125 4.29
87 -0.4985132276906787 -0.08432866396959642 0.9503403829842407 95 90 87 6.37
88 0.09954695142329345 -0.073253625529671 1.291142672590111 70 72 72 5.23
89 -0.4816490666491149 -0.06145130296488893 0.9384180924725831 62 61 60 4.75
90 -0.4609914288390733 -0.05796262344528894 0.9022067236590248 57 59 59 3.65
91 -0.2449759988072333 -0.03157580034598399 1.163429197171216 137 132 110 4.34
92 0.09742063169687394 -0.01923762373956717 1.288033029483815 115 118 110 3.54
93 -0.4983037878048732 -0.02874808978928224 1.059444114023133 89 90 88 5.28
94 -0.3403600797065375 -0.02410455247815155 1.111946013147039 94 87 73 4.38
95 -0.268590843455591 -0.02091100480582224 1.131538269942297 125 126 118 5.28
96 -0.3177644131042541 -0.0171800705169506 1.151119199571213 83 82 77 6.28
97 -0.2399952585373055 -0.01792209427391923 1.187028834516993 124 122 114 4.14
98 -0.2777271342554842 -0.01552283994861061 1.129386843295849 69 70 75 5.4
99 -0.1488053667565325 -0.006597521840197702 1.176450502446672 102 96 87 2.79
100 -0.07012206464318277 -0.003011175068942024 1.206806306166924 132 127 118 5.16
101 0.05168180153284938 0.001022963624442796 1.272233557690258 63 63 59 3.72
102 -0.1324676733853068 -0.003318955463482891 1.206219191254645 94 94 86 4.85
103 -0.26141976755483 0.01096028253936562 1.126037970864354 130 123 99 4.58
104 -0.3259939441772363 0.01128970395652435 1.142692136820775 79 76 70 6.78
105 0.06592296756210592 0.02726146925297824 1.264390282068903 100 99 93 4.3
106 0.0383160677841379 0.02692746477459308 1.252200530799114 48 50 50 4.51
107 0.0685168870599667 0.03058600539482952 1.263549841601179 105 103 99 4.81
108 0.03930300911750026 0.03071334565301242 1.276427648918478 84 79 70 4.56
109 -0.3863875947693422 0.02135774272682914 1.120052483765438 84 78 70 4.21
110 -0.1524340796467955 0.03133451292827789 1.177339942352417 84 79 72 3.29
111 -0.1161320433233373 0.03429832666308642 1.193056591064628 73 71 67 5.35
112 -0.3841302429814089 0.03573424799366785 1.084509746262928 123 125 115 5.71
113 0.1255419824818741 0.05725761810249422 1.2860795552995 105 103 95 4.68
114 -0.172530967639556 0.05174875221454201 1.165064900240074 99 98 92 5.56
115 0.1331338188719796 0.06703401931953457 1.291220739285234 63 64 60 3.87
116 0.06355649911500055 0.07369623812993481 1.26458290804607 92 85 69 3.39
117 0.279199262012693 -0.1423782532614983 1.261649376837063 154 159 171 3.97
118 -0.4588641237446782 -0.2586647838902573 0.8857191946764322 94 96 106 3.56
119 -0.02890706942618029 -0.2201715916843986 1.26509632501197 134 133 129 4.7
120 -0.3261408337343565 -0.2168140406330566 1.144741915152672 129 130 130 4.21
121 -0.452286582411885 -0.2167540671452521 1.101782864784986 130 131 130 4.72
122 -0.4409254619306989 -0.2107992831381965 1.095773419476774 131 131 126 4.67
123 -0.01368601710802997 -0.1990453045228336 1.251497741273812 112 115 115 5.79
124 -0.447371466560777 -0.208472187275823 1.102778373851001 113 109 103 4.14
125 -0.3548639434833876 -0.2059204215360684 1.138359760451393 119 119 119 5.16
126 -0.3962351185370496 -0.2008696619399318 1.14370780583479 62 66 58 4.66
127 -0.2487866070977504 -0.1955384742080521 1.148929843032619 139 136 127 5.99
128 -0.533044041175468 -0.1962899060389902 1.075418237963594 189 188 193 6.22
129 -0.1157468069180711 -0.1881204222961723 1.212996736572951 130 125 116 4.35
130 -0.1570316731994206 -0.1825485449263775 1.193150871890383 139 129 105 3.71
131 -0.2077368276462556 -0.1788048988105234 1.176174819349718 160 155 139 4.38
132 -0.2983313716054725 -0.1818604460220395 1.165176963308886 106 106 97 3.35
133 -0.2682089127740448 -0.1603997571695807 1.14845857011368 138 131 119 4.53
134 -0.2291233688013194 -0.1617919917311798 1.166397081942526 129 124 114 4.45
135 -0.3611875275851094 -0.1637490426790382 1.113409340472308 104 99 87 4.34
136 -0.4770016196877038 -0.1634794999593357 1.093830361243026 119 112 103 3.89
137 -0.4694554682755851 -0.1649252990088495 1.12159568659109 119 111 99 5.78
138 -0.537881697558821 -0.1641130467653749 1.071895175172899 87 87 84 5.0
139 -0.4724608510070973 -0.15742307618233 1.029005096909225 85 80 78 4.45
140 -0.006926590145058475 -0.1549414128099032 1.261560763850279 103 99 86 4.17
141 0.0777062932992128 -0.1458484477041579 1.287754983212373 73 75 76 3.72
142 0.08298600415095428 -0.1519132188317584 1.296763100586061 109 105 94 4.14
143 -0.09416658737662958 -0.1405721558949333 1.213092305219643 76 75 69 5.01
144 -0.03448838588558995 -0.1465511793862162 1.258107393490153 127 117 92 3.94
145 -0.06518217799546572 -0.1399136288820799 1.226916741873506 97 87 67 4.71
146 -0.4876428734640512 -0.1366006678755941 0.9430312358232382 124 123 121 6.16
147 0.008317553324977217 -0.1400136834829003 1.258719937428104 71 70 56 4.26
148 -0.4923853220046184 -0.1352010952103939 0.9629863912674994 84 79 72 5.6
149 0.002680510544815079 -0.1361591760642245 1.270998158975838 89 80 62 4.46
150 -0.2086202839670203 -0.1294637797932801 1.203385930608165 108 103 92 3.83
151 -0.01653240138800105 -0.1277836625407122 1.281796033504696 63 59 57 4.74
152 -0.05251155600228774 -0.1223671429276077 1.244569754763687 54 57 59 5.29
153 0.008493739911776266 -0.1172629494836113 1.241605320792015 58 56 60 7.09
154 -0.2078768227866949 -0.1175031607914347 1.198438997215945 130 129 115 3.57
155 -0.03072421668623904 -0.1109654423387609 1.249390835279625 82 78 75 6.77
156 -0.5072271320271138 -0.109323214470794 0.9599922339126601 130 123 118 5.37
157 -0.5072271320271138 -0.109323214470794 0.9599922339126601 130 123 118 5.37
158 -0.251283680932513 -0.1027166458931782 1.107282638255812 142 139 127 6.76
159 -0.4950013961129384 -0.0993971706965385 1.087816936882061 114 108 93 4.78
160 -0.1103736596038866 -0.09281459268102202 1.20770866631824 156 152 146 4.46
161 0.06166394751730733 -0.07934330134555838 1.249974235065483 69 74 76 5.3
162 -0.3615730727204713 -0.09513050305300304 1.131748739923809 100 93 77 4.58
163 -0.2345321098600303 -0.08865653919184412 1.164851079605574 152 149 136 5.35
164 -0.4204128739593971 -0.07404495931183577 0.8228520926663764 65 63 68 3.58
165 -0.5189602880865993 -0.0893485654915904 0.998421528023564 88 88 86 7.13
166 0.1456215887425087 -0.07866245297606088 1.318515674095685 100 105 106 4.0
167 -0.4932173141258131 -0.08827224997291412 1.084486661541592 58 55 42 4.68
168 -0.4972288076498014 -0.08117838130560467 0.9571098940470266 100 98 94 5.92
169 -0.4043344428377447 -0.07973026883277025 1.154117860661088 130 125 110 4.13
170 -0.06464445276396785 -0.07322952643162625 1.21588096554902 127 122 114 3.2
171 0.1555596449802742 -0.05730095745178723 1.316647947044454 104 100 95 5.25
172 0.1566051607745246 -0.06019554962071223 1.316243529074411 104 100 93 5.77
173 -0.03509137820945707 -0.06516970682608789 1.24542572144024 162 147 127 4.23
174 -0.5019792491508912 -0.07167208101701042 0.9749922284492809 97 92 90 5.08
175 -0.4736368813070699 -0.0643274951267111 1.131087527411559 55 57 54 4.37
176 -0.4800979680619332 -0.04997059920203223 0.9350076080559415 58 57 53 5.84
177 -0.5103417734776681 -0.0498742993865746 1.06988459800023 94 87 73 5.3
178 -0.06105938348510043 -0.0349664107447108 1.192226228926343 120 113 95 6.71
179 -0.06608898221182902 -0.03327515752554526 1.239120174496399 103 96 86 4.1
180 -0.07824659869359379 -0.02611777840819137 1.224101848547922 155 148 126 3.89
181 -0.2046198003884821 -0.02860431347043051 1.162069234404804 122 117 100 4.69
182 -0.0673477487036816 -0.02356147424428311 1.197667561153613 112 104 79 5.86
183 0.1590428996259804 0.01701418967419057 1.304730216514517 64 60 53 4.1
184 0.05167975661230609 0.03177478501802948 1.267030342526975 71 71 65 5.18
185 -0.26392571378427 0.02815795689548321 1.131872057913015 98 94 82 5.1
186 0.04087973263682623 0.04317727655760889 1.253456887592661 76 75 69 4.53
187 0.07066823198190236 0.04347975995444549 1.266642795318876 83 82 76 5.08
188 0.1308456443383404 0.04699143113841726 1.28020190126991 101 101 96 5.23
189 -0.356690691009741 0.03637373995024153 1.069401523688003 58 53 43 3.47
190 -0.2800196737041641 -0.2518074620440376 1.18631258458694 101 104 109 4.22
191 -0.06440558934103791 -0.2394918683950637 1.225147418716953 206 209 211 4.56
192 -0.2638549203366702 -0.2376265684709655 1.137417191557087 100 107 122 4.45
193 -0.1403678432368297 -0.2438070126443297 1.217462692741978 158 165 172 3.65
194 -0.1752811313741716 -0.2139507469415373 1.168181235342601 121 122 124 4.26
195 -0.02896563928731316 -0.2006819500848563 1.246181135979004 116 120 121 4.63
196 0.004578980745089695 -0.1987003964465981 1.248403176036522 68 70 71 5.8
197 -0.2538602316849078 -0.2036254597624237 1.17122525398345 173 170 164 3.76
198 -0.1317088505630182 -0.1947101028755835 1.207126331869629 130 127 119 3.58
199 -0.252007177421907 -0.1917523082205137 1.14872536765675 143 141 133 3.96
200 -0.1831566231602122 -0.1934291172039035 1.186161828104679 166 154 127 3.74
201 -0.1841204225591704 -0.1940644655083436 1.187482502605981 172 159 134 3.03
202 -0.4586961174384444 -0.1931949097785002 1.131909240577966 68 69 75 3.78
203 -0.4509371177596321 -0.1905308868786736 1.113999239567581 72 73 77 4.92
204 -0.1591254737574305 -0.148037324926494 1.189911183420244 128 120 106 3.98
205 -0.4586488832613849 -0.1371760140776474 0.9024384155309277 90 87 84 5.74
206 -0.4851694481703142 -0.1415120496421622 0.9530301082320212 134 129 122 6.08
207 -0.2595138327307974 -0.1448216897216469 1.156917003432578 63 64 58 5.91
208 -0.2072624865333313 -0.1446881543737729 1.181697886469613 147 119 72 4.22
209 -0.4161015013619083 -0.1340088909772046 1.061481589210725 72 65 60 5.42
210 -0.5154202815575972 -0.1335248081627141 1.038365925291904 78 83 83 5.08
211 -0.5353951861934703 -0.1387299868829063 1.074245651916641 91 93 90 5.25
212 -0.0274375565168275 -0.1265465659498339 1.270010410415216 67 70 70 4.96
213 0.001501100023115237 -0.1241395862263522 1.275102740724943 67 62 58 4.65
214 -0.5222073478487437 -0.1191499289816543 1.009634367626864 102 98 98 6.15
215 -0.4958350751539113 -0.1063874674926791 0.9355441123504502 88 86 84 6.59
216 -0.5080274561534082 -0.09688968119327583 0.9674518599134831 78 80 84 3.62
217 -0.4312681787565324 -0.1092515265026193 1.13895373683749 53 49 38 4.51
218 -0.06420331690715186 -0.08304607888393656 1.217623842849926 160 149 133 3.15
219 -0.2640595601678046 -0.0857416187616836 1.147209391923481 137 134 119 4.77
220 -0.09364154276753917 -0.07850675015705472 1.209727057270139 75 71 60 5.37
221 -0.2429255544992946 -0.0838436112258856 1.169241259428665 160 154 143 4.4
222 -0.1450489764422914 -0.07708376295859005 1.196549242742967 170 166 153 5.2
223 0.1792954122515484 -0.05135175674280359 1.331874395707063 69 70 66 1.8
224 0.1580568375700674 -0.03839845216820965 1.31940654097983 107 107 106 5.41
