# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 9417, mean track length: 6.27
0 0.04109857512957504 -0.06401435467972799 0.9439050181776376 160 139 130 0.5
1 0.4633830148719691 0.2093845500021016 0.6199908507144509 73 51 31 0.64
2 0.3024362900976344 0.2199650494106572 0.8469065341021418 96 61 31 0.74
3 0.3048702402804664 0.2049877377283922 0.848260520166976 54 26 12 0.64
4 0.07834262251657054 -0.0860081286800497 1.17307884670497 170 174 181 0.63
5 0.08126246265843939 -0.09562003014696022 1.171158333069299 192 183 162 0.37
6 0.07153199117474751 0.2268989813526039 1.192431261862207 197 204 206 0.46
7 0.3795441005295119 0.1733543017009767 0.7479469272577307 65 49 35 0.48
8 0.103372491038537 -0.165915588839837 1.055944257646835 84 63 51 0.44
9 0.1169645435747352 -0.008442563743475143 0.856973440820644 112 91 80 0.44
10 0.3691997020363135 0.1754923480033461 0.7659996031530323 79 51 28 0.45
11 0.1106832620748275 -0.1860529598158285 1.075895163947036 87 68 48 0.69
12 0.09601765367123427 -0.09138822682504266 1.003575338005671 84 58 43 0.44
13 0.3663215690675126 0.2011117131870002 0.7624644737616226 134 95 56 0.19
14 0.4550975639552872 0.2330811581498101 0.6431781282630354 119 99 49 0.32
15 0.07947541659541157 -0.1723289987465124 1.039533185591227 115 85 61 0.6
16 0.07793365538204 -0.1534538184044221 1.026923835723277 112 82 56 0.23
17 0.08028916148860676 -0.1531683488827293 1.029917104035474 102 75 56 0.37
18 0.07964207188083028 -0.09504035750119827 0.9953737251434991 79 46 32 0.22
19 0.1128443262176573 -0.1823451848037778 1.072557562949216 99 75 59 0.7
20 0.1263269396943059 -0.1421573831188075 1.069756804078757 113 84 58 0.47
21 0.1081036310807296 -0.1677084380337984 1.06336186094307 105 76 52 0.26
22 0.1422218624517172 -0.05982953595386734 1.044606866569751 104 73 53 0.9
23 0.09064323973207788 -0.112484452966397 1.017797393069024 93 61 40 0.43
24 0.1074366268882621 -0.1253931870185355 1.039572477757722 122 91 60 0.58
25 0.08098754485361792 -0.1125249118165433 1.166517036781463 108 95 89 0.5
26 0.04766436976677679 -0.08115380651854689 0.9548540042017646 170 160 151 0.88
27 0.4646307304633296 0.1514577725982521 0.633759060614409 102 70 39 0.71
28 0.04343053598416935 -0.07757641956085026 0.9549234438712435 105 77 55 0.35
29 0.1607481568644215 0.05649952596665207 0.8603153353363993 89 54 33 0.67
30 0.0363261885902525 -0.05786333585619577 0.9416153805720988 142 118 98 0.47
31 0.3270213996832678 0.2090176055252108 0.8160861781869457 103 70 33 0.35
32 0.04935667067432137 -0.07735988010987627 0.9586285615766712 64 44 32 0.51
33 0.242735720579099 0.2219075024650654 0.929282872525766 89 63 41 0.18
34 0.03696610771374442 -0.05331263749711454 0.9397000392406769 199 200 200 0.34
35 0.1019273845912231 -0.2699002986038664 1.084752112871748 75 78 78 0.46
36 0.08147607406867374 -0.2080783760477138 1.058645876371203 98 79 64 0.42
37 0.1272690150379656 -0.1227630293257475 1.059459896866241 109 80 55 0.39
38 0.1116911911475719 -0.1641130854820375 1.063298036338486 124 95 68 0.53
39 0.1105995522063525 -0.1710530414205862 1.13618011265088 116 129 134 1.02
40 0.07140351171556514 -0.1538218481890037 1.018619798046974 105 82 70 0.77
41 0.07168045982155635 -0.1358107468391697 1.012564368743922 94 64 44 0.49
42 0.07327524245197459 -0.1254454920111206 1.010609392990464 109 78 46 0.38
43 0.1325253123169939 -0.1402929081722891 1.07272970849827 103 78 58 0.5
44 0.1232936711811563 -0.1042078611135523 1.041813591201852 93 71 49 0.15
45 0.1339809622774326 -0.08216630261689367 1.040820521838912 115 82 52 0.37
46 0.1217070992765478 -0.05387920315047626 1.014918907251287 87 56 35 0.31
47 0.1405694137677558 -0.05783734847304187 1.03228291197983 134 96 69 0.32
48 0.1427793883586884 -0.05961123718250858 1.038361163523386 119 88 61 0.28
49 0.05759237593015376 -0.177331284911064 1.023076140896452 115 90 77 0.37
50 0.130833030705745 -0.02750142266794726 0.9513264119299352 160 117 77 0.49
51 0.1317234781513923 -0.02553057882468146 0.953284519413139 104 66 43 0.51
52 0.4805194607553665 0.176595820225018 0.5997243761328965 115 86 53 0.21
53 0.0492684494680018 -0.1307281131168611 0.9921275799825846 182 177 182 0.47
54 0.1798074173199582 0.01949059266920226 0.876023543779398 141 105 68 0.7
55 0.3649564597912032 0.2248408104001159 0.7583217713222412 99 77 54 0.55
56 0.48011685823872 0.1776471142731466 0.5996933281969457 139 100 48 0.27
57 0.4275583311166183 0.2158964647002138 0.6670180561652853 83 65 44 0.45
58 0.09328834345553227 -0.1684263271695083 1.047455992302232 80 53 39 0.31
59 0.1067565916379204 -0.1617806637306557 1.054845860387406 132 99 69 0.47
60 0.1075268862260214 -0.1426989932642002 1.049761287531219 130 97 70 0.65
61 0.1208593167796063 -0.1240897103943328 1.050806600117548 94 63 42 0.47
62 0.09739109876239793 -0.08649587764172043 1.004279265740313 71 44 28 0.4
63 0.116504202661365 -0.05885212209083865 1.010032253751086 114 80 52 0.32
64 0.1262174704865866 -0.04562252163055777 0.9939872345252994 97 62 37 0.69
65 0.1389960089689088 -0.03133025375104709 1.005477603914142 90 58 31 0.35
66 0.2599024183673728 0.1636875321985919 0.9268779970280261 93 68 45 1.18
67 0.07002987552152307 0.201958858241587 1.196132621582698 210 215 197 0.7
68 0.1108418113878166 -0.200612415369931 1.082017994271858 85 63 46 0.6
69 0.09672437284559687 -0.1743026193139142 1.051300087273772 108 78 48 0.6
70 0.07327511330876302 -0.1539027567176101 1.025407291733077 82 56 42 0.4
71 0.1671454261713263 -0.01070522881954993 1.036263519815784 77 48 30 0.49
72 0.08861769532472163 -0.0368219244440728 1.170585324886379 75 61 54 0.72
73 0.1653635505178802 0.001968139062160326 1.024343539326656 147 109 72 0.43
74 0.1762322619481594 0.01439135803225186 1.036083762401899 129 90 53 0.5
75 0.1771257734871933 0.01809416657835526 1.031923565404093 132 93 62 0.27
76 0.06543029418901025 0.1888406723546466 1.205066348428244 176 190 183 0.57
77 0.10570225043585 -0.009928434644052839 0.852041754603617 129 108 95 0.47
78 0.4712564564760306 0.2322623438760961 0.6086265083120209 85 66 42 0.68
79 0.1011918242019656 -0.2063068127667396 1.074425679904428 155 126 90 0.85
80 0.05440831527190448 -0.1766565395006451 1.021607598257641 179 164 159 1.05
81 0.08413254476365584 0.01803624989119086 1.18534266016489 193 202 211 1.53
82 0.1118191037201358 -0.08928653868111186 1.021042162894542 150 109 70 0.72
83 0.04448010882251019 -0.04634261873575898 0.9333084106743499 128 110 102 0.17
84 0.08971435484227896 0.1259597760810219 1.192160504700799 206 219 221 1.2
85 0.07474017065388172 -0.2186130789415413 1.066658659901614 141 116 83 1.03
86 0.05305861627690134 -0.1159614071632845 0.9858791598856216 78 54 47 0.36
87 0.08062584528233341 -0.1613661173025594 1.164456294899677 169 175 180 0.67
88 0.4915861036905004 0.1424432868026138 0.6047489737838664 137 97 63 1.24
89 0.09922710695606052 -0.2041489448516811 1.072300068071693 73 63 50 0.53
90 0.1132874085946435 -0.2013252174571281 1.088258309735866 106 83 62 0.92
91 0.1194630489712796 -0.1988388410525201 1.088361079168046 111 90 61 1.18
92 0.09505094662701374 -0.2271357158427509 1.151104070789807 193 203 210 0.9
93 0.1052784295593931 -0.2035962419737959 1.081682033190701 110 88 68 0.76
94 0.09454909536618916 -0.1832317361644727 1.055020391267121 88 76 64 0.24
95 0.1198422231033843 -0.1626774480761779 1.075593013170185 121 87 59 0.86
96 0.1122324047121205 -0.1647188537827083 1.067612829477162 121 88 64 0.53
97 0.05562309155501155 -0.1863164401350755 1.029332294010045 165 156 151 0.38
98 0.1253365640302007 -0.1401149784835331 1.068370665408819 98 69 49 0.29
99 0.1039770884191987 -0.1344515335573407 1.039531501753538 111 84 64 0.24
100 0.1077964600820768 -0.132264085934068 1.036754929542416 103 71 52 0.32
101 0.1352430526887995 -0.07899910525512485 1.037271785600673 93 78 67 0.14
102 0.1377285750382579 -0.07859601615833309 1.041495776431483 132 105 79 0.55
103 0.1372010376834549 -0.06362733586302285 1.033850779423261 94 65 50 0.57
104 0.06952435649142652 -0.09495790024508188 0.9884959120464873 63 47 39 0.11
105 0.1445615999175036 -0.05676903498433633 1.035596388673131 112 80 51 0.28
106 0.1184730418511695 -0.06332763427088875 1.010062431303863 104 74 40 0.18
