# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 94, mean observations per image: 627.681
384 0.937371330943526 -0.013837642317283847 0.3300841805159621 -0.11039895853307866 -0.6293292863336415 -0.10984564594618952 -0.3222940828311141 384 image_000384.jpg

448 0.9421471942148422 0.03464553524032482 0.31764481684975526 -0.10129230022849221 -0.7493104297099022 -0.004816439642222087 -0.07200092679399389 448 image_000448.jpg

493 0.9340967503729146 0.020933828672447606 0.3423113032891039 -0.0992371289781105 -0.6080582012255318 -0.015573308513751695 -0.026968101841327696 493 image_000493.jpg

141 0.9188393108074893 0.005810411207920884 0.37975042448864205 -0.10719221507793668 -0.7032844881664251 0.0005414628445300565 0.09088059536053045 141 image_000141.jpg

142 0.9175227252424337 0.02172618553689982 0.386424459715503 -0.09141201142359703 -0.699963738340122 0.0028901845951065652 0.13317860018831307 142 image_000142.jpg

494 0.9416193244636967 0.012146580295504365 0.32180192344977193 -0.09822956072697504 -0.701923470649739 0.00696526485497586 0.0025674868989516986 494 image_000494.jpg

278 0.964975253790845 0.0065007385175764225 0.24822417667201535 -0.08464782524501846 -0.5452142928438305 -0.07397141187965443 -0.2655451591094609 278 image_000278.jpg

313 0.9527343909607481 -0.0031486847479653348 0.29063754280385745 -0.08841420239222332 -0.6344012148188056 -0.11716811746907006 -0.34157005594627743 313 image_000313.jpg

62 0.9704298600865706 -0.010618632490092397 0.23441618510740347 -0.056587860773167895 -0.6166607960594449 -0.07338163749363599 -0.12509467975115837 62 image_000062.jpg

447 0.9792453993374117 -0.002272957090002824 0.19848231195455776 -0.04096410301553324 -0.5981753815134048 -0.09935246180080505 -0.22395518318108204 447 image_000447.jpg

173 0.9185707389219316 0.040468448138236385 0.38055240499620246 -0.09884318288170522 -0.6945940388122871 0.020565744749481307 0.09544117703102839 173 image_000173.jpg

175 0.9179876610528761 -0.024612136360193063 0.3759267404565745 -0.12398373898755269 -0.687598790696103 -0.037067120941944504 -0.06113048472110344 175 image_000175.jpg

55 0.9429057993962379 0.0022361396683082606 0.32057957119496383 -0.090290508782393 -0.5869441416670927 -0.054885126578725754 -0.13180520506749896 55 image_000055.jpg

161 0.9136367126116093 0.030057631343351487 0.40038319314193227 -0.06370065439831799 -0.7121362885607267 -0.039973597460332376 0.11072831502516861 161 image_000161.jpg

339 0.6306935740215882 0.18011242273486167 0.15807898479743593 -0.7381031248060156 -0.14534360093060855 0.6283104410570504 -0.5533385720461097 339 image_000339.jpg

351 0.9492867081892269 0.03561005675975791 0.3003644484570046 -0.08583620287072385 -0.6324004696251168 -0.012016288644845337 -0.028718357400417893 351 image_000351.jpg

146 0.9391389707163341 0.025059522065233406 0.3355246356177367 -0.06937747079564227 -0.5863801881871349 -0.07259680640545832 -0.1703989526746771 146 image_000146.jpg

114 0.9399017860478274 0.010961801938331083 0.33146146134202015 -0.08122676274977603 -0.606492763309892 -0.05567367500210063 -0.10720245940761883 114 image_000114.jpg

84 0.9654236728703673 0.02164662975065624 0.25027978172821175 -0.06963178704553258 -0.5501363900822485 -0.0592577258138962 -0.18399846760808006 84 image_000084.jpg

274 0.9288376673946006 0.018733546250361006 0.3585500241190855 -0.09138659901107675 -0.6554109973462667 -0.010259913370198527 0.07021376801649903 274 image_000274.jpg

151 0.9175854739678333 0.042436290321399416 0.38825091067020534 -0.07414377287068387 -0.759949834538285 -0.02917342092343088 0.03821309812899076 151 image_000151.jpg

288 0.6516104829454902 0.13015602637246498 0.1301250630148443 -0.735887714479347 -0.14467189604673683 0.5402617591991112 -0.4332731533303507 288 image_000288.jpg

100 0.9226617540176093 0.06339364730128266 0.37920597331049744 -0.029653678551979493 -0.6952397640097392 -0.07021090410112622 0.09368049532804762 100 image_000100.jpg

474 0.9471305565468106 -0.022305645465483727 0.3060915670227713 -0.09356336065550143 -0.7334163526099917 -0.052235558685979455 -0.07963236091509501 474 image_000474.jpg

12 0.9999529422465491 7.989440659043273e-05 0.005335674916623856 0.008102810258938605 0.04597210646448152 0.04030549726292321 0.20608328898827732 12 image_000012.jpg

420 0.9983254382620238 -0.03468637103594976 0.03626231314150739 -0.028778638716524127 -0.10534830346878961 -0.1114491328729259 -0.3537001251580416 420 image_000420.jpg

67 0.930071182472581 0.015589540180894503 0.357176086022729 -0.08455655088868991 -0.7507581149414078 -0.04685378313278457 -0.08411242218569465 67 image_000067.jpg

110 0.936189751064549 0.022766095074167044 0.3374780193202796 -0.09559832950704798 -0.6186256934770566 -0.030533299655549122 -0.10137326949140485 110 image_000110.jpg

401 0.9267838177158979 0.03869084807093214 0.36224808624900134 -0.09138448349775878 -0.7323422563757446 -0.0010779300526897462 0.023396332026574818 401 image_000401.jpg

443 0.9228407732167561 0.00857701170992014 0.3700153166670433 -0.10667713965886443 -0.6015766694926267 -0.02103805943079258 -0.03685611456723181 443 image_000443.jpg

221 0.9496263667434073 0.032676426477012396 0.3003874902657507 -0.08312261739013407 -0.7351103508573331 -0.010628870180054983 -0.20215046206331727 221 image_000221.jpg

112 0.9199513842654236 0.042081074911035764 0.3782895973727615 -0.09389135278326623 -0.6984068835488491 0.01164684006508817 0.0952708327841299 112 image_000112.jpg

439 0.9062646344654902 0.001192404832593595 0.4039911301396906 -0.1243950518695247 -0.8006496750280668 -0.013491309568998341 -0.025788953476611642 439 image_000439.jpg

