# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 800, mean track length: 5.64
0 0.05209382612541615 -0.08973765948260759 1.0572894752303192 181 178 166 0.29
1 0.08473489940610089 -0.08924390165697674 1.055651049933432 181 174 158 0.25
2 0.11611791609420898 -0.08614495539869835 1.0530564287265085 130 125 111 0.19
3 0.12055450763186297 -0.0861096421263208 1.0527597942141107 123 117 102 0.19
4 0.07967436002704031 -0.08627419942365347 1.0544061507852724 103 91 68 0.3
5 0.12780994715724334 -0.08353655428657418 1.0524542352607824 174 166 145 0.52
6 0.12806588475467992 -0.08365282955558859 1.0527069225946832 181 172 150 0.24
7 0.1388503504957679 -0.08307046831837024 1.0516471586772123 187 175 152 0.38
8 0.21622697710927155 0.04710855169385322 1.02471693378838 132 132 114 0.26
9 0.39080989593862864 0.058288487390939746 1.0225864241686076 152 152 147 0.3
10 0.3670271112765466 0.0881627572277961 1.013227735330782 125 121 108 0.34
11 0.36242188886177573 0.09304683645827073 1.0125929888553862 90 89 72 0.39
12 0.13257877948098637 -0.08337461063843395 1.0515896632434587 179 172 155 0.19
13 0.13257877948098637 -0.08337461063843395 1.0515896632434587 179 172 155 0.19
14 0.1432048730699592 -0.08339553513005193 1.0519460658403519 166 155 135 0.46
15 0.2352102052509757 -0.0814241616585949 1.0492300980477098 188 178 145 0.48
16 0.1837922086979026 -0.014020139714666575 1.0390279954542514 158 158 151 0.46
17 0.2112666273762079 0.04743164220226321 1.028209502436788 143 134 118 0.26
18 0.25399370946635985 0.050327737064394265 1.0224163562247939 65 66 56 0.28
19 0.21034044948334424 0.062283764411876316 1.0246353923527378 108 105 97 0.18
20 0.1840842806027525 0.06357108885727253 1.020896053583348 106 103 94 0.28
21 0.3704025260197721 0.06628647390889172 1.0165418989519581 40 40 34 0.32
22 0.3946517859913043 0.07714075992270941 1.0190582699259536 134 131 120 0.3
23 0.31932779155476215 -0.10609539693173127 1.0539984644840528 172 174 167 0.34
24 0.3579805869791292 0.04210374329782213 1.0211046858815445 99 100 91 0.36
25 0.2833318492282054 0.0657903140620395 1.0217928841576975 50 50 42 0.16
26 0.07456876130385817 0.04059028609806449 1.0313889249132109 101 102 97 0.42
27 0.07855429429355337 0.09096082988832925 1.0225165104521816 128 134 122 0.54
28 0.2935028340268132 -0.09922081314517638 1.0550022701337929 89 81 61 1.01
29 0.25707657977480036 0.08100245197293095 1.0185998691156957 151 151 139 0.42
30 0.23765222990149776 0.07722512760566023 1.018251262385275 24 28 28 0.23
31 0.23766211895688938 0.07715186250852475 1.018362573948376 35 38 37 0.28
32 0.0896967251511376 -0.08668924303424318 1.054669621623613 116 108 88 0.24
33 0.08949499737427664 -0.08655654752872108 1.0542271427964465 122 116 100 0.38
34 0.11310030290506574 -0.016066729813421995 1.0417908507297775 61 60 50 0.18
35 0.28943560880289027 0.044457603597170096 1.022481667475891 135 134 123 0.13
36 0.05845592951438715 0.04691878208408487 1.0363567626301309 28 30 43 0.14
37 0.062390755735034914 0.04710721367178195 1.0359494531048354 26 25 31 0.18
38 0.2180468980291709 0.05023582664352434 1.022666237954643 71 69 64 0.27
39 0.12818952897917774 0.05042139873635848 1.0313780293828088 23 32 45 0.24
40 0.13228420708374855 0.050569409656433334 1.0310427892550653 31 33 37 0.25
41 0.32700814683897894 0.05967352321905841 1.0156440957499784 116 120 120 0.17
42 0.14935072562477208 0.057678046929638224 1.0207492401687217 155 155 147 0.21
43 0.07916475803646013 0.062082560187393936 1.026940424131822 97 92 80 0.29
44 0.06100277445477325 0.06228020370972599 1.031238019176421 68 66 59 0.18
45 0.035641375381476235 0.06207611304737354 1.0287962198754714 71 66 56 0.24
46 0.10719597054004086 0.06565373619253234 1.0245374486422396 140 135 129 0.08
47 0.10721585140568331 0.0656581402488973 1.0252662425621313 132 128 115 0.12
48 0.11052033337317944 0.06564179024336017 1.0246870343198067 144 140 129 0.13
49 0.11470343616757278 0.06561951312749315 1.0243725749465986 135 132 121 0.17
50 0.14598923886364654 0.06623269937458391 1.021916457676789 148 148 140 0.17
51 0.037245654961665806 0.0647265607723646 1.0295605028205246 143 135 118 0.32
52 0.36822752055730834 0.07210417483652155 1.016164323194947 111 112 105 0.39
53 0.2540287164984705 0.0723981444532359 1.0196203439553404 97 95 84 0.19
54 0.1547576586415 0.07084750021913395 1.0204859932540609 130 130 120 0.09
55 0.10822827787201689 0.07098045184953271 1.0248756322191266 112 106 87 0.34
56 0.07437888517202156 0.0785947851155757 1.0254344609155965 93 90 80 0.26
57 0.0764101041826699 0.07899199289872418 1.0250568093118846 138 136 123 0.11
58 0.07390518421616316 0.08339397168526454 1.0244991818882705 95 92 77 0.24
59 0.10681327254298933 0.08595158182972179 1.021955707147901 92 87 70 0.24
60 0.27534840942342553 0.09421768309731418 1.017938795809832 42 32 22 0.36
61 0.1543657561282225 0.09102631861115708 1.0170752018321982 142 137 130 0.17
62 0.03791296866283299 0.08916509767529301 1.0256381222987017 106 102 93 0.24
63 0.07124684332239367 0.09022923980884597 1.0234737919944672 140 135 122 0.29
64 0.0686845353405578 0.09118525404987644 1.0232500806046687 112 105 90 0.29
65 0.139005882489835 0.09701505208260348 1.0187351443730863 90 85 72 0.41
