# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 236, mean observations per image: 50.962
0 0.9999805673110749 0.000802861806202458 -1.990591451534406e-05 0.006182233972894232 -0.01010193901701226 -0.001302189828679315 -0.0008981294913382727 0 image_000000.jpg

2 0.977322748013828 -0.03732811562042979 0.207886567017035 -0.01516684716080007 -0.2818012523659838 -0.02298408945714148 -0.1465911597333277 2 image_000002.jpg

61 0.9963765539436492 -0.04275402431843651 0.07303097769008024 -0.00850484882805117 0.01118769322782711 -0.005865280697376902 -0.04135003494604907 61 image_000061.jpg

64 0.9944275572262887 -0.05342527990066528 0.09022654890724263 -0.01089691556270729 -0.07931932906441136 0.02722651296335685 0.1524954416026935 64 image_000064.jpg

14 0.9893612833075291 -0.03033762081706778 -0.140977787793548 0.01921309980395438 0.03013796103888578 -0.001850476086430748 -0.002269574491989147 14 image_000014.jpg

67 0.9868699689026855 0.002388949357386123 0.161254510010121 0.008884841043946993 -0.2580897841595103 0.008592616520161602 0.2164968143721494 67 image_000067.jpg

111 0.9828607711950044 -0.02032738852745104 0.1823070254355231 -0.01832075867608003 -0.3132914576419009 0.0364431867421951 0.2547606565903089 111 image_000111.jpg

81 0.9854292413464779 0.08809109148243041 0.1454552099663857 0.003457136730542874 -0.2527245952856677 -0.02346384783902766 0.2479246937229956 81 image_000081.jpg

82 0.9694890318097137 -0.02594494523174873 -0.2404465498449679 0.04004164938207586 0.1427845548283697 -0.01855283224617399 -0.1534770180713544 82 image_000082.jpg

89 0.9971922112071248 -0.0569343914131828 -0.04820191044355062 -0.006537951655366502 -0.2119552501014599 0.01244395486718875 0.01668160356032803 89 image_000089.jpg

128 0.9860793681707013 -0.1345381569117851 0.09137505396769878 -0.03460583065395995 -0.01753858000961921 -0.05513339566244381 -0.1724040441452477 128 image_000128.jpg

100 0.9824346573880496 -0.01686339814244626 -0.1845692204509851 0.0217249310247634 0.02298654394399273 0.007307489281637101 0.06243432827492613 100 image_000100.jpg

77 0.9780560615487057 -0.04051818639779821 0.2037561244316295 -0.0157498823954309 -0.3460416536989372 -0.06182178842992588 -0.3816368423480472 77 image_000077.jpg

17 0.9924861814312627 -0.004829582319724665 0.1222180530628457 -0.003256118569014401 -0.1158217542556954 0.005575040620239354 0.04891986923257457 17 image_000017.jpg

146 0.9873322280316635 -0.08136598795354402 0.1327798677531268 -0.03039990483269985 -0.1184490171221523 -0.1105851820151301 -0.4523160067696991 146 image_000146.jpg

15 0.9948303641793259 -0.02551134237505888 0.09827376731322593 -0.001996140054825044 -0.1500266951145935 -0.001425144786258653 0.001838991680674501 15 image_000015.jpg

53 0.9936978316614499 -0.07517424024963866 0.08250564749307623 -0.01030878683312675 -0.08889786980103526 0.0215532673529475 0.08397851650036577 53 image_000053.jpg

63 0.9453620306757516 -0.021775571440496 0.3242776065661235 -0.02569998686391919 -0.5145219418272555 0.02082113506309341 0.2345530452687608 63 image_000063.jpg

118 0.9907933540344538 -0.04732512120884051 0.124589977104795 -0.02379495973421525 -0.1195285229556304 0.01063851381008866 0.04516164117537451 118 image_000118.jpg

103 0.986768376518374 -0.03010345180486787 0.1577136860637615 -0.02254654121824007 -0.2120180599944578 0.01064761400607899 0.03216683293760981 103 image_000103.jpg

50 0.9951678201728444 -0.02200157018391832 0.09558123803456488 -0.004600819236959311 -0.04711102528815624 -0.0243639373329442 -0.2210298405374828 50 image_000050.jpg

27 0.9708224828562269 0.02721892303096673 0.2382490723388331 -0.0004653381466818936 -0.3098309027656067 -0.007470316076493316 -0.1262975071348979 27 image_000027.jpg

4 0.9845609103239389 -0.02409906180063039 0.1721037905731704 -0.020960304214698 -0.2505230016326015 0.0323313036554908 0.2328223127243059 4 image_000004.jpg

69 0.973610785419138 -0.03108692154670783 -0.2231946639842812 0.036052514381412 0.1131776123115901 0.0004272337531782333 -0.02304349884617414 69 image_000069.jpg

97 0.9915920193898601 -0.03173918961149345 0.1234322927916292 -0.02241338933197292 -0.01666791936602495 0.04665108345734331 0.3164762902056477 97 image_000097.jpg

