# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 486, mean track length: 5.24
0 -0.3317661557332172 -0.2405663921734027 1.128912428059094 110 129 154 2.38
1 -0.01851981369860434 -0.1887180191295977 1.227050588096677 101 101 102 3.88
2 -0.3853944281961001 -0.1933335534610979 1.104048248857316 105 106 110 4.38
3 -0.3825838004328533 -0.1947732840798376 1.09670394636711 114 115 112 5.02
4 -0.5298720213668227 -0.1915412084842626 1.049410278158345 166 173 190 4.32
5 -0.4470135724204953 -0.1920946619242556 1.085934072967258 88 90 97 2.68
6 -0.4231650508590997 -0.1883251271688998 1.075172742572953 138 138 138 4.79
7 -0.4705818404550892 -0.1863256736896056 1.093373009829422 92 93 91 3.25
8 -0.1057595820385524 -0.1707695389544002 1.180515102442327 114 116 123 2.12
9 -0.1814623879821151 -0.1691778310807574 1.155936258534875 142 135 123 3.32
10 -0.2473777645572282 -0.1692666867624636 1.133961103488509 109 100 99 2.38
11 -0.3437328898250633 -0.1657699332798393 1.100425164950731 95 91 94 2.24
12 -0.3477838022015967 -0.1602291448678737 1.11552885790939 78 70 70 3.16
13 -0.0703980214731767 -0.150913450806963 1.202208161305005 97 91 89 1.79
14 -0.2939684328644731 -0.1537123358093253 1.117915657194749 105 102 98 2.16
15 -0.2978751336478942 -0.1560676404082765 1.125150422239948 133 129 122 2.82
16 -0.3760951807748055 -0.1554632616464427 1.104051537552716 92 86 77 3.13
17 -0.3584351594030898 -0.1544000815975878 1.112470004432147 121 115 105 3.74
18 -0.3813454228958811 -0.1537342000765837 1.101307480454124 112 106 94 3.92
19 -0.4237791280288542 -0.1533828333464132 1.096042759360815 124 118 108 3.08
20 -0.4225620816082037 -0.1525443598767615 1.094838291778026 124 119 108 3.18
21 -0.3305677469607542 -0.1484593032437163 1.11586041585293 121 115 106 4.08
22 -0.4525261600714501 -0.1524169188456383 1.075220697242919 99 94 93 2.37
23 -0.459387011362674 -0.150010955378015 1.071301684935871 125 119 121 0.44
24 -0.203621340956837 -0.1452397115607664 1.150545749417724 144 131 105 3.77
25 -0.4834582354192559 -0.1533244461670667 1.077463246859634 121 119 113 4.3
26 -0.3891641109456453 -0.1503042618524157 1.098957960027487 130 123 110 4.42
27 -0.2698603487184814 -0.1473764577059954 1.123734082498753 112 104 89 4.3
28 -0.4906475745411645 -0.1502930032094857 1.077909592880154 106 100 86 4.46
29 -0.4878858782917945 -0.1497398950994979 1.074212480252243 122 116 104 4.08
30 -0.5298479682633643 -0.1491918822872272 1.055672922652686 87 89 91 3.88
31 -0.5347389129667856 -0.1465139960949468 1.061863879178918 64 63 66 2.58
32 -0.5309735523817379 -0.1387616546705487 1.070638870729683 54 58 63 3.27
33 -0.3877268491145158 -0.1245753476830158 1.092194084559003 151 138 118 3.45
34 -0.3676170703403138 -0.09297382746274174 1.108852973056752 86 74 64 5.03
35 0.0137400930928937 -0.08059845466834401 1.231205210097161 109 90 67 0.77
36 -0.2890824703822004 -0.08869706806320041 1.123074119339858 118 103 78 4.27
37 -0.371687555013462 -0.0912820519275741 1.104831629787607 111 98 74 4.12
38 -0.2750063121588266 -0.2446007671058183 1.144041677931944 170 196 221 3.32
39 -0.02089533107218522 -0.2313655491935896 1.232484080610925 132 140 146 3.91
40 -0.4496524226230967 -0.2046645037709438 1.089440312434926 110 114 130 2.37
41 -0.3116057872949819 -0.200704136627426 1.125001649721351 93 94 94 3.76
42 -0.3483395966218172 -0.1952975083592262 1.113145301829528 135 135 140 3.3
43 -0.4574870667889549 -0.1958665969190073 1.077126122170311 83 89 97 2.4
44 -0.4429254804093791 -0.1969510958985962 1.089280056920199 89 88 96 3.23
45 -0.4245078749832525 -0.1956295618226715 1.093313359502591 106 108 111 4.45
46 -0.3857104093861909 -0.1916249008854564 1.107415590564266 58 61 66 4.38
47 -0.06392948504124563 -0.1840163482352862 1.216658636128539 113 118 122 4.95
48 -0.5283527728312002 -0.1763588978617803 1.052769214170008 116 114 127 3.56
49 -0.02519816353781956 -0.160148912473822 1.209960709618591 87 92 104 0.82
50 -0.4401699784458745 -0.1534872663453107 1.075788915988714 103 95 86 2.89
51 -0.4882090028005796 -0.1576112005336701 1.082151480457926 104 97 84 3.34
52 -0.07366909349546508 -0.1401468074940105 1.202492160704741 119 110 91 3.31
53 -0.06446633903213933 -0.1400568344251207 1.205288929202216 106 98 78 4.48
54 -0.06358313681093858 -0.1351558578127001 1.205037512464554 122 105 84 3.21
55 -0.3032348581931411 -0.1412837055471458 1.125713806744676 112 98 80 2.31
56 -0.413503522891973 -0.07946701756198454 1.088725416630412 60 59 53 3.79
57 -0.3091882103606169 -0.02338777324600155 1.115245159583631 72 69 75 2.88
58 -0.3090783986903141 0.004971962600568813 1.103232755533772 165 151 139 0.59
59 -0.3319867166459698 -0.2062591678018618 1.120018191801924 118 116 114 4.7
60 -0.02354216224106126 -0.1932111028076323 1.226015248264446 93 95 104 4.31
61 -0.06380104215310883 -0.1887056168985966 1.215845026576009 70 76 89 3.15
62 -0.5276616487683148 -0.1757943142542488 1.070510227102611 160 170 179 3.9
63 -0.06842621791012798 -0.1415428193970975 1.199178800711632 110 109 110 1.94
64 -0.445679543633636 -0.1388494475545379 1.074204660147415 40 36 33 3.49
65 -0.5257356914304422 -0.1430020837654875 1.057194434108879 119 120 123 4.03
66 -0.2950850452173547 -0.08375236616160234 1.130051532841977 118 105 79 4.18
67 -0.4277958434594857 -0.08905335164017242 1.090420917128691 161 155 143 3.59
68 -0.3692203126916523 -0.0860452563187932 1.097321361497872 96 84 71 3.05
69 -0.3609921771747558 -0.08385078307790633 1.097590558178249 108 96 76 3.79
70 -0.3961122686321298 -0.07765732630598074 1.075127638622216 65 61 56 3.98
71 -0.4164304771119802 -0.02489718851226769 1.078882045975118 86 83 84 2.91
72 -0.2101252990632204 -0.2378715924913482 1.170478992549979 157 190 222 2.01
73 -0.1990034073788628 -0.1910341148234132 1.150916375791329 164 161 165 2.28
74 -0.3526825871411924 -0.1967702290939911 1.105929893820354 73 86 100 4.75
75 -0.04336229242732842 -0.1734062743459836 1.219484458787534 56 62 70 3.31
76 -0.3585312568935626 -0.1819996903549801 1.120456192781438 37 43 59 2.42
77 -0.4241318373184066 -0.186387442696194 1.107690793328966 71 73 75 4.24
78 -0.3936261085592919 -0.1851515481462466 1.103436284592511 78 80 79 4.6
79 -0.3877369517951564 -0.179854384022956 1.103676154890501 98 103 109 2.22
80 -0.3917032490514111 -0.181456526837148 1.114984099759467 81 89 104 2.46
82 -0.2348317996887831 -0.1655450306763229 1.136722904459475 142 139 133 3.36
83 -0.4568607490521415 -0.1710820324216193 1.07792701473713 59 61 70 1.94
84 -0.01874104378674851 -0.1397124006597738 1.219889056749503 125 125 126 1.06
85 -0.3732446599948929 -0.1491625801814482 1.110464268077928 113 107 96 4.43
86 -0.4844573605187334 -0.1409012599202405 1.070484687500624 70 62 62 2.46
87 -0.2859449989615304 -0.08927869900840762 1.125754832127877 96 77 53 2.45
88 -0.2857500675833666 -0.09224161239970383 1.12180684907128 90 76 59 3.33
89 -0.3680494636946342 -0.09092721357599073 1.105679702747772 83 66 50 2.28
90 -0.2680121797727475 -0.247147647830728 1.145727116753468 117 119 112 3.72
91 -0.06163909303876064 -0.1780759725592319 1.206554806514945 101 106 106 4.45
92 -0.3026217917401053 -0.1789327264255185 1.13409394165693 36 41 52 3.5
93 -0.526789426201819 -0.1790963773569419 1.063067080544712 194 208 219 4.12
94 -0.5266911404287624 -0.1779956933830094 1.062155760016107 183 201 217 3.8
95 -0.2119346480271039 -0.1546865362876181 1.141308163023686 154 152 147 3.03
96 -0.5094857222716023 -0.1386056176890052 1.062852847520706 112 112 110 4.17
97 -0.03462503310418202 -0.1757523111280964 1.218387775857398 100 107 121 1.89
