# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 10023, mean track length: 4.6
0 -0.0462464118963035 -0.2490532785313179 1.176746769293918 105 81 55 0.65
1 -0.02575879802264466 -0.1409175363529558 1.194187223786019 166 134 99 0.33
2 -0.03246317907823364 -0.1550569218707016 1.188863450869962 105 54 32 0.86
3 -0.03344005582177277 -0.1322267503895695 1.190979862529294 101 53 44 0.88
4 0.02771589757143672 -0.2199760198162928 1.111477145323712 86 72 87 0.38
5 -0.05363912771283001 -0.1387538187448885 1.178629635046623 110 55 43 0.65
6 -0.01467983043839265 -0.05173205529967695 1.204747363714084 93 58 46 0.56
7 -0.01847772579188436 -0.05720473668913306 1.204406872683659 91 51 34 0.29
8 0.006589996153077274 -0.08371763458954812 1.168678339251198 92 63 57 0.41
9 -0.02149427194203395 -0.03281886540414725 1.208154301638078 103 60 38 1.0
10 -0.03532187283087709 -0.05043648709368553 1.202619232634531 173 115 65 0.6
11 -0.02816532076300052 -0.03698795224339579 1.20407486662592 191 160 125 1.45
12 -0.03730888876843792 -0.05399784713623873 1.199871798310468 142 110 95 0.3
13 0.003213496298229812 -0.06052220926680174 1.178796853671815 75 40 30 0.28
14 -0.0817061981858712 -0.1165427826163503 1.165077266688039 164 135 109 0.46
15 -0.07966237252069021 -0.1061091149433583 1.168312605797859 190 162 120 0.5
16 0.05324602374396346 -0.1404868230248043 1.092730436648772 175 193 206 0.48
17 0.02808411527141104 -0.06959689996901453 1.145450096574352 143 117 92 0.66
18 0.0007204607492652879 -0.01163917302484102 1.195900652855104 153 126 76 0.24
19 -0.03970401995172046 -0.003419159572122688 1.205367363502161 75 43 42 0.69
20 -0.09055302905014147 -0.08263287234242395 1.166333377710873 92 62 41 0.44
21 0.007152555094076085 0.003253969486255059 1.182143960236541 61 47 43 0.36
22 0.0004200991384751968 0.003065591935376366 1.189743005417861 109 84 73 0.75
23 -0.05620944448651591 -0.00974981832084143 1.194373161586962 93 58 38 0.52
24 0.03792867842738857 -0.04325515716341866 1.139275172888099 158 117 77 0.43
25 0.001828202985899668 0.02319001876702986 1.191258773888637 78 32 26 0.31
26 -0.01271966012832303 0.04112014647346768 1.204911585219917 142 102 58 0.5
27 -0.09438214772829635 -0.03941189476246681 1.171983550934415 148 127 110 0.46
28 0.007699458031394782 0.03064975280326199 1.185257577825455 178 138 95 0.75
29 0.004494691403293866 0.03040431567692697 1.187022065086368 111 84 65 0.73
30 -0.01633266788961857 0.0612206746028327 1.214437496117808 157 107 55 0.29
31 -0.03925119758741917 0.03599719883813379 1.20384092549641 160 121 88 0.39
32 0.03139396302886577 0.02534602945627401 1.155799816039728 144 116 81 0.37
33 0.004513711182784937 0.03932902662297066 1.181614975497881 120 50 25 0.32
34 -0.001573395330006361 0.05862932161557965 1.200481502651332 74 39 19 0.4
35 -0.003814028579917014 0.05789363143227594 1.199046019980433 73 55 35 0.37
