# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 5077, mean track length: 4.39
0 0.08680760485550643 -0.2396634646209971 1.186718638526121 173 142 108 0.47
1 -0.01082079282715209 -0.2086995582562139 1.159328345448395 153 118 83 0.66
2 -0.0693178988546701 -0.1740684515787504 1.131211322283952 171 143 106 0.51
3 -0.07110821184133997 -0.162414287800116 1.133140092665608 180 147 112 0.39
4 -0.05215154335136951 -0.1296663975483723 1.157104053204017 79 69 59 0.25
5 -0.07005244309476544 -0.123588024728816 1.146801371928088 133 105 70 0.53
6 -0.02120443104417058 -0.1074077251888591 1.180731735514529 82 60 44 0.45
7 -0.08677528565233283 -0.105088696499832 1.131473092833499 174 149 117 0.27
8 -0.1030503743966839 -0.1122268306079206 1.105725374812347 186 151 103 0.48
9 -0.0128491210074918 -0.09506347161821299 1.174923639600729 75 58 44 0.44
10 -0.1077682479809098 -0.08138165548151316 1.12527955428466 101 65 40 0.81
11 -0.05289593704907591 -0.1383906487491557 1.046734487048847 61 42 30 0.4
12 -0.008033163283422406 -0.05917539726340343 1.196340433267909 161 141 116 0.38
13 -0.0712587137657047 -0.06265019091225377 1.152449028494668 87 56 40 0.33
14 -0.07490664666266911 -0.06350464103896347 1.147505918615703 90 74 61 0.25
15 -0.09547281899636739 -0.05181608020643214 1.135631608551183 174 149 117 0.39
16 -0.1016308105989239 -0.09020412225087349 1.083090183221123 61 44 35 0.58
17 -0.03747528585588844 -0.1417476396953919 1.029344492866157 82 58 41 0.42
18 -0.05643847378793887 -0.03575985182600866 1.172621109935929 126 99 74 0.62
19 -0.08473025219521402 -0.02922174246152037 1.153071047953492 57 42 31 0.81
20 -0.08539365023134182 -0.04091264828765301 1.144477086169032 64 40 32 0.79
21 -0.1060363786530193 -0.06738479678104992 1.067117750415602 150 120 92 0.61
22 0.002371074199118306 -0.009490938765083029 1.214987192554211 102 87 76 0.68
23 -0.0113362900905879 -0.02159468609448428 1.199460537668846 76 57 47 0.47
24 -0.07082712208208963 -0.008112090164569874 1.16915226432977 140 106 75 0.26
25 -0.0825163050785519 -0.07756102383496488 1.024924123120664 83 51 29 0.27
26 -0.05103365033987861 -0.08336766237016097 0.9966920116977642 176 144 98 0.34
27 -0.02466808902424866 -0.1054633332341413 0.9771157157760064 97 97 95 0.47
28 -0.06981585625813835 0.02344435086464389 1.174380071201652 166 122 79 0.19
29 -0.09671942664522593 0.01969361657611146 1.153459985411232 100 65 42 0.88
30 -0.5296558748151354 0.1735938267640122 1.212120604222285 89 67 59 0.53
31 -0.1019594444832366 0.03757943993525031 1.149230155488025 87 63 46 0.62
32 -0.1510565617234936 0.05019358996586498 1.100906003074832 107 79 49 0.29
33 -0.0463718916951148 -0.03729949722584536 0.9523464071113582 177 130 78 0.63
34 -0.1897399562342037 0.07938274135536857 1.066294600111696 210 164 98 0.58
35 -0.04165415615575885 -0.0128087946261157 0.933982399942009 86 60 45 0.32
36 -0.1900064733036293 0.08844259455659989 1.085741569794055 54 33 21 0.36
37 -0.5389988114131996 0.2082138907475527 1.209809362818792 82 62 40 0.49
38 -0.110839263777756 0.1244154324344137 1.15299499487587 84 55 29 0.36
39 -0.1626543816885443 0.1104622938304407 1.107540857964533 84 59 36 0.38
40 0.04664811546994863 -0.02536853155988933 0.8634788901824051 113 100 100 0.42
41 0.04125539430543257 -0.0101930594422748 0.8665074335988021 92 71 57 0.53
42 -0.1283391808076345 0.1434232556164498 1.130383263472463 75 50 34 0.34
43 -0.1801442526612976 0.1316952406091321 1.091219938064969 75 43 25 0.37
44 -0.168331719872283 0.1451393571153869 1.092871943279263 156 99 60 0.29
45 -0.1968761649594236 0.1281453320945312 1.058098498253158 191 151 107 0.26
46 -0.1277418343396006 0.08125264362651946 0.9686320912035081 100 66 41 0.52
47 -0.538833702292322 0.2223414230975916 1.195076181243024 102 74 48 0.19
48 -0.5239586636684821 0.214526304266696 1.184360601550107 110 91 71 0.48
49 -0.173437889046493 0.1580429684491481 1.087864378303928 171 133 88 0.27
50 -0.1784813200826932 0.1375348936331049 1.037454602867683 153 94 54 0.41
51 -0.1744456550833468 0.1247034076194466 1.02830291872911 177 139 97 0.37
52 -0.1229007093257874 0.1063048955377182 0.9525457064246496 67 40 26 0.35
53 -0.1242259524989155 0.1110134884443227 0.9540439922604755 119 84 60 0.31
54 -0.1086643718190737 0.09630933467985386 0.9330064805930599 190 138 90 0.42
55 -0.1210368911243968 0.1166215151638198 0.9449209160414903 65 34 23 0.3
56 -0.006569866941431135 0.1284074263059998 0.7978369885280727 122 110 95 0.15
57 0.006030659743667455 0.1384406478627701 0.7670340473784587 178 115 74 0.56
58 -0.5079651888742125 0.2403683768249841 1.153662289656646 120 90 58 0.23
59 -0.4960742740466979 0.2308984275733389 1.1386627959935 40 25 19 0.37
60 -0.4959746390678177 0.2294486767325803 1.130089656983574 81 60 41 0.28
61 -0.5025513852717547 0.2275223773773468 1.11631566774804 118 78 41 0.21
62 -0.1170512838105636 0.173289173154308 0.9234185147804007 80 43 28 0.25
63 -0.08135529004077413 0.1553332483416264 0.8836914805746598 111 78 53 0.31
64 -0.07530531528154727 0.1622826513317791 0.8748040099407766 46 26 20 0.52
65 -0.5059754800117616 0.253205755377692 1.171799614997777 70 40 20 1.83
66 -0.5073738871773196 0.2492748262825357 1.169505225112318 127 87 57 0.56
67 -0.4979340173505558 0.2390725863381661 1.1400831508823 81 53 30 0.34
68 -0.09519421536902317 0.1792771366675032 0.8993364393753169 146 112 77 0.35
69 -0.06753910021407039 0.1661408884792749 0.8642688579749647 164 125 86 0.38
