# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 52
521 RADIAL 1013 760 928.811750252213 506.5 380.0 -0.20411805967434163 0.2692613464388245
506 RADIAL 1013 760 1422.8606235195703 506.5 380.0 -0.2282132927645857 0.6694222519386327
523 RADIAL 1013 760 920.8591122118917 506.5 380.0 -0.21861704946155613 0.2118709469999043
61 RADIAL 1838 777 1563.2687652160425 918.9999838935007 388.4444387114576 -0.05981737435529446 -0.014703358350276799
487 RADIAL 1144 760 1510.255436548543 572.0 380.0 0.007818814719221445 -0.20906996939365613
514 RADIAL 1013 760 1296.3689769152934 506.50000000000006 380.0 -0.008125080974689097 0.020737734380034113
479 RADIAL 760 1013 1152.9321837130437 380.0 506.5 -0.09801232036986182 -0.19354770886989364
89 RADIAL 996 754 1566.7924094085809 498.0 376.8648648648649 -0.043437249186847604 -0.025156655067669745
497 RADIAL 1140 760 1850.6422067519168 570.0 380.0 -0.1508396177181579 0.6266695291141567
513 RADIAL 1013 760 717.0139481864824 506.50000000000006 380.0 0.07009458172820518 -0.11949563458336263
520 RADIAL 760 1011 1234.9996357348432 380.0 505.5 0.7995452706282828 -5.605257493108002
126 RADIAL 797 760 605.3754899742114 398.5 380.0 -0.12470310973483904 0.21912666351822335
77 RADIAL 1013 760 951.0912943310121 506.5 380.0 0.13125304002856822 -0.40473876022056193
461 RADIAL 1013 767 1506.7931354685466 506.5 383.2972972972973 0.2636285779730224 -1.2509932838378997
483 RADIAL 1353 755 1213.593744513038 676.5 377.5813953488372 0.03437593597070955 0.026725554095221888
322 RADIAL 1013 760 752.5201979105765 506.5 380.0 -0.15472166527481454 -0.05782309462219841
460 RADIAL 1353 755 1717.432305497946 676.5 377.5813953488372 0.09218229530065437 -0.27743823305500315
421 RADIAL 760 1011 2308.6125370694003 380.0 505.5 -0.064703473374933 -0.0032636965980960596
485 RADIAL 1140 760 2728.274646729843 570.0 380.0 -0.0729113882422556 -0.0017021327632211617
423 RADIAL 1486 760 1629.9909616462937 743.0000000000001 380.0 -0.11028422925164125 0.06740909854342066
425 RADIAL 760 1057 2363.804618902466 380.0 528.5 -0.2731080208240337 3.0741315461229357
341 RADIAL 1013 760 1049.848229633621 506.5 380.0 -0.18552395773400532 0.2273881663668829
342 RADIAL 1147 760 1288.9507570130895 573.5 380.0 -0.017759350276107137 0.053868846068871004
386 RADIAL 760 1013 2155.799627610404 380.0 506.5 0.07168189801699959 0.0005782354190921747
409 RADIAL 1140 760 1070.648156186389 570.0 380.0 -0.10639434830025395 0.03693751389454867
314 RADIAL 760 1140 2568.16912718327 380.0 570.0 -0.0025409934129744503 -5.175339006070991
457 RADIAL 1140 760 1069.1389626154878 570.0 380.0 -0.10203594806691245 0.028817257948173275
343 RADIAL 760 1013 1420.5770400416577 380.0 506.5 0.010003126372114778 0.4950470336378112
382 RADIAL 760 1140 1586.2174352939385 380.0 570.0 0.08591230705643949 0.005131597552477228
303 RADIAL 1157 771 958.2186215002529 578.5 385.6666666666667 -0.09147319812658816 0.0020540264224788163
293 RADIAL 1013 760 1055.1876188752447 506.5 380.0 -0.16505759198255548 0.07602522598487425
340 RADIAL 1013 760 1175.9022560957255 506.5 380.0 0.019193079965267583 0.0011534969548554722
361 RADIAL 1013 767 987.2535874084156 506.5 383.2972972972973 -0.06127956513130215 0.1255033492765276
420 RADIAL 760 1102 3628.8425127405953 380.0 551.0 -0.02209079164247259 -0.0002897855150564127
323 RADIAL 760 1013 782.9458462500774 380.0 506.5 0.060352278711563755 0.010820940396085584
318 RADIAL 1018 760 888.3421874485382 509.00000000000006 380.0 0.6519444083414094 -2.813058067205431
350 RADIAL 760 1013 3326.7121144641296 380.0 506.5 -0.0010390912863307647 -5.513240918313104e-06
311 RADIAL 955 760 834.9388663824095 477.5 380.0 0.12513557863858543 -0.4983387244621151
302 RADIAL 760 1013 1216.0118807745882 380.0 506.5 0.00018743029971683022 8.38616860355864e-07
329 RADIAL 1140 760 1243.088942176783 570.0 380.0 -0.1144950836439453 -0.05258547059589439
383 RADIAL 760 1013 1219.3935218277195 380.0 506.5 0.027136899556016857 0.0011435668978051
362 RADIAL 1351 760 810.5901852054913 675.5 380.0 0.001429476772243347 -0.0021955688573304837
404 RADIAL 1140 760 1642.7685544809465 570.0 380.0 -0.06504414143835749 -0.0026553966799651605
422 RADIAL 760 822 902.8554021530064 380.0 411.0 0.0 0.0
501 RADIAL 760 1351 1621.3333333333333 380.0 675.5 0.0 0.0
424 RADIAL 1180 760 1296.589310829817 590.0 380.0 0.0 0.0
394 RADIAL 1013 760 810.4 506.5 380.0 0.0 0.0
428 RADIAL 760 906 625.297344899839 380.0 453.0 0.0 0.0
399 RADIAL 760 1013 1216.0 380.0 506.5 0.0 0.0
471 RADIAL 760 1351 1621.3333333333333 380.0 675.5 0.0 0.0
440 RADIAL 1647 760 1317.6 823.5 380.0 0.0 0.0
510 RADIAL 1140 760 892.6784704398139 570.0 380.0 0.0 0.0
