# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 82, mean observations per image: 183.963
161 0.7062649100335875 0.1995827973180683 0.06910918975100236 0.6757074386079437 0.08246285326806072 0.17927711935716542 0.9225924300903401 161 image_000161.jpg

313 0.724197462351516 0.08915567073536164 0.019339976001773503 0.6835314709478416 0.07091227074287373 0.05950650592364594 0.23460618575600717 313 image_000313.jpg

159 0.7402196725298787 0.113833006008507 0.08090733860970771 0.657701229871675 -0.4293011890547342 0.04639960301656625 0.1153541507310625 159 image_000159.jpg

448 0.7373967204056341 0.1313719683564621 0.012667639346996776 0.6624401940492937 -0.12120350210848957 0.16592326567573057 0.7780665052272863 448 image_000448.jpg

141 0.7344575578707303 0.16108708988500073 0.07806761696076807 0.6546209229000732 0.09152499475978759 0.22450094341352564 0.8946790074693258 141 image_000141.jpg

83 0.7313492285147141 0.1615108725624101 0.028367472582287907 0.6619953558893926 -0.248558351815715 0.14903213778179322 0.6308070328289406 83 image_000083.jpg

474 0.7255845408412488 0.08767024940347734 0.04503391333945643 0.6810381509575372 -0.11117910763229066 0.2367169585504635 0.7381896871773392 474 image_000474.jpg

351 0.7265279679783623 0.12159267818748404 -0.0027229328611814876 0.6762876202349668 0.09393162921813128 0.18661647167328194 0.9090802734804823 351 image_000351.jpg

100 0.6864439576072194 0.21027141738810554 0.025850490741349173 0.6956380923217828 0.0721468112584644 0.10880153356401648 0.9804065511182555 100 image_000100.jpg

339 0.9972224306636973 0.022747740855821756 -0.06852781321465376 -0.01827312008015007 -0.013243387229603904 0.03827070911893049 -0.020791987530867976 339 image_000339.jpg

84 0.7138095524723124 0.07665110408810387 -0.029262976715614036 0.6955172520066704 0.15527684878156164 0.16578532918947786 0.7154902793241678 84 image_000084.jpg

142 0.7246925764279173 0.17951677960579998 0.06875074117217009 0.6617157888140713 0.10177408782508995 0.22886290433438122 1.0029335674675717 142 image_000142.jpg

384 0.7374770180862982 0.1097538129592781 0.058401329169752214 0.6638305176227708 0.17183700594358697 0.041110320634297454 0.1311531389279949 384 image_000384.jpg

113 0.7444088729985517 0.19454725861558117 0.16404207492865677 0.6173305266172179 -0.2508898249668058 0.19607402974412633 0.5213403257326561 113 image_000113.jpg

494 0.732453431279101 0.12082828486400837 0.031190235184646902 0.6692829132318698 -0.008678531396996064 0.25882577117309 0.8985336569520027 494 image_000494.jpg

327 0.7320114216058345 0.13979436056756175 0.10766916868221355 0.6580457084481346 -0.1477462177511315 0.24032676139957393 0.6398571593227358 327 image_000327.jpg

493 0.7333704364785071 0.14261003851407278 0.03941080742204139 0.6635336524475893 0.2347315511042941 0.17897659251118442 0.7701953840036717 493 image_000493.jpg

63 0.7295305753759873 0.1832643894679149 0.06404017568911385 0.6558187131488662 -0.2245151625632811 0.14397401578422248 0.5760600263387697 63 image_000063.jpg

145 0.7719514692561783 0.06387032200945464 0.0859021601442723 0.6266037768548475 -0.2911031852432038 0.2207583119003121 0.4197982610559016 145 image_000145.jpg

114 0.7205061988772429 0.13081691254959996 0.03668852439561952 0.680008578172675 0.20818591337128273 0.16253473157679701 0.6323085540227937 114 image_000114.jpg

345 0.7153323772465735 0.054075493852848724 -0.011088478944443479 0.6966006805216935 -0.19386939180743298 0.18796000779524963 0.5195133267290514 345 image_000345.jpg

498 0.7031166043528576 -0.04240842258579855 -0.001368114207558614 0.7098075028909064 0.26498285516659537 0.25434189730978124 0.5385442333006464 498 image_000498.jpg

278 0.7231570079003582 0.06268088281308977 -0.01718096241083788 0.6876190198180459 0.17115901412859755 0.14509612834139904 0.5324531223956225 278 image_000278.jpg

163 0.7339409716581424 0.11425353524473143 0.03379045432913758 0.6686815178705151 -0.0790086946118447 0.13755546585825018 0.614835353765662 163 image_000163.jpg

439 0.7446412100833906 0.1728436547974811 0.10141118248663482 0.6366713222103437 -0.07936732675002364 0.15287772162365798 0.5630704150347534 439 image_000439.jpg

401 0.7288027859498407 0.17044725645843684 0.039187692871064446 0.6620110459680794 -0.006206969932403217 0.1785571021033775 0.829532226540801 401 image_000401.jpg

447 0.6893631115750531 0.02684030328075699 -0.05009968548349462 0.7221829279885001 -0.09910054967652296 0.21123606133199074 0.7457735076371022 447 image_000447.jpg

443 0.7347856462974578 0.15727546226419747 0.0699053521716028 0.6561003716655094 0.2976084943185753 0.17512805640463136 0.6104651720169613 443 image_000443.jpg

274 0.7266466616927411 0.15488911035640443 0.0510361120773196 0.6673749472444706 0.15545610770123192 0.21185684068061372 0.9409355661721384 274 image_000274.jpg

147 0.7416405193505834 0.15309646922076436 0.11599270400966877 0.6427103386525934 -0.1665895847009965 0.10858677214589929 0.3112892306185139 147 image_000147.jpg

288 0.9980224887391989 -0.03439569721230366 -0.05211290861401924 0.007231136911910305 0.07309328064577908 -0.012063544585160162 0.299697934446089 288 image_000288.jpg

96 0.6926497895295096 -0.012290016241084892 -0.06020026442573838 0.7186523206819004 0.18410374767594992 0.03364121361958152 0.12667187118954906 96 image_000096.jpg

146 0.7129520465098818 0.14765944883915608 0.028561795089787883 0.6848943058308262 0.2519657244606763 0.11608627043442792 0.4709021168038494 146 image_000146.jpg

173 0.7309663913377886 0.18598379257206094 0.05085867501022606 0.6546079441527375 0.1091608646666701 0.2020752018186211 0.9139547844574303 173 image_000173.jpg

55 0.7251944437020634 0.11680026887469908 0.03756571891570211 0.6775245354254759 0.23482935080053918 0.1701087694667818 0.577955163816568 55 image_000055.jpg

112 0.7286166568073064 0.18653075395894214 0.0488331106385466 0.6572209096589625 0.094089360683202 0.19059989465729896 0.9113722783467134 112 image_000112.jpg

67 0.7223426789440797 0.15430220652567475 0.050783564270802314 0.6721851924778701 -0.05991791420926745 0.15971178729046986 0.6630137131484183 67 image_000067.jpg

221 0.7208051856942509 0.11233772921873021 0.001987029730368859 0.6839709173231657 -0.12616789581747334 0.18742001989147372 0.5674396273012591 221 image_000221.jpg

62 0.7007641133383555 0.04540438446573811 -0.017580581617323572 0.711729535898691 -0.03698124577232047 0.2550110094813815 0.8409719459814236 62 image_000062.jpg

