# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 46
32 RADIAL 1140 760 1212.8956430219203 570.0 380.0 -0.07531245409162553 0.1241009763078896
449 RADIAL 1132 760 1078.9822185091036 566.0 380.0 0.0825980266822118 -0.06279603957409617
72 RADIAL 760 1013 2201.4057744853153 380.0 506.50000000000006 -0.010115496524121276 -0.0010317362421003152
258 RADIAL 1140 760 1063.9050759230242 570.0 380.0 -0.0024400238717301485 0.029902156678990224
216 RADIAL 1140 760 851.0032931737755 570.0 380.0 0.10919992455941532 -0.2390559977409546
320 RADIAL 760 1620 1296.2485107561972 380.0 810.0 0.49701725679720393 -2.4793235935266287
132 RADIAL 1140 760 886.7762014798257 570.0 380.0 -0.09285471016141923 -0.018346127313781668
37 RADIAL 1147 760 1703.0678593890464 573.5 380.0 0.13161951901114743 0.01335721824634446
461 RADIAL 1013 767 1484.1226533513309 506.5 383.2972972972973 0.2684445679152556 -1.394050842881807
46 RADIAL 1386 774 1169.1453980494261 692.9999999999999 386.79069767441854 -0.01792268656191262 -0.19884140753970506
497 RADIAL 1140 760 1813.1975164176174 570.0 380.0 -0.07020439864987728 -0.003331699300823136
152 RADIAL 1352 755 1462.9351371370005 676.0 377.30232558139534 -0.07797498634239404 0.00762930945122587
314 RADIAL 760 1140 2543.1170976733374 380.0 570.0 -0.1433269226027564 -0.007982282155554256
95 RADIAL 760 972 1456.8374121909997 380.0 485.99999999999994 -0.07468825005443622 -0.0019516874571208049
94 RADIAL 1013 760 1567.7716200005766 506.5 380.0 0.24921432248959205 0.012096185769627366
123 RADIAL 1013 760 1791.667498547466 506.5 380.0 -0.02068218347618264 0.0003539698049192846
287 RADIAL 1351 760 1202.6369677475373 675.5 380.0 -0.09979530787647584 -0.2842397370518416
264 RADIAL 760 1013 1079.5288223232262 380.00000000000006 506.49999999999994 -0.14906566863934698 0.0888372759653332
47 RADIAL 1013 760 851.9774258228318 506.5 380.0 0.055814424279732655 -0.030168493211935855
191 RADIAL 1684 760 1203.8079405091214 842.0 380.0 0.09390220739223366 0.04578073522895636
520 RADIAL 760 1011 1221.1884878613237 380.0 505.5 0.16020434464011876 0.009832301856906601
106 RADIAL 1013 760 822.242467860828 506.5 380.0 0.05144906762578322 -0.010698413878004465
330 RADIAL 1013 767 796.3666934134264 506.5 383.2972972972973 0.02394615899531526 -0.016520479241300987
460 RADIAL 1353 755 1698.0304612412403 676.5 377.5813953488372 0.14527313515798465 -0.33947253103877356
434 RADIAL 1013 760 1132.5904970461931 506.50000000000006 380.0 0.04930906691973841 0.002255506701211543
342 RADIAL 1147 760 1287.4889113985892 573.5 380.0 0.0015020343456216055 0.0048506616823249
506 RADIAL 1013 760 1394.557883967684 506.5 380.0 -0.07089433985281836 -0.00564606636509067
190 RADIAL 1684 760 1207.393648207721 842.0 380.0 0.11047331224343529 -0.030394292147951883
77 RADIAL 1013 760 982.7558382743347 506.5 380.0 0.14789412578397704 0.020470808173694
17 RADIAL 1140 760 1496.5732432204857 570.0 380.0 -0.00945573888179666 -0.010273763470918266
20 RADIAL 1140 760 1634.7825639660634 570.0 380.0 -0.0029471818505672435 0.005769586896577672
154 RADIAL 1351 754 1093.056276539211 675.5 377.0232558139535 -0.00520270455659749 0.07036355822842551
89 RADIAL 996 754 1568.3400665015847 498.0 376.8648648648649 -0.06880560955173665 -0.003702148267079155
249 RADIAL 1140 760 815.08480232777 570.0 380.0 -0.020694037334669162 -0.000798212250487119
39 RADIAL 1013 767 1164.1816648765855 506.5 383.2972972972973 -0.05792954298707384 -0.007615798893143952
487 RADIAL 1144 760 1432.5800810649341 572.0 380.0 0.17545701144691409 -1.8896499669426516
215 RADIAL 1140 760 820.0279269800266 570.0 380.0 0.010955977830363532 0.029277298320412745
383 RADIAL 760 1013 1581.9939381892373 380.0 506.5 -0.7840834179749496 6.317172435355573
90 RADIAL 760 1013 2299.3633786931546 380.0 506.5 0.029495898002137595 0.002574513160234162
143 RADIAL 1580 777 1975.8112096948073 789.9999698003146 388.4444294388961 -0.10630483285405755 -0.01978000981111014
53 RADIAL 1142 760 1172.7072803141245 571.0 380.0 -0.1320096130275948 -0.027561297953479964
311 RADIAL 955 760 821.7052966407967 477.5 380.0 0.06247915391040549 0.0034229890436846735
19 RADIAL 1140 760 991.8398393701759 570.0 380.0 -0.013678521300262403 -0.003504465012147637
521 RADIAL 1013 760 899.3452884186081 506.5 380.0 -0.13379489882673687 0.0028795727557304456
483 RADIAL 1353 755 1196.4258677058717 676.5 377.5813953488372 0.11277523933070221 0.010979614568418773
322 RADIAL 1013 760 765.6031695458659 506.5 380.0 -0.07153618891745461 -0.07138957563652655
