# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 6894, mean track length: 5.66
0 -0.01135297695224595 -0.27056811367409 1.119312533103961 101 88 69 1.28
1 -0.01444868069702764 -0.2636590449321756 1.126104821114234 105 96 87 0.92
2 0.09102387685270596 -0.2148336437691409 1.118184806284626 203 212 220 0.38
3 -0.00739269902960181 -0.2610467614793393 1.120918906112773 112 98 74 1.22
4 0.03340993410347019 -0.2583833319782608 1.097216314437528 160 133 94 0.54
5 0.04602705037532667 -0.2267651632798571 1.083830145665209 85 60 43 0.38
6 0.04138237903841092 -0.217732258858612 1.077279314564215 157 130 96 0.37
7 0.0320893333434641 -0.1714815882022221 1.04310727401404 79 59 44 0.34
8 0.02899803803152996 -0.1523852792081503 1.031073969507759 87 60 44 0.24
9 0.02963651418325612 -0.1441141378043375 1.026830557864771 98 67 49 0.35
10 0.03175078195708841 -0.140737256232245 1.026738730985374 155 127 85 0.24
11 0.0516557935926209 -0.1665667052538958 1.055724767687906 93 65 47 0.22
12 0.03989393814586112 -0.1497020154545292 1.037173331380432 94 63 37 0.34
13 0.06397716019160471 -0.1453534931381479 1.047851604352635 104 74 55 0.38
14 0.02225130041511297 -0.1337223866287964 1.012996588290659 90 63 46 0.25
15 0.01753699335656661 -0.1228144343150256 1.008988678036133 138 118 78 0.48
16 0.02187515109101094 -0.1131467627288252 1.001007104467867 94 62 42 0.42
17 0.0318838062985561 -0.1111705771526337 1.009109448269874 101 69 46 0.26
18 0.05847356280254044 -0.1278437936350293 1.040685869611012 139 109 79 0.31
19 0.06018749166831432 -0.1155252309374273 1.036808487200769 99 65 44 0.33
20 0.06965103372539422 -0.1401916075293492 1.060644208377676 176 152 111 0.41
21 0.08747692280493795 -0.1374022402329267 1.073872043687582 81 59 46 0.32
22 0.01813081224955218 -0.08652772689312527 0.9811434190734992 100 74 53 0.83
23 0.02577693968559409 -0.08917625630286644 0.9911647326551126 141 109 76 0.41
24 0.04611755880842085 -0.08652732799159008 1.002160378862739 90 62 45 0.34
25 0.08082796407502447 -0.1074185721752668 1.057499149854211 165 133 86 0.27
26 0.08065012266349771 -0.1012984567068261 1.046124597832956 150 121 87 0.35
27 0.09724291755850803 -0.09418367005676259 1.057616845259898 97 74 58 0.57
28 0.02920710375735003 -0.1089906437040506 1.004960429421818 160 137 103 0.34
29 -0.06198984913537409 -0.05861705377317328 1.022479008923338 66 51 42 0.11
30 0.06424610414577023 -0.0855977039288715 1.018455712454961 158 120 82 0.34
31 -0.02625533797643922 -0.03059082090614575 0.945423113322358 168 128 80 0.59
32 0.03696269213705917 -0.0354444634439631 0.9637952479001864 146 109 73 0.29
33 0.04138961005015932 -0.03661271753479835 0.9670244257688135 168 134 92 0.25
34 0.04888034345945735 -0.04134754518800313 0.9710119220582109 198 171 125 0.3
35 0.08892852968891926 -0.05616604756873154 1.010141431653606 79 51 32 0.51
36 -0.08948007195040145 -0.03143043591826764 1.034423399223781 128 100 62 0.45
37 -0.008414061163532924 -0.01261846090158834 0.9295912741441189 83 57 40 0.26
38 0.03122290956256712 -0.01673992620038995 0.9389093366647902 172 133 85 0.65
39 0.1295193808505767 -0.02414907418511239 1.044140687210145 158 123 87 0.28
40 0.1289920773307738 0.0009426973220816384 0.8991386971200319 75 69 53 0.4
41 0.1500205944887414 0.02104557261406837 0.889796442336958 157 126 93 0.64
42 0.001611027652595312 0.03131007267564093 0.9211514427253097 89 53 28 0.22
43 0.08874895058550235 0.02426904396515516 0.8560291256896632 110 70 43 0.26
44 0.1551418370075386 0.04137534842718797 0.8903080967872532 105 67 38 0.51
45 0.08861624149333248 0.06451160576588172 0.8448672853756256 113 77 46 0.34
46 0.1220249637242415 0.0614542948459561 0.8636806238048331 84 54 35 0.43
47 0.1796853151023298 0.05183112835183215 0.9255434972118904 164 113 61 0.54
48 0.05850899176056685 0.07700152018251642 0.7521227960234291 84 51 31 0.29
49 0.1046521264334401 0.07068145061465564 0.8507292246996424 141 97 57 1.08
50 0.1068055133065135 0.06815523830373671 0.8518979270397563 108 67 35 0.28
51 0.1009241555249275 0.07383627813157893 0.8519520202201158 89 55 31 0.68
52 0.08592394752150842 0.09395124196497423 0.839111514508403 141 87 41 0.58
