# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 1829, mean track length: 5.64
0 -0.01205428708115452 0.05886605141449162 0.8257534083986169 97 56 37 0.15
1 0.3550805961271009 0.1015517439713105 0.3768033260973797 116 83 53 0.21
2 0.4676352861667605 0.1132753487627333 0.3553100202310315 14 8 7 0.48
3 0.2710853558021578 0.1028409125906922 0.4356430884211366 79 55 39 0.6
4 0.416367659760443 0.1376360365610534 0.3616045297734468 96 73 57 0.34
5 0.4654469031023244 0.1392712656641842 0.3315338141562211 78 54 27 0.16
6 0.4647419248505155 0.1439968244890784 0.3318807436048876 45 30 20 1.36
7 0.08596399919580644 -0.2402054183359461 1.084571787076046 75 65 71 0.91
8 0.05915375968511061 -0.1834394170980108 1.002464778479238 90 58 41 0.43
9 0.1156862995216178 -0.16860351014453 1.04760390939082 194 200 202 0.31
10 0.04285112954560244 -0.1680843242314871 0.9822730477134416 77 52 45 0.38
11 0.1054165182522026 -0.1370742490699131 0.9372962853147366 81 60 57 1.11
12 0.04970928867848001 -0.1473432435150865 0.9759700646021665 93 70 46 0.3
13 0.1325816796629747 -0.1067910585318237 1.024240630289779 115 92 84 0.45
14 0.1364817448966541 -0.08607357321110173 1.025474061762531 132 109 101 0.47
15 0.1269061315850701 -0.02031004238508743 0.9470324119053342 191 146 88 0.64
16 0.1652019817940864 0.03842732027198206 0.8479047418340888 97 48 22 0.32
17 -0.03506881382760474 0.03872673914074044 0.8531066206341715 156 95 51 0.35
18 0.1078137079383255 0.05771553784572361 0.8108808137749894 135 92 52 0.28
19 0.09648688496094049 0.05982942435102784 0.7950307493505717 104 59 40 0.37
20 0.259090837786433 0.0942387919046396 0.4531209243024786 176 132 85 0.44
21 0.347506617576147 0.09908086732400573 0.3698398974359128 106 72 51 0.22
22 0.3536789839062444 0.1004191326421284 0.3774411981465929 41 28 20 0.49
23 -0.02239968069585041 0.1317999894650393 0.7927902759166372 78 56 41 0.29
24 -0.007377044380432629 0.1339464202659499 0.779957919707263 170 139 103 0.52
25 0.1404039072855968 0.1283286227911384 0.5959441119280078 66 35 24 0.28
26 0.2244341710042587 0.1240284010075295 0.4936213467631164 80 47 26 0.27
27 0.445552889543791 0.1328106412185106 0.3380197130439202 160 131 98 0.39
28 0.09876180854537175 0.1621804871674399 0.6398032944850029 96 51 35 0.65
29 0.1646224079440933 0.1486441880611282 0.5495149139522647 217 159 94 0.15
30 0.02049285756927255 0.1970846422911101 0.7275880043649989 100 69 46 0.4
31 0.07140896637936656 0.2050027253864514 0.64215269881134 79 56 36 0.31
32 0.09389251357795825 -0.2299072764827186 1.068000124589094 190 206 220 1.1
33 0.09048401338552903 -0.1558308858401811 1.014370398797801 95 60 39 0.52
34 0.04987072714628404 -0.1276255453497869 0.9642300217124227 86 58 38 0.29
35 0.04800027627048586 -0.1086045978471134 0.9532787519487438 92 61 44 0.22
36 0.1537140566654445 -0.0259651564912862 1.013277584101133 133 124 130 0.35
