# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 9750, mean track length: 6.21
0 0.09464664126445921 -0.2417185101515198 1.153794358257815 140 131 121 0.27
1 0.1119531029644645 -0.06747526495701778 1.014245770139875 109 77 40 0.24
2 0.04190321932044627 -0.1465132125296896 1.002044074638496 131 114 105 0.17
3 0.4753618299698353 0.1883596575866402 0.6008197582673098 60 42 23 0.34
4 0.03968464453431353 -0.1052901403810251 0.9778754105704613 148 111 83 0.29
5 0.07053736369044372 0.01449780944394669 1.191789340516875 123 106 86 0.21
6 0.1218599934209037 -0.1271328963885406 1.063394246338874 114 86 61 0.16
7 0.09341360671895094 -0.2099831334162365 1.076743726914461 77 62 46 0.58
8 0.04613583745335503 -0.1736397324401938 1.021691431506843 180 174 176 0.33
9 0.03503101412071141 -0.06156329106642977 0.9439530027431198 95 73 62 0.75
10 0.1080494650863192 0.01146254101709182 0.8495814754226755 74 47 35 0.47
11 0.05972182676738225 0.1522978937580871 1.206358044614052 101 75 51 0.58
12 0.0925555892679496 -0.2650695670390027 1.147340542879777 182 184 178 0.74
13 0.1387009180132934 -0.06065001535990444 1.039800675101264 115 82 53 0.28
14 0.239465100188026 0.2145305631062752 0.9333811875730657 87 65 50 0.8
15 0.1026940146350928 -0.1893225586076451 1.075617344541336 118 90 69 0.39
16 0.06785329317868671 -0.2167310446655468 1.064778085169149 83 59 45 0.48
17 0.07090908626814318 -0.1971126965533154 1.05455355603743 81 56 36 0.73
18 0.07775836202095054 -0.1762737108873005 1.046408195766165 87 58 38 0.36
19 0.08208717145700983 -0.1563253401312625 1.040810682576351 99 75 67 0.1
20 0.07319032068312581 -0.1776090873166751 1.043616954164385 111 81 60 0.54
21 0.09515829612990001 -0.09782092677216186 1.015592640699055 149 112 74 0.31
22 0.05146195081829552 -0.2215052563404479 1.052924029564623 122 94 78 0.32
23 0.0589131676763085 -0.1806544092573867 1.034237982526121 109 76 56 0.29
24 0.07312176190624609 -0.1584741473466527 1.034390528736006 114 84 61 0.26
25 0.05111157596023153 -0.202155119256045 1.040535344632784 111 90 79 0.29
26 0.04889189274937888 -0.1919612264819195 1.0334387116151 168 162 159 0.36
27 0.06406843672026186 -0.1595706941918449 1.022538479908882 112 78 52 1.28
28 0.06286484097046696 -0.1607139807268538 1.025241321810116 71 46 37 0.16
