# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 1839, mean track length: 6.96
0 -0.4413086766872277 -0.1938831877131148 1.118516109440125 84 86 93 0.42
1 -0.5583832041208845 -0.1561268769651208 1.087429702099042 88 89 86 0.35
2 -0.4201896522831886 -0.07820594630370878 1.115682658429713 65 61 53 0.29
3 -0.4677674042747731 -0.07758973863959896 1.104687815996116 64 62 56 0.27
4 -0.5435306931059301 0.009316405811085102 1.075321665531152 59 58 50 0.32
5 -0.4814727913605695 0.02555800262779566 1.08106951869384 48 47 40 0.35
6 -0.471688133918369 0.05012690226778004 1.083268480928958 96 94 86 0.32
7 -0.4087098322015159 -0.1828928916571373 1.128033540607086 70 76 81 0.45
8 -0.5356127838305627 -0.1529660978100809 1.096487209460688 166 183 196 0.34
9 -0.531452525912584 -0.129519775514243 1.09244276511566 117 116 113 0.3
10 -0.4865994511942212 -0.0980430157243917 1.099647199224025 64 59 58 0.34
11 -0.5001824381606845 -0.08563007512272129 1.095204733441199 86 68 50 0.16
12 -0.5161450507320857 -0.04073887404650887 1.083877301489468 128 110 73 0.44
13 -0.468477915095618 -0.02252831229227773 1.092023979619792 105 105 104 0.26
14 -0.5264707220227411 0.008559770725939605 1.074048241653558 91 89 76 0.4
15 -0.452140557583677 0.03632839277846131 1.092972129949024 79 76 68 0.29
16 -0.5322063512502555 -0.1387391212180039 1.093576644619376 117 115 111 0.55
17 -0.5238016667623444 -0.121541726227115 1.090279517194132 62 59 54 0.31
18 -0.5209139817931292 0.02270587664710783 1.071724728859309 68 64 58 0.44
19 -0.4968120995142373 -0.1512027160811149 1.099140085973008 123 116 104 0.5
20 -0.5430124288110143 -0.1364104886077275 1.09038709373769 57 55 56 0.45
21 -0.47827725000798 -0.1131852387973113 1.106548025826028 146 137 121 0.41
22 -0.5144250645640416 -0.1150506516954526 1.094829183140265 143 137 122 0.41
23 -0.510925767921087 0.01293537882972835 1.078088680254031 118 115 102 0.65
24 -0.4585138071805799 -0.108164014397442 1.109958978926509 59 51 49 0.55
25 -0.4958487970533833 -0.1073610693670129 1.100019718384835 60 54 52 0.81
26 -0.4947437341626472 -0.07493315718405813 1.09479805932049 75 78 73 0.37
27 -0.4546834733050669 0.01161557575634306 1.09339365666881 36 38 37 0.5
28 -0.4927519357620762 0.01180250009287754 1.084270521573652 34 37 35 0.48
29 -0.4922659981931573 0.04813283109283106 1.080502024803605 20 23 21 0.64
30 -0.4701719399843001 0.02815458955204911 1.086980472185334 123 122 110 0.58
31 -0.4527136641272845 -0.1801800525459522 1.118259812792333 106 108 114 0.53
32 -0.4451452399634185 -0.151391787986063 1.11410737471732 116 112 101 0.28
33 -0.4387895535986524 -0.1512079088797209 1.116010518206185 117 113 102 0.22
34 -0.4646408307677527 -0.151481592572929 1.108800639551689 112 104 85 0.27
35 -0.4576926985880855 -0.1488916004454122 1.110287179112273 114 109 93 0.27
36 -0.5743263015162725 -0.1596324959837138 1.083668666636406 111 111 106 0.2
37 -0.4839516778232069 -0.1513248174298883 1.103818243217618 115 108 95 0.25
38 -0.5034633513814333 -0.151310042632429 1.098728363761032 122 116 104 0.3
39 -0.4831394895290125 -0.1490425785930989 1.105420595580922 124 117 103 0.36
40 -0.5498370789072033 -0.1502248576137596 1.089082757874174 108 107 99 0.28
41 -0.5756035286010761 -0.1709298495843035 1.085918011376023 124 127 122 0.29
42 -0.4534681771941017 -0.1486985347628599 1.11182149309107 125 118 101 0.24
43 -0.5548049914017268 -0.1471787580500594 1.087879550139734 93 93 91 0.28
44 -0.4966117251121088 0.03354661403606934 1.082078790751179 107 99 80 0.29
45 -0.4065109065691001 -0.1916896464346738 1.130634029666635 71 74 65 0.11
46 -0.5784258233922395 -0.164961766494669 1.082121955874638 143 143 136 0.34
47 -0.582163282855471 -0.155940128596332 1.081154638382008 84 80 72 0.26
48 -0.5233051653332306 -0.1366538809507955 1.094213358388379 97 72 36 0.46
49 -0.4909689973814859 -0.08839500327441159 1.097665912715732 115 98 72 0.3
