# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 77
162 RADIAL 824 774 790.0186490638873 412.0 387.030303030303 0.06515855596644887 -0.06538717952338789
459 RADIAL 1147 760 890.7134616995417 573.5 380.0 -0.08427845633423164 0.015572942389558987
119 RADIAL 760 1140 1139.587698391081 380.0 570.0 0.1356898685355328 -0.5357920696191373
502 RADIAL 1013 767 802.3056827345955 506.5 383.2972972972973 0.008142106834694709 0.017442645427964587
118 RADIAL 760 1140 1099.07570416459 380.0 570.0 0.1303501628975385 -0.41827263841768975
181 RADIAL 1153 760 884.5112250072253 576.5 380.0 -0.055869516857175464 -0.001111959982976314
464 RADIAL 760 1013 1044.9890529871739 380.00000000000006 506.49999999999994 0.05112580994665765 -0.028492912285096313
31 RADIAL 1149 760 951.9452406277342 574.5 380.0 -0.04626156516166191 -0.3238181553757369
101 RADIAL 1013 760 1021.8920457942442 506.5 380.0 -0.1295407096355748 0.0552467136263126
182 RADIAL 1168 760 902.0329523078984 584.0 380.0 -0.05026859000569616 0.0016811585145929332
233 RADIAL 1140 760 954.2095024645605 570.0 380.0 -0.19554318307913146 0.17415299042589394
2 RADIAL 760 1140 1338.3841783062583 380.0 570.0 0.03360326900027174 0.0021945449983838995
273 RADIAL 760 1013 753.1511042395124 380.0 506.5 0.02752824587703353 0.00036075134646395223
82 RADIAL 1348 752 608.761446215179 674.0 376.18604651162786 -0.025647906211098862 0.03991613369447854
371 RADIAL 760 1013 788.9366824007807 380.0 506.50000000000006 0.11526470309890305 -0.41939312198598
507 RADIAL 1140 760 996.1415549790935 570.0 380.0 0.08788342097760528 -0.05265639448094855
395 RADIAL 1013 760 810.0998137914759 506.5 380.0 0.060384839916159797 0.009710049501568375
234 RADIAL 1013 760 751.2938545967215 506.5 380.0 0.07454822911575788 -0.10491787210733068
270 RADIAL 1013 767 903.5961559555958 506.5 383.2972972972973 0.04874305932736225 0.057094508866454584
344 RADIAL 1013 767 1032.1068207502117 506.5 383.2972972972973 0.1554444734260743 0.033815054001322516
417 RADIAL 760 1052 1156.2979534265362 380.0 526.0 -0.17962636469820206 0.23479110210962958
355 RADIAL 760 1013 940.0897860457948 380.0 506.5 -0.05910141944871854 0.035886844853034505
116 RADIAL 1140 760 977.2577290080343 570.0 380.0 0.0016270311636168557 -0.0020080995428789147
