# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 12490, mean track length: 4.1
0 -0.01646072252710523 -0.234693148762905 1.109068647251546 73 50 47 0.2
1 -0.0254011257825017 -0.2259001596134865 1.119047893502308 71 50 48 0.27
2 -0.03063205206094183 -0.2132572631822986 1.110823304548219 83 60 54 0.2
3 -0.05539741166809109 -0.1711901549124728 1.114388974580634 70 51 48 0.08
4 -0.0320668345677908 -0.1881219856468423 1.094746237578395 67 46 39 0.35
5 -0.06833134330029744 -0.09582481749919164 1.059925170684132 114 84 68 0.14
6 -0.1203188055288404 -0.004217190192711995 1.055143490643232 92 60 46 0.53
7 -0.0189576653384339 -0.003476475179494926 0.917438904061475 98 90 98 0.69
8 -0.1604531703450315 0.04529951893849428 1.086543132648499 126 80 57 0.29
9 -0.1570596726805914 0.05487200762014018 1.043762082215647 125 75 50 0.25
10 -0.09104258903320206 0.05392028798659632 0.9482071605014131 135 86 57 0.58
11 -0.1841545320613206 0.1278604106644471 1.052485472178878 97 65 52 0.21
12 -0.1667893771890946 0.1242988515326484 1.030358409539235 109 84 70 0.27
13 -0.1422849543997007 0.1174791754469118 0.9901241549438486 110 87 75 0.3
14 -0.1276808326729387 0.1144683009065303 0.9718518218695806 116 89 75 0.45
15 -0.112140943466456 0.1111770001736679 0.951631024980527 106 77 67 0.46
16 -0.101255921899296 0.108864045435637 0.9367603372990816 91 59 46 0.29
17 -0.06880186849002817 0.103985420390233 0.9026830525510541 98 73 63 0.18
18 -0.1667038248375773 0.1314326548765895 1.024791978945845 139 90 64 0.5
19 -0.1605396842981113 0.1319382333849791 1.021827001784331 103 66 53 0.24
20 -0.1553524440623259 0.1234704234214463 1.015494938126476 92 51 33 0.24
21 -0.1565035081842846 0.1292899388999919 1.015458036643501 147 90 61 0.28
22 -0.1175366458265431 0.1155503470444965 0.9585402747528982 108 62 43 0.22
23 -0.1050326396783772 0.1190666675603765 0.9380448458039353 63 33 25 0.24
24 -0.1910546090165305 0.1472066168928588 1.058678445846146 126 87 70 0.26
25 -0.1896215187822807 0.147796508884709 1.05632159359691 67 38 30 0.33
26 -0.1909798771628616 0.1513928112904435 1.056262518040045 160 120 94 0.25
27 -0.1552101148693854 0.1341853345254502 1.014638046207351 146 89 65 0.29
28 -0.1596460796633339 0.1444634353277396 1.015062576555379 118 95 81 0.47
29 -0.1757055051763676 0.1647001111093181 1.012228488084609 138 82 54 0.09
30 -0.1908229350765698 0.1927655072661099 1.036909748324394 112 72 53 0.29
31 -0.1618920662727228 0.1867770149203141 0.9995740284711713 69 43 33 0.52
32 -0.1616901584000233 0.1911545438644508 1.000783835236627 107 65 48 0.31
33 -0.1702510225606733 0.2049465681695417 0.9456751651608779 105 70 57 0.89
34 -0.1082812593721069 0.1996704278943888 0.9182341696986063 162 107 83 0.31
35 -0.1925913577014511 0.222100514728244 1.031797523985338 124 89 70 0.84
36 -0.0349864021075641 -0.2254898191279188 1.127734948704338 127 97 79 0.45
37 -0.03507281957696856 -0.2080492354886999 1.111003808450583 156 137 122 0.22
38 -0.06112168312384986 -0.169290492098691 1.119384819321192 73 56 54 0.21
39 -0.04718438171586459 -0.1875663277642717 1.113706695529826 138 108 87 0.36
40 -0.05264427087143736 -0.1817910158613275 1.118989536218453 81 54 46 0.26
41 -0.04378101776299032 -0.1868531823769535 1.103993827554321 152 131 116 0.15
42 -0.08187817910914841 -0.1067859058491626 1.095073047903818 54 37 41 0.19
43 -0.1072658373249032 -0.07926747128816025 1.100083021555625 136 104 86 0.46
44 -0.09323596710783183 -0.06641669158450914 1.070020717000191 70 44 35 0.39
45 -0.07103502861118899 -0.07208006126099914 1.033004961977654 116 88 75 0.18
46 -0.03812993129960451 -0.0776094673509263 0.999232499095125 87 53 46 0.59
47 -0.1224978290410027 -0.04008721800416823 1.089847206342919 86 51 48 0.32
48 -0.1305316964324674 0.001057730026446879 1.07060261235417 128 90 59 0.24
49 -0.1364149754480815 0.02393993217814122 1.057469070906715 164 121 90 0.25
50 -0.1480105713448936 0.04847259012316038 1.067189582009934 97 59 37 0.47
51 -0.1093780198259386 0.0352196241670054 0.9835220454080011 97 57 42 0.25
52 -0.1567993124236941 0.05633181201230457 1.041747160293187 167 116 72 0.4
53 -0.187136422450484 0.07520897738110348 1.079128596249578 119 83 62 0.35
54 -0.1502443893425798 0.07633026956224306 1.024433163174753 126 83 53 0.22
55 -0.1175288862387001 0.06458627464861919 0.9770950074031555 90 62 50 0.31
56 -0.1845436137820291 0.08736378666990481 1.073745644003999 95 69 47 0.65
57 -0.1814631179689505 0.08652803634330834 1.071785099770396 121 88 67 0.23
58 -0.1784254638818077 0.08386567044378364 1.066885393878257 112 69 46 0.59
59 -0.1347757321468604 0.07558122697869277 0.9995545307016684 95 63 46 0.33
60 -0.1871573847843565 0.1245553283530638 1.053315446024477 136 89 68 0.32
61 -0.1845669239877665 0.1239173764909305 1.050139799167572 141 89 67 0.17
62 -0.1822298014833538 0.1274111510704365 1.048634176879382 136 84 69 0.13
63 -0.1662206713736985 0.1224641454789373 1.029000629234991 97 56 40 0.3
64 -0.1582053655770242 0.1186268239886396 1.016081850853442 155 114 87 0.19
65 -0.1326257434469309 0.1159587067240677 0.9784658679090741 112 72 54 0.19
66 -0.1897507181728588 0.1399001797527617 1.059878344881713 46 29 25 0.47
67 -0.1740951240395252 0.1282109576048187 1.047015039818047 136 82 59 0.37
68 -0.1604079341729492 0.1263564289964275 1.021737173646845 150 109 85 0.28
69 -0.1568920953369039 0.1269697279969075 1.016560343306407 78 42 22 0.28
70 -0.1580898286744752 0.1303083724478517 1.021215453607268 52 28 24 0.2
71 -0.1451060813184574 0.1238701159101621 1.008447746599825 67 32 23 0.23
72 -0.1420942657036874 0.1264144751108228 0.9832368343270615 76 40 27 0.75
