# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 17536, mean track length: 8.11
0 0.0368343874420447 -0.3307705367034643 1.15126999746037 245 223 177 1.2
1 0.03675156625702192 -0.3302329558016892 1.149751326305794 215 195 145 0.96
2 0.04334128585987529 -0.2670300057190914 1.097600046589229 70 51 42 0.5
3 0.07547621689117012 -0.2148703754418536 1.104931824204959 137 108 81 0.62
4 0.01921127488567265 -0.1718978831853609 1.032680410165203 91 60 41 0.21
5 0.0766447929632661 -0.1428752815725604 1.062800187430642 134 108 83 0.2
6 0.04054928971564431 -0.1257879144113141 1.026154336040785 79 56 41 0.52
7 0.1113158812379048 -0.08461780234775432 1.123169809230659 159 133 127 0.2
8 0.1194012024955442 -0.07063126309348253 1.060944878006097 136 103 77 0.4
9 0.1224338851560817 -0.07399117205162464 1.067820367744651 127 94 64 1.02
10 -0.06425574349067731 -0.09866726153107103 1.040282566125594 188 190 188 0.71
11 0.0209677416389118 -0.06716513088322468 0.9772021228567875 119 84 54 1.14
12 -0.06628654793984612 -0.05608303989571917 1.013806444338518 165 129 94 0.82
13 0.1423931117045286 -0.01101978632815925 1.054311331192602 147 107 73 0.62
14 0.0773079237027674 -0.01665848713315157 0.9504525499567054 94 67 41 0.22
15 0.1029707671154149 -0.001172888846638784 0.8694709752942302 109 73 50 0.29
16 0.1814390049725257 0.02608423539856571 0.9268680379321159 111 71 40 0.58
17 0.2002689112718302 0.0601585429683137 0.9316602791891482 152 113 84 0.33
18 0.2249546897801067 0.0663128060613223 0.9481873726822414 167 141 117 0.43
19 -0.151577839277431 0.04558891124890958 1.037207550576161 114 93 89 0.87
20 0.1247868637504845 0.05169355597176158 0.8618452897052373 118 86 60 0.34
21 -0.02626299086273476 0.09622167493736931 0.8596626283124635 53 38 31 0.82
22 0.295796017591066 0.07244510666531929 0.4098407582180588 144 120 100 0.25
23 0.3445592319818888 0.06299237707388355 0.3897075802693157 188 140 90 0.64
24 0.1484250087263711 0.1213526957177249 0.6081683564381775 113 94 76 0.15
25 0.3291403186995545 0.09863840670630021 0.3768954751025286 130 90 60 0.55
26 0.3744658429450917 0.1036712600751944 0.4016502071696912 46 39 31 0.49
27 0.3877505288484344 0.104307578056595 0.3845602337682867 54 40 28 0.59
28 -0.2081050263683265 0.168052596537373 1.059978927332593 114 98 92 0.38
29 0.3537047045103645 0.1023789975559178 0.3955201487087556 142 106 71 0.35
30 0.2949070969058366 0.1114363503630938 0.4132827506382855 74 44 27 0.62
31 0.3333923331915616 0.1056781985937208 0.3796467063339746 54 30 19 0.34
32 0.3615657185257775 0.1230742138410122 0.3970521475019333 58 39 28 0.44
33 0.2613265181407123 0.126080540326677 0.4593054669146106 95 65 44 0.85
34 0.173380733322648 0.1514288652517516 0.5716354193280591 61 33 24 0.99
35 0.2143797357825066 0.1434519096398583 0.5197504266856345 115 80 51 0.48
36 0.3280556259418959 0.1362241159284032 0.3687776497655844 88 56 34 0.67
37 -0.02957739099261092 0.2069974164248103 0.814715670389889 66 57 53 0.95
38 0.4662668915876741 0.1448714214526934 0.3458025740278057 58 42 28 0.75
39 0.4930105010099886 0.1392750763427221 0.3116345978648261 73 50 34 0.64
40 0.04515561834015747 -0.2508785116893222 1.100669072780237 119 95 71 0.39
41 0.03317042017722804 -0.2327147331664102 1.075742263260252 171 142 105 0.73
42 0.03240253025798456 -0.2274524881383088 1.072132037374089 87 60 43 0.52
43 0.07735062401200266 -0.2164595718913583 1.105884913370562 97 74 57 0.37
44 0.07589389834032334 -0.205876125699245 1.101005594264003 93 66 50 0.33
45 0.02696556583252185 -0.20941940040617 1.05852626289584 97 63 45 0.26
46 0.06292747745664529 -0.2036817524642414 1.0754996842101 136 106 76 0.38
47 0.08156326568071082 -0.1958752100343092 1.097684565898547 98 70 53 0.33
48 0.08553914413438557 -0.194641538145878 1.10145642943717 106 71 49 0.25
49 0.036720160998998 -0.1842472032048773 1.056540895927322 73 57 55 0.25
50 0.06857815232489772 -0.1873830992698989 1.079585548810412 85 59 43 0.43
