# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 25
420 RADIAL 760 1102 3628.701358853392 380.0 551.0 -0.003476350954162682 -9.30918694193398e-06
487 RADIAL 1144 760 1472.1288067965713 572.0 380.0 -0.01995256027809894 -0.0038494492720295955
264 RADIAL 760 1013 1036.152737590106 380.00000000000006 506.49999999999994 0.013069111269422144 0.0024800099608444834
269 RADIAL 1013 760 1038.884483180462 506.49999999999994 380.00000000000006 -0.11403724139523727 -0.05313923065573294
343 RADIAL 760 1013 1446.0518562864277 380.0 506.5 -0.025237999875560167 -0.0005334374648561132
506 RADIAL 1013 760 1389.2662723813446 506.5 380.0 -0.02876022567124412 0.0008199156740094655
17 RADIAL 1140 760 1487.8452647401516 570.0 380.0 -0.009862542445962231 -0.0008523291551861595
268 RADIAL 1013 760 1034.4134439888103 506.49999999999994 380.00000000000006 -0.057361941921764664 -0.006171691595067353
386 RADIAL 760 1013 2152.045577628822 380.0 506.5 0.05276071340991442 0.00267921756983495
258 RADIAL 1140 760 1074.857142857143 570.0 380.0 0.0 0.0
342 RADIAL 1147 760 1278.0857142857144 573.5 380.0 0.0 0.0
219 RADIAL 760 1140 1107.5217187556325 380.0 570.0 0.0 0.0
212 RADIAL 760 1141 5083.474972690355 380.0 570.5 0.0 0.0
32 RADIAL 1140 760 1226.2948207171314 570.0 380.0 0.0 0.0
225 RADIAL 760 1140 1465.8733776806068 380.0 570.0 0.0 0.0
3 RADIAL 760 1140 4091.4429895158137 380.0 570.0 0.0 0.0
37 RADIAL 1147 760 1704.1142857142859 573.5 380.0 0.0 0.0
520 RADIAL 760 1011 1213.4876033057851 380.0 505.5 0.0 0.0
329 RADIAL 1140 760 1239.831208944186 570.0 380.0 0.0 0.0
174 RADIAL 760 863 1035.2205882352941 380.0 431.5 0.0 0.0
463 RADIAL 1013 760 1041.9428571428568 506.49999999999994 380.00000000000006 0.0 0.0
369 RADIAL 760 1013 1216.0 380.0 506.5 0.0 0.0
499 RADIAL 760 1013 1216.0 380.0 506.5 0.0 0.0
314 RADIAL 760 1140 2533.951973951974 380.0 570.0 0.0 0.0
284 RADIAL 760 1013 1216.0 380.0 506.5 0.0 0.0
