# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 529, mean observations per image: 78.474
170 0.9733373621208364 -0.013474824277517115 -0.21954374741577282 0.06506424670772118 0.5901960047258956 -0.022267761337875933 0.020535671314554582 170 image_000170.jpg

33 0.9999852681715655 -0.0053834628423674175 -0.0006851192179999316 9.495163896807605e-05 -0.022822560912526484 -0.004771218249499026 0.04055330042519821 33 image_000033.jpg

137 0.7111397179699921 0.029855154818719937 -0.023468886204428857 0.7020243645341334 0.03941316551627051 0.14625551554451893 -0.04514512271374399 137 image_000137.jpg

160 0.969879401915323 -0.11717953322158267 -0.19555342493019087 0.08580062285372972 0.5272129443267175 -0.06532335587111565 -0.027540135877808486 160 image_000160.jpg

524 0.9868297109047284 -0.05576153933136201 -0.14590396026573885 0.04206907532060018 0.40479969513425224 -0.058858344302727295 -0.043429927144110425 524 image_000524.jpg

184 0.9709870346334144 -0.03218341651109701 -0.2232892776504306 0.07931151897288682 0.5624918937475256 -0.05523648178961427 -0.02408506823417872 184 image_000184.jpg

356 0.9819445452264692 -0.009994553810652345 -0.1766861829499033 0.06683570572034846 0.49901413237833947 -0.016664779095854586 -0.020124317198765257 356 image_000356.jpg

185 0.972844510534468 -0.05877970323053111 -0.20804750092012475 0.08267252565439176 0.5621432618748328 -0.059540313581383425 -0.03735725511169641 185 image_000185.jpg

201 0.9740273407096071 -0.04243825337337681 -0.20525443696169327 0.08567583306516321 0.5721042255686968 -0.03183559066242688 0.008588100980424729 201 image_000201.jpg

207 0.9998269505320703 0.0038046546083988875 -0.01774413680618978 -0.004092374382441639 0.0889037506032304 -0.03470249644533445 0.032454881763742824 207 image_000207.jpg

403 0.9951739584505616 -0.0580320713197956 0.05725012559249892 -0.0546213128895286 -0.20188900329583873 0.04577422412456831 0.13341837930112652 403 image_000403.jpg

232 0.6607995216549196 0.12014694026564333 -0.10095695587523063 0.733973022525568 0.02112499348345688 0.4385187142479491 -0.0362038968957685 232 image_000232.jpg

300 0.9966845910608114 -0.028686210386040547 -0.07607992608708841 0.0029595481924399865 0.029540784594440258 0.0035082139788751186 -0.014661195728419037 300 image_000300.jpg

183 0.9789496040456 -0.12669744873300043 -0.1422859978243477 0.07321287319004463 0.40177450981650664 -0.26185960728948193 -0.2965414088373999 183 image_000183.jpg

186 0.9685988236365212 -0.049310787730063144 -0.227760890202296 0.08665879080039608 0.5949601557874171 -0.05650594128903595 -0.02220189548545007 186 image_000186.jpg

412 0.9998698172103687 0.0063167325662534905 -0.010670434149208676 -0.010323871710914648 -0.026339827920369853 -0.0035923676594158556 -0.03327176987453119 412 image_000412.jpg

192 0.9645569832078608 -0.14473193803702977 -0.1968535067415223 0.09965533904660653 0.5443696113053036 -0.22480285903208436 -0.21724636539489 192 image_000192.jpg

370 0.7561573785408178 -0.2743028386823035 -0.05041156174331017 -0.5919819425269297 -0.31711861991153134 -0.6324207850613348 -0.29184524313713345 370 image_000370.jpg

200 0.9735444373975973 -0.03856543352567767 -0.21105412906510493 0.0786134543489983 0.570979705905535 -0.038197035906257656 0.013575065613467996 200 image_000200.jpg

465 0.9926517223896277 -0.0255836090964046 -0.10887059525177127 0.04620851615794628 0.32043629755312286 -0.08732794910264652 -0.11913767216523191 465 image_000465.jpg

305 0.9596196463135366 0.01735998451230489 -0.26567150100599685 0.09081533036939789 0.591226949897457 0.012757496225952115 0.06028103788089978 305 image_000305.jpg

508 0.9988941616862531 0.006988115635823485 -0.046473560858386574 -0.0013554135477826 0.1709300037165531 -0.03128921511594451 -0.004328166776629221 508 image_000508.jpg

238 0.6937249974924807 0.04436976703485812 -0.04720685533783437 -0.7173203009344356 -0.014862694755671736 0.03697867110368189 0.022974827803470158 238 image_000238.jpg

307 0.97690908294903 -0.006339370688061723 -0.20122296749668747 0.07153862378743883 0.398512785829088 -0.022268941360451783 -0.016419465261571065 307 image_000307.jpg

254 0.9901058720701075 -0.0575269244144243 -0.10990770911369921 0.06558440812096426 0.35609342998900556 -0.046620703734132185 -0.19784263506741942 254 image_000254.jpg

102 0.9939786541560783 -0.028175706778156756 -0.08725465242313395 0.059993190442380155 0.2805677162230646 -0.03143150245475496 0.032350784293403 102 image_000102.jpg

255 0.9920558360148509 0.04361972705975706 -0.10963675425547484 0.04361561860400186 0.38882312053136225 0.02263658244322368 -0.1962385772444824 255 image_000255.jpg

239 0.9903145765334566 -0.003224918911778009 -0.13859365058288178 0.007644139382518223 0.09163031478958816 -0.013678700145193814 0.0056745066338694805 239 image_000239.jpg

86 0.9990810071207725 -0.0330212080296299 0.025376809097332663 0.010136793978008252 0.03433086573700908 -0.09935180093572049 0.032694742016320895 86 image_000086.jpg

504 0.9805554047743651 -0.014693236550077534 -0.1842285269306023 0.06599290430286242 0.5025280336754692 -0.03724343276544844 0.10593085586591755 504 image_000504.jpg

509 0.96948747425992 -0.048741700453019676 -0.22728775424262623 0.07783669649049582 0.6114124257705306 -0.06048639713860989 0.2145979941919855 509 image_000509.jpg

271 0.9526905313565907 0.01684499827024366 -0.29158994409441313 0.08409698384902366 0.7031730451003315 0.021192552088778398 -0.025596668350203355 271 image_000271.jpg

450 0.9882077679297009 0.00018762091987294726 -0.1412636907937926 0.05907578267455339 0.4380822328432105 -0.041203001658644295 0.10166858587260583 450 image_000450.jpg

227 0.9742532240865066 0.056582764011393866 -0.21174784005029362 0.05283835727923408 0.5857631466087031 0.0019776769560189006 -0.029439052516894076 227 image_000227.jpg

235 0.6732551606457658 0.02630307339129493 0.1152261087013818 -0.7299031216131618 -0.2268286909406558 0.27984537099654566 -0.3804327486258361 235 image_000235.jpg

177 0.9761711590650891 0.045979319917906956 -0.20477758082963524 0.055153485126752895 0.510180911916886 -0.03936688203605784 0.40093712384116903 177 image_000177.jpg

491 0.9762008288552758 0.04598563227916089 -0.20464951195210196 0.05509841030941369 0.5103652045120248 -0.03939490558212794 0.4003146423908262 491 image_000491.jpg

475 0.64919245987129 -0.005020195858130619 0.11946569518330889 -0.7511670719187473 -0.2528301792945734 0.25935802015516013 -0.35973284083507784 475 image_000475.jpg

