# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 55, mean track length: 3.18
0 -0.074361700689275 0.1847296233943326 1.117939382654131 166 110 64 1.97
1 -0.074361700689275 0.1847296233943326 1.117939382654131 166 110 64 1.97
2 -0.08503729223868028 0.2473363982572696 1.113926236862529 136 75 39 0.36
3 -0.08648619617135023 0.2486111458979076 1.110776819410895 73 51 36 0.25
4 -0.08442495900906277 0.1787341154932144 1.131662110905662 143 76 38 1.7
5 -0.1141542102610468 0.2412678966671304 1.094432109519942 185 122 79 0.62
6 -0.1141087953569919 0.241172216680716 1.094296122541911 174 104 63 0.57
7 -0.1017775363547865 0.2540340054076003 1.100694672690639 215 186 154 0.47
8 -0.1033962973737112 0.2544373030329936 1.100231588123568 178 129 92 0.35
9 -0.1124909079554135 0.2351370550644039 1.096517326462439 219 152 93 0.24
10 -0.07401879528519489 0.257819163754801 1.12503928825253 192 125 74 0.33
11 -0.07231034136726672 0.2540144113497793 1.122718553506053 159 106 63 1.54
12 -0.113849653744663 0.2388003003485335 1.095318963556525 195 137 87 0.13
13 -0.113308100583838 0.2403549594193634 1.09578720114811 233 180 136 0.25
14 -0.112992478213851 0.2426792140579994 1.094747719386681 227 176 130 0.19
15 -0.07402723242899906 0.2605701951828893 1.1240953700021 194 136 86 0.64
16 -0.07446793057483192 0.2633781074201358 1.123338603394015 177 106 60 0.41
17 -0.06993129104609158 0.2534235631607011 1.128571617889886 174 132 96 0.31
18 -0.07092797960564889 0.2572119049050523 1.127196391323762 205 180 149 0.36
19 -0.08587613274258782 0.2588032724440762 1.110695390280497 154 98 64 0.39
20 -0.08124316491762484 0.1949118635816384 1.141262495909397 33 29 26 1.05
21 -0.08158009778612241 0.2442802099205705 1.116501833079692 62 37 25 0.36
22 -0.07993107324015747 0.2720283683571656 1.121942559895264 182 133 95 0.97
23 -0.07715510512448759 0.1873786780296874 1.143668526406471 159 113 70 1.73
24 -0.06339612869623662 0.2678422178854418 1.126707781567813 149 90 58 0.35
25 -0.1128271138391335 0.2378712360911382 1.095928302813153 226 161 105 0.26
26 -0.05955739654785008 0.2575035145835508 1.135722720874906 185 117 67 0.19
27 -0.0594721257031629 0.2599081554084326 1.134776595043523 166 100 52 0.29
28 -0.05956817095042383 0.2622077475584279 1.133944110044039 183 116 63 0.3
29 -0.08017825016610419 0.2769614213911173 1.117178703225847 53 45 40 0.65
30 -0.07601614553168529 0.1865914916958753 1.143963700048833 174 130 84 0.88
31 -0.07976972793871728 0.1849127982574582 1.137134208871578 164 111 70 0.85
32 -0.0747790624819008 0.1883065056763774 1.119075959000752 178 117 76 0.41
33 -0.07784921553995444 0.2580346878085963 1.117195634687393 28 24 23 0.18
34 -0.08317025293173019 0.2565032045186489 1.113334426819484 56 31 21 0.25
35 -0.1012535597683427 0.2627939567273008 1.117695235493136 69 42 31 0.9
36 -0.08129270842828001 0.2713944265221478 1.116057594779057 30 29 30 0.37
37 -0.09989625608031211 0.2422478131934693 1.107122716819172 161 92 39 0.97
38 -0.06826004112232592 0.2358320332724471 1.133144886327434 138 85 51 0.41
39 -0.06331565865096234 0.2459252249944864 1.135812621313522 141 98 67 0.22
40 -0.07122311831487355 0.2449435065114336 1.130339741066663 165 110 74 0.26
41 -0.1054796331401606 0.2383604080846246 1.103652814972334 201 140 97 0.07
42 -0.1076480533900739 0.2552106212268275 1.093641346158137 97 59 41 0.49
43 -0.0590119192237139 0.2505580235337019 1.137880217191401 174 110 65 0.19
44 -0.06225809806575267 0.2479057191366738 1.136028150212157 37 27 21 0.38
45 -0.1000520849097445 0.239420267996844 1.10783442082332 209 150 104 0.17
46 -0.06726696528756604 0.2640299752766768 1.126884732513439 197 143 102 0.11
47 -0.0619201385137772 0.2484394013067177 1.137810654016353 209 163 120 0.24
48 -0.07247855162150718 0.2543621939383657 1.127475740928909 36 24 20 0.5
49 -0.06488182995287772 0.2666378607582275 1.127208285077553 190 134 95 0.13
50 -0.07059001499707035 0.2599584498276653 1.126780367356557 201 162 128 0.48
51 -0.1039124829562555 0.1749043156946667 1.126227016614734 190 135 88 1.61
52 -0.09041085060730564 0.1982035549278399 1.132637008502728 57 36 24 0.47
53 -0.08158009778612241 0.2442802099205705 1.116501833079692 62 37 25 0.36
54 -0.07064842926775494 0.2644755576418198 1.12620113144341 225 186 150 0.55
