# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 63
456 RADIAL 1140 760 1020.9106443821638 570.0 380.0 -0.15557922018393147 0.40941017728873885
278 RADIAL 1013 767 1178.127295747802 506.5 383.2972972972973 -0.08038851633576202 -0.023080846354271576
7 RADIAL 760 1140 4091.3591208513835 380.0 570.0 0.001240966125129252 3.626687643459288e-06
384 RADIAL 1013 760 772.0052013235543 506.5 380.0 -0.0417788104896892 0.03350684271743225
96 RADIAL 768 768 820.2129613945269 384.0 384.0 0.1320386174328376 -0.25823679654172577
141 RADIAL 1348 752 1145.4137677595745 674.0 376.18604651162786 0.10659693297635446 -0.2773740323114414
175 RADIAL 1185 770 932.5636947665812 592.5 385.125 -0.026186785993964 -0.05919503663121267
145 RADIAL 1013 760 765.8384676390067 506.5 380.0 0.014710787108055224 -0.03647307756562212
274 RADIAL 1249 762 1153.5940686497272 624.5 380.7926829268293 -0.007388387691315536 -0.06939694095748083
114 RADIAL 1140 760 972.4543398700097 570.0 380.0 -0.15406394623377034 0.03607489737693151
84 RADIAL 1614 777 1190.949206725581 807.0000019073486 388.44444444444446 -0.09167909893692287 -0.04307286293934835
147 RADIAL 1013 760 909.3878416919463 506.5 380.0 -0.2196054541451518 0.24331867215251565
447 RADIAL 1351 754 1087.1703390768246 675.5 377.0232558139535 0.14448189856264335 -0.24745747586865693
343 RADIAL 760 1013 1456.0206533775824 380.0 506.5 0.0016747348242210822 -0.00652406212498982
481 RADIAL 1013 767 907.3058928411444 506.5 383.2972972972973 0.15095020584066732 -0.296527600914569
313 RADIAL 1013 767 1017.1892994784972 506.5 383.2972972972973 0.059712153735850156 -0.2329616992204648
448 RADIAL 1013 767 1091.2252299708425 506.5 383.2972972972973 -0.012664803051988511 0.037504696444822384
493 RADIAL 1351 754 1144.4020207038643 675.5 377.0232558139535 0.1726961695013581 -0.263226085972607
142 RADIAL 1576 777 1333.9714682197227 788.0000100665624 388.44444945898925 0.056918169714611576 -0.2726885283041661
288 RADIAL 1013 760 791.9900202940669 506.49999999999994 380.00000000000006 0.19187584446080083 -0.5823730207521727
161 RADIAL 1013 767 992.4627835398785 506.5 383.2972972972973 0.033384410474156426 0.08955973013720349
112 RADIAL 1013 760 1092.6315688156901 506.5 380.0 -0.2556041688697843 0.45534933171639824
205 RADIAL 1140 760 957.1041294385568 570.0 380.0 -0.1848446781126835 0.4425360952114076
339 RADIAL 1267 773 1203.859878087023 633.5 386.280487804878 -0.2949206174845149 2.159400463861258
