# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 2146, mean track length: 6.07
0 -0.5407092843595144 -0.1967314492318141 1.082167539315855 145 151 168 3.26
1 -0.4258121400766427 -0.1865952743163732 1.11371809733496 60 62 69 1.38
2 -0.233611554542686 -0.1729977263500129 1.16573630214968 122 116 108 2.81
3 0.07172006819121965 -0.1662224863569692 1.289746898635895 82 80 89 2.48
4 -0.5393874310063523 -0.1814737173065862 1.071851051128469 110 111 114 1.78
5 -0.4401755180642384 -0.1771817971794189 1.109946288641528 123 127 135 3.13
6 -0.5262606173089938 -0.1795180192906143 1.083088064868747 127 143 165 3.01
7 -0.5289204408563547 -0.1804506254368678 1.087773322581922 129 150 180 2.77
8 -0.5416829132952861 -0.1761230517954174 1.083572484908184 108 110 116 3.63
9 -0.07270950605972823 -0.1558329856563517 1.233944053329519 73 69 73 3.37
10 -0.1005547882271316 -0.1472091043080431 1.21399665175425 127 125 125 3.03
11 0.002303904273174145 -0.1422450737711625 1.2717599648878 105 103 105 1.82
12 0.009737601594051903 -0.1448930551440545 1.270671660837416 98 96 93 4.08
13 0.02790853778813035 -0.1437622447725259 1.27844155825774 97 97 95 4.37
14 -0.09197174489860629 -0.1420323610895882 1.211626092387413 132 131 128 3.7
15 -0.4364686315928138 -0.1523912808691166 1.111029074507628 111 112 114 3.29
16 -0.3551505854067292 -0.1496398650829104 1.131600852458357 98 96 102 2.95
17 -0.001669627201628332 -0.1388738637970847 1.259106744157651 122 122 126 3.34
18 -0.3854086245835365 -0.1505645027577401 1.119139756699009 118 113 106 3.49
19 -0.4719108503456181 -0.1511241692137203 1.100099268048707 107 104 100 4.06
20 -0.5406816187601605 -0.1490915901098812 1.073046048941227 84 81 81 2.29
21 -0.5295244349459579 -0.1423716709659588 1.072644633415198 90 94 94 2.7
22 -0.3182984821342564 -0.1241882656027981 1.139965038030818 145 132 125 2.33
23 -0.354466383619312 -0.1244266725702046 1.126493485266 135 122 109 2.27
24 -0.3961769330763443 -0.1268486079964889 1.120673997544775 116 112 109 4.04
25 -0.1412023013217813 -0.1061641996141409 1.198508534504992 151 147 141 3.71
26 -0.1824128797188434 -0.08974785029740528 1.178160514515366 150 141 120 2.8
27 -0.305635649321598 -0.09323347745775153 1.152803386034413 105 86 57 3.25
28 -0.2628079058343806 -0.08750392426718477 1.15353386630477 117 96 74 1.57
29 -0.5036687131164818 -0.07613136411828994 1.075244725623139 148 138 127 2.99
30 -0.1425649654899178 -0.06196092913315959 1.191545457894091 150 139 124 1.82
31 0.1239768731890759 0.02942520096567026 1.283386085678917 113 111 98 4.46
32 0.03304550851691596 0.02732291863435755 1.246747242145654 128 123 109 3.75
33 -0.3100927214770288 0.05387680141942235 1.12330098034483 141 127 112 1.05
34 -0.4626407805872303 0.05967239451648479 1.08213227496906 110 99 86 1.48
35 -0.2359652779075906 0.0595465236474466 1.146099708590516 154 144 130 4.61
36 -0.2415681269996497 0.06529792163843254 1.142285927930025 135 117 96 2.26
37 0.152331435249414 0.07337535218932033 1.300735045123147 97 96 89 4.24
38 -0.342939964954362 -0.2093854342717107 1.141458783279504 131 133 135 4.25
39 -0.5116578583197845 -0.2179544966803517 1.123497330654082 180 193 198 4.74
40 -0.02733882054676082 -0.1856173845856275 1.255889877034321 70 73 81 3.41
41 -0.3914670986361902 -0.1948648158841595 1.121775103576567 147 139 125 2.18
42 -0.07546056251436087 -0.1784149408708417 1.22062293312304 161 156 146 1.35
43 -0.1907120979468475 -0.1721933360828427 1.181048276136152 130 125 118 3.56
44 -0.1853795335979902 -0.1705915371887256 1.176276151780291 168 159 146 3.66
45 0.1546633589478421 -0.1629770439026529 1.322900890675303 158 166 168 3.45
46 0.1595697740889089 -0.1568151733636165 1.319208084006766 154 164 171 3.76
47 -0.0780559368459646 -0.1566348561002842 1.224506793612436 91 88 86 4.89
48 -0.2063108003905547 -0.1580925191630876 1.168476465708988 171 166 151 4.2
49 -0.09806839359640399 -0.1490863808406117 1.226237373868444 114 113 107 3.68
50 -0.4242170170048962 -0.1552009110852402 1.10474417823092 120 111 100 2.3
51 -0.02457073347863581 -0.1434949470719024 1.24317107565935 125 118 101 3.37
52 -0.1978497535071773 -0.1466666089336309 1.172707153258665 170 161 142 3.19
53 -0.2965085782595113 -0.1505977689056804 1.152469052451162 117 117 114 2.95
54 -0.2858387916367681 -0.1476014623081842 1.146075379379049 117 109 98 3.8
55 -0.3315164517849049 -0.1488903445282608 1.138367960141111 99 97 94 3.64
56 -0.3377700473005912 -0.1509240098890355 1.13551806163422 120 114 108 3.34
57 -0.3373214580195805 -0.1498962473807613 1.135615364581847 104 93 88 3.41
58 -0.3655935116656535 -0.1518850261049792 1.126467592031557 132 126 116 3.75
59 0.01742787956509867 -0.142772988063542 1.308036381862605 132 130 135 3.09
60 -0.4897376658338308 -0.1549907367456444 1.091398879458937 117 112 106 3.98
61 -0.2484564856118105 -0.1443415243930431 1.154391386237967 129 124 113 4.32
62 -0.4422168911559317 -0.1514663559306045 1.105193462426435 121 113 96 3.93
