# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 70
2 RADIAL 1024 572 1158.3782249273256 512.0 285.7674418604651 0.0 0.0
4 RADIAL 995 663 1679.7316003457095 497.50000000000006 331.6666666666667 0.0 0.0
38 RADIAL 1018 770 1468.55241342493 509.0 385.18918918918916 0.0 0.0
103 RADIAL 1026 776 1134.9521416329048 513.0 388.2162162162162 0.0 0.0
41 RADIAL 1022 681 1665.055676582532 511.0 340.66666666666663 0.0 0.0
16 RADIAL 1032 688 1463.770535982572 516.0 344.0 0.0 0.0
17 RADIAL 1019 771 1139.4191077464336 509.5 385.56756756756755 0.0 0.0
53 RADIAL 1023 774 1088.399753055057 511.5 387.0810810810811 0.0 0.0
60 RADIAL 1015 768 1738.8700353777085 507.5 384.05405405405406 0.0 0.0
61 RADIAL 1039 693 1185.604808807373 519.5 346.33333333333337 0.0 0.0
9 RADIAL 1028 685 843.4056824904221 514.0 342.66666666666663 0.0 0.0
111 RADIAL 1043 695 1191.018827878512 521.5 347.6666666666667 0.0 0.0
19 RADIAL 1050 700 1010.7799896827111 525.0 350.0 0.0 0.0
52 RADIAL 1028 778 972.5906176180453 514.0 388.97297297297297 0.0 0.0
27 RADIAL 1018 770 1033.6671083811166 509.0 385.18918918918916 0.0 0.0
12 RADIAL 1023 774 1212.6465429357581 511.5 387.0810810810811 0.0 0.0
62 RADIAL 1015 768 1414.9650197415738 507.5 384.05405405405406 0.0 0.0
33 RADIAL 1026 641 2293.3285314559935 513.0 320.625 0.0 0.0
11 RADIAL 1014 767 1887.4431721455344 507.00000000000006 383.6756756756757 0.0 0.0
96 RADIAL 1024 775 1056.8468116554054 512.0 387.4594594594595 0.0 0.0
77 RADIAL 1066 693 799.6839059829712 533.0 346.45 0.0 0.0
14 RADIAL 1028 778 1042.3174815822292 514.0 388.97297297297297 0.0 0.0
110 RADIAL 1015 768 1745.3245222246323 507.5 384.05405405405406 0.0 0.0
29 RADIAL 1023 774 1065.6791946308033 511.5 387.0810810810811 0.0 0.0
92 RADIAL 1031 752 805.5779957384676 515.5 376.1756756756757 0.0 0.0
3 RADIAL 687 1030 1071.279305604788 343.5 515.25 0.0 0.0
36 RADIAL 1021 773 837.1107654313782 510.49999999999994 386.3243243243243 0.0 0.0
135 RADIAL 760 1004 721.6103308541434 380.0 502.1428571428571 0.0 0.0
40 RADIAL 1023 774 941.3432815654858 511.5 387.0810810810811 0.0 0.0
73 RADIAL 1067 694 809.303070306778 533.5 346.77500000000003 0.0 0.0
105 RADIAL 1029 686 1387.2199385716365 514.5 343.0 0.0 0.0
44 RADIAL 1035 578 783.8089889703795 517.5 288.83720930232556 0.0 0.0
136 RADIAL 1021 681 2220.3389681302583 510.5 340.3333333333333 0.0 0.0
50 RADIAL 1015 768 1134.509879962818 507.5 384.05405405405406 0.0 0.0
85 RADIAL 1068 694 852.1181239128113 534.0 347.09999999999997 0.0 0.0
25 RADIAL 1025 776 1155.911819354908 512.5 387.8378378378378 0.0 0.0
147 RADIAL 1027 777 1030.3520637718407 513.5 388.5945945945946 0.0 0.0
124 RADIAL 1022 773 852.2562188844423 511.0 386.7027027027027 0.0 0.0
82 RADIAL 1026 684 1550.216676565317 513.0 342.0 0.0 0.0
148 RADIAL 1015 768 1559.590669580408 507.5 384.05405405405406 0.0 0.0
64 RADIAL 1058 688 785.2247391700745 529.0 343.84999999999997 0.0 0.0
65 RADIAL 1041 760 1013.3837373578871 520.5 379.8243243243243 0.0 0.0
89 RADIAL 1032 753 803.8834174903664 516.0 376.5405405405405 0.0 0.0
100 RADIAL 1028 778 711.9779806394835 514.0 388.97297297297297 0.0 0.0
118 RADIAL 1032 753 1124.923993909681 516.0 376.5405405405405 0.0 0.0
71 RADIAL 1033 754 1082.1363451674179 516.5 376.9054054054054 0.0 0.0
104 RADIAL 1030 687 531.6089960244985 515.0 343.3333333333333 0.0 0.0
43 RADIAL 1026 776 1033.219891006882 513.0 388.2162162162162 0.0 0.0
81 RADIAL 1026 776 703.4728017239958 513.0 388.2162162162162 0.0 0.0
113 RADIAL 1014 767 1507.7953416978992 507.00000000000006 383.6756756756757 0.0 0.0
146 RADIAL 1031 752 1065.1653490839776 515.5 376.1756756756757 0.0 0.0
32 RADIAL 988 748 811.3984511091902 494.0 373.8378378378378 0.0 0.0
152 RADIAL 1021 681 1046.7974466666196 510.5 340.3333333333333 0.0 0.0
28 RADIAL 1049 699 820.232405197926 524.5 349.6666666666667 0.0 0.0
63 RADIAL 1023 774 1041.2039641818485 511.5 387.0810810810811 0.0 0.0
93 RADIAL 1047 584 664.1143630493518 523.5 292.18604651162786 0.0 0.0
120 RADIAL 1022 773 1073.0386862883697 511.0 386.7027027027027 0.0 0.0
109 RADIAL 1026 776 1079.952563002303 513.0 388.2162162162162 0.0 0.0
