# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 70
0 RADIAL 1067 697 803.0167631115897 533.5 348.5 -0.017002353414171056 0.006175799933328411
3 RADIAL 687 1042 1079.758414842769 343.5 521.0 -0.0019508774803910207 -0.0011190319880437925
41 RADIAL 1022 679 1655.828986775592 511.0 339.5 -0.018985519847224595 -0.0014428437116639796
172 RADIAL 1020 760 1009.2945275638526 510.0 380.0 0.03226490229576653 0.005555504611460448
77 RADIAL 1066 693 813.4265031321851 533.0 346.5 -0.00047218923452342344 0.029157376964292474
176 RADIAL 1022 760 1193.5206515280756 511.0 380.0 -0.014259147245322535 -0.008521005468991403
17 RADIAL 1019 760 1139.1819652443137 509.5 380.0 -0.007713581458947476 0.013690790949087534
114 RADIAL 760 1021 761.7970165649617 380.0 510.5 0.017782746481177242 -0.056513302242004716
179 RADIAL 1026 680 1367.8754576340516 513.0 340.0 -0.03198412318400972 -0.004306012133213069
97 RADIAL 1024 760 1057.2332167792663 512.0 380.0 -0.012100765700782824 0.005476304675946053
128 RADIAL 1025 760 1040.2179318067547 512.5 380.0 0.009367158431422107 0.004386674909078948
198 RADIAL 613 454 641.9685974588932 306.5 227.0 0.009423165951924765 0.0051505578681712285
71 RADIAL 1033 760 1076.174619896426 516.5 380.0 -0.0040836791781718425 0.008534402242313461
111 RADIAL 1043 690 1174.8663324900735 521.5 345.0 -0.012542185185895968 0.00302932153778919
50 RADIAL 1015 760 1152.733477405122 507.5 380.0 0.004808963066076952 0.0017862720841087117
118 RADIAL 1032 760 1104.4001245529003 516.0 380.0 -0.015781362304694048 0.021818720115355475
190 RADIAL 1030 760 1014.0901886929465 515.0 380.0 -0.032936360621208645 -0.004531862598091396
15 RADIAL 1024 760 1061.3833325602081 512.0 380.0 -0.01367370096216507 -0.0013302585617462556
53 RADIAL 1023 760 1083.0739836346193 511.5 380.0 -0.021483981340051344 0.009824183649915769
164 RADIAL 1033 760 1109.0411692664381 516.5 380.0 7.696416563344227e-05 -0.0003050632287305775
165 RADIAL 1028 760 1046.0149347008135 514.0 380.0 -0.019873831809543652 -0.0020866432810772925
103 RADIAL 1026 760 1129.6615317756941 513.0 380.0 0.0031855817653765805 0.0009348326092566876
73 RADIAL 1067 697 807.8327542052276 533.5 348.5 -0.011001447981398434 0.03740974246965312
120 RADIAL 1022 760 1062.0509975204695 511.0 380.0 -0.014216698273280164 -0.003369071962573042
27 RADIAL 1018 760 1003.2731831774827 509.0 380.0 0.01409945282430792 0.018461365828234485
162 RADIAL 1033 760 1037.0331675651605 516.5 380.0 0.029141132304973186 0.002955902411170759
67 RADIAL 1022 760 1060.7114322013106 511.0 380.0 -0.011453479961316626 -0.024201611009527536
138 RADIAL 1057 689 775.3517212326619 528.5 344.5 -0.010581987219769644 -0.004454337331922952
199 RADIAL 612 454 644.3600813046052 306.0 227.0 0.011587796226198308 0.004339420536488036
43 RADIAL 1026 760 1016.7015832738986 513.0 380.0 0.004618503882653569 0.00022153307886882686
182 RADIAL 1007 756 978.1833803374311 503.5 378.0 0.03980758066756543 0.004447666541918508
152 RADIAL 1021 677 1026.2021387783725 510.5 338.5 0.00985455949072519 0.019215010861077863
61 RADIAL 1039 686 1206.537788937006 519.5 343.0 -0.01837835179399824 -0.009711059592855916
44 RADIAL 1035 578 781.2858319176922 517.5 289.0 0.0028149202499474658 0.0016037755102218721
92 RADIAL 1031 760 805.1719350481187 515.5 380.0 -0.00042968833731291627 0.0014959570016522537
33 RADIAL 1026 650 2267.6971046695894 513.0 325.0 0.008653816438940856 0.0009354642912611953
21 RADIAL 1003 667 966.2565938214033 501.5 333.5 0.01900803098063927 0.0055466787533927555
25 RADIAL 1025 760 1109.5167655850903 512.5 380.0 -0.0043769664937806435 -7.151916302917868e-05
65 RADIAL 1041 760 989.7934458753984 520.5 380.0 -0.03512338811081872 -0.03026140456317079
4 RADIAL 995 666 1705.6999637914362 497.5 333.0 0.026730870515881144 0.004021235745833582
146 RADIAL 1031 760 1093.3203985414816 515.5 380.0 0.02455387245213882 0.004315881175918933
157 RADIAL 1018 760 1570.5473379894624 509.0 380.0 -0.003429499567420381 0.00029991983775598725
158 RADIAL 1013 757 1027.77515598542 506.5 378.5 -0.0007138587338664601 -0.0003468358167735062
197 RADIAL 1029 760 1070.614616468537 514.5 380.0 -0.032337121360748344 -0.002011572665975873
87 RADIAL 1012 759 942.6793207531127 506.0 379.5 -0.0025374568620876773 -0.004148348756961578
184 RADIAL 1021 760 1270.3547336235886 510.5 380.0 -0.006332627352665866 -7.042151464375132e-05
134 RADIAL 1009 760 1077.8383023907857 504.5 380.0 -0.018100329711188107 -0.0016428728109753646
163 RADIAL 1031 760 1057.1783004170145 515.5 380.0 -0.0011632526022492958 0.00045483566075043376
82 RADIAL 1026 676 1576.3559111725208 513.0 338.0 -0.016120747947826503 -0.0028225598442337373
147 RADIAL 1027 760 1015.119383448809 513.5 380.0 -0.04106657677932572 -0.008177154966695204
181 RADIAL 1010 760 1048.5895897804664 505.0 380.0 0.0319506647146644 0.0035454946409049924
204 RADIAL 1021 760 1163.3615175603206 510.5 380.0 -0.024721795240387156 -0.00409080789232375
64 RADIAL 1058 689 774.7579501249791 529.0 344.5 -0.02750481559169087 -0.003850980539655667
96 RADIAL 1024 760 1040.70439958444 512.0 380.0 0.006081279678395648 9.870894755703691e-05
81 RADIAL 1026 760 697.0325603796136 513.0 380.0 -0.004111340089738383 -0.010439983023954017
213 RADIAL 1024 628 1979.689312668248 512.0 314.0 0.004725981697523467 0.0003356960290204023
19 RADIAL 1050 692 1025.5942795346637 525.0 346.0 0.0017712255874307702 0.00046300115114041284
129 RADIAL 1032 684 719.612786814466 516.0 342.0 -0.01723754743717942 -0.0017456338883586114
88 RADIAL 1024 760 680.3011655418702 512.0 380.0 0.0008923210722421517 0.0004802683360506894
107 RADIAL 1016 571 750.3710682868402 508.0 285.5 0.0 0.0
123 RADIAL 1030 693 1428.050953567799 515.0 346.5 0.00011667446690502087 2.1731745983631393e-06
38 RADIAL 1018 760 1562.5060512162786 509.0 380.0 0.0 0.0
104 RADIAL 1030 684 1236.0 515.0 342.0 0.0 0.0
76 RADIAL 1023 760 675.2929749558436 511.5 380.0 0.0 0.0
60 RADIAL 1015 760 1770.2031777156897 507.5 380.0 0.0 0.0
113 RADIAL 1014 760 1626.0821063145922 507.0 380.0 0.0 0.0
148 RADIAL 1015 760 1575.0213570237822 507.5 380.0 0.0 0.0
188 RADIAL 1057 691 1659.5857063722826 528.5 345.5 0.0 0.0
29 RADIAL 1023 760 1101.8954387115714 511.5 380.0 0.0 0.0
127 RADIAL 1014 758 1954.6342232826653 507.0 379.0 0.0 0.0
