# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 7701, mean track length: 8.65
0 -0.3911936066313498 -0.2906811412216025 0.7047277417268805 154 149 160 0.79
1 -0.2597294610054294 -0.249827450981501 1.237264364083021 163 176 191 0.78
2 -0.4617814741920553 -0.2200521556725882 0.8744486612508007 207 196 184 0.44
3 0.0627086715644028 -0.2052620715051001 1.291099559355748 105 108 106 0.36
4 -0.4656769868094893 -0.2268575127212807 1.106477342010383 75 77 82 0.42
5 -0.1147376167590429 -0.206670300563183 1.219504991756972 145 140 131 0.19
6 -0.02101570921660945 -0.202122582702672 1.260808960662293 167 159 151 0.5
7 0.07199424346650551 -0.1930447500263588 1.293307278789487 176 174 161 0.31
8 -0.2227439844961925 -0.2035727430402693 1.166764228559401 137 134 126 0.43
9 -0.2313188624702461 -0.2003878848017435 1.163275728582629 120 118 110 0.43
10 0.1497601335007113 -0.1816056897629454 1.326764479381912 186 198 206 0.28
11 -0.03082477313781445 -0.1883117168364708 1.250808512875783 117 122 124 0.35
12 0.1320547796645744 -0.1814264833060078 1.326919026241359 225 227 233 0.6
13 -0.3662673247793379 -0.161424011328092 0.640821135647502 87 78 54 0.26
14 -0.3659413098397696 -0.160123830272675 0.6352956000436496 158 149 134 0.14
15 -0.5706620929425785 -0.2178927016379701 1.086069163214494 207 213 216 0.48
16 -0.2409751792123674 -0.1961615709934084 1.160528261487787 177 170 159 0.43
17 -0.08329311028551722 -0.1788474790974618 1.218762077428714 199 193 180 0.8
18 -0.5155703597185839 -0.2022598449651348 1.105732104039121 214 216 213 0.34
19 0.1948856212817665 -0.1649908506295162 1.378162154465861 179 192 199 0.58
20 0.1540974448727368 -0.1605267261323299 1.318785313849872 119 125 126 0.13
21 -0.03001681739646433 -0.1693912215230009 1.250211327700607 30 28 26 0.21
22 -0.3670635570451037 -0.1463258168189124 0.6322354383007907 75 62 35 0.22
23 0.1575188617958446 -0.158281928709595 1.321817812315932 193 199 203 0.98
24 -0.191078624457042 -0.1729840626293125 1.183498301372775 154 145 133 0.36
25 0.1593666664816896 -0.154582025015862 1.318876667865515 185 191 194 0.59
26 -0.02385832654043057 -0.1608645827624536 1.244501523930752 76 68 61 0.26
27 -0.1958967502005347 -0.1669103587212403 1.182991769463126 120 116 107 0.25
28 -0.5348706256392859 -0.1798757524787333 1.089348818161366 198 209 223 0.42
29 -0.4472011856666471 -0.1733093881320059 1.10351000823853 106 104 98 0.48
30 0.08287038974472813 -0.1404350489476126 1.292613335565819 118 110 97 0.42
31 -0.04649107378198591 -0.1446742711147976 1.239677486200728 115 109 96 0.44
32 -0.2952820648088958 -0.156366362232392 1.147634171141084 113 107 99 0.6
33 -0.3007411584216467 -0.1556877245092657 1.146497748213003 120 112 100 0.45
34 -0.2033305980860109 -0.1472177665212116 1.175970734207068 135 129 114 0.23
35 -0.2295110908600849 -0.1443904839504337 1.167597887382482 124 120 108 0.64
36 -0.2623532832434016 -0.1452623088557462 1.153255085845621 149 144 126 0.46
37 -0.253347801570882 -0.144555955191651 1.15583190522495 155 149 136 0.52
38 -0.3217957440972005 -0.1473444818919828 1.137468436364138 141 137 128 0.17
39 -0.08783539644767224 -0.1317307070528661 1.223457045132131 98 90 76 0.25
40 -0.09278617587437055 -0.1317964525946519 1.224432536497355 102 94 79 0.28
41 -0.5291308434040944 -0.1533844562033777 1.085529216029747 98 99 105 0.04
42 -0.1291907845899327 -0.1306706819123357 1.208301040669768 106 96 92 0.15
43 0.2179290167754903 -0.1140223427876598 1.400373974316756 215 218 232 0.26
44 -0.4789566984533967 -0.1317122350836748 0.9150662868977124 144 135 121 0.56
45 -0.3794354886942261 -0.1090179763292072 0.674083946837404 78 78 67 0.25
46 0.1939870688850737 -0.1034245327890888 1.372641799699889 93 91 89 0.23
47 -0.5455541468347256 -0.1364829655234367 1.085751719879439 107 107 101 0.31
48 -0.3809870961046078 -0.1035556393098649 0.6821019946264499 67 65 56 0.2
49 0.1998588250858092 -0.09496554954800254 1.373676000268085 114 110 101 0.45
50 0.1966684804218057 -0.0932469298710033 1.372157978225313 130 121 112 0.28
51 0.1536294957837053 -0.08879318557390189 1.320633427677064 42 37 33 0.15
52 -0.4848793653581692 -0.1090903022259738 0.9267309674370638 200 189 177 0.56
53 0.1511399991002711 -0.08563950609151222 1.319133201089864 109 104 98 0.24
54 0.1787513339115496 -0.08414120976731229 1.346855342730274 125 124 114 0.43
55 0.006705389344044466 -0.08938828249532797 1.271795605952615 20 24 20 0.32
56 -0.1303519538898601 -0.09377706243103476 1.210053778043772 105 97 95 0.33
57 0.1551455451016159 -0.08011516918383182 1.321023721764919 77 66 55 0.22
58 0.07232630094833409 -0.08291863618403225 1.284437781834346 62 57 55 0.14
59 0.1582825134898717 -0.0750974590938108 1.312350423401673 49 44 35 0.09
60 -0.06195640443615424 -0.08445222748396566 1.229370053999299 94 88 74 0.41
61 0.1685925669435832 -0.07050429154615323 1.336717080513433 164 160 146 0.33
62 -0.419502739028306 -0.09533280104071779 1.109899155270722 106 92 80 0.16
63 0.1546273225895821 -0.0692153870463033 1.320041783287716 144 129 98 0.18
64 -0.03107343901536253 -0.07395525594278182 1.240658210518053 104 102 106 0.1
65 -0.461956505342412 -0.08164232152054431 0.8630194503654558 107 95 93 0.57
66 -0.4758259799018171 -0.07953133885340152 0.9006117793611057 186 175 164 0.41
67 0.2246825899176446 -0.04953598611222999 1.394528349719631 115 99 91 0.79
68 0.2228620644998348 -0.04060719933997172 1.394511022840705 150 141 125 0.32
69 0.2149681692910774 -0.03817374797649312 1.383437688474058 105 104 95 0.37
70 -0.4828477577979455 -0.05656724189614454 0.9148632772407854 143 133 119 0.22
71 -0.4909706291962139 -0.05569624723761139 0.940098960798913 151 138 125 0.12
72 0.1657033744864654 -0.02165379652903067 1.32368389699034 68 71 64 0.24
73 0.126478514361841 -0.011031435054432 1.292306102006888 142 131 107 0.34
74 0.03379016635013599 -0.0140478322034483 1.255164340299185 51 51 45 0.4
75 0.08629420872004037 -0.005910082004274259 1.274111573521493 129 128 117 0.23
76 -0.3390043531352674 -0.02140632949876887 1.122393263535765 98 87 74 0.14
77 -0.03896613642030178 -0.009169657735563143 1.219002177261277 119 118 110 0.21
78 0.1214906227819245 -0.0006963864362002289 1.281733920912891 113 108 102 0.12
79 0.01943170414529177 -0.001305853851890169 1.250955643417355 138 136 120 0.38
80 -0.4803535610805009 -0.02095943036903601 0.9080804719783757 138 124 114 0.25
81 -0.03125882880279596 -0.0004927694443009265 1.229289710651732 134 118 74 0.31
82 -0.4899218546474975 -0.02051526838014857 0.9405484928140309 173 157 139 0.45
83 0.2175071969247895 0.01306108996874244 1.39556323102935 114 113 99 0.32
84 0.1560866461999788 0.01122067198051521 1.307324353292593 92 94 88 0.33
85 -0.007383017373721046 0.005062379283379902 1.23616054076154 104 101 92 0.29
86 0.09759130294523669 0.009334816863245256 1.279608704084738 68 67 63 0.7
87 0.1288119289199703 0.01029406366267293 1.291981013919176 64 60 58 0.41
88 0.1846245539668292 0.01321658892386847 1.340553056980856 40 42 42 0.14
89 0.01646227485361085 0.007094529889988543 1.250598847651003 66 67 62 0.3
90 0.03278112685152046 0.00719302791046874 1.256824013138356 61 56 50 0.19
91 0.1522067865676157 0.01192134907529228 1.305790027053722 64 67 68 0.22
92 0.2201320422147557 0.01754578537395545 1.392255415112203 75 71 66 0.53
93 0.1575796525395911 0.0150039019616352 1.308952228996851 78 80 74 0.41
94 -0.1303725433684426 0.003813090374840494 1.181051805352821 128 113 75 0.43
95 0.1363750619288865 0.01568112525382406 1.30679720535427 40 42 42 0.18
96 -0.08365978605129426 0.008268293092322403 1.207603001993774 85 81 73 0.2
97 0.1563443538498475 0.01780424487228296 1.308593107589315 58 58 53 0.34
98 0.1150949777989179 0.01594797232083775 1.285077871921104 103 103 86 0.54
99 0.1188799517388553 0.01900258019124793 1.288547205195337 84 80 70 0.17
100 0.06523540127378125 0.01849853464368012 1.267742932280166 33 34 34 0.48
101 -0.4747872391978248 -0.007006080973773036 0.8922076274870958 181 170 154 0.68
102 0.0626728428175089 0.01985763923064314 1.265531287956417 93 87 75 0.17
103 0.1994414742749307 0.02636610537921145 1.359715879073961 58 58 55 0.68
104 -0.007789064292866854 0.01804159040854729 1.236458329266553 91 87 73 0.35
105 0.1190867502006888 0.02466945288665993 1.286923291431447 97 97 86 0.45
106 -0.007943185430989375 0.02314564144350189 1.235992104417973 109 105 92 0.38
107 0.1586654536473304 0.03231868671594979 1.30523094556558 25 25 20 0.1
108 0.0827130462000098 0.02956452960046281 1.274734931477649 117 113 98 0.5
109 0.0005979538071138046 0.02670672425072519 1.238838332619975 37 38 40 0.42
110 0.142013621418532 0.03343031552410989 1.304210137222544 86 86 78 0.38
111 0.1516107146305381 0.03497764649398879 1.303332338845884 45 46 42 0.34
112 -0.007436262014987871 0.02903836533087593 1.236369592593565 105 101 89 0.71
113 0.1083645131447096 0.03462615908019291 1.286552990780277 67 69 65 0.63
114 0.1964722373575127 0.03847274975537154 1.349535399880535 26 29 20 0.26
115 0.1928489904465372 0.041161548693619 1.356161527859951 63 63 56 0.19
116 0.004324720153749462 0.03325983662554507 1.24422041075527 38 36 29 0.47
117 0.03364085645547993 0.03468809368431312 1.251479164698597 59 56 53 0.25
118 0.06540301156117695 0.03605683259632325 1.279476492836293 101 93 81 0.35
119 0.1138679479518998 0.03713062003279394 1.269876612631902 38 44 42 0.15
120 0.1491137439764803 0.03903006205391973 1.301813230417339 118 117 112 0.28
121 0.1336563312411725 0.03919170608706239 1.300875925693108 74 65 50 0.43
122 0.1513481431342954 0.04052449262654567 1.30400465391087 84 80 68 0.35
123 -0.206688115728217 0.02733212184773853 1.155812100508734 164 159 143 0.36
124 0.03693410306464079 0.03719701210421829 1.255384087224926 85 76 68 0.59
125 -0.007332873865677436 0.0366305473406171 1.234231868401864 101 99 89 0.43
126 -0.0005333144956919944 0.03623124173084487 1.239094013696178 55 50 42 0.63
127 -0.08003977791787625 0.03336769646361852 1.202577755115387 141 138 127 0.34
128 0.04803352505735914 0.03954240761105991 1.259756414082793 73 72 65 0.45
129 0.1517347706007739 0.04610112557575974 1.302420972756196 78 75 65 0.55
130 0.1551393661373725 0.04666908710670249 1.307361415584335 93 92 86 0.44
131 0.01985775791851707 0.04200027439598539 1.245737553032873 113 112 103 0.43
132 0.1659709150498481 0.05024864283253587 1.32779345942968 24 25 18 0.61
133 0.04980267918715814 0.04673165686467134 1.256332511613325 80 80 74 0.51
134 0.1968065903751092 0.05447408920074462 1.352830494885779 88 87 79 0.43
135 0.07614331638242289 0.04896508025700706 1.274928191785889 75 77 66 0.31
136 -0.2707022887993023 0.03755103227248173 1.127422441776913 190 184 164 0.45
137 0.02547790681151019 0.04837015406481962 1.24497621259924 97 93 83 0.44
138 0.122258809479352 0.05338310879320154 1.284399807325328 113 111 101 0.52
139 -0.3803751808554345 0.03515538040243352 1.099218854745735 103 93 76 0.63
140 -0.1145081807844882 0.04615326132789475 1.189782880248656 133 128 113 0.3
141 0.03454895642502592 0.05531637194464102 1.248362547993024 66 67 63 0.42
142 0.0487328860028432 0.05593433776105493 1.253211860856971 65 67 65 0.37
143 -0.1073934436215668 0.05095885853655792 1.19121350985101 130 120 103 0.26
144 -0.5315555605108151 0.0390287513641077 1.051204999170974 39 34 22 0.74
145 -0.4753840545569253 0.04031330610629094 1.074092981917453 153 143 127 0.47
146 0.1697467444995555 0.06437160285087054 1.324501876727034 44 46 42 0.37
147 0.1728270593881795 0.06546631497532322 1.324817616955695 80 80 71 0.16
148 -0.1107128500543746 0.05810531355584916 1.189383925494518 111 105 92 0.51
149 -0.315041226108931 0.06008558012096858 1.113563136729118 118 110 93 0.41
150 0.1824940192474969 0.08035227315669298 1.331685414112282 25 22 19 0.46
151 -0.1116607545819812 0.06793962457284772 1.188886820698653 117 109 93 0.96
152 0.1696860278276892 0.08189388116316079 1.322539257147894 33 33 28 0.26
153 -0.07855828852910068 -0.242293133245383 1.248908285762371 122 116 80 0.46
154 -0.4611250147707808 -0.2299947794416149 0.873015464575104 187 175 165 0.63
155 0.1064569445124738 -0.2311415447675043 1.40145297097442 194 199 204 0.57
156 -0.5135622976078795 -0.2214659550995098 1.121748033313718 92 97 107 0.64
157 -0.1482427664064608 -0.1941186549021894 1.204422392492666 127 130 133 0.53
158 -0.5184918871861914 -0.2178969402252164 1.123866673413944 199 206 216 0.54
159 -0.4558038130329394 -0.2104045129893933 1.110521360534731 147 147 143 0.41
160 0.05293646261180335 -0.17431009965689 1.285435745387259 146 144 131 0.3
161 -0.2548985570249941 -0.1875034754087321 1.152739738411778 125 119 112 0.24
162 -0.3656884220860174 -0.1523027196922562 0.6312104209491236 84 74 55 0.3
163 -0.008996211016505384 -0.1707450061872628 1.258390832792749 134 132 128 0.38
164 0.06675047768598263 -0.1629316665528346 1.288330826325649 96 98 100 0.38
165 -0.3136542864098232 -0.1766255885001355 1.151046703715442 146 142 134 0.84
166 -0.1063052572406292 -0.1600971294747201 1.21714427480824 188 178 150 0.4
167 -0.465026214519855 -0.1626868598179928 0.8797240831413731 189 177 158 0.52
168 0.0792772463168166 -0.1447625705632578 1.292321741946942 109 105 95 0.3
169 0.0926932754991962 -0.143617416192954 1.297341867845666 117 111 97 0.41
170 0.1223502090417402 -0.1427390971966742 1.309680550709812 119 115 100 0.36
171 0.1462054097843869 -0.1413614691442669 1.318328109988014 99 85 63 0.39
172 0.05399636589875728 -0.1452039413579201 1.281704329498917 129 125 113 0.41
173 0.08504533095198327 -0.143949698302571 1.293948752131286 123 116 97 0.41
174 0.1372559694982592 -0.1418800419206144 1.320127051439468 108 112 114 0.38
175 0.02130451108017345 -0.1464857617228455 1.270715287042552 143 137 119 0.26
176 0.03353764603931919 -0.1455511459205969 1.272319447886273 108 93 74 0.46
177 -0.02591392109891621 -0.1477652672048065 1.249386807496769 110 104 91 0.43
178 -0.01792566920827332 -0.1472440194817684 1.252325355116066 117 111 99 0.37
179 -0.06968917810911562 -0.1494466987456521 1.230979257272755 116 108 93 0.47
180 0.05835667374782971 -0.1420080995428671 1.283204299997232 135 128 114 0.41
181 -0.3573799262919622 -0.1574467565098582 1.131772222291192 124 115 100 0.62
182 -0.5146779585450034 -0.160568806361575 1.092048185117037 119 112 96 0.36
183 0.05079072780226179 -0.1305013013474669 1.277122571318545 180 164 123 0.12
184 -0.08098305702349823 -0.1344560234300943 1.221499456824865 172 157 133 0.26
185 -0.04749848908404147 -0.1342461184681062 1.238943146150679 166 149 124 0.16
186 -0.2843207456356324 -0.1410120263293088 1.145290634380079 82 80 71 0.64
187 -0.4806626899902561 -0.1364613722115354 0.9275245962655712 102 92 83 0.09
188 -0.4850028590980931 -0.1313871627326298 0.9297712956241015 167 158 149 0.29
189 0.1272223393861679 -0.1107043140002373 1.30899998654112 42 34 30 0.22
190 -0.472037058381641 -0.124372949856769 0.8984847075956841 200 185 173 0.28
191 -0.06886240791100362 -0.1115460866606058 1.230189178600139 93 82 77 0.44
192 0.1913905485933787 -0.1003124553809293 1.365120095942558 134 136 128 0.45
193 -0.4821151151810977 -0.1189273842497515 0.919182176254306 142 130 118 0.28
194 -0.4397304639602341 -0.1039810139449919 0.8080617777164505 114 101 86 0.57
195 0.141808594868513 -0.07701540760820286 1.31329738050919 106 110 108 0.25
196 -0.4645180521184288 -0.09790037697317784 0.884209107726011 198 183 168 0.28
