# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 877, mean track length: 3.32
0 -0.003880870568241268 -0.2555012293888763 1.083946468533384 227 236 243 4.32
1 -0.1029571739574634 0.01139785071454168 0.9698863212405557 186 182 178 2.56
2 -0.1792545908415445 0.1366122866514442 1.026357094227808 187 186 179 6.46
3 -0.01905317473980905 0.0960884959439163 0.9501459580855174 92 66 40 5.13
4 0.2471072050875143 0.1275218066339331 0.4667633956965711 44 19 14 1.43
5 -0.1054821570094918 0.05217632268017505 0.9423018243674766 105 84 78 5.17
6 -0.2430501677043332 0.1388418728799024 1.150350289773116 58 53 55 4.79
7 -0.2413926240786933 0.1427703206029472 1.139937480878533 106 104 103 4.35
8 -0.2413926240786933 0.1427703206029472 1.139937480878533 106 104 103 4.35
9 -0.2384542601414562 0.1870950966910404 1.118662280206556 219 179 137 5.03
10 0.0617350565785898 0.163084672743763 0.7041977382583169 92 64 43 5.02
11 -0.2457420226167445 0.1289572704240591 1.145791140014575 130 112 97 4.36
12 -0.1840157699825763 0.1263137675869947 1.037606676504567 222 225 219 4.56
13 -0.1928275468565057 0.1463120954049174 1.055442877546649 79 55 39 5.66
14 0.31429719772716 0.04346242290009006 0.3993655313138456 68 60 66 4.49
15 -0.09291539091111589 0.006942942671952335 0.9548061752761767 109 81 57 4.08
16 -0.09291539091111589 0.006942942671952335 0.9548061752761767 109 81 57 4.08
17 -0.1342671163745319 0.06106543742580711 0.9855306801377683 231 225 219 4.51
18 -0.01342070770686044 0.1307557049362558 0.7395275978735556 81 69 65 4.5
19 -0.08093116600290218 0.1252081073720608 0.9029561914911175 67 45 36 5.51
20 0.1898986820167079 0.1354604846202634 0.5964074079901298 65 39 25 2.46
21 0.1904026547403235 0.1331113089531121 0.5971993675110085 77 47 22 5.14
22 0.009975175074286136 0.1167145992067321 0.4673235492238081 74 43 30 6.16
23 0.1835237943761484 0.1527062210358568 0.5821549749373993 56 37 33 5.3
24 -0.2060573933414639 0.1721385105387043 1.06087982482209 126 131 130 5.38
25 -0.050882929447011 0.1866539249485052 0.8396624630197325 69 53 40 4.48
26 0.01366969150798591 0.1107836456285024 0.4734313673410093 148 112 69 4.16
27 -0.280730727183525 0.158289651177902 1.350743871533517 87 61 45 4.73
28 0.02083264779928518 0.1070154308414449 0.8056511028656761 72 44 30 4.79
29 -0.03557069973988869 0.1107172992216252 0.7973811458106324 94 72 50 3.48
30 -0.05861749173909592 0.121301683681635 0.8742742774582259 69 43 38 5.26
31 0.1852319834151325 0.1447043148539414 0.5846694437533999 17 12 11 6.05
32 -0.03349016236439484 0.1714736773895272 0.8713476490985503 34 24 16 4.5
33 -0.1901460781288762 0.1039964491177183 1.082622210369538 172 167 157 3.66
34 0.02202764108664834 0.1155996778061611 0.7823760110152667 120 92 70 7.16
35 0.02721107751423857 0.1255845652768644 0.7689286208100052 135 117 99 5.29
36 0.1884593084617492 0.135704731289241 0.5972721565336296 74 41 24 2.66
37 -0.1354055025103055 0.1350864536700687 0.9599201698651771 48 33 28 6.17
38 0.009309130054680592 0.113301409928391 0.4667436463118582 83 56 40 4.33
39 0.01813278931355289 0.1172531397271708 0.7859554367991262 65 43 36 3.41
40 -0.05209106258154506 0.117906438192063 0.934164233069755 57 35 26 2.75
41 0.2071688526091863 0.1573564671086511 0.558265526640443 88 71 55 2.55
42 0.02541314660137528 0.1008725337467713 0.7839094865425695 53 31 18 6.56
43 0.01881413550682354 0.106982073549677 0.4782577670003885 71 48 33 3.43
44 0.4591886639279644 0.5708095669391176 1.910651461830403 27 25 20 5.2
45 0.7414745021517285 0.2454119273566731 1.111124460954233 162 116 75 6.5
46 0.4537803754983775 0.3275307650195252 1.473901779146966 115 84 79 4.23
47 0.5313009588414048 0.1006184754352223 0.5498702528243562 80 70 57 3.28
48 0.3532676941005342 0.09711158270044537 0.3492388241146442 88 74 60 6.49
49 0.5239864627001256 0.1513974382566908 0.5148819335814656 107 89 69 3.94
50 0.333387333252633 0.1311462356984319 0.3694732193212285 69 58 46 3.95
51 0.3524730034317728 0.1018243267023354 0.3830482988293715 84 74 60 3.9
52 0.5160580620469055 0.1486092288781161 0.5055711003854955 122 91 58 3.98
53 0.6876397174927389 0.1021987917843642 -0.07452227867270012 58 49 42 5.48
54 0.7209931060562723 0.1357657545823719 0.05953083213300392 155 112 67 4.68
55 0.4607731616327885 0.07678397814900362 0.4695359332446467 82 67 60 5.61
56 0.5164156325882949 0.1580104412845321 0.4795741113999497 57 51 40 6.85
57 0.5195399176306728 0.1621024093084058 0.5097026960670985 94 85 74 6.31
58 0.685975684768962 0.04746753804003377 -0.005475913162646839 64 48 39 6.28
59 0.685975684768962 0.04746753804003377 -0.005475913162646839 64 48 39 6.28
60 0.350865105356765 0.0875221591822033 0.3844203085391107 115 109 92 2.45
61 0.3316663183165435 0.1181306919333522 0.3714318074429901 94 89 74 3.49
62 0.4640842651849543 0.07912965802784469 0.4882437422144106 60 57 49 3.37
63 0.3392132617975022 0.1176322099298927 0.3421224607345366 56 44 35 6.28
64 0.6681914511562845 0.1025372107020076 0.00936209876771199 64 53 40 6.27
65 0.9709389174235061 0.2915157527309105 0.5816569942541283 121 85 44 7.35
66 0.2967741237721807 0.06474729821119805 0.4213808018155711 74 52 37 4.66
67 0.3120144846124568 0.06155821260041754 0.4037424729561181 73 52 35 5.55
68 0.1095227748810463 0.09015953448013264 1.239418527870368 147 109 67 2.23
69 -0.1007260366296473 0.1448898118120608 0.8442353423948386 176 177 170 5.45
70 -0.2057631776600021 0.1932627756415637 1.072693979015054 100 97 86 4.85
71 -0.0854474453508085 0.2027898136194982 0.8932032003157739 139 88 59 3.65
72 0.2667753145655204 0.1685596805855064 0.4009994168202586 48 34 26 7.52
73 0.2925743887019139 0.1606696916369738 0.3688364269197468 47 34 27 7.44
74 0.2922979032681303 0.1629977266045827 0.3847683027037736 77 57 43 5.97
75 0.2938834752406433 0.159260095820886 0.3625993858643732 87 58 38 6.29
76 0.08351787483361583 -0.2558073200952465 1.112606315286935 96 99 110 4.8
77 0.08351787483361583 -0.2558073200952465 1.112606315286935 96 99 110 4.8
78 -0.1664895671183668 0.09108879674728115 1.022499512213314 110 94 81 5.73
79 -0.1055352578037441 0.08322666206414683 0.8903370985353485 109 94 77 6.23
80 -0.2534423828194133 0.1538708311158593 1.174558254910455 116 82 64 1.8
81 -0.1538657569348535 0.1377103846797574 0.9740780633731889 207 191 163 5.34
82 0.02486650777427035 0.05395402119980408 0.6238363083912459 77 61 49 6.0
83 -0.1114463893106405 0.1177754865328879 0.9473106424246227 93 66 55 2.1
84 0.01265125789456256 0.09634569394902567 0.8344194776038947 39 28 27 2.98
85 -0.1950111384592719 0.1311320115512039 1.058398645336591 165 173 173 5.46
86 -0.1606091027692171 0.1270979536672211 1.014497069588122 117 104 98 5.0
87 0.2421747509374379 0.1224197203202539 0.4826008315284744 93 59 32 5.07
88 -0.2143343765746603 0.1736951357682474 1.073182336088365 122 98 88 6.28
89 -0.1452734185825098 0.1663524018560487 0.9207135030377673 126 77 40 3.37
90 -0.1579291488666634 0.170416714526571 0.9474276081212423 109 72 45 4.27
91 0.2415290838595573 0.1257011113653698 0.4850201308029181 88 54 27 5.2
92 -0.2376518165351186 0.1228097877584804 1.135984943324236 111 67 38 4.28
93 0.07046955989839643 0.0943908138352573 0.6987511492632976 39 21 18 6.81
94 -0.1762688808226571 0.1853824199748026 0.9896986441443552 240 229 205 5.85
95 -0.2044802490614682 0.2043209855918428 0.9921243194459364 138 102 85 3.73
96 -0.05966085674322152 -0.126718527483243 1.07225439342808 79 71 72 4.88
97 -0.1512144894542018 0.08387777313444184 0.9895286625014823 251 239 220 1.84
98 0.01922578598163738 0.1021398587107091 0.8047035413829005 41 25 24 5.4
99 -0.0824059620778157 0.1163268479701952 0.8355439214666267 55 39 33 5.54
100 0.2418116019181675 0.1221135702420211 0.4966336330185617 24 18 16 3.94
101 0.1798435427782671 0.1619016712562956 0.5602840178208914 123 91 65 3.29
102 0.2229774094301048 0.1178071076657448 0.5169005510138847 74 48 29 5.07
103 -0.1140347042960889 0.1594734822365788 0.8655299015604663 98 76 52 5.95
104 0.005555003581147133 -0.2639836319880238 1.070229022991301 198 209 215 1.96
105 -0.08432062928875239 -0.09219180806173939 1.079027445568835 179 181 183 3.68
106 0.06660725429159331 0.1074207369602004 0.6918542478935716 96 68 57 2.34
107 0.06660725429159331 0.1074207369602004 0.6918542478935716 96 68 57 2.34
108 0.02900558284843602 0.1162070477561914 0.7798176744714365 110 73 58 3.81
109 -0.05885631113183132 0.125364707938175 0.8869537850313771 67 37 33 4.37
110 0.01148099110423961 0.2146179988235516 0.7489449373068682 235 212 183 3.84
111 0.02303339689219397 0.1067685638503117 0.7917818966311971 116 85 65 4.74
112 0.06761113802733276 0.1090768196217617 0.6875766604751887 94 66 56 2.6
113 0.05884551379872893 0.1092510626247782 0.7080268147474016 131 83 55 2.48
114 -0.1358534437081513 0.1337942052217793 0.9816118047138616 81 42 27 4.91
115 -0.1187977742420653 0.1402240479726626 0.957439227316021 78 41 28 3.78
116 -0.1186529269172845 0.145753839385207 0.9513147599617808 74 47 36 3.2
117 0.1198232474008291 -0.0818761016343138 1.109182282972418 207 218 222 3.75
118 -0.120619752388049 0.002631011615732204 1.009018824147287 176 184 183 5.83
119 -0.06378972967974883 0.1147933040256018 0.909341856602107 104 80 70 5.32
120 0.1267334429334428 -0.0392929064249839 1.133917733552841 130 124 127 4.31
121 -0.08014929731939657 0.05069189437275531 0.9061711731605298 108 84 67 2.83
123 -0.1856281653043472 0.1296012713228813 1.031987833922795 226 227 213 4.39
124 -0.07089073414830782 0.009016695482471922 0.9302723049521338 232 237 238 2.85
125 -0.08226232512313159 0.006780127112492478 0.9557419477545186 225 232 238 3.44
