# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 591, mean track length: 4.21
0 -0.00718585770270963 -0.08176513497831239 0.9483978290210008 105 78 56 0.19
1 0.3082901519501086 0.09587033604149153 0.3923051742298224 97 56 34 0.59
2 0.3402682696290119 0.09590300843369418 0.3651165074045256 109 72 41 0.28
3 0.3600244562594256 0.08038327004272028 0.3787157014360498 84 62 44 0.66
4 0.345296062199819 0.0854027786257236 0.3722964586869277 142 106 71 1.23
5 0.3492901023716751 0.0889009767744994 0.3710918454861493 100 72 45 0.56
6 0.3557762669038735 0.09828544588736673 0.3760468323344357 149 113 81 0.11
7 0.3107345188882882 0.1031717078030513 0.3776902415860128 108 68 39 0.17
8 0.3396875269244833 0.09877965734593547 0.3625569277987629 90 61 41 0.25
9 0.3411412352502954 0.0976932441229143 0.3631847936060858 127 106 87 0.55
10 0.3673280664029241 0.1106940465520853 0.382371919853855 49 33 22 0.72
11 0.01877468274835958 0.1622535097578432 0.7549856290103177 129 100 68 0.56
12 0.002850063302324624 0.1719928968933012 0.7847814622460895 142 102 67 0.54
13 0.3368772267164583 0.1224291398877345 0.3592051136233035 163 117 72 0.35
14 0.7713731882822973 0.03374112978450159 -0.07547181140590797 150 89 21 0.9
15 0.3590515424088244 0.08944459266159591 0.3751658355665212 94 68 49 0.68
16 0.294727041117008 0.1444183105676808 0.3806747530607921 162 123 82 0.32
17 0.326144247716267 0.1302183966898676 0.3517546072667331 103 69 48 0.26
18 -0.0581122331580084 0.1734073358269431 0.8532518021525218 170 111 76 0.6
19 0.2900042943022792 0.1405441063502136 0.3949364415409187 172 133 96 0.41
20 0.2763493606615088 0.1416867241892799 0.4033657778557802 166 125 84 0.65
21 0.6764795078201638 0.05646380994412701 0.09446356614930995 94 87 85 1.63
22 0.3304066045969919 0.1244447306021304 0.3529891566047483 193 161 123 0.25
23 0.6667717421396746 0.02880969541143395 0.008398605465815501 107 136 150 0.44
24 0.8222722707257483 0.03433506173879777 -0.03232601103646082 109 90 63 0.2
25 0.7819434946302288 0.0322896705495725 -0.07388555286460019 68 54 40 0.77
26 0.7820821643598072 0.03485143934568601 -0.07028377200756097 159 134 96 0.21
27 0.7805879568328303 0.04067035580782884 -0.07154489797803931 143 114 79 0.28
28 0.003746117373157665 0.1108631969117493 0.8088947739158839 139 100 61 0.26
29 0.7702722017443415 0.0766932545731128 -0.08929740471915198 173 145 106 0.92
30 0.4283505368671324 0.1294747878733694 0.337394390595946 136 111 84 0.53
31 0.3775443652749017 0.1523579975116336 0.3499548897712069 172 130 86 1.25
32 0.7726763848485614 0.02629885154045949 -0.07605097950639572 173 134 84 0.35
33 0.7860052777593528 0.02469791465257208 -0.06503152963954451 153 126 90 0.54
34 0.6932110463775829 0.0297699225907422 -0.02910749252405764 124 101 68 0.16
35 0.7841069019981839 0.03536435008422006 -0.06814163198202317 70 55 48 0.13
36 0.6904665923593746 0.04869518104869081 0.02902862219140379 57 46 37 0.8
37 0.7706721388152902 0.04242348795927494 -0.0759286677681319 166 115 56 0.66
38 0.7589716505669203 0.08771021981485336 0.2102094273272 140 139 138 0.16
39 0.7589716505669203 0.08771021981485336 0.2102094273272 140 139 138 0.16
40 0.3388613735584755 0.08055147943073376 0.3610688253287005 59 40 29 0.74
41 0.4829482815825276 0.1002943897841414 0.3624410398787318 64 57 47 0.54
42 0.4130417068026708 0.1340466275596573 0.3651879499502498 146 127 99 0.39
43 0.8678609018570779 0.04168403375401131 -0.009115731701202168 156 160 158 2.17
44 0.7835077931581805 0.03796051522105076 -0.06941027903348518 145 129 103 0.22
45 0.8313921720067272 0.0495165123009639 -0.03361488553370329 171 138 81 0.56
46 0.7876927020723872 0.06505139613235686 -0.08841812508228464 101 88 73 0.97
47 0.1716793924045574 0.1626852783828161 0.5399742921713103 146 99 62 0.37
48 0.264072310124544 0.160409760671176 0.4051873361542796 143 116 88 0.32
49 0.6755144216362055 0.04254276907073146 0.01030160946612368 46 36 31 0.18
50 0.6755144216362055 0.04254276907073146 0.01030160946612368 46 36 31 0.18
51 0.4308599979289026 0.1199007501139864 0.3347084623620419 52 34 22 0.14
52 0.45098368147601 0.1414707287649176 0.3392207754555925 153 113 78 0.61
53 0.45098368147601 0.1414707287649176 0.3392207754555925 153 113 78 0.61
54 0.758595222789228 0.09480112424465695 0.2390715458498008 31 27 25 0.26
55 0.3977489533327925 0.1373355381384786 0.3557455320664099 112 86 62 0.09
56 0.44728954995962 0.1401226786455088 0.3335352728435782 122 86 57 0.32
57 0.4557314623359263 0.128480901453564 0.3679207781078763 17 12 13 0.21
58 0.03645077373598538 -0.07709491246355323 0.9130783787444893 162 141 112 0.27
59 0.7261019474191002 0.02220455682706746 -0.05826456409123137 142 112 80 1.11
60 0.7584240175704869 0.09705957220612754 0.2321059036982016 160 160 160 0.14
