# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 30666, mean track length: 7.66
0 0.03538288756235286 -0.3356395285573995 1.152913769941499 213 191 150 0.66
1 0.06344462729266032 -0.2995871548027221 1.118638141560454 167 135 114 0.8
2 0.04120404804808031 -0.2747371715266803 1.084999763851056 95 78 68 0.84
3 0.04154187005700627 -0.2703602508239981 1.098516948242019 83 59 45 0.51
4 0.02833487503573906 -0.2589067713996531 1.09019572220607 155 138 116 0.19
5 0.02034600091625705 -0.2594330199545551 1.091061750298314 99 79 72 0.47
6 0.0505028940732557 -0.2550141617589785 1.103455907354962 131 105 82 0.43
7 0.04628725327029848 -0.2550545368103984 1.101584851890279 94 70 60 0.2
8 0.02161498082916713 -0.2436679102722227 1.071275505248465 145 116 92 0.29
9 0.03030830579140575 -0.2390910319739587 1.076764988356544 85 63 53 0.38
10 0.03515168528283241 -0.240276394094263 1.07998779315282 115 100 86 0.48
11 0.03833901314483779 -0.2394481755147493 1.082479679041924 116 105 92 0.21
12 0.03910718332542984 -0.2336690599044475 1.07874834316048 165 139 114 0.27
13 0.0453284718053345 -0.2443852055907981 1.094116313307125 157 127 92 0.4
14 0.05276546668325943 -0.2446988946298997 1.104660516628023 103 76 63 0.57
15 0.08593490096864254 -0.227515153764077 1.11826949681429 118 105 90 0.42
16 0.02029605721340477 -0.2239882522115753 1.057052926910073 127 103 81 0.71
17 0.02487688793582987 -0.2327065271651398 1.068041352415654 71 52 44 0.25
18 0.02763317372329666 -0.2201410038651499 1.064073158549743 73 54 46 0.2
19 0.03277294693407906 -0.2304511457692803 1.074287184767805 65 43 34 0.21
20 0.03827745765507817 -0.2292239802337213 1.077562033320793 82 60 50 0.38
21 0.03521521710998898 -0.2206770979324868 1.070970649780982 109 86 60 0.66
22 0.0357827614740156 -0.2222558067360041 1.071804128374453 108 84 69 0.33
23 0.0544142946733388 -0.2249110073461132 1.086445428956305 106 76 55 0.72
24 0.06014724352174938 -0.2241922358655655 1.093718373196574 87 62 46 0.27
25 0.0600776730450594 -0.2210935635790461 1.093704339303468 98 67 52 0.27
26 0.06880611631711397 -0.2215188702395074 1.10069164903151 81 63 52 0.32
27 0.07203099340504193 -0.2176934378370129 1.105749312150456 103 70 53 0.26
28 0.07970759491295309 -0.2185569241544252 1.108984755662681 102 76 57 0.37
29 0.08712729332608371 -0.2217720254774843 1.116598546148169 154 140 120 0.6
30 0.0872792170618224 -0.2168316598639755 1.114560075535118 93 66 57 0.37
31 0.01863610369734137 -0.2128824897350293 1.053571771173431 99 85 79 0.47
32 0.02106226943509404 -0.2108452802313278 1.058008899319044 95 62 47 0.34
33 0.0293756488403909 -0.2114332484878518 1.062153246485431 101 70 51 0.32
34 0.03163883065105033 -0.2111564525353206 1.064749197955727 93 61 46 0.25
35 0.04102733352890708 -0.2122205464613398 1.068221651581402 112 90 70 0.23
36 0.049178844900443 -0.2071317166569747 1.073554941125902 71 51 41 0.17
37 0.06285653023754223 -0.203622149982341 1.085279336867084 78 54 42 0.26
38 0.0723367673496651 -0.2059781190613933 1.093389497483052 162 135 107 0.23
39 0.08335863523332965 -0.1997232690891262 1.102048153235164 129 104 83 0.2
40 0.08648602139503803 -0.1942448302231349 1.104620751608463 87 64 55 0.54
41 0.02091755787625027 -0.1992725568478459 1.046791243230397 146 114 91 0.22
42 0.02085961185615781 -0.1941497924831212 1.045625068591267 91 60 43 0.36
43 0.02935427920712941 -0.1948380917778163 1.051376626255459 112 86 62 0.25
44 0.03041958098562902 -0.191719869630592 1.053993691817952 90 60 46 0.44
45 0.106955803591378 -0.1352397196182918 1.092627024016713 98 71 60 0.13
46 0.04672817040490196 -0.184695427867875 1.066298859870054 98 68 54 0.72
47 0.0572710258290976 -0.1838362629936434 1.06607897343521 116 79 60 0.24
48 0.06504322348001113 -0.1908336650429828 1.079079883095244 128 99 73 0.21
49 0.06174230283420379 -0.1865566007306548 1.073556401408164 94 76 67 0.18
50 0.0617213977368487 -0.1825842260801623 1.072070103308341 55 39 38 0.28
51 0.07989849566849261 -0.1759608963391014 1.091062719361837 99 67 49 0.24
52 0.08856774794329636 -0.1765822888081736 1.095582513108762 95 64 45 0.45
53 0.1027442391705369 -0.1751062513198907 1.110202420875768 230 232 234 0.35
54 0.01609906532083705 -0.1805835950843185 1.03432394423005 86 70 61 0.3
55 0.0816461759571856 -0.1587443614827478 1.079959836290027 82 59 47 0.28
56 0.08774865777075602 -0.1572080849420435 1.08471750870302 77 52 40 0.22
57 0.09626713982176116 -0.157733136053674 1.089932961762927 116 85 67 0.29
58 0.0156471167024842 -0.1563070940730701 1.020076499908928 154 116 91 0.36
59 0.02126569848908866 -0.1549452909712004 1.024352694401659 135 108 80 0.33
60 0.03418360013536459 -0.1572385791427593 1.038842130992387 127 98 71 0.19
61 0.04030905514177641 -0.15062473131934 1.036911745030009 127 89 61 0.38
62 0.05958332331999372 -0.1465400829754491 1.0499600148365 152 119 95 0.14
63 0.06282535622039487 -0.1457643561405688 1.052015013925247 132 97 74 0.16
64 0.07498703578919363 -0.1459535509208506 1.064618151412767 129 103 79 0.37
65 0.08342771203650357 -0.1419527961228346 1.074892628997565 70 49 39 0.63
66 0.1076008628849163 -0.1519336382561982 1.101106971061264 110 99 101 0.99
67 0.03125440572780813 -0.1395958820980875 1.022406958034249 68 47 32 0.1
68 0.04107093392242567 -0.1411780352352988 1.034561975630169 121 94 73 0.23
69 0.04293323257921411 -0.1406126565806075 1.035835076659122 95 71 61 0.18
70 0.05957788356403637 -0.1434016783773337 1.048132280572802 89 60 44 0.13
71 0.06158420993790381 -0.1437301288387483 1.048917308918317 134 102 75 0.16
72 0.06704682153693298 -0.134709335606906 1.053507818363969 113 80 62 0.2
73 0.07367975035285523 -0.1372737129113409 1.06342444009832 103 75 60 0.27
74 0.08669558000048438 -0.1391029277412613 1.072048796143491 133 107 81 0.31
75 0.09253540797858928 -0.137377511066726 1.075796847187765 123 101 81 0.16
76 0.09079512374976495 -0.1359491191232864 1.077037625024061 80 60 56 0.24
77 0.1041045728472199 -0.1337156091790153 1.085143999551943 135 110 88 0.47
78 0.005141767774293204 -0.1332897495777219 1.003663380660644 94 71 58 0.32
79 0.01688555311953044 -0.1250521941694814 0.9963488208942 142 116 92 0.96
80 0.0280348067417483 -0.1361037953894648 1.019636927296615 144 116 90 0.63
81 0.02667261891154848 -0.1314979053973674 1.018383709072006 102 71 49 0.41
82 0.03853362805402016 -0.1284593214122019 1.027709321843225 80 54 39 0.48
83 0.05209074948133985 -0.125081505112831 1.036532148804495 96 64 44 0.38
84 0.05958719400434709 -0.1193439267112689 1.032423857993727 122 110 98 0.07
85 0.07020627477864994 -0.120455917763773 1.049516682514367 68 50 48 0.38
86 0.08048247533624053 -0.1193009669003444 1.054984840068881 136 101 65 0.54
87 0.0952601097524276 -0.1138269845573221 1.069962538456976 74 53 44 0.24
88 0.1029414524070064 -0.1132370852358624 1.072990449130099 131 99 72 0.63
89 0.004033864017811473 -0.117790666976064 0.989368370539057 135 104 76 0.25
90 0.01363538235970441 -0.1153743205102369 0.9962315108208462 143 107 76 0.31
91 0.01448397961091685 -0.1108630850513653 1.000270834504487 122 92 71 0.16
92 0.02664133954714232 -0.1144668996871684 1.005859221941377 133 96 65 0.22
93 0.03203969970954923 -0.1128124946547023 1.008695167602075 143 98 61 0.41
94 0.04113326934889794 -0.1092931344729287 1.011648911770575 139 102 71 0.44
95 0.0413887403594787 -0.1039484814456738 1.014322381633109 142 98 64 1.07
96 0.05672116876430511 -0.1047015460658187 1.024292232324468 152 110 76 0.37
97 0.06453246912403121 -0.1050829020964269 1.026143474691443 96 68 48 0.82
98 0.07075360475880754 -0.1124094152919646 1.03686289228411 146 122 98 0.31
99 0.0705701246366589 -0.1037428384539664 1.031384046788639 94 64 45 0.95
100 0.06850920064091348 -0.1026632683289216 1.028700854105823 131 98 74 0.21
101 0.07215122545549857 -0.103463482313562 1.032809196578018 82 57 41 0.29
102 0.08677361475808743 -0.09537044306972209 1.050227030586091 90 61 46 0.48
103 0.09551138473218623 -0.09497751019003031 1.055570063943416 146 107 72 0.16
104 0.1102026274466145 -0.08884389121889862 1.071383388292135 90 64 55 0.25
105 0.1272029529651681 -0.08503792284147305 1.081930952773686 126 111 108 0.79
106 0.01232521841432799 -0.1049862724135677 0.9814734647973549 139 106 76 1.15
107 0.01365646379493546 -0.1026667530912658 0.9853421017778057 92 61 37 0.42
108 0.0159392266942705 -0.09836544138243317 0.9853148620215428 136 105 82 0.39
109 0.02381107545130512 -0.09378900657162959 0.9907689399000372 115 81 54 0.26
110 0.02317528696903259 -0.09173797256849311 0.9899362185345375 126 93 69 0.23
111 0.03545799853338516 -0.1003752457154581 1.005157957287065 74 59 53 0.3
112 0.07694967702593447 -0.08435744582350793 1.029518002160601 128 105 88 0.37
113 0.07812866176081446 -0.08434616440535009 1.031535072041107 79 59 49 0.27
114 0.121257090070307 -0.07502907934033995 1.062435445080163 68 45 34 0.28
115 0.1177654200902193 -0.07225263679773984 1.060199019094157 135 109 86 0.21
116 0.1224015667499809 -0.07104136919623241 1.066202960871833 136 109 84 0.51
117 -0.06622885032576031 -0.1010076397369585 1.04137547793842 195 199 198 0.88
118 0.02019848278548475 -0.08791188165460283 0.989588111176001 97 61 40 0.24
119 0.01945107836715643 -0.08308770634936247 0.9824189720364249 111 87 75 0.11
120 0.03902202959732526 -0.07387949687342768 0.9904705455198608 149 120 94 0.8
121 0.04417656869788955 -0.0824391936638918 1.005237908589574 72 43 29 0.34
122 0.04907137494092995 -0.08079953333548411 1.008144936023648 87 61 48 0.2
123 0.0545518262418947 -0.08179971004942774 1.010210339095861 156 112 76 0.27
124 0.07657476281002185 -0.06979131961205388 1.002568866134278 154 119 84 1.03
125 0.1027338913633729 -0.06107240185938199 1.038439024183709 160 122 89 0.44
126 0.1047728689794184 -0.07315791794214321 1.04942620773915 109 73 49 0.34
127 0.103968493089731 -0.07147633263500264 1.048265353714723 134 96 66 0.29
128 0.1044906199797986 -0.06046115336665955 1.042831403239862 152 123 93 0.32
129 0.1166260027578976 -0.06240050877049404 1.057120374327406 136 96 68 0.28
130 0.1274032102473572 -0.0691498237127797 1.073497037353298 93 76 64 0.28
131 0.01668812968420552 -0.07007121896001912 0.9799382117218725 108 79 53 1.34
132 0.02074584753513131 -0.06212898178091809 0.969361794254453 154 118 87 1.03
133 0.03485865080739681 -0.0666527235570579 0.9796970877256201 123 84 58 0.37
134 0.04807458309296564 -0.06183699759005575 0.9818022475099344 160 122 90 0.34
135 0.04723441854245369 -0.0581012481366429 0.9797949454067834 128 95 74 0.18
136 0.05423190392991384 -0.06100206061885659 0.9857576571349136 111 98 87 0.08
137 0.06872780255288191 -0.06676627296655956 0.9966890196722149 131 100 71 0.36
138 0.06902386619771383 -0.06001802033525794 0.9958758928851716 98 62 44 0.26
139 0.06598821134108113 -0.05963627969682456 0.9943195537645955 96 59 36 0.17
140 0.06819641751550487 -0.05838284481171246 0.9948683723274974 155 97 63 0.19
141 0.08015446657432179 -0.05876098828344134 1.003833275159804 140 106 81 0.19
142 0.08259633270900268 -0.05933846335387968 1.006212423462803 121 92 69 0.2
143 0.09240830362935704 -0.05751207663262781 1.01628118158288 102 73 56 0.56
144 0.09774813350324763 -0.0491190456463181 0.9714121707405183 147 115 93 0.21
145 0.09271093435229361 -0.05250452360414719 1.014192739749351 89 60 42 0.35
146 0.0919050725238979 -0.04857505301756615 1.013468057963552 103 68 45 0.64
147 0.1170223058386493 -0.05448102826545782 1.051295602375249 63 44 36 0.22
148 0.1161795128600106 -0.05300904435198028 1.050895358509264 82 58 44 0.39
149 0.1222941864165911 -0.05313582425521007 1.055668833100394 84 62 46 0.18
150 0.1252208404147634 -0.05267574631191117 1.056941279406214 73 46 33 0.19
151 0.1192567584399745 -0.04590792362858964 1.044881388407976 130 101 78 0.76
152 0.1323335931206988 -0.03907994453766848 1.051489693056191 93 63 46 0.27
153 -0.08043068927104613 -0.0579966191387524 1.009628033774366 193 197 194 0.47
154 0.01512690720405474 -0.04780827628601471 0.9536011813843173 95 64 46 0.33
155 0.0259097238782392 -0.04538554242393606 0.9613902303557551 141 103 72 0.44
156 0.02861468411276769 -0.04381126447909895 0.9619086756673418 127 92 65 0.5
157 0.03542976219521698 -0.04695906664386368 0.9671113356589067 96 56 35 0.53
158 0.03769729825558732 -0.04880182370022226 0.9696515057437949 150 115 83 0.52
159 0.03890402781749802 -0.04690077141282947 0.9700645586415699 92 58 42 0.28
160 0.04436075312833332 -0.05008951712927166 0.9753157686276706 107 74 53 0.17
161 0.05217025499759498 -0.05455533888553939 0.9852488048963217 113 72 45 0.41
162 0.04871215197201706 -0.04782856915971147 0.9804409501895133 130 94 72 0.14
163 0.04933579045680925 -0.04269830349638569 0.9790724917417584 136 97 66 0.13
164 0.06004645958796395 -0.05294564113131416 0.9902143153743628 118 75 51 0.5
165 0.06158645993439393 -0.05101085509279954 0.9854113631511654 179 137 105 0.2
166 0.09182611173333766 -0.0411255283365369 0.9663193908423626 107 71 49 0.29
167 0.09505932189639954 -0.03875616632701994 1.007048061966319 136 110 85 0.45
168 0.09743523972164114 -0.0331581689818686 1.012806281408756 80 55 46 0.24
169 0.1001925815407039 -0.03187822863656811 1.015330103806939 74 53 41 0.31
170 0.1264595037531758 -0.03296330750055833 1.046760803669646 91 58 43 0.32
171 0.1363887025346462 -0.03056906629719981 1.058359402322273 73 56 50 0.21
172 0.1380649849564055 -0.02998859683343399 1.060564762326695 93 72 61 0.18
173 0.1317977457046515 -0.02529252341572653 1.050949954580455 136 100 69 0.35
174 0.1388518572681644 -0.03370095087747672 1.086680261876312 115 117 123 0.6
175 -0.004737528999107066 -0.05009533051010905 0.9469882910380061 131 97 72 0.41
176 0.03613553425632932 -0.03857986461041629 0.9669618817003096 113 75 51 0.28
177 0.1169725479709343 -0.02273376421642944 0.9974290048597181 146 105 76 0.23
178 0.1155680136455194 -0.02012432151690341 0.9950877388735277 144 101 77 0.22
179 0.1194365835571033 -0.01029010057274583 1.011971684170929 104 84 66 0.68
180 0.1225217502974502 -0.02192378067699255 1.034059300665322 75 52 39 0.27
181 0.1239620970342658 -0.02045095807644738 1.033537681352562 150 112 77 0.32
182 0.141099298629359 -0.01320303946405982 1.055794918807938 142 104 73 0.62
183 0.07573978186693664 -0.01849333248092326 0.9512602165240651 92 63 44 0.32
184 0.1343981946812288 -0.004762187008518881 0.9001489347419707 114 73 44 0.26
185 0.09854262222760068 -0.005822510217487503 0.8676371530949236 138 96 63 0.47
186 0.1064174010888361 -0.00549127137161922 0.8744908646215694 121 84 53 0.51
187 0.1632207719061652 0.004017476889791191 0.922997688963455 140 96 62 0.62
188 0.1686229432115004 0.01253111392866406 0.9171925003651666 149 102 63 0.48
189 0.07115503329155626 -0.001988964397674924 0.8502521921661716 99 62 40 0.24
190 0.1786596350207936 0.02255437925752726 0.9274752298573363 148 109 81 0.07
191 0.08367456693350661 0.01605144287252044 0.8517728139343852 130 93 60 0.41
192 0.1868535853246381 0.06177929991131073 0.9228076352947914 75 44 27 0.13
193 0.2011090256844487 0.06924074999397244 0.934451534450099 136 90 52 0.53
194 0.3302928929791824 0.0911487801457635 0.3778678059297791 101 71 50 0.27
195 0.4149255921001498 0.1850763642695343 0.6724624032845155 120 89 60 0.47
196 0.3380000114396335 0.1151532555760365 0.3796905146706342 60 38 33 0.22
197 0.3615874997100913 0.1225860027742401 0.3970093441407534 80 66 51 0.18
198 0.361426009861906 0.1240283577095594 0.398977259478436 95 75 59 0.37
199 -0.1550872508125621 0.189728787809424 0.944347950364639 180 191 187 0.82
200 0.4460748368472028 0.1323170223984461 0.3532344182523002 80 58 42 0.5
201 0.4468925035542439 0.135937072235356 0.3534116054521976 103 78 60 0.2
202 0.06006700970081147 -0.2907062866347453 1.098598476430246 100 89 78 0.86
203 0.06296992494010389 -0.2858249895912473 1.167638958271778 192 203 204 0.3
204 0.03144296854571982 -0.2717044282203276 1.098802452513264 105 82 66 0.6
205 0.02638178934711932 -0.2686601823730328 1.105384080651617 162 137 106 0.21
206 0.02617662625380202 -0.2601850614830655 1.090012364289865 86 71 66 0.31
207 0.04133798844561187 -0.2561564788399482 1.101626183270736 77 59 54 0.57
208 0.04580171272407607 -0.2510884529563034 1.100556785938836 90 68 57 0.36
209 0.02958790731524097 -0.2418357153065241 1.077735298178257 129 110 89 0.7
210 0.03524122294667009 -0.2431514875284366 1.080703243585518 116 105 92 0.27
211 0.04185172398704684 -0.2390304984082434 1.082431980482243 145 127 100 0.43
212 0.04270297910035725 -0.2328956039021971 1.081535798383226 140 121 99 0.23
213 0.04451492136409563 -0.2467524927662917 1.100203157151539 133 95 65 0.77
214 0.05010578861255677 -0.2459928241597662 1.102558894910109 124 90 64 0.51
215 0.06408274133422409 -0.2421392844896784 1.111990142158095 100 88 76 0.64
216 0.06857530917648791 -0.2315883297724782 1.10501449733996 114 103 86 0.5
217 0.06444886556533314 -0.2380479069486489 1.159513360009825 180 181 183 0.98
218 0.02144040721503793 -0.2329200091445498 1.066851198296203 117 88 66 0.43
