# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 3078, mean track length: 5.04
0 -0.06431340628562365 0.008324235260143972 0.9876795690006741 70 48 37 0.61
1 -0.04006314573290104 0.02551688769656509 0.9456078660747951 89 56 38 0.13
2 0.06165205076394942 0.02317483366396784 0.7802944117145751 121 91 63 0.36
3 -0.02771722098841944 0.0565800061154149 0.8893547552005387 136 96 58 0.46
4 -0.01763971051766722 0.0559045416818116 0.8749991470698693 90 55 40 0.48
5 -0.1169466931819182 0.07343761071739158 0.9952843460640597 100 64 47 0.6
6 0.3430576689331851 0.05768462839853553 0.3932826126296431 119 63 20 0.14
7 -0.06426384104029148 0.107283016279222 0.9154090550407334 87 59 46 0.23
8 0.02294152502222968 0.103313740267388 0.7924562947806151 76 65 63 0.1
9 0.3265191351817042 0.06807978396086209 0.3797388553853456 147 115 89 0.32
10 0.3379701049015549 0.06889528561321792 0.3771195269325843 131 84 53 0.29
11 0.3369851369702397 0.07109022285240085 0.3762125874921308 121 95 73 0.56
12 0.3390633891001824 0.07136685948490903 0.3774338497928752 96 74 59 0.59
13 0.4555896945012126 0.08244126448740935 0.3691783518238863 88 58 42 0.75
14 -0.1068212740577211 0.1149023620597913 0.9674111256782496 90 59 41 0.43
15 -0.08255314140281722 0.1242000407922751 0.9528212754767651 107 68 53 0.44
16 0.2891840779212898 0.08469012406575152 0.4285161926302552 80 50 31 0.08
17 0.3370303451410523 0.0722721295950938 0.3754240718530134 76 62 48 0.26
18 0.4061210131758369 0.08364051061408415 0.3939501947030525 88 58 38 1.1
19 0.4159263294827349 0.08610863960715875 0.399424211857295 114 73 43 0.16
20 0.2018128895706981 0.1078286615340887 0.5796773853730079 80 33 18 1.69
21 0.1899547081364874 0.02654302483925255 0.9312027766413844 166 121 84 0.63
22 0.3035947225694532 0.1006731507702046 0.4154008694093698 141 95 58 0.16
23 0.3327136100833763 0.09388261273877158 0.3795056896641121 74 46 31 0.12
24 0.3346796910029955 0.09425395903050163 0.381266851600357 113 81 58 0.33
25 0.3350592570709675 0.09559037169182072 0.3815115238294741 61 29 17 0.31
26 0.3331430034753336 0.1010408984631596 0.3805720245003674 126 92 62 0.48
27 0.3482300065479542 0.1000079859918394 0.3897359026666939 151 106 72 0.22
28 0.3452054651229934 0.1001520866398007 0.3870014924689772 125 74 39 0.45
29 0.3525770692442031 0.1023155165222291 0.3931221958528979 85 55 40 0.07
30 0.3528437098660149 0.1024005891864163 0.3923868460664338 80 51 35 0.24
31 0.1124932468110545 -0.1727754519491595 1.114119858219281 142 113 99 0.26
32 -0.08353432448546616 0.1570571981239444 0.9162793392376065 87 61 46 0.33
33 0.2621207267387813 0.1211276814801487 0.4716745066270336 51 30 21 0.82
