# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 3209, mean track length: 7.23
0 -0.2700730991513929 -0.2177449861146669 1.161525187800882 162 151 130 0.25
1 -0.2238471333648872 -0.2065542263617871 1.167564143933532 159 157 147 0.34
2 -0.2318989681646814 -0.1735517333269735 1.170518785028653 151 148 142 0.59
3 -0.2338318790280326 -0.1711552212970187 1.170045440585637 152 149 140 0.27
4 -0.2718951154853469 -0.1592286938691864 1.153988265522591 175 167 154 0.19
5 -0.2240882925996887 -0.1601947532232081 1.171961731265037 136 129 113 0.06
6 -0.1977937489970275 -0.1569331915407299 1.181213527653167 166 152 138 0.33
7 -0.08083583802695332 -0.1523159160142466 1.226551683013326 117 109 102 0.54
8 -0.0817612648780848 -0.1508814678894778 1.226909172817779 201 195 185 0.16
9 0.02527235154898706 -0.1469653143926739 1.271630349382122 158 140 125 0.3
10 -0.01417724744449972 -0.01228998504552365 1.239050942650149 117 117 111 0.42
11 -0.0244119133399124 -0.01190695525988505 1.237932758646156 100 96 90 0.24
12 -0.04194345231012307 -0.004459917344898576 1.223027323565216 134 136 133 0.1
13 -0.03735374671225769 0.005465734063198086 1.225178393519438 96 93 84 0.23
14 0.02664191565708851 0.006072647572391995 1.254437499226666 110 113 111 0.14
15 -0.03947774748019783 0.006910003166526089 1.225844191148898 128 128 123 0.43
16 0.02980962598553286 0.03057186905853038 1.253921044394692 101 101 96 0.36
17 0.04344745756188359 0.04101588713525646 1.262075111496525 69 68 61 0.38
18 -0.239602249670477 0.05108731411479189 1.141742932620866 105 101 85 0.75
19 -0.145121301474872 0.05704514878677852 1.178701142067636 126 128 120 0.41
20 -0.2480137938609789 -0.1874928942219947 1.163177309699295 134 115 84 0.32
21 -0.2063570457944537 -0.1898191247879406 1.183629240714913 163 156 147 0.4
22 -0.2220759441463881 -0.1780888951023996 1.175784537811994 155 152 138 0.37
23 -0.2308594552881474 -0.1728222530923572 1.172355986079861 177 172 153 0.56
24 -0.1997056499926796 -0.1708563766088243 1.183603634289083 168 161 150 0.29
25 -0.4155652909427524 -0.1569811246459507 1.116236876551494 139 129 111 0.96
26 -0.2649406334184641 -0.1582519924368662 1.156874233243005 170 164 150 0.2
27 -0.2360969978543379 -0.1558522482476224 1.166912181369406 166 162 149 0.21
28 -0.2010175901899402 -0.1572950380398557 1.180061156961236 169 162 150 0.28
29 -0.2312410202799607 -0.1552742408947654 1.168503903316467 160 149 137 0.18
30 -0.203795889856274 -0.1550673075390049 1.179422860615829 135 128 116 0.34
31 -0.2261371344820436 -0.1527927977509718 1.169514989353227 169 164 149 0.54
32 -0.1681514956398356 -0.15448722244141 1.194022328163663 171 167 152 0.23
33 -0.1381791430904339 -0.1533876242716431 1.205577173855226 156 151 140 0.32
34 -0.130147552077846 -0.1531356190049653 1.208861521157998 155 152 140 0.27
35 -0.1231902331969491 -0.1507645033015519 1.211249704264791 191 187 173 0.31
36 -0.144630215341257 -0.1479707227834011 1.201238491024268 130 122 104 0.3
37 -0.09132237353517489 -0.1510211242935023 1.222427653135892 153 146 130 0.28
38 -0.1092496405596549 -0.1496822217854299 1.215891848210613 162 157 145 0.22
39 -0.1051487163207346 -0.1495555005982378 1.217435047226474 150 146 135 0.3
40 -0.09523600106926546 -0.1492658318489662 1.220898979458864 151 145 133 0.26
41 -0.08111295158324287 -0.1483308854447385 1.225607549547484 150 144 130 0.38
42 -0.07250942830530488 -0.1456393382895429 1.229851547725928 125 119 103 0.27
43 -0.005442663253249352 -0.1455882014067099 1.258937425945287 118 113 98 0.24
44 -0.03089373275568957 -0.09400543384831672 1.249460161899362 102 96 94 0.13
45 -0.1378886897531415 -0.08527990244602601 1.202318246236229 70 71 68 0.15
46 -0.1800987857400603 -0.07646570657307167 1.181573797561397 176 171 153 0.27
47 0.002241223520912355 -0.07820684937154977 1.257826677565494 123 98 49 0.53
48 -0.2599243326330211 -0.0220697008291249 1.145713678837579 54 51 48 0.19
49 -0.135645051380212 -0.01343497948192368 1.190768938341824 133 121 97 0.33
50 -0.09042394657752881 -0.01177289987741138 1.211577696204507 127 128 130 0.05
51 -0.1416699778847094 -0.007811782301314824 1.184534002048584 121 122 111 0.09
52 -0.108347491943724 -0.007594075322249726 1.195367823112178 105 102 94 0.06
53 -0.04394068092849299 -0.00531468111576975 1.223107930757055 97 96 86 0.11
