# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 33
480 RADIAL 760 1013 1081.657781611583 380.0 506.5 -0.17928114357640193 0.25546532092588786
97 RADIAL 773 773 833.8315767510825 386.5 386.5 0.08059518367877404 -0.11286686653879006
68 RADIAL 760 1013 867.8207277449989 380.0 506.49999999999994 0.08950065618287961 -0.11098094103369191
324 RADIAL 760 1013 803.155971153786 380.0 506.5 0.06499681224170599 -0.13721678237746168
519 RADIAL 760 943 1073.125976257698 380.0 471.7241379310345 -0.40900963097756415 1.6090079866429463
138 RADIAL 1139 760 1004.4477455079843 569.5 380.0 -0.07512921522722764 0.11871836327703528
149 RADIAL 760 1013 1058.6909625414562 380.0 506.5 -0.13766353350006225 0.11981134209413397
187 RADIAL 1149 760 901.3059745507521 574.5 380.0 -0.06738150192834123 -0.010167703234088426
445 RADIAL 760 1354 1359.206439846047 380.0 677.0 -0.13152767534450224 0.23297757458743196
430 RADIAL 1013 767 920.2827287811397 506.5 383.2972972972973 0.10884873975302713 -0.2563179221660648
150 RADIAL 760 1013 908.5241480141408 380.0 506.5 -0.20976597325683252 0.21472859161991814
240 RADIAL 1688 777 778.1787880833037 844.0000220284279 388.4444538025529 0.003270169012016387 0.0019199489912600067
389 RADIAL 760 1013 864.4733799159278 380.0 506.5 0.09462305307279509 -0.1584851646741996
202 RADIAL 1140 760 958.7675787894011 570.0 380.0 -0.18937268820083505 0.17943210878062651
107 RADIAL 760 1013 1142.9248319183357 380.0 506.5 -0.09252368052240895 0.2756917265121211
467 RADIAL 760 1013 1100.8675940725486 380.00000000000006 506.49999999999994 0.011647616718155956 -0.15823432846279903
488 RADIAL 1144 760 883.0555818496862 572.0 380.0 -0.04849004636001428 -0.006896876397132574
209 RADIAL 1143 762 1400.1998786737736 571.5 381.0 -0.014526192917050842 -0.006588586598083683
35 RADIAL 760 1140 1487.683682186517 380.0 570.0 -0.0005686098088352786 -3.5969825649630484e-06
525 RADIAL 760 1011 1096.1661199904427 380.0 505.5 0.3397048372504892 -1.126502111086628
390 RADIAL 760 1353 1623.2298939944071 380.0 676.5 -0.007763677681500579 -6.773037961577742e-05
282 RADIAL 1013 760 1023.8519550083932 506.5 380.0 -0.1262300843409885 -0.053647957944191596
308 RADIAL 1175 760 646.7446464283954 587.5 380.0 0.3107813150214757 -2.5232168166353164
283 RADIAL 760 1140 1338.5568253467206 380.0 570.0 0.0015627076985229534 0.0019185839447379083
352 RADIAL 760 1013 822.5709199930815 380.0 506.5 -0.04363025711990923 -0.02345138331906404
270 RADIAL 1013 767 940.2072089903099 506.5 383.2972972972973 0.10478743369425798 0.010582298317737259
328 RADIAL 1013 760 821.921420935841 506.5 380.0 -0.023870137943412105 -0.0014932171995000868
454 RADIAL 760 1351 1621.3333333333335 380.0 675.5 0.0 0.0
358 RADIAL 1013 760 723.5714285714286 506.49999999999994 380.00000000000006 0.0 0.0
56 RADIAL 760 1013 1216.0 380.0 506.5 0.0 0.0
218 RADIAL 760 760 542.8571428571428 380.0 380.0 0.0 0.0
346 RADIAL 1013 767 721.9905243435421 506.5 383.2972972972973 0.0 0.0
518 RADIAL 760 1011 1213.4876033057851 380.0 505.5 0.0 0.0
