# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 60
416 RADIAL 760 996 1081.0939125919658 380.0 498.0 -0.12847814151803072 0.0017793086317389223
417 RADIAL 760 1052 1153.4903527653462 380.0 526.0 -0.17903622972096553 0.2536480137881015
2 RADIAL 760 1140 1337.8952551454506 380.0 570.0 -0.012647900674449177 -0.0002839577694102675
98 RADIAL 766 766 812.9764373086115 383.0 383.0 0.13098176178508167 -0.2665331452396393
196 RADIAL 1140 760 1002.5374845327822 570.0 380.0 -0.11582492719363224 0.05654416142898753
197 RADIAL 1140 760 1003.9767235875624 570.0 380.0 -0.11719899258981015 0.061048922636124825
198 RADIAL 1140 760 1004.6228763329464 570.0 380.0 -0.11954339189994637 0.06428905638486364
355 RADIAL 760 1013 938.0894915101014 380.0 506.5 -0.06409993697215241 0.04849461172061818
233 RADIAL 1140 760 937.241760179663 570.0 380.0 -0.13860594605690468 0.02656564491689048
299 RADIAL 1013 767 1159.1170112102257 506.5 383.2972972972973 -0.09179390982984102 -0.10265991760471815
364 RADIAL 1348 752 1158.6495161176167 674.0 376.18604651162786 0.014515688934793077 -0.06288557195274842
459 RADIAL 1147 760 890.5639940827208 573.5 380.0 -0.08459323587509784 0.007621703826789515
464 RADIAL 760 1013 1060.898245092941 380.00000000000006 506.49999999999994 0.015850652233132152 -0.027642015981167986
337 RADIAL 1013 760 815.8989186668571 506.5 380.0 -0.04072517124859521 0.005232647463691588
306 RADIAL 1152 768 1010.6542472738843 576.0 384.0 -0.02203664659514901 0.04482779628436902
181 RADIAL 1153 760 882.2727391877663 576.5 380.0 -0.06184611399100858 -0.009085208061411592
118 RADIAL 760 1140 1110.0318612326387 380.0 570.0 0.07381009303595586 -0.15557010818894187
507 RADIAL 1140 760 996.46121541226 570.0 380.0 0.07438859890270508 0.017101675639617616
248 RADIAL 760 1140 826.551334479916 380.0 570.0 -0.10610744248530926 -0.07413642935884808
371 RADIAL 760 1013 783.1746966520653 380.0 506.50000000000006 0.0784929803208047 -0.2566406556444744
119 RADIAL 760 1140 1155.6385540998401 380.0 570.0 0.06227312380085129 -0.16992141555118118
524 RADIAL 1013 767 980.9093689811464 506.5 383.2972972972973 0.04556429272631022 -0.1055635044669334
162 RADIAL 824 774 793.1167626269084 412.0 387.030303030303 0.07859284791273195 -0.09228365069734527
502 RADIAL 1013 767 805.749136399117 506.5 383.2972972972973 0.022735393692462573 -0.00917723942812174
195 RADIAL 760 1351 1413.913547322513 380.0 675.5 -0.09001997805559453 -0.05712429772336877
436 RADIAL 1351 754 1059.6975915474945 675.5 377.0232558139535 0.06897580303034365 -0.10887785696980136
103 RADIAL 760 1013 780.2432482753928 380.0 506.5 0.116520455256817 -0.4072746046257122
492 RADIAL 1140 760 929.7417958478588 570.0 380.0 -0.2223731959320893 0.2204181309610519
101 RADIAL 1013 760 1009.3747699905823 506.5 380.0 -0.12514384801364478 0.009924775474366316
376 RADIAL 1013 767 760.0732326513902 506.5 383.2972972972973 0.05630507064361841 -0.03243283506298746
377 RADIAL 1013 767 758.8880228462584 506.5 383.2972972972973 0.0529733057242129 -0.026904898064007084
157 RADIAL 1144 760 882.25534196622 572.0 380.0 0.013190100432557559 0.006048936078841842
522 RADIAL 1013 760 911.7717707501813 506.5 380.0 -0.18569807524837653 0.1268202937667455
516 RADIAL 760 1013 1215.5583992725199 380.0 506.5 -0.0026651631583295707 -3.614646046572182e-06
23 RADIAL 1140 760 969.3569559040981 570.0 380.0 -0.06752079466811294 -0.461795229246932
452 RADIAL 1351 754 1105.6210482532408 675.5 377.0232558139535 0.040399815394872855 -0.03716015404934622
93 RADIAL 1013 767 969.657883138383 506.5 383.2972972972973 0.02762581270438545 -0.10797372064627563
178 RADIAL 760 1013 1215.392810100566 380.0 506.5 0.00551256514928974 0.0002066257939851877
380 RADIAL 1013 767 754.5078463276785 506.5 383.2972972972973 0.05411426795837381 -0.05787391083863004
193 RADIAL 1351 760 1406.6747494816186 675.5 380.0 -0.03796724820726836 -0.39219339070268283
472 RADIAL 1079 760 1289.6059554177348 539.5 380.0 0.005034074221405986 -0.49609449124280813
21 RADIAL 760 1013 1167.8954479191746 380.0 506.5 -1.0767705053103431 16.345921547478202
213 RADIAL 760 921 1219.2075572742945 380.0 460.5 -0.049180496686311755 -0.34481144074060177
234 RADIAL 1013 760 753.1909387326077 506.5 380.0 0.0639017425867451 0.009913200857281023
435 RADIAL 760 1351 1621.401553947131 380.0 675.5 -0.008469244193198184 -0.00012542548481601627
4 RADIAL 1140 760 896.5589038821453 570.0 380.0 -0.03832629194956917 -0.010545468851436856
418 RADIAL 760 842 1036.4914592568596 380.0 421.00000000000006 -0.1053041765397935 -0.1010627637970252
338 RADIAL 1267 773 1203.8308080356833 633.5 386.280487804878 0.02734906381580562 -0.05980250863620458
42 RADIAL 760 1013 406.93073922524525 380.00000000000006 506.49999999999994 -0.023870903360636873 -0.01114106909654979
316 RADIAL 1140 760 1020.0976001604488 570.0 380.0 -0.14220435498333112 -0.0902615262402104
70 RADIAL 1013 760 1122.392841576785 506.5 380.0 -0.18024438572405024 0.2367170423019559
419 RADIAL 760 879 1096.3517256796551 380.0 439.5 -0.20196859223617458 0.6351480046549333
441 RADIAL 760 1647 1322.233642852814 380.0 823.5 0.13235268078673343 -0.2727189837022491
317 RADIAL 1013 760 788.2307760345204 506.5 380.0 0.023255005035151936 0.009480317081346487
295 RADIAL 1139 760 1236.6406734029988 569.5 380.0 0.07108494615715964 -0.003819467134196342
442 RADIAL 1647 760 1323.8337375170759 823.5 380.0 0.062443719329334735 -0.10984492519025316
379 RADIAL 760 1013 1216.1262352865929 380.00000000000006 506.49999999999994 -0.048588373993895664 -0.004165249987543863
335 RADIAL 1016 760 2000.0976876565126 508.0 380.0 0.0069361011924126935 0.00012085039110228573
378 RADIAL 760 1013 1216.2528041386959 380.00000000000006 506.49999999999994 0.0051590726749502725 0.00017985889212943375
402 RADIAL 760 1351 1621.51417204934 380.00000000000006 675.5000000000001 -0.002185821218154776 -2.7553178260547367e-05
