# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 1279, mean track length: 4.74
0 0.2834043402806645 -0.3989883340027161 -0.3803771449292328 155 157 155 4.62
1 0.2834043402806645 -0.3989883340027161 -0.3803771449292328 155 157 155 4.62
2 0.7152442050459861 -0.3614769651776038 -0.1679370643558009 213 209 206 4.72
3 0.2485635363053901 -0.2174643702486603 -0.3612814017415664 113 107 98 5.83
4 0.6775069521120046 -0.225761934683487 -0.1738153292151625 104 103 95 4.43
5 0.659777208153464 -0.2157503437012788 -0.161472064147667 109 107 96 4.01
6 0.4538683997681667 -0.1753787502311604 -0.2812012360559089 82 78 69 4.59
7 0.3690734082138498 -0.1734971218301585 -0.3229353334944998 76 76 76 3.49
8 0.4584483428780612 -0.1220278529056732 -0.2827520793499796 96 91 80 4.77
9 0.2797472320040223 -0.381631711454731 -0.3873387413319354 218 229 236 3.09
10 0.6719511306708948 -0.2590304129750874 -0.1738726836882099 97 95 87 4.74
11 0.4621156452508468 -0.2324735956576188 -0.256492983433495 110 106 98 3.46
12 0.4566435628662227 -0.230248822611051 -0.2781898831837153 109 110 106 3.66
13 0.5819428406540942 -0.2196366929064541 -0.2108356546389694 109 107 95 4.86
14 0.5480664906322767 -0.2130846316416439 -0.2340149116284513 49 50 45 4.16
15 0.2718378339459807 -0.1994606357974389 -0.3560793054997367 75 71 70 4.48
16 0.5559241007681662 -0.1932639954431898 -0.2403277359859333 96 93 84 4.6
17 0.261906615027384 -0.1716750408516532 -0.3594648985683129 96 91 86 4.84
18 0.4683735472621605 -0.06121928347431067 -0.2979521126183491 99 97 88 4.24
19 0.2841205022921063 -0.375066053085066 -0.3721802402393986 207 216 223 3.15
20 0.2778737914494442 -0.2907977728189328 -0.3607573444281058 117 121 121 4.2
21 0.4801731528905346 -0.2457012233295885 -0.2675378542065847 72 71 67 4.3
22 0.3677980641424923 -0.2365086350579892 -0.3096955124110274 143 142 134 4.33
23 0.4572705086686807 -0.2353037294689382 -0.2760816364801304 129 129 124 4.25
24 0.3028464678012842 -0.2259733097674664 -0.3439824550089612 69 68 62 4.2
25 0.5590493482926917 -0.2153954542778078 -0.2332002587993203 91 91 82 4.28
26 0.2780847217475527 -0.1656128586930821 -0.3113746016592736 60 59 60 2.85
27 0.2710072368932264 -0.1715655786531979 -0.3542204822485842 90 86 79 4.61
28 0.4323219096968702 -0.1614193407481198 -0.2620243773543205 61 59 52 4.67
29 0.3120729952634622 -0.1627986729268919 -0.3561795817581521 82 75 66 3.45
30 0.3200421290789649 -0.1582116795643864 -0.3578686520726853 58 56 55 1.88
31 0.3582761363984932 -0.1484888538663763 -0.3263201804854108 84 77 65 5.37
32 0.2866618680437577 -0.1475996954620848 -0.3639750463024893 85 80 70 4.22
33 0.4073430404833707 -0.07464827987412613 -0.301821224495358 68 67 60 5.29
34 0.4564322388586836 -0.06422064826297309 -0.288669854194471 67 65 56 4.82
35 0.2792752672464626 -0.2867576996456103 -0.3661008544928757 89 87 88 3.5
36 0.6696172438534237 -0.2616822956200895 -0.1610648405298674 108 103 98 3.68
37 0.30398411659293 -0.2195913127800644 -0.319340559943518 76 77 69 3.64
38 0.3161260363300841 -0.2213843652978371 -0.3166260664248313 72 70 66 3.33
39 0.4714111134123135 -0.2302002845655254 -0.2590701890154112 62 61 54 4.24
40 0.31239997370057 -0.1478667315275016 -0.3565830129838745 83 75 65 4.44
41 0.313159183745076 -0.1513296208087811 -0.3562604226606783 81 74 66 2.49
42 0.3578326996549052 -0.1221427549423091 -0.3278656193677907 82 77 71 4.09
43 0.4595347317613013 -0.07447039399669665 -0.2893096790916432 78 75 60 4.96
44 0.4619876674409494 -0.06932760352178728 -0.2960708732864401 80 77 67 5.13
45 0.3741430866263556 -0.07094232000755056 -0.3180264725921 89 83 76 3.07
46 0.7108556431444019 -0.2330266372448301 -0.1814533080458753 88 86 76 6.48
47 0.6740643523072084 -0.2370562810582422 -0.1825406068318087 108 108 105 5.03
48 0.3799731441913101 -0.089458657666882 -0.3231546349025407 54 51 48 5.09
49 0.2896487893482095 -0.409179758117245 -0.383859758281289 204 211 212 1.06
50 0.6875450561141597 -0.3465496454295954 -0.1760593239227008 146 142 123 3.39
51 0.6281229942605954 -0.3377443554868493 -0.2071536099154017 183 190 193 1.89
52 0.6248616579326877 -0.3313524426295466 -0.2063910790804895 154 158 157 2.76
53 0.4099549638759733 -0.3109813252763288 -0.2771368446910016 85 80 74 4.49
54 0.5901406843163226 -0.3026232674503951 -0.2053563715268061 126 139 135 3.22
55 0.6811755401834766 -0.3091458918393 -0.1898477786207908 124 124 124 3.6
56 0.4315380915192528 -0.2938455824551523 -0.2852235537417449 191 205 207 3.78
57 0.4412834570599006 -0.2867172227306901 -0.269194508491559 115 122 123 4.82
58 0.4463717229473034 -0.2910268059077299 -0.2803269920187035 119 123 121 5.12
59 0.6892193083262016 -0.2972720381733485 -0.1833725274876912 124 121 112 4.5
60 0.4028694386339059 -0.2807637906398416 -0.2957566277055499 113 120 111 4.86
61 0.4043564152719055 -0.2818684135934276 -0.2971365806102608 117 126 116 4.96
62 0.4149494866130747 -0.2782498629311195 -0.2855490274288424 141 136 126 3.83
63 0.4096864086607055 -0.2816911007778024 -0.2910753032550901 113 109 99 4.02
64 0.3886503399070776 -0.2802205017029524 -0.3054141434451922 134 139 133 4.14
65 0.3914087061778856 -0.2815028657972257 -0.3078194361390056 129 133 130 4.17
66 0.6176279361667431 -0.284756104730563 -0.1984610724977152 90 98 91 3.68
67 0.8032114166252607 -0.2939958599191398 -0.1554207924916351 54 54 55 4.42
68 0.416505444036137 -0.2746431746968606 -0.2827030041899308 129 127 121 4.21
69 0.4906022395038275 -0.2624905569217924 -0.2576756455175178 114 110 98 4.25
70 0.4804830668529432 -0.261578183863758 -0.2649973818094145 128 123 115 3.5
71 0.5220796117369454 -0.2557781633690203 -0.2331037262154587 109 110 103 3.96
72 0.4756836099736277 -0.2545466920462491 -0.2671390122482251 113 108 96 4.09
73 0.3809267292712053 -0.2534015788492425 -0.3121816383897105 165 158 143 3.52
74 0.3781921495653516 -0.2519037815211029 -0.3096918038817358 147 142 130 3.71
75 0.3807265414013735 -0.2481279134743495 -0.3088872829477147 133 126 111 4.34
76 0.4625782781791269 -0.2542274070779434 -0.278091182111768 83 88 86 1.28
77 0.3801454515227889 -0.2387593307326198 -0.3018226082517685 129 129 115 5.14
78 0.4495114973515539 -0.2381835974680985 -0.2776517105293905 120 121 111 4.41
79 0.4416214205578463 -0.2353754314575875 -0.277930015890627 114 110 95 4.43
80 0.4022281908938224 -0.2421976647465394 -0.3044413183589412 88 82 76 0.74
81 0.4672777400475321 -0.2350896052328975 -0.2791405730274774 108 104 81 1.7
82 0.8396113185442619 -0.2357354534344866 -0.1361406359898212 90 88 81 4.76
83 0.282396202994965 -0.2194727170991772 -0.3528442004826136 86 75 64 5.05
84 0.4861700567427993 -0.2231567242253124 -0.2671773061395737 91 86 71 2.36
