# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 506, mean track length: 3.26
0 -0.2002555141341706 0.2508413744228198 1.000025095467545 142 107 75 0.36
1 -0.1600002265405551 0.248743389449164 0.9566811559120122 105 64 40 1.09
2 -0.2076516353424597 0.2728352663035477 0.9941106344861801 90 46 28 0.78
3 -0.1680501507483427 0.2579563790677684 0.9502026138992619 129 94 68 0.47
4 -0.1428679439752841 0.3386988561234515 1.062380148320872 206 144 94 0.51
5 -0.7072528489321213 0.2682518191304379 1.142713783159741 102 80 59 0.38
6 -0.05736957597377113 0.3181445059817157 1.090034375517283 88 57 33 0.56
7 -0.1947321692051966 0.2602901906022157 0.9917281640689295 127 82 49 0.4
8 -0.1809284329597883 0.2585743929324104 0.9765107727985123 186 119 60 0.63
9 -0.1959260514196358 0.257586966566049 0.9810402644268803 130 84 50 0.37
10 -0.1779526486135755 0.2501697151182742 0.9630365819695149 171 132 96 0.66
11 0.4388977002013932 0.3086472094782733 0.8160773673255945 66 42 35 0.69
12 -0.177320441952162 0.2583107029139803 0.9543242930055194 119 76 49 0.53
13 -0.6699329061401554 0.265485676448538 1.12174093928014 210 166 90 0.3
14 -0.7078845659523066 0.2681784269405961 1.143522640191151 64 50 38 0.43
15 -0.7067059968353904 0.2681921806526967 1.142682697465945 56 40 32 0.19
16 -0.7064326838403645 0.2680450830002367 1.142203410251581 56 42 30 0.32
17 -0.705850488812867 0.268024810563967 1.141725413438198 58 44 36 0.26
18 -0.7053674761594818 0.26794691476793 1.141256989052524 41 35 29 0.36
19 -0.1972155117596374 0.2641016460261142 0.9927098057238654 78 37 22 0.52
20 -0.1435300214035115 0.3276413836880588 1.06140606094573 174 118 72 0.58
21 -0.1634628011045822 0.2544098320518323 0.9534874546161167 92 51 32 0.67
22 -0.7038870551016975 0.2678553917972857 1.142275005438195 112 89 70 0.13
23 0.003935315490285474 0.0733145320895664 0.982225208052992 235 158 44 0.81
24 -0.5547734229703217 0.2581894385927733 1.116329313177857 213 148 81 0.93
25 -0.1636833266877592 0.3149818076984965 1.048413610705645 192 132 82 0.88
26 -0.1736197694443146 0.3116183077017738 1.042932390210536 95 57 33 0.51
27 -0.2195248242051098 0.2833886190175165 1.028587520893385 187 128 77 0.53
28 -0.1596693214849305 0.2721022233566949 0.9844304727196852 162 105 71 1.93
29 -0.1422861318466988 0.3381586542582657 1.066984934873511 184 123 73 0.52
30 -0.1179707702675377 0.3506739584368678 1.063468814261056 226 200 167 0.25
31 -0.1187575772151119 0.3582223826886839 1.06624034607306 189 145 117 0.23
32 -0.1408832460944455 0.3462133176152745 1.062338852319444 148 78 32 0.64
33 -0.1189781531815141 0.3505964553112116 1.05710376696703 117 64 36 0.39
34 -0.1082476918112473 0.3456870427960281 1.080431583968084 166 111 73 0.89
35 -0.1888893082636764 0.2648317340960654 0.974821527537199 127 94 71 0.37
36 -0.1389754340144679 0.2306353393470904 0.9145640519933771 108 80 63 0.75
37 -0.1188482988017139 0.3534520963944759 1.068650701963773 171 107 56 0.82
38 -0.1766485020861289 0.3260106689017256 1.051081632580895 93 49 23 0.6
39 -0.170110738556007 0.3234187712437826 1.043124685307904 230 181 125 0.22
40 -0.1382575338283087 0.3275533421273163 1.037690435602358 210 167 117 0.42
41 -0.207961424077203 0.2947112270652424 1.027366455342428 196 156 114 0.27
42 -0.1621038262783768 0.2523225811213414 0.9246384269975519 46 20 13 0.63
43 -0.1672753971190641 0.3114013477758752 1.045911667786295 196 143 93 0.7
44 -0.1914460121409672 0.2604729500834523 0.9780553999687727 135 97 66 0.32
45 -0.1132763644235907 0.3677455535317236 1.079518784399316 66 33 19 0.8
46 -0.1076751538647988 0.3264903759865717 1.036518435689884 212 161 100 0.48
47 -0.1735319795804926 0.3171587887363785 1.047386001826534 219 171 113 0.7
48 -0.1717130547893738 0.3142743221711115 1.04390936363302 192 157 123 0.49
49 -0.1776195280470017 0.3145605001070396 1.04027363843193 85 45 25 0.63
50 -0.1749634065112842 0.3186496317817906 1.041077162022685 200 164 127 0.64
51 -0.1907148015969584 0.3042394226811606 1.029000024226687 223 181 136 0.52
52 -0.1818948048874205 0.3010595098852887 1.039882072744575 219 174 124 0.26
53 -0.1915739958043718 0.267431652945431 0.9641951379956722 128 93 70 0.54
54 -0.1222228479290044 0.3408350067926633 1.078257384154445 40 23 15 0.97
55 0.1478711825774457 -0.1113150734380024 1.176831687651064 7 33 61 1.32
56 -0.2036619218613607 0.2449471291112655 1.00998276102979 85 45 29 0.75
57 -0.2138289838927274 0.2582193353948485 1.017073101354607 198 146 98 0.87
58 -0.1556796581028871 0.2282881192050347 0.9466472076655797 80 42 27 0.89
59 -0.1816221827079083 0.2983840287546285 1.041583257015094 171 124 81 0.36
60 -0.1962702265163679 0.2821579700407365 1.034776933292501 191 156 111 0.3
61 -0.2118790301020177 0.2811970764288082 1.024304556598678 208 162 116 0.27
62 -0.1847194940807892 0.2600717154885566 0.9694676410969036 88 64 44 0.66
63 -0.1209616380431481 0.2243769236440047 0.8929630090264545 107 86 75 0.27
64 -0.1128624418206842 0.3466416511445443 1.082012032262981 171 124 91 0.09
65 -0.185292931280814 0.3016950698080205 1.035868142729883 122 80 50 0.33
66 -0.1465343957263456 0.2419467447964807 0.9119884635142184 118 76 53 0.29
67 -0.07037553524686957 0.2169733062405414 0.8387697139419286 108 77 63 0.69
68 -0.09755801162518385 0.3940705321831075 1.094271537169351 155 108 70 1.16
69 -0.09163519459196423 0.4085774715790374 1.049158586413424 82 46 24 1.85
70 -0.2007895300244884 0.3791484690036925 1.038159650609997 93 54 36 0.27
71 -0.1738693113301698 0.2425184947975065 0.9685927996948241 157 140 125 0.36
72 -0.1761629084337759 0.2937750297849881 1.044396737652233 194 134 78 0.44
73 -0.2056094887697012 0.2842437045537355 1.032717778348484 205 170 133 0.8
74 -0.2080717112281991 0.2672593094233661 1.007433594745668 57 31 24 0.48
75 -0.2103700892422845 0.270704773637726 1.003634003635788 71 48 36 0.38
76 -0.16021386869176 0.2415372775867656 0.9314571272983622 50 28 17 0.39
77 -0.1949759441160001 0.295645368687929 1.030251805868552 157 110 74 1.34
78 -0.1863054622134114 0.3057841261958901 1.034513729310675 90 52 26 0.61
79 -0.2113053172141032 0.2751427030435855 0.9987733414954284 130 101 73 0.31
80 -0.1817506429156709 0.2595801620175922 0.9666371834766004 66 50 44 0.36
81 -0.1610396935169758 0.2502224240847526 0.9253425228832162 54 27 17 0.55
82 -0.08318436659404083 0.2118684552706183 0.8449726291333426 81 65 58 0.3
83 -0.1560461747319887 0.3312705515966703 1.055747542295352 85 54 34 0.27
84 -0.1644695265541919 0.2542328327497321 0.9224952626895375 85 53 37 0.66
85 -0.07898020497060398 0.2218627295993906 0.8422348810754731 123 99 84 0.38
86 -0.1007690499129165 0.2246613539081754 0.8413746296875071 156 119 92 0.93
87 -0.08915262956619141 0.3914158698083461 1.089438418782729 170 110 63 0.72
