# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 148
385 RADIAL 1013 760 901.953477791254 506.5 380.0 -0.03426270689934856 0.02875066800269675
489 RADIAL 1144 760 884.0173483236089 572.0 380.0 -0.008870221960624739 -0.016502326740878943
182 RADIAL 1168 760 938.5188138015151 584.0 380.0 -0.03441267892696588 -0.00097606539308829
470 RADIAL 1140 760 1210.3219076195526 570.0 380.0 -0.0820469598208091 -0.1073412634762285
505 RADIAL 1013 760 743.745119766686 506.5 380.0 0.0007525527334459027 -0.004356920863292017
156 RADIAL 1144 760 884.3539424154254 572.0 380.0 -0.00886907127650824 -0.01873204183383138
157 RADIAL 1144 760 884.3274408478404 572.0 380.0 -0.024464792968763794 0.016356706664597095
31 RADIAL 1149 760 884.5479128005964 574.5 380.0 -0.07052640298327309 0.021709676147591124
233 RADIAL 1140 760 951.4855472003528 570.0 380.0 -0.17745146906401968 0.1520822335752927
459 RADIAL 1147 760 899.3550194817676 573.5 380.0 -0.08598885659364026 0.011487506921437442
270 RADIAL 1013 767 912.4794472071752 506.5 383.2972972972973 0.1113542082758372 -0.18489957958648973
101 RADIAL 1013 760 1031.8991023454385 506.5 380.0 -0.1455799939959301 0.02525150742208012
118 RADIAL 760 1140 1116.271964180147 380.0 570.0 0.13189516855810818 -0.46303693131816676
502 RADIAL 1013 767 813.5734682032491 506.5 383.2972972972973 0.021424766840249198 -0.00890318526450457
416 RADIAL 760 996 1099.734447336241 380.0 498.0 -0.17031834612295849 0.2286102635126316
162 RADIAL 824 774 789.4675022024185 412.0 387.030303030303 0.05608829729380353 -0.10259304864276839
388 RADIAL 1013 760 1001.5924327878625 506.50000000000006 380.0 -0.191549973070312 0.24111300808016253
133 RADIAL 1140 760 1633.4606727634543 570.0 380.0 0.06924185948612137 0.24449144908852077
134 RADIAL 1140 760 1632.9477397977678 570.0 380.0 0.06454077708153823 0.25975924199953804
136 RADIAL 1140 760 1633.58219990185 570.0 380.0 0.06199423271791368 0.27476944954517907
139 RADIAL 1013 760 845.9467312840507 506.5 380.0 0.1024856990218454 -0.22796226966811967
398 RADIAL 760 1013 1147.6815881347873 380.0 506.5 -0.1594452876851942 0.13856740547907562
464 RADIAL 760 1013 1092.7565759644192 380.00000000000006 506.49999999999994 -0.022874975778701533 0.12133554712015651
466 RADIAL 760 1013 1090.3349363336015 380.00000000000006 506.49999999999994 -0.0022872558618421855 -0.00982622449675713
116 RADIAL 1140 760 1029.930795662988 570.0 380.0 -0.08684088440581922 0.22053242702801706
273 RADIAL 760 1013 757.5720589565371 380.0 506.5 0.06506255319492253 -0.11200960862815804
235 RADIAL 1013 760 771.8547500869589 506.5 380.0 0.07393452335067813 -0.1829021173610575
181 RADIAL 1153 760 891.8743926672871 576.5 380.0 -0.060438418682870663 0.007724433804225356
517 RADIAL 760 1013 689.7445189724403 380.0 506.5 -0.08266775046947668 0.4341432013047787
15 RADIAL 1140 760 961.5265460831081 570.0 380.0 -0.185029678421367 0.18578745552501463
279 RADIAL 760 1013 778.6342184873479 380.00000000000006 506.49999999999994 0.10648485636816697 -0.2578179136067695
282 RADIAL 1013 760 1033.4580175310136 506.5 380.0 -0.1567818774545006 0.08127761113990332
27 RADIAL 1375 767 632.204713598322 687.5 383.72093023255815 -0.2770661921347835 0.4680565346821454
412 RADIAL 760 915 1013.1456595879972 380.0 457.5 0.13630979390821432 -1.2049875289292011
290 RADIAL 1140 760 952.7270993431973 570.0 380.0 -0.15827016902871946 0.15289457693414715
169 RADIAL 1013 760 795.0732884042682 506.50000000000006 380.0 0.010487837573906924 -0.013559079424680575
180 RADIAL 1013 767 905.1886818219364 506.5 383.2972972972973 0.08792988239247773 -0.31662650445428814
453 RADIAL 1140 760 947.1951425127164 570.0 380.0 -0.16548302285191985 0.14203425611579243
458 RADIAL 1140 760 948.3050114711705 570.0 380.0 -0.1584604396606408 0.10743119913720692
332 RADIAL 1144 760 897.4635351077129 572.0 380.0 -0.15007561220744728 0.11417518989119418
