# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 529, mean observations per image: 13.442
12 0.942782416274684 -0.0329578404129342 0.3129170497764041 -0.1102633950040348 -0.5930566056706474 0.2518386089794075 1.049682012241783 12 image_000012.jpg

14 0.9482137188524391 0.002390785911579653 0.3013422300493122 -0.1003886841813376 -0.646768387322038 0.1680569792878633 1.143920188466416 14 image_000014.jpg

258 0.9944176025571984 0.002991697524367324 0.08215032982148744 -0.06615137776749172 -0.3524793727960823 0.01186321505756466 0.2669198483577765 258 image_000258.jpg

8 0.9477018021000704 -0.03287551044409582 0.2966296445412599 -0.1130988465398517 -0.6439962190870422 0.2052025382392553 0.9687292759692363 8 image_000008.jpg

20 0.9914987289074276 0.03163233221427192 0.1035050326893662 -0.07222447190263601 -0.6627968488307274 0.09178302422831706 0.8401370882514793 20 image_000020.jpg

426 0.9565792216586375 -0.01857380435054546 0.2662780489590821 -0.1170777823732916 -0.6558416380113526 0.1909787882306733 0.9625456931338455 426 image_000426.jpg

211 0.9455691527075144 -0.02551702932646878 0.3061675197839276 -0.1072814452349697 -0.6253441934705615 0.1901643897826411 1.018301464208103 211 image_000211.jpg

350 0.9473058595238548 0.0003467914539573767 0.302177013488836 -0.1063040016482257 -0.6408689102283112 0.2005584394158353 1.321874007910824 350 image_000350.jpg

7 0.9427700296627757 -0.06913969936639923 0.299537679520802 -0.1291570814491662 -0.6518670368882572 0.1261507176968899 0.98629531562697 7 image_000007.jpg

386 0.9783826972098333 0.02510024509314746 0.1871844032296827 -0.0842571936645371 -0.4965407587945707 0.1139445175986347 0.9795077959915637 386 image_000386.jpg

382 0.9872201600080377 -0.06918568877967773 0.1153181438539406 -0.0855068525901167 -0.3391542333577415 -0.008384284113564733 0.1004553523506455 382 image_000382.jpg

37 0.9798079941382739 -0.05775291178049632 0.1627043973988536 -0.1008373684240246 -0.3592974044759046 0.02900122286049983 0.2105160534220544 37 image_000037.jpg

460 0.9896572672302628 0.008567112047305616 0.1215998531615621 -0.07562125177874038 -0.4303849513013763 0.04306490472194723 0.4453912234835762 460 image_000460.jpg

17 0.9925210436535666 0.0137885693501921 0.09731395158497948 -0.07240060833326216 -0.6704849614353123 0.1202784909404289 0.8279953232929185 17 image_000017.jpg

363 0.8732564899497004 0.01298901937651785 0.4717216088192899 -0.1213800309330428 -1.097376518879503 0.03968640288940208 0.6212389341322442 363 image_000363.jpg

314 0.9827007344195693 -0.008605378708489977 0.1666740156326886 -0.08028067352356137 -0.4183825005564216 0.1042335747202743 0.6245518145040854 314 image_000314.jpg

461 0.9812148777359231 -0.01587211074256973 0.1660084761507978 -0.09698776034295864 -0.4060080003519897 0.1377428384954291 0.728084788281309 461 image_000461.jpg

342 0.9920602543485781 -0.02411840168183414 0.1025642540029486 -0.06866824770566561 -0.4299431831328882 0.01083775410040966 0.2317800896860904 342 image_000342.jpg

208 0.9772340444479374 -0.007237058305875272 0.1903864150591498 -0.09335020257037108 -0.6892104707643713 0.1195912157226492 0.7253277262987755 208 image_000208.jpg

3 0.97652199957796 0.01162468477393254 0.1961901698051566 -0.08819902672928585 -0.4485701429379742 0.1304555712076485 1.85101778555456 3 image_000003.jpg

329 0.9985077778107957 -0.02067305077020108 0.02634918967650906 -0.04313424192669742 -0.235603050175658 -0.01878403006215304 0.09076865222773312 329 image_000329.jpg

369 0.9433622000463744 0.03016377582678969 0.3170410775213461 -0.09296699046241887 -0.6809931341233529 0.2312535046081831 0.2673594210086092 369 image_000369.jpg

152 0.9994744043204808 0.0001805560699230268 -0.003254030915717496 -0.03225358570027573 -0.3567918515959363 -0.01477137109362828 0.1966313647265131 152 image_000152.jpg

497 0.9772288823403192 0.02873891720358104 0.1949434836555886 -0.07870720639229552 -0.4155319778467052 0.09948431203083236 0.9482633505738975 497 image_000497.jpg

143 0.9937464907605565 0.03495058816306137 0.08821417239133811 -0.05886109307043511 -0.6692415811959007 0.08057124579338304 0.8800074875331988 143 image_000143.jpg

19 0.996172236990593 0.03630200800038121 0.05325165121463276 -0.05905336660354849 -0.7455719486946848 0.0708450931044851 0.7423770587136389 19 image_000019.jpg

513 0.9939272090224101 -0.04884328782258921 0.06424020461141226 -0.07480797090608657 -0.7630477472785133 0.122442400394025 0.4696106507314151 513 image_000513.jpg

463 0.9956825401342079 0.03769273847206062 0.07169093528080174 -0.04534254665248092 -0.6866260897346744 0.05301181111125027 0.7826208366607069 463 image_000463.jpg

471 0.985050310406472 -0.03134253306807506 0.1455821212755239 -0.08659894660969283 -0.3608522779131295 0.03474831026545361 0.2574496311252367 471 image_000471.jpg

520 0.9916725014501453 -0.0004607334096157823 0.1279636988444073 -0.01451652060222826 -0.404861548895698 -0.069765346938928 0.09446800843202363 520 image_000520.jpg

362 0.9982955070696714 -0.002961625082432692 -0.02243735977723806 -0.05379474163527152 -0.333518916034711 -0.02772769408345052 0.03822225582475469 362 image_000362.jpg

428 0.989630206819812 -0.08704119815099924 0.09676682426997253 -0.06076236742358609 -0.2836731989606628 -0.1445595053061129 -0.2193719261586711 428 image_000428.jpg

302 0.972440502461152 0.02432446787667678 0.2041877970700728 -0.10988690988143 -0.4379847380439277 0.09223125004566775 0.7063917234368102 302 image_000302.jpg

348 0.9909726841034823 0.04872781192960846 -0.1177994352040593 -0.04149738269936026 -0.1507143323889898 -0.03273468564106754 0.04655360649475804 348 image_000348.jpg

501 0.9879951833881957 0.09358719536438299 0.1106397612609477 -0.05353314574798446 -0.6552609060329897 -0.03974040886354735 0.7113631226086319 501 image_000501.jpg

311 0.9949163730282543 -0.0595260986661766 0.04943663363364297 -0.06445210247044912 -0.3956380994248019 0.02045216717952861 0.1748099346081149 311 image_000311.jpg

440 0.9806276456455004 -0.01332279444055945 0.1591267143115571 -0.113448722057437 -0.6702586040807805 0.178687571482167 0.7625050892102455 440 image_000440.jpg

284 0.969808937781642 0.03961936407181341 0.2268701338885215 -0.08019272123324526 -0.5264752284510608 0.0272506336170635 0.6578237111985695 284 image_000284.jpg

