# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 5326, mean track length: 4.2
0 -0.05185318184534438 -0.169024817461296 1.14035386201061 107 80 55 0.82
1 -0.05562177258827061 -0.1398055584875067 1.073599867459347 138 100 62 0.37
2 0.01151407984161368 -0.1172374689640838 1.196647243486327 116 100 79 0.97
3 -0.08714080869122975 -0.05356628196173294 1.158582846841396 82 49 28 0.44
4 -0.08734510330930023 -0.04864706297442259 1.142192375893511 81 56 39 0.42
5 -0.002859781035035813 -0.04107437776144787 1.201598849014939 94 64 38 0.39
6 -0.01315393679449117 0.05347445970269224 1.20469117431511 70 50 35 0.51
7 -0.09337830773625166 0.05772276585163794 0.4882870333243959 47 40 35 0.69
8 -0.05507426345981103 -0.004813595891590527 0.9576310118614563 134 79 50 0.55
9 0.06019774855289473 0.04987820517913849 0.7510600131497505 188 190 183 0.99
10 -0.1572704336280436 0.08038926033249524 1.097686863224113 49 18 7 2.09
11 -0.0998207365691659 0.098111623595735 0.9355047163637683 140 113 83 1.09
12 -0.06371436556162524 0.07506795494957008 0.8964244203215772 80 51 33 0.6
13 0.03272584096737796 0.1687715206877491 0.7446474637520716 63 34 18 0.94
14 -0.00848139493735145 0.2718123265880217 1.292528249763546 102 62 40 1.92
15 -0.005237405199161271 -0.2513439880095227 1.169171368003984 87 81 72 0.59
16 -0.02147951735993858 -0.2160249949779239 1.175569857523283 69 58 45 0.25
17 0.04611062034449198 -0.2106675283215132 1.179520367752627 64 51 45 1.24
18 0.009873238109816107 -0.1364986060886214 1.202074140005015 176 202 213 0.31
19 -0.00571313448360744 -0.08837935207285666 1.197870257934415 123 101 72 0.44
20 -0.1374172911307587 -0.0282530995621634 1.108661619738783 74 46 29 0.52
21 -0.1147957032096244 0.007112234497659409 1.181911797892562 162 108 55 1.04
22 -0.07203651698018243 0.01808973129552024 1.161622577810124 59 28 12 0.64
23 -0.1199359572775326 0.03170406074573645 1.124515183598823 91 66 44 0.5
24 -0.1434918206021749 0.06067067087831948 1.126173461405827 88 48 22 0.26
25 0.01783915152118565 -0.02078042204160788 0.8990371118892214 143 107 71 0.55
26 0.01930018235921482 0.08395265337508384 1.23051521769755 95 89 98 0.52
27 0.05329985332995135 -0.01089024212299972 0.8543508203483654 136 98 78 1.02
28 -0.05174782986095972 0.1093223955185326 1.13147107057298 74 50 36 1.81
29 -0.1704164092604832 0.131951286039536 1.040776659686258 134 66 23 0.34
30 -0.1798555574367462 0.1553188469774918 1.087965996308846 148 99 48 0.55
31 -0.02039760174259109 0.1312115449110664 0.8312730564965995 168 135 90 0.69
32 -0.1796904950443078 0.1872000780032232 0.9571887907546275 201 151 102 1.14
33 0.09011599648155633 0.1362590623460235 0.6362744129157104 70 48 29 0.53
34 0.09581594123494241 0.1116484394851617 0.5376549512222349 79 61 51 0.65
35 -0.01968979145928473 -0.1966361901804075 1.181808821476101 83 77 61 0.34
36 -0.0330221545322148 -0.0514977009492221 0.9522618328320459 89 46 24 0.67
37 -0.5272949051332025 0.2154820816429564 1.179717937356455 125 98 83 2.2
38 -0.185980549762728 0.2195955003816225 0.9325472628136806 187 158 125 1.43
39 -0.5060796711874671 0.2524751612431018 1.172122400461987 39 16 8 1.64
40 -0.546009066891278 0.2626908218799873 1.184211823415991 82 37 17 0.42
41 -0.08999603526487987 0.06067390923068267 1.178702184857468 128 95 62 0.18
42 -0.07732561802600013 0.112389659104558 1.18009155504601 52 33 24 0.64
43 -0.01462745785006414 0.2020303404032414 1.248136366772816 140 122 112 2.31
45 0.05508412138441754 0.1451128449071507 0.5873480461733761 87 63 45 0.62
46 -0.5464677004096041 0.2617840033187355 1.185151071726972 180 138 76 0.27
47 -0.009450371598414109 -0.2592552291028291 1.167095203563839 55 49 48 1.16
48 -0.04254143494017426 -0.09206035827111866 1.175833936504051 156 134 99 0.82
49 -0.5257120165662559 0.1779035218844005 1.241614955967218 161 193 200 1.59
50 0.1498654639204324 0.1257527892826266 0.6021633229892719 136 108 74 0.42
51 0.01238140975609492 -0.3312054733756394 1.155672470577658 103 83 63 0.89
52 -0.06203196807724787 0.06764514592703638 1.184313150442561 59 46 38 0.37
53 -0.1354078876966622 0.09578838104922252 1.126878241949441 70 41 24 0.23
54 0.09883750744870623 0.108856745231645 0.5166048729789129 220 231 226 1.16
55 -0.1011341957063477 0.04432341251278504 1.132181259300251 70 48 40 0.61
56 -0.5426053150989163 0.2464764718505573 1.1981825147095 102 78 44 0.94
57 0.002834003532124818 -0.2344097612457409 1.157724088259877 141 117 79 0.85
58 -0.01169392271770031 -0.2525999691088363 1.10989710716969 43 34 31 1.29
59 -0.01616442942298768 -0.2051657450953061 1.155159684049737 134 115 89 0.35
60 0.08975183691845035 -0.2266113232454444 1.16559829979711 60 46 38 1.3
61 -0.01844140734033706 -0.1805456732110196 1.155885216771813 69 46 36 0.46
62 -0.04316786579365062 -0.1790024333764488 1.070838663950876 103 64 40 0.45
63 -0.01289881616560473 -0.1941333571472232 1.05686322268613 84 64 53 1.73
64 0.2376222426446957 -0.2060312032834952 1.212230425407948 112 82 55 1.94
65 -0.009272720513378907 -0.13355080835683 1.186560439017076 65 49 40 0.22
66 -0.06003146519329472 -0.136125952009162 1.130242842037576 67 47 32 1.56
67 -0.1113529793584177 -0.1078490842944061 1.125533069960454 145 116 84 1.13
68 -0.09489077844297011 -0.1162344226566368 1.116711340001062 185 162 121 1.22
69 0.02042238919950745 -0.1672614950870373 1.113216479223641 154 132 90 0.79
70 -0.05496422516740507 -0.07616623051620322 1.1944850990394 65 54 39 0.47
71 -0.1048486857616906 -0.08057738972748343 1.11836421049338 121 97 70 0.23
72 -0.07351175968592205 -0.101632837576082 1.053976558591621 67 43 26 0.5
73 -0.09463549064257981 -0.05018294240231294 1.126650125256298 143 107 59 0.24
74 -0.1163641311622641 -0.04213015045873833 1.109418726049241 164 126 76 0.23
75 -0.06640662654860519 -0.09566347401752159 1.050654937866665 75 48 32 0.42
76 -0.07090941973829656 -0.0100539018009832 1.1732225449466 78 65 55 1.19
77 -0.09066918007860469 -0.01133760691185176 1.139097027618619 122 96 62 0.21
78 -0.1435390598435914 -0.00894736694495793 1.079450793004121 190 149 89 0.64
79 -0.1234244711752236 -0.01969544029160772 1.071779113458493 169 143 114 0.57
80 -0.02282036805720133 -0.09380240913212998 0.9808470341241615 122 88 61 0.38
81 -0.5121849304732473 0.1702087431744037 1.240593852973935 108 95 84 0.55
82 -0.5151380099140046 0.1703665428357714 1.239643967587472 142 124 103 0.52
83 -0.06063815112792659 0.02338053638924306 1.207083469933022 111 72 33 1.9
84 -0.1311634804239974 0.02280644449938524 1.114272148906179 86 56 24 0.24
85 -0.5265977841095792 0.1812658571541199 1.246450372410352 150 180 194 1.35
86 -0.5146833875886205 0.1701704306175381 1.219347924843715 188 177 158 1.42
87 -0.1348722658544835 0.01893948551236788 1.052795779627912 160 140 107 0.33
88 -0.07332491877754144 0.008716768751203141 0.9591418633812547 158 121 77 0.97
89 -0.05357629043039758 9.16250997428647e-05 0.9316345297862845 127 103 73 1.2
90 -0.5439044585549264 0.2043783612610057 1.225305521673884 62 40 25 0.98
91 -0.5443498993285489 0.2044229163567639 1.224997769673364 46 31 21 0.48
92 -0.5135671061998826 0.1893473745255162 1.198939739557532 199 206 200 0.36
93 -0.5142787957218333 0.1943028042473595 1.195292787337478 111 93 84 0.33
94 -0.1554264051035242 0.1070882007544659 1.107788899494349 60 43 34 0.54
95 -0.1628534178288848 0.101297112284649 1.083220681955054 161 126 75 0.37
96 -0.158620554740277 0.08897281195941531 1.033753127071955 121 84 50 0.4
97 -0.1475462596332994 0.08678131824475255 1.022800986525722 98 69 44 0.35
98 -0.5477182673832288 0.2194259798158888 1.225686457361929 71 46 30 0.22
99 -0.5351961633888553 0.2065862622030211 1.208735036520157 68 44 27 0.83
100 -0.520605477303794 0.2006525388874362 1.201793192429289 50 28 18 0.37
101 0.007062003610182055 0.1430787399487707 1.222485996041513 72 54 34 0.11
102 -0.1748731975767968 0.1013518562746546 1.043312318352071 171 140 105 0.73
103 -0.1899662979567008 0.1256247442555896 1.061203297122424 159 123 95 0.51
104 0.05692447066453232 -0.0003552750120060233 0.7823640353050332 177 180 176 1.25
105 -0.5530088666866844 0.2258733963456657 1.221605380492269 62 40 21 0.46
106 -0.5192458006233012 0.21274529935645 1.18716767575369 43 32 28 0.25
107 -0.5196528729014633 0.2126572110175861 1.187130156004742 57 31 18 0.11
108 -0.5230242900544206 0.2169530391192954 1.184493261974852 106 87 71 0.76
109 -0.1277240657179164 0.1520101288565822 1.12050972942723 100 46 22 0.24
110 -0.1306277553504416 0.1557289753953668 1.119205615680406 128 87 66 0.86
111 -0.1835024522206991 0.1368454751496655 1.050533230782064 133 90 66 0.55
112 0.02566606401254012 0.06125159133590691 0.816351565791047 97 68 46 0.55
113 0.01065794028606526 0.06249419043643664 0.7804439590227095 212 171 112 0.67
