# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 7974, mean track length: 5.25
0 0.7194650309282139 -0.1944434420452469 0.06807068407440203 48 49 49 5.78
1 0.6347065479467227 -0.1425225374772189 0.3824683738919195 114 111 103 3.42
2 0.6459713461445978 -0.07278534694759758 0.3605496164252684 92 91 85 4.4
3 0.6457972000457129 -0.07131952609513051 0.3600013864561817 112 112 109 5.54
4 0.7584017596192753 -0.1963997156123596 0.07337380009419911 132 129 121 3.58
5 0.6746864329238843 -0.1060858211445047 0.2617527221223975 73 68 59 4.12
6 0.7314745136615898 -0.2198927356741543 0.1729269511394755 80 82 76 4.05
7 0.7810016240895324 -0.1498442776455308 0.001836848865026719 110 108 101 5.12
8 0.7416622329582665 -0.1209239628999805 0.1298646025265585 99 96 90 4.08
9 0.6679392751911188 -0.0550474318678603 0.291156426258992 131 131 125 5.65
10 0.6158638375867362 -0.5263222075403161 0.4874324138653841 127 127 120 1.56
11 0.7654320145722199 -0.5870377728526071 0.4368210382208367 141 148 159 2.47
12 0.7491262796322278 -0.5621701763159581 0.4456620121958068 206 222 235 3.59
13 0.7299193484573464 -0.5304780096993834 0.454959338694754 180 188 196 2.07
14 0.7293548859816582 -0.5170659422610134 0.4834650723134321 132 141 147 2.66
15 0.721828168235826 -0.5215411271721968 0.4632669875690112 90 98 101 3.01
16 0.6604251507991171 -0.487485885915628 0.3656913720697728 92 93 93 2.52
17 0.6434141527307985 -0.4364010610847153 0.4780581432496387 143 147 144 2.33
18 0.6457436535494777 -0.4406587860458505 0.4697922257245704 146 151 149 2.23
19 0.6502408030254522 -0.4796467614346372 0.3646820334549936 87 86 82 3.21
20 0.6684783986192723 -0.4365535956024355 0.4792616044719099 177 189 191 2.31
21 0.6923603234021345 -0.4456650522636079 0.4709676815663555 185 196 197 2.27
22 0.648067234005297 -0.4675884172467418 0.3730149161527697 117 115 105 2.8
23 0.7329158711222593 -0.4587803907132012 0.4649418187779117 195 195 190 2.36
24 0.6229651310937535 -0.4397225393881044 0.4196232749991193 89 87 82 1.68
25 0.6369346782874041 -0.4573047370507882 0.3605642994363019 105 104 96 2.97
26 0.6690564245126791 -0.4382894562169666 0.4292533775141346 134 134 127 2.59
27 0.6258251319389744 -0.4144732944086372 0.4103683219514443 147 139 126 2.63
28 0.6368699768012137 -0.4214503944379298 0.3939762337804581 142 139 131 2.85
29 0.6872275089961332 -0.4233628995285779 0.4233532610148587 145 146 135 3.5
30 0.638621224460962 -0.4146775031472906 0.4165867222022041 166 175 182 1.03
31 0.6357176951306637 -0.4171606955308467 0.3931674180067631 160 159 156 2.38
32 0.6541578099621246 -0.4209079444986277 0.3818656291468375 145 150 146 3.5
33 0.7436248560048998 -0.4215609918363365 0.4350029858443142 123 129 128 3.62
34 0.6634779867524484 -0.4396786235797586 0.3174043544698337 107 103 94 2.91
35 0.6634779867524484 -0.4396786235797586 0.3174043544698337 107 103 94 2.91
36 0.6506902255043517 -0.4170748352387776 0.373178523753887 84 84 82 2.65
37 0.6663908215373797 -0.4450029589451641 0.3089865487541548 127 124 121 2.27
38 0.6763179426637455 -0.4520725787009184 0.3019825161994461 131 130 127 1.03
39 0.6655086255017166 -0.4396302334538041 0.3106985965664603 150 147 138 2.01
40 0.7049767269052393 -0.3597280037759992 0.5574666040144813 80 92 109 1.14
41 0.7159826767777249 -0.3997096798127477 0.4527229889806798 159 161 159 1.08
42 0.6632413628937611 -0.3145742949907203 0.6493390740410732 79 94 108 1.82
43 0.656429253670456 -0.3168067623871054 0.6378327290389546 76 89 100 3.05
44 0.7382888807710638 -0.4091399223848732 0.4334710796784098 142 154 158 1.12
45 0.7363096261064361 -0.4017364034834766 0.4470492881381139 128 135 131 2.94
46 0.6807060312388141 -0.3929798361647597 0.4224432299240294 181 182 175 3.55
47 0.6833062837449789 -0.3924454797501386 0.4189341612387626 164 168 159 3.67
