# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 65
106 RADIAL 1013 760 811.9117633828787 506.5 380.0 0.16827184745280604 -0.31054123260460137
309 RADIAL 1009 760 809.9054086577258 504.5 380.0 0.014143643827546067 -0.049118290244114134
487 RADIAL 1144 760 1482.8960223165916 572.0 380.0 0.30786070314096364 -3.897594271395976
361 RADIAL 1013 767 963.8591175839329 506.5 383.2972972972973 -0.10710480748454701 0.07036745469378601
461 RADIAL 1013 767 1520.8480130773064 506.5 383.2972972972973 0.13117328911734946 -0.04074621542876143
71 RADIAL 1013 767 1156.0721861340332 506.5 383.2972972972973 -0.10035846608424967 -0.009624743185739849
258 RADIAL 1140 760 1069.5554343364804 570.0 380.0 -0.00869045084941479 0.012988434459624372
264 RADIAL 760 1013 1076.5426214851154 380.00000000000006 506.49999999999994 -0.14988103071248485 -0.023790944821748695
303 RADIAL 1157 771 930.7060438199206 578.5 385.6666666666667 -0.027411765709259545 0.04269514219567668
342 RADIAL 1147 760 1299.7375879846938 573.5 380.0 0.00016056220181011002 -0.2819302628547268
154 RADIAL 1351 754 1071.1850466472426 675.5 377.0232558139535 0.07374253584991765 -0.06321150960812502
39 RADIAL 1013 767 1156.0186616845808 506.5 383.2972972972973 -0.07549709327631421 -0.05394358178473039
340 RADIAL 1013 760 1178.9038991662273 506.5 380.0 -0.00975722816851321 0.006351534872814869
382 RADIAL 760 1140 1591.8209476876484 380.0 570.0 0.09157035798360164 0.08230910611066408
32 RADIAL 1140 760 1209.0193610826318 570.0 380.0 -0.08078062355502065 0.23609262107533954
37 RADIAL 1147 760 1706.0868961389206 573.5 380.0 0.16507137398948926 0.04394739223871887
8 RADIAL 1140 760 2727.6381427782035 570.0 380.0 0.0024238881610835787 1.5619195064704587e-05
343 RADIAL 760 1013 1439.4517170252045 380.0 506.5 0.13425537022587172 0.033268056004821564
293 RADIAL 1013 760 1072.2092433254918 506.5 380.0 -0.13990511338066464 0.03493498221888659
87 RADIAL 760 1684 1206.2803712603622 380.0 842.0 0.026564373427330094 -0.051905423433511545
483 RADIAL 1353 755 1198.5969094045295 676.5 377.5813953488372 0.0054176661213299095 -0.056538442760308255
179 RADIAL 1013 767 916.587281041928 506.5 383.2972972972973 0.018123973409706166 -0.07875775551381965
17 RADIAL 1140 760 1496.6259164387216 570.0 380.0 0.04103336384738677 -0.04695884089958989
20 RADIAL 1140 760 1631.8187154013708 570.0 380.0 0.030604302606259747 0.01969548184075535
463 RADIAL 1013 760 1040.3806985020972 506.49999999999994 380.00000000000006 0.03377511704660351 0.019020361936122065
329 RADIAL 1140 760 1267.0542133430415 570.0 380.0 -0.16679998754182188 0.163973016302583
460 RADIAL 1353 755 1736.5499193274184 676.5 377.5813953488372 0.055267450565747 0.024126123378731008
323 RADIAL 760 1013 783.7324511408834 380.0 506.5 0.13232478782532073 -0.05189917405817852
152 RADIAL 1352 755 1467.592397886115 676.0 377.30232558139534 -0.07765170978061542 0.06268558947210724
354 RADIAL 1013 760 1036.6518085120558 506.5 380.0 -0.06674402035123801 0.09290753122497028
72 RADIAL 760 1013 2197.928908090871 380.0 506.50000000000006 -0.06486061137564136 0.008361923873205435
317 RADIAL 1013 760 754.1235665443894 506.5 380.0 -0.028615742500640137 -0.05973262995946517
132 RADIAL 1140 760 889.0946188812612 570.0 380.0 -0.09491907360306737 -0.004533936817679496
190 RADIAL 1684 760 1211.1638398690245 842.0 380.0 0.10091425982621828 -0.13140498176065457
311 RADIAL 955 760 820.74150305062 477.5 380.0 0.24094761195704784 -1.293440253937992
362 RADIAL 1351 760 811.0235526428345 675.5 380.0 0.09998719781668455 0.013289604784157782
216 RADIAL 1140 760 821.228367174742 570.0 380.0 0.10661670937719604 -0.016516699254211432
191 RADIAL 1684 760 1207.7673925278864 842.0 380.0 0.11092292529171371 -0.1481849817591451
25 RADIAL 1013 767 963.8223036202188 506.5 383.2972972972973 -0.11321025786020676 0.09088510097997106
