# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 107
416 RADIAL 760 996 1088.6023983966074 380.0 498.0 -0.15275829138807026 0.10141202313964036
162 RADIAL 824 774 804.585812106063 412.0 387.030303030303 0.09721085576586252 -0.09936903119500504
233 RADIAL 1140 760 944.71348009428 570.0 380.0 -0.17938460109245488 0.15304092565510327
270 RADIAL 1013 767 944.926116892746 506.5 383.2972972972973 0.16570693637878897 -0.07658158591411351
209 RADIAL 1143 762 1412.2850170230613 571.5 381.0 -0.04631179758169353 0.001205108772924829
82 RADIAL 1348 752 609.4728844787838 674.0 376.18604651162786 -0.009008309092255343 -0.008615412877465785
453 RADIAL 1140 760 926.7655363737615 570.0 380.0 -0.13498149253945357 -0.010674800374024993
101 RADIAL 1013 760 1017.6268899963992 506.5 380.0 -0.13499542994139122 -0.03222224878152955
235 RADIAL 1013 760 766.6396564583519 506.5 380.0 0.028193419067398064 -0.03727827941671152
459 RADIAL 1147 760 892.0243886349664 573.5 380.0 -0.08684959036456777 0.006267872163136593
304 RADIAL 1151 767 552.9314589814212 575.5 383.6666666666667 -0.17175834451291935 0.13183055558327586
273 RADIAL 760 1013 752.1880732126555 380.0 506.5 0.057709735748774874 -0.11824669507592087
116 RADIAL 1140 760 985.8081709158309 570.0 380.0 -0.030611526738324055 0.0003064232363946233
181 RADIAL 1153 760 886.6832153354205 576.5 380.0 -0.07073963840711844 0.0447028939032233
157 RADIAL 1144 760 878.3449008192109 572.0 380.0 -0.00917919698094714 -0.0373641536526805
503 RADIAL 760 1013 1211.5565689562002 380.0 506.50000000000006 -0.04276470916503392 0.008110864706871149
505 RADIAL 1013 760 730.3709212917278 506.5 380.0 -0.00919295667946524 -0.00917852223927061
279 RADIAL 760 1013 752.5613210736306 380.00000000000006 506.49999999999994 0.07119223638559746 0.008406535903820955
29 RADIAL 1013 760 736.3527455190086 506.5 380.0 -0.01954969778993121 -0.0020122263632313155
108 RADIAL 760 1013 1205.4274239905208 380.0 506.5 -0.10251404682876493 -0.02615030590244003
395 RADIAL 1013 760 810.4598621854097 506.5 380.0 0.11712024348064567 0.01673081775138814
