# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 70
314 RADIAL 760 1140 2575.0332435011956 380.0 570.0 -0.00581001415464196 -4.914240466131751
287 RADIAL 1351 760 1216.6142682874406 675.5 380.0 -0.16755150174589012 -0.008055100794753562
189 RADIAL 1013 767 1345.8161024452208 506.5 383.2972972972973 -0.32347683510927666 2.5715868122184786
343 RADIAL 760 1013 1424.8047209800209 380.0 506.5 -0.024130170605459578 0.38567433714281735
330 RADIAL 1013 767 800.4216674429917 506.5 383.2972972972973 0.02720374158473595 -0.02775365761753164
208 RADIAL 1143 760 1665.6277659218497 571.5 380.0 0.00829743270098595 0.002512144471040943
89 RADIAL 996 754 1586.71852572092 498.0 376.8648648648649 -0.016164060944758092 0.0004557423690570937
90 RADIAL 760 1013 2263.5723524070945 380.0 506.5 -0.3651348058995364 4.119470558088249
95 RADIAL 760 972 1496.8800816093162 380.0 485.99999999999994 -0.10540846432572949 0.7199321608805737
264 RADIAL 760 1013 1086.2368301660476 380.00000000000006 506.49999999999994 -0.19501403513853127 0.19208112660542925
342 RADIAL 1147 760 1307.2170352710314 573.5 380.0 -0.04970643000949137 -0.018892043614635194
32 RADIAL 1140 760 1218.530776164699 570.0 380.0 -0.08119024091308755 0.14551030759503836
266 RADIAL 760 1013 1045.5511205954883 380.00000000000006 506.49999999999994 -0.1706844204294772 -0.058473476010822874
72 RADIAL 760 1013 2194.849950260642 380.0 506.50000000000006 -0.11604925330077112 -0.003305397129234323
37 RADIAL 1147 760 1709.1618323680893 573.5 380.0 0.16739084789986813 0.04651586715305901
123 RADIAL 1013 760 1801.7598253865115 506.5 380.0 -0.006465334622695188 -0.005759261738361201
318 RADIAL 1018 760 865.2461024600258 509.00000000000006 380.0 0.13257689221011196 0.008720142826575105
354 RADIAL 1013 760 1037.821780231107 506.5 380.0 -0.05815370994651755 0.042786231761647746
329 RADIAL 1140 760 1296.1022038768622 570.0 380.0 -0.14864615762472083 0.30264932373019315
176 RADIAL 1141 760 1531.9298810732919 570.5 380.0 -0.14277300276073548 -0.045379973891515546
87 RADIAL 760 1684 1207.5773973156286 380.0 842.0 0.05249533636454237 -0.0032105909618971033
258 RADIAL 1140 760 1070.9668924342707 570.0 380.0 -0.015532899720309579 0.033916571017043935
154 RADIAL 1351 754 1087.1773038605322 675.5 377.0232558139535 0.06168428127991348 -0.08807111023244196
71 RADIAL 1013 767 1171.5277018088814 506.5 383.2972972972973 -0.09547535352116314 -0.05092202619970646
340 RADIAL 1013 760 1170.0014181793217 506.5 380.0 -0.061254989482144306 0.017333623604858316
293 RADIAL 1013 760 1072.4785952154486 506.5 380.0 -0.14119048462021414 0.007591326746418631
322 RADIAL 1013 760 804.2443101886074 506.5 380.0 0.17303097261267122 -0.3774386488655825
319 RADIAL 1013 767 1069.2756697927246 506.5 383.2972972972973 -0.09210518066167878 -0.007312153628750086
225 RADIAL 760 1140 1465.8458143512091 380.0 570.0 -0.0015194438439225843 -1.5531323163512e-05
25 RADIAL 1013 767 971.9014904251544 506.5 383.2972972972973 -0.10624819187179595 0.06815963099978596
7 RADIAL 760 1140 4091.4360924836164 380.0 570.0 0.00013887677247415885 8.051661250754704e-07
143 RADIAL 1580 777 2048.076331430996 789.9999698003146 388.4444294388961 0.07073523665558144 -0.004432081142614616
341 RADIAL 1013 760 1058.8064889796565 506.5 380.0 -0.14419207670081052 0.029476720762362477
323 RADIAL 760 1013 794.2404815488798 380.0 506.5 0.10682704050364832 -0.07596526049134047
39 RADIAL 1013 767 1165.1021718590987 506.5 383.2972972972973 -0.09718304919220415 -0.05725559649893116
94 RADIAL 1013 760 1607.0318559255381 506.5 380.0 0.23223101241011676 -0.2263237534240314
106 RADIAL 1013 760 810.5195707764327 506.5 380.0 0.1964853692392639 -0.3878337869126667
212 RADIAL 760 1141 5083.475533566009 380.0 570.5 5.5402537620452364e-05 8.870847773009965e-08
302 RADIAL 760 1013 1221.9093404299927 380.0 506.5 -0.02947400593646267 -0.0016159593709038126
152 RADIAL 1352 755 1476.2152205807113 676.0 377.30232558139534 -0.0728813071526689 -0.029313315882684966
303 RADIAL 1157 771 932.3658338747706 578.5 385.6666666666667 0.03637529286467516 0.023471627195422368
311 RADIAL 955 760 844.4104138275967 477.5 380.0 -0.07685527909253302 0.44559912714464456
179 RADIAL 1013 767 928.547933125944 506.5 383.2972972972973 0.006485310352567694 -0.0867724404733655
309 RADIAL 1009 760 820.4875954861109 504.5 380.0 0.00959254467671776 0.019049471031957702
190 RADIAL 1684 760 1233.906358724981 842.0 380.0 0.09689738784268231 -0.16089607271277237
191 RADIAL 1684 760 1231.6714381583286 842.0 380.0 0.10919765961744032 -0.20847535578509108
174 RADIAL 760 863 1035.0322402870765 380.0 431.5 0.0027490950573464635 4.198362372201078e-05
132 RADIAL 1140 760 886.9740544183792 570.0 380.0 -0.08524657107206363 -0.09094816450892065
348 RADIAL 1013 760 826.4171508599214 506.5 380.0 -0.045494242354119106 0.002965025035667878
216 RADIAL 1140 760 826.6492614226769 570.0 380.0 0.12275528161069661 -0.005281933508620041
126 RADIAL 797 760 634.9092816134868 398.5 380.0 -0.0959656573420128 -0.03324808880745173
52 RADIAL 1142 760 1697.5135887998167 571.0 380.0 0.03228405570500605 0.0012111328650182248
53 RADIAL 1142 760 1169.6569816132876 571.0 380.0 -0.07034510371381619 -0.0025772699277500223
284 RADIAL 760 1013 1215.950240109203 380.0 506.5 -0.0037710948198234014 -0.0003389458678323189
317 RADIAL 1013 760 752.9595988995347 506.5 380.0 0.023285399826749976 -0.003104125165490153
61 RADIAL 1838 777 1614.6575563630088 918.9999838935007 388.4444387114576 -0.1247588689069144 -0.016927611238216043
268 RADIAL 1013 760 1040.108797472625 506.49999999999994 380.00000000000006 0.045169076403070454 -0.002443422968921945
219 RADIAL 760 1140 1111.232591359995 380.0 570.0 0.07155908598345913 -0.0002923373282587898
20 RADIAL 1140 760 1637.4043443074659 570.0 380.0 -0.013509565165642253 -0.0008754858669268745
4 RADIAL 1140 760 893.6421569423858 570.0 380.0 -0.01694567440568536 -0.0010850533341372056
77 RADIAL 1013 760 974.625074381744 506.5 380.0 -0.3366474160977896 5.659907066969865
17 RADIAL 1140 760 1487.1341123905056 570.0 380.0 0.028774369028843737 0.004279064504157609
3 RADIAL 760 1140 4091.443147251029 380.0 570.0 1.2899975747009084e-07 4.527107014294099e-11
215 RADIAL 1140 760 817.1881598123774 570.0 380.0 0.13227882993369927 0.057794066198933465
214 RADIAL 1140 760 815.1704968324424 570.0 380.0 0.036687504858079686 0.005985119088964097
153 RADIAL 1202 760 1064.8047858951245 601.0 380.0 0.05344397778865674 0.0019908014904268722
105 RADIAL 760 1013 752.6532497525569 380.0 506.5 0.0 0.0
19 RADIAL 1140 760 991.8649671553487 570.0 380.0 0.0 0.0
249 RADIAL 1140 760 814.2857142857144 570.0 380.0 0.0 0.0
78 RADIAL 1520 760 173.7142857142857 760.0 380.0 0.0 0.0
