# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 1087, mean track length: 4.78
0 0.06138603761460681 -0.2968578696999352 1.077102074915601 229 205 157 0.55
1 0.03073851123689764 -0.2625250211822695 1.041926187488579 151 138 141 0.66
2 0.08178693205252119 -0.2601971725085711 1.043787469280197 118 97 78 1.07
3 0.01468825985558064 -0.2385594376949085 1.043759436782974 194 196 194 0.15
4 0.07662514645371399 -0.2219386887147302 1.030331978766121 114 95 77 0.21
5 0.08187970162132419 -0.2174143545070511 1.030426641451423 119 91 68 0.33
6 0.08090554128030525 -0.2003838168877892 1.01972962451452 94 68 53 0.42
7 0.05237840939801697 -0.2014290259118857 0.9986551147021254 67 46 33 0.13
8 0.05534765390487595 -0.1895277453525955 0.9939177930967056 73 56 43 0.14
9 0.05992331365544246 -0.1992966727104813 1.003947650626974 64 45 36 0.22
10 0.08669642137496514 -0.1928194347274979 1.019162205093158 86 66 50 0.32
11 0.09432194753358392 -0.1907904598211468 1.026046780989355 81 58 43 0.15
12 0.09890841085329705 -0.1895294580175537 1.029552369525022 75 51 37 0.16
13 0.1044591313788484 -0.188276712820135 1.034211333467322 76 62 51 0.27
14 0.1041576184118695 -0.1860937723372726 1.029729635875622 155 122 95 0.42
15 0.04904872113621517 -0.1825697748246443 0.9831211409272889 110 80 60 0.36
16 0.05750259581345685 -0.1813079522468469 0.9916341515559146 84 56 42 0.29
17 0.09821362104216835 -0.1759877608923677 1.01820724646897 148 124 98 0.19
18 0.1044474009071931 -0.177333748555913 1.026473836142902 72 51 39 0.12
19 0.1045597360021584 -0.1772366766951289 1.026251577890926 78 56 42 0.16
20 0.1086329304125145 -0.1700445336031896 1.025610815720002 145 109 77 0.27
21 0.05940866770548547 -0.1674575553587943 0.9839587181280356 137 110 79 0.28
22 0.07459325022805163 -0.1561553863635627 0.9933971233484147 78 51 36 0.18
23 0.1273277914291626 -0.1486575097759708 1.029141406977383 120 112 104 0.12
24 0.04636750468484796 -0.1473922648427842 0.9656048614981285 70 44 30 0.19
25 0.05575097181220379 -0.1452090573944509 0.9721443088958475 64 41 29 0.04
26 0.07298331850622986 -0.1410169320900958 0.9810565090414611 94 60 44 0.16
27 0.07665477814585175 -0.1399934703880209 0.9847909285723657 72 51 41 0.17
28 0.09554326324265983 -0.1432889746408855 1.000131690451509 86 69 58 0.17
29 0.09380429091296738 -0.1356485384839012 0.9950702071837614 69 46 34 0.46
30 0.09762778801024152 -0.1350502629186483 0.9981650790815442 71 47 34 0.11
31 0.1072343457207817 -0.1322161091191314 1.005087486828644 90 59 42 0.22
32 0.113149983328508 -0.1307474638894514 1.008748168837664 84 50 26 0.23
33 0.1293021382031569 -0.1309333832130835 1.019791322830557 150 125 104 0.12
34 0.1336985437192992 -0.1273286066017453 1.024753721817878 202 214 221 0.46
35 0.06196193242169934 -0.1312291878880521 0.9705850746701266 111 87 71 0.37
36 0.1292596753311063 -0.1156364819135667 1.008355139056328 80 63 57 0.4
37 0.06035212573638404 -0.1255938119112635 0.9651814895980562 95 71 55 0.43
38 0.05908196662120246 -0.1151664674977892 0.9559929414833117 81 60 47 0.33
39 0.07541117623539983 -0.1107225020301821 0.961443471007168 81 54 40 0.8
40 0.08642835856702091 -0.1180868931687689 0.9767656122549135 94 64 51 0.18
41 0.08833697858904488 -0.1183949090012233 0.9773953769141785 126 89 67 0.15
42 0.1064456497719662 -0.1149143093618451 0.9892500348600952 101 74 54 0.15
43 0.1179248060168627 -0.1122484232115811 0.9993175485812176 123 94 74 0.06
44 0.1165355961065231 -0.1109946915104917 1.000736015605423 81 54 43 0.23
45 0.1297426111095714 -0.1087828838214801 1.006239699521289 132 109 89 0.26
46 0.1386338479133024 -0.09822300169585274 1.018702256113242 148 129 118 0.48
47 0.04742306715440014 -0.1100490672482927 0.944070672247753 132 92 65 0.19
48 0.06748422191314496 -0.1041619916671254 0.9569577728637848 66 43 28 0.45
49 0.07965471315324912 -0.1012833286482112 0.9659665359593939 81 54 36 0.28
50 0.08779995958118325 -0.09185648160442317 0.9593375301142217 136 100 79 0.32
51 0.09237923051123753 -0.09977969141522822 0.9707469261866195 135 98 68 0.29
52 0.105505794708843 -0.0945409250716068 0.9819101909067154 78 61 52 0.14
53 0.1168466425018214 -0.09659804818495629 0.9901082759980104 142 114 86 0.13
54 0.1214029922092892 -0.09034391727884596 0.9928447924240229 126 98 84 0.14
55 0.148129898293673 -0.08633475690560791 1.006889114100909 193 207 218 1.61
56 0.03367577237192221 -0.09487344891388866 0.9256300648242783 122 89 64 0.23
57 0.03276079601392601 -0.09337364411010768 0.9251529837778705 87 51 34 0.22
58 0.05617415272338289 -0.09121738499035689 0.9375609429535692 117 83 58 0.09
59 0.05519644886897046 -0.08937986908578968 0.936733138148087 112 88 67 0.37
60 0.07765525552199048 -0.084698476121088 0.9289684690725319 125 89 74 0.54
61 0.06804702888024194 -0.08484794957935002 0.9463426211386223 78 58 48 0.28
62 0.08432908409494588 -0.08480993695180716 0.954805764257346 68 46 36 0.23
63 0.09025787841832544 -0.08289826672091148 0.9573483588388363 98 66 48 0.2
64 0.09284363450638999 -0.08086001619796154 0.9571449412538471 106 92 81 0.18
65 0.09562410435015101 -0.08018057444174961 0.9565261899062252 127 102 85 0.13
66 0.09858646495234014 -0.08116286211764367 0.9614264278058251 62 45 35 0.16
67 0.1085278856612643 -0.07308371770141367 0.9736787505041344 148 102 72 0.29
68 0.1140834000265648 -0.07487464983107803 0.9709953261045552 120 100 84 0.19
69 0.1360811843828771 -0.06801347385813401 0.9876673963681299 126 95 75 0.25
70 0.04575144269737819 -0.08207389124467324 0.9100952766596273 106 79 65 0.22
71 0.03057654077557193 -0.07394815842448048 0.9100270662862382 134 73 47 0.22
72 0.0448337470749739 -0.0768599192815418 0.9223993434173032 124 95 71 0.13
73 0.05274201290618152 -0.07238542925944308 0.9256443901865865 96 68 50 0.25
74 0.1029682441089106 -0.0611517172416557 0.9409725221268512 158 115 90 0.22
75 0.1045761671771334 -0.0633511885694292 0.9596029198187341 75 57 50 0.14
76 0.145052603811713 -0.05499882888417067 0.9862182751378172 76 50 35 0.27
77 0.1419328020373475 -0.05224049173558293 0.9835597758308858 140 107 81 0.27
78 0.05476250616581912 -0.0682946602385002 0.9227308632020208 121 74 48 0.39
79 0.06964795845038596 -0.06499146392646464 0.9318759855284688 130 76 50 0.28
80 0.07615522777110562 -0.05135827957130793 0.9283237988999062 109 76 54 0.44
81 0.1296684534231864 -0.05292793173574872 0.9739925689309186 96 69 52 0.52
82 0.1295472717823505 -0.05117781054367294 0.971463071667946 114 83 65 0.17
83 0.1336917751015001 -0.04862458244616519 0.9760457054185214 84 52 35 0.27
84 0.02922003017801855 -0.05618239965165626 0.898523742561103 146 95 63 0.38
85 0.05045311840303834 -0.04966457906943136 0.9108075591009892 116 81 63 0.46
86 0.06077581680674693 -0.04183433274627777 0.9110362256345814 134 98 74 0.32
87 0.0738794820895381 -0.04328501439352069 0.9211058691029104 162 124 92 0.5
88 0.09485764286505738 -0.04759172720907505 0.9298275749721594 140 109 84 0.31
89 0.09540820555067953 -0.04129996341607201 0.9286457347171631 84 57 41 0.29
90 0.09252641952122087 -0.04102400718846209 0.9275053425423767 87 57 37 0.2
91 0.1106753380928309 -0.03896114928801345 0.9616659079566476 99 76 67 0.17
92 0.1179584319799387 -0.03440897971618784 0.9443844714969758 92 66 51 0.14
93 0.1253538605109988 -0.0313031966518122 0.9524826605295207 65 42 30 0.13
94 0.1455952050698198 -0.03492434679685749 0.9824228037761795 74 55 38 0.19
95 0.1486083867179502 -0.03427382893135413 0.9819532425377904 63 42 32 0.1
96 0.1439327567652339 -0.0291526995747864 0.9729487034043645 99 68 47 0.18
97 0.1431208048735733 -0.0279817088657181 0.9714984271194391 99 72 54 0.27
98 0.1487400897034286 -0.02814751624689771 0.9785749140791937 92 65 46 0.1
99 0.02356806100275644 -0.03762544768178069 0.9008900175592842 67 47 39 0.39
100 0.06330982683383912 -0.03361034155614056 0.9064621116328675 140 90 53 0.19
101 0.06251302926884938 -0.02885980592950673 0.902268680531735 136 89 56 0.13
102 0.05582925464611621 -0.03126363369719377 0.9283883263860051 123 99 85 0.07
103 0.02648439634870003 -0.03212974161635014 0.8840828048205183 130 93 66 0.55
104 0.1456566859059243 -0.00610747755752843 0.9634644896716011 90 62 43 0.13
105 0.03690593158297839 -0.01239510576964311 0.877472875458188 124 90 61 0.19
106 0.1140484699014268 0.01406625807331179 0.807572157136806 135 107 69 0.35
107 0.09514739359992397 0.0114138734143063 0.7989379453393732 104 69 43 0.35
108 0.1412261571283338 0.03029609680847711 0.821034056940888 83 43 27 0.5
109 0.1726211394602204 0.0282986425877798 0.8366707856023849 146 104 66 0.3
110 0.1751763832296125 0.02890381489151902 0.8375712896684202 184 136 92 0.35
111 0.09681808735849573 0.02613132787037845 0.7992432039347739 130 73 30 0.28
112 0.3695822682590041 0.07017825475211784 0.3893996519310907 122 77 51 0.47
113 0.4011266197939091 0.07492010566270918 0.4070518535961833 70 48 38 0.74
114 0.337876945951638 0.07226568424118018 0.3567633325979129 130 107 83 0.44
115 0.4472019033260898 0.08019158158317749 0.3467281815281291 76 59 47 0.3
116 0.4489481212150632 0.08106564557067042 0.3486328335783826 87 66 56 0.26
117 0.3459845302644228 0.07586998882591045 0.3601322953740307 95 72 50 0.58
118 0.3462706755835547 0.07714460598959572 0.3593651904851469 84 60 39 0.33
119 0.3570192984465391 0.08134978033294368 0.3743739059330145 105 82 61 0.38
120 0.3667300209242779 0.08059385251384621 0.3740436727477223 75 64 52 0.53
121 0.4088208333579592 0.08435679287304829 0.376039740513286 75 60 42 0.2
122 0.411534923804757 0.08502581818253827 0.3769407402161133 98 72 53 0.33
123 0.08392862164106718 -0.2653605262499415 1.07421666238828 86 80 76 0.92
124 0.05917064588498988 -0.2329958280428299 1.024310379145353 149 130 102 0.26
125 0.07113183330084272 -0.2204463896300227 1.025973473770905 111 93 78 0.33
126 0.06245616954725153 -0.20568173876204 1.007078786586565 81 64 54 0.4
127 0.07665959800698574 -0.2024021874958403 1.015161364732418 86 63 48 0.33
128 0.08399082709090566 -0.2006390222819286 1.020468336271574 112 92 76 0.18
129 0.08377858639526059 -0.2007114681398681 1.021412920670524 123 108 104 0.21
130 0.04982147155507299 -0.201199152985443 0.9965238076744409 121 93 72 0.39
131 0.0647205720392422 -0.1897105897122975 1.000164170339774 104 80 60 0.13
132 0.0763382762490975 -0.1951971608260128 1.011737736840054 96 70 52 0.26
133 0.1049964133005988 -0.1926203646341542 1.036485380434024 148 120 91 0.2
134 0.105457349997765 -0.1790870338429935 1.028679767921344 118 93 66 0.06
135 0.1084534972218816 -0.1782136280919637 1.031159080317728 143 120 100 0.24
136 0.1149202873065946 -0.1766749418453526 1.032246162292519 144 120 98 0.47
137 0.06986339692703447 -0.1700583454705636 0.9919582664136517 138 114 87 0.18
138 0.07283416590505021 -0.1695279862290559 0.9958486673335716 118 88 62 0.15
139 0.08630995233865801 -0.1751448922515813 1.000452967797286 105 77 59 0.39
140 0.0872106996894727 -0.1770016623556127 1.00397686624671 133 95 67 0.17
141 0.0819296584615733 -0.168867799167422 0.9950031240417714 131 105 79 0.22
142 0.1073754378885282 -0.1763188169063118 1.027223914979618 128 96 73 0.29
143 0.1054905381092583 -0.1695180398215083 1.023126403456104 117 83 61 0.22
144 0.1088704066212813 -0.1685461250269149 1.027010237312087 101 65 50 0.27
145 0.1098497994144195 -0.1756853703702369 1.029710145112185 104 76 61 0.29
146 0.1167564009968327 -0.1711973701891004 1.034015100260784 149 123 106 0.2
147 0.04772104084320838 -0.1626333990794634 0.9784008409028839 92 58 42 0.81
148 0.06662949072165747 -0.1656647119114662 0.9859039217634611 148 114 86 0.23
149 0.07089017183413726 -0.157124658471416 0.989244325795231 74 50 35 0.22
150 0.07420799871804418 -0.1643247762667194 0.9941471762854954 99 71 60 0.26
151 0.06563845916921873 -0.1612838520546774 1.003398366344786 125 98 84 0.75
152 0.09317426886578806 -0.1617091272543156 1.006332768815464 93 71 58 0.34
153 0.09755863801104514 -0.1628434663843847 1.01097720029233 143 117 89 0.29
154 0.09749764651873472 -0.1585511652938194 1.009680048034984 117 94 80 1.12
155 0.09323981643753143 -0.1511711580415248 1.001076256983096 90 64 49 0.2
156 0.1032340593950791 -0.1611419294132654 1.017180938886767 114 82 60 0.19
157 0.1092846291872073 -0.1573502087029936 1.018402322759333 115 86 72 0.18
158 0.1111131317828778 -0.1569249881012488 1.021127777308184 98 71 57 0.11
159 0.1110240562401559 -0.1569222461375354 1.021320890515841 90 65 50 0.16
160 0.1206643852405679 -0.1572366393439718 1.029323750513609 168 136 112 0.48
161 -0.006318151644321257 -0.1535566907850244 1.004942565183081 120 120 118 0.36
162 0.05451950250954463 -0.1499827830038256 0.9705385082713938 128 104 82 0.24
163 0.04897352403298072 -0.1467957268512561 0.9678351118214836 102 75 60 0.29
164 0.06489656200537197 -0.1527447226301628 0.9791205732268244 128 105 82 0.23
165 0.05910819224034392 -0.1505516563034719 0.9896847502529074 140 123 113 0.23
166 0.06209628521383836 -0.1435786521594758 0.9750907006510328 60 43 34 0.2
167 0.08107833081629012 -0.1419800555666431 0.9889777047534021 131 104 87 0.38
168 0.08957904187690935 -0.1492364385689694 0.9969996156950189 128 87 61 0.12
169 0.09310194232255309 -0.1457385393238117 0.9919212558006392 121 91 72 0.62
170 0.05132708969795885 -0.1373845066607449 0.9607104504720521 109 76 50 0.62
171 0.0584145649200779 -0.1359259999902904 0.9692649597078113 117 84 58 0.54
172 0.07355462799863843 -0.1300084565358907 0.9715372614877351 89 58 36 0.27
173 0.07301723169584318 -0.1235939087151963 0.9690508625696606 126 92 67 0.09
174 0.08148478814458293 -0.127944050933319 0.9845876113434289 124 99 84 0.28
175 0.09186109802973152 -0.1248827438657104 0.9817794040478343 126 98 71 0.24
176 0.1089532535672432 -0.1191171633554359 0.9989328852478414 98 83 69 0.26
177 0.1170969133891707 -0.1159035737700597 1.000743042916516 131 111 92 0.13
178 0.0551716535620369 -0.1178400289435713 0.953861701341151 126 78 50 0.31
179 0.09245302300389313 -0.1106015485996288 0.9804380885603179 94 69 56 0.22
180 0.1209533308047364 -0.1009445439924716 0.9964085357167556 134 106 77 0.23
181 0.1287206532414102 -0.09879171456725608 0.9962794767778196 147 105 71 1.3
182 0.03470000615864965 -0.1123897355541029 0.9398778105138359 74 46 28 0.19
183 0.07020991986417913 -0.1048845204899219 0.9576029240637289 153 113 77 0.21
184 0.09375125732286427 -0.09789621832825468 0.9726539296801544 85 58 45 0.32
185 0.0944678379306384 -0.09679402274410792 0.9788682244898164 94 62 39 1.54
186 0.09201604617186876 -0.09431572509207331 0.9647300578044087 118 97 81 0.19
187 0.08974986198149815 -0.09513178391256885 0.9684819779764573 116 79 66 0.28
188 0.08692207068392066 -0.0932979260103852 0.9690169134363171 88 67 57 0.2
189 0.09802114056221234 -0.09382236880803441 0.9751319136186853 110 81 68 0.34
190 0.1076551652676462 -0.09405019055841718 0.9817290414030104 121 94 71 0.35
191 0.1180637320167489 -0.0962691449951982 0.9973848624300832 135 113 96 0.3
