# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 12181, mean track length: 8.0
0 0.7171003067797307 -0.9948575622820144 0.4647374667489145 95 91 84 0.5
1 0.7085817863232676 -0.9825436121461877 0.4622894608074588 93 93 87 0.44
2 0.7150734582386141 -0.9708578883592756 0.4549014578169622 80 79 76 0.39
3 0.7115449027633068 -0.9120851268028758 0.4447358916281026 89 84 74 0.29
4 0.7301430320800583 -0.9130840195099856 0.452146831828344 122 117 107 0.53
5 0.6917606896675262 -0.8567390104658661 0.4370418642441598 77 77 71 0.32
6 0.7009452784314277 -0.7745678906342441 0.4309805066910835 143 140 128 1.06
7 0.6874065366214458 -0.7752711695600303 0.3887921396363494 115 114 107 0.33
8 0.5651045589859718 -0.4551699827985554 0.8239121807337186 141 148 156 0.62
9 0.6628105990237162 -0.615573393412469 0.4448266831699197 98 96 88 0.18
10 0.5449694732776934 -0.3904136129637351 0.80758043967425 165 178 186 0.38
11 0.5360746703803549 -0.3658478529734653 0.8192049950255201 66 64 58 0.39
12 0.5553379756857524 -0.3668908740006932 0.8308780245374201 102 100 97 0.45
13 0.5589555168700768 -0.3634985869264555 0.8274258199880725 126 123 119 0.58
14 0.5530061229612193 -0.3389760793105588 0.8110751538679869 138 139 137 1.13
15 0.550612232686594 -0.307377807480661 0.8292584508842435 116 116 112 0.26
16 0.5378293297044244 -0.2998744157751776 0.8072186062039233 107 110 112 0.23
17 0.6405938523123151 -0.4569823357879951 0.4167366530690931 99 97 90 0.35
18 0.6523808597131885 -0.4612746181063808 0.3915406438933428 96 96 89 0.47
19 0.54566701645808 -0.2884564721077703 0.8114141973422967 92 91 85 0.45
20 0.4543099932788244 -0.1908692782550482 0.9975156294385205 63 72 79 0.25
21 0.6696897022603087 -0.451112009262801 0.374055515467925 75 72 63 0.31
22 0.4724359552257311 -0.1771648033049548 0.957042760516131 79 82 85 0.27
23 0.4609994095032255 -0.1621721943122309 0.9898981725417552 84 84 80 0.21
24 0.471345274271892 -0.1678371914764936 0.9663168180118663 99 98 94 0.26
25 0.4667448012876347 -0.163759343135369 0.9649933037981039 69 69 60 0.32
26 0.4716091932507946 -0.1624723959417625 0.9660011136655619 94 94 93 0.31
27 0.4732195162928192 -0.1631039697471971 0.9566770283543115 71 78 79 0.53
28 0.5392100119770237 -0.2085298079782426 0.7898215231305111 67 70 69 0.29
29 0.5430175305800304 -0.2113852295358466 0.7784695586882964 113 113 105 0.4
30 0.5515235492350876 -0.201263047358501 0.8255189139684818 106 105 100 0.34
31 0.6249980165226009 -0.2528056018666658 0.6944357509089324 64 64 62 0.37
32 0.5799125407226485 -0.2195660104230541 0.7528015968758641 48 48 49 0.18
33 0.5793503411559568 -0.2135190100781457 0.7525598570297662 60 61 58 0.26
34 0.5837748275085108 -0.2152010752749431 0.7448698784340613 58 56 52 0.2
35 0.5868493181756395 -0.2165566708619031 0.7311941653749899 65 67 65 0.3
36 0.5830290687341704 -0.2110177616393141 0.73346042646865 71 74 73 0.35
37 0.593203060842673 -0.2185718622564506 0.710325791686848 62 63 61 0.34
38 0.6184222423560998 -0.2431313357692213 0.622074260231936 45 46 44 0.66
39 0.4494252221481737 -0.1060916011796419 0.9916383656268764 76 76 75 0.44
40 0.4482452882638569 -0.103591626513173 0.9924771656446716 92 97 98 0.45
41 0.671132503251883 -0.2633720012209675 0.4556086273798897 57 61 63 0.31
42 0.5363223016479879 -0.1571646044091619 0.7943870741535574 102 101 95 0.23
43 0.6280779128219444 -0.2229228746032196 0.5898085641904276 103 97 88 0.24
44 0.6585387097991716 -0.2688162051074059 0.4062608129557266 114 113 106 0.21
45 0.6585106926230062 -0.2629873936715496 0.4056270221464523 71 70 63 0.33
46 0.546920046779366 -0.1489375469647038 0.8128618998283943 77 75 71 0.29
47 0.5665462944822625 -0.1633780570187111 0.7623608172020873 77 73 63 0.3
48 0.6595652862839523 -0.2373108461211466 0.491778511113251 79 78 72 0.36
49 0.6813373999453211 -0.2582924011841293 0.4166084982294208 90 89 82 0.43
50 0.6464657207937781 -0.222226177064576 0.5390395424659018 78 75 69 0.42
51 0.5742771959555898 -0.1475650836083605 0.7567347899306549 37 39 35 0.25
52 0.5404776245724023 -0.1238595987683942 0.8263677838485028 73 69 63 0.4
53 0.6868683526058258 -0.2592327754163737 0.2991238378450496 105 102 92 0.41
54 0.5897900614871838 -0.160024449177923 0.6899272773328425 89 89 85 0.22
55 0.605791314446727 -0.1642731846777429 0.6815650679986959 32 33 26 0.5
56 0.4847946546251189 -0.08802699552210297 0.931824230194684 115 116 111 0.22
57 0.500969436638383 -0.09325287041263705 0.8897290666686691 85 84 78 0.5
58 0.8048004878393179 -0.3207565097853303 -0.008390474452200758 111 110 103 0.75
59 0.6038044745039296 -0.1501295782923016 0.6602727372399826 98 100 94 0.32
60 0.4784262306141341 -0.07360074393066371 0.9385567755213852 95 98 96 0.41
61 0.4776380345902191 -0.07147768528049628 0.9403685095101386 71 75 78 0.15
62 0.4773289260399869 -0.06080055259886094 0.9393772906763888 83 76 52 0.31
63 0.5563197900923703 -0.1041634471259399 0.7655442337142633 111 107 96 1.04
64 0.7507551737630717 -0.2999084408187899 -0.1919412567736525 81 82 80 0.3
65 0.67481459349771 -0.1921678704181507 0.3090241219400455 56 52 47 0.31
66 0.5655215129887564 -0.09672452102772996 0.7567333667829134 51 53 51 0.43
67 0.4913000472110196 -0.05738543318776487 0.9051375754711382 37 38 37 0.27
68 0.5651947231453595 -0.09422860349606038 0.7588183500110807 75 76 70 0.19
69 0.6602271660168804 -0.16779951160775 0.3966606043323297 72 71 64 0.37
70 0.5811097373660664 -0.08826331002241908 0.7288681927559151 78 75 65 0.26
71 0.7815813935590851 -0.2654479328797857 -0.1886475074139398 55 54 50 0.25
72 0.6249905954515432 -0.1124702320533547 0.5887651584538133 87 88 82 0.25
73 0.7976350668536037 -0.2583027414346037 -0.1866058075817052 103 103 97 0.35
74 0.6462202938852842 -0.1191875063770351 0.5229105075930461 86 84 77 0.27
75 0.6022702669206351 -0.09086635770567345 0.6634718680926139 78 77 66 0.46
76 0.7773414506273918 -0.2493060487177969 -0.181074716614724 81 81 83 0.37
77 0.5705105531429979 -0.06868280457986173 0.7502416145800634 59 60 54 0.26
78 0.6552082361745419 -0.1351104984151165 0.3929215674969643 102 100 95 0.29
79 0.6245586914713511 -0.09833317254145793 0.588908030115443 100 100 91 0.38
80 0.6299822295962563 -0.1004530475267287 0.5687073551682702 106 104 94 0.27
81 0.5792536497238813 -0.06818504598788644 0.7447928970776603 83 82 74 0.26
82 0.5959582185102423 -0.08067698609091078 0.6746271154363982 86 84 73 0.33
83 0.6785862254155831 -0.1301441459432007 0.4155357179135611 83 80 72 0.23
84 0.7653815167685162 -0.1820880919886465 0.1207754796832441 48 50 45 0.18
85 0.6491069020333202 -0.1084102143731283 0.5071670208578974 83 81 72 0.32
86 0.5992664529824829 -0.07804470266493732 0.6697995647146027 54 53 46 0.43
87 0.6440576302804478 -0.104218006389778 0.5214653903558206 94 91 85 0.36
88 0.6530582784529798 -0.1057693771776499 0.4977559730869946 85 82 73 0.4
89 0.7922189326615937 -0.1936570455507617 -0.02653096180591263 94 94 87 0.36
90 0.6481993969931766 -0.09863381252796222 0.5114612042765604 83 82 74 0.38
91 0.6765237569404471 -0.1133188149007502 0.4168872056803762 65 63 53 0.34
92 0.6586902484868277 -0.115023986220547 0.364202925228898 78 72 57 0.3
93 0.6523062221489541 -0.1100200589305097 0.3721857419323268 100 96 82 0.29
94 0.6616668565417885 -0.1102326483113761 0.3531849645328292 67 63 52 0.3
95 0.6561469907802979 -0.1076727669672023 0.3657002159606616 69 65 52 0.33
96 0.7113229304903034 -0.9974150822021508 0.4620183904243643 148 146 138 0.56
97 0.7195758851300452 -0.9601352097047331 0.4568643646048415 44 44 42 0.46
98 0.7056875475468333 -0.920353391470224 0.4482790380417959 84 82 74 0.4
99 0.7182447014949686 -0.9226558189749574 0.4531249835340638 75 72 69 0.48
100 0.6972624588173865 -0.8653192249386532 0.4462379290442968 108 106 99 0.48
101 0.6940778821244343 -0.8061440555934902 0.4316514617466816 118 117 109 0.35
102 0.695956702671472 -0.7799875725239374 0.4027249145988405 66 64 60 0.35
103 0.7227994564309396 -0.7342945501397069 0.4386095698412013 122 119 109 0.46
104 0.4585433082461454 -0.2182703598349212 1.008956009319675 98 102 101 0.22
105 0.5456945380156116 -0.310079160637579 0.822784495151743 123 122 114 0.54
106 0.6589395960947899 -0.4757839725654838 0.4379278972346711 111 107 98 0.52
107 0.7179303277802259 -0.4976972953743086 0.4283378257507524 110 106 96 0.45
108 0.5422975904338113 -0.3008672312824575 0.814158005339857 102 103 100 0.58
109 0.7120917762946802 -0.4656557126246315 0.441646555930378 92 88 82 0.4
110 0.7109748519372424 -0.4588205232431609 0.4474840549002658 110 110 104 0.38
111 0.6926948003829757 -0.4552648712897172 0.430043881956285 110 108 99 0.5
112 0.5526010454840881 -0.2787365458509627 0.8180457007433655 101 98 87 0.49
113 0.5513573235014446 -0.2831945986829942 0.7916959868963884 109 107 101 0.44
114 0.4485187424940469 -0.1746854213944734 1.000984689379566 82 78 74 0.62
115 0.4603171152822689 -0.1620109652696858 1.00053513311821 89 86 87 0.16
116 0.4603894972352403 -0.1592083621457941 1.003095227613432 86 87 77 0.43
117 0.5403762769851179 -0.2235567800573222 0.8200390543782201 131 131 126 0.24
118 0.5467550708627774 -0.224772496767114 0.8216611003173374 102 102 94 0.23
119 0.5392871003313259 -0.2231174019409678 0.7879004764018347 121 119 115 0.47
120 0.5468279943301577 -0.2137704119585516 0.8193777971242695 91 92 88 0.42
121 0.6516800301464539 -0.3462286972387905 0.4083941218928019 128 124 116 0.3
122 0.5437528999300223 -0.2064368317327717 0.823361130546733 116 117 111 0.51
123 0.658270544455189 -0.345405950526617 0.4150553009982062 115 114 106 0.42
124 0.5789480940529853 -0.2302812147567097 0.7603387870804416 63 66 66 0.62
125 0.5409614866095245 -0.2105866182297135 0.7825262083390297 87 88 84 0.55
126 0.5360590892090776 -0.2045636609092429 0.7935972897441197 127 128 123 0.34
127 0.5765041478357461 -0.2136255538113083 0.7597448135776423 53 55 55 0.25
128 0.6705308347456155 -0.2851150882067441 0.5586643896364263 46 50 51 0.33
129 0.5781813253480665 -0.2094123218405184 0.7556331969351505 90 90 86 0.34
130 0.5817705278835399 -0.2106282417284829 0.7414009675768425 92 92 87 0.3
131 0.5880778505611928 -0.2128395683560325 0.7276935657306027 99 99 93 0.4
132 0.6035742178829009 -0.2182448101353234 0.6751616319149782 100 102 97 0.37
133 0.6036943033721587 -0.2183385649117866 0.6614858738031875 85 87 81 0.21
134 0.6111992325972595 -0.2204771457312459 0.6537048195497799 97 97 91 0.31
135 0.6122779441674444 -0.2211401251231511 0.6467797871714985 91 92 87 0.21
136 0.4914118381602848 -0.1324539403273132 0.9066799414723248 89 88 86 0.36
137 0.5831644385510593 -0.1846631154204839 0.753114043176104 76 76 72 0.17
138 0.6214042478901968 -0.224484370801679 0.6155457143145741 88 88 83 0.24
139 0.4911903469679307 -0.1265959155992228 0.9146111021575745 89 85 75 0.4
140 0.6628040873613742 -0.2857974409690706 0.3753786299511036 111 106 95 0.33
141 0.634559708228875 -0.228824064006768 0.5734455034451771 94 93 87 0.35
142 0.4753668325729107 -0.1070902269650654 0.9535064250606491 115 116 109 0.29
143 0.4683318540898317 -0.09966030075091906 0.9730216125077172 131 116 98 0.24
144 0.555866869869028 -0.1487617878128466 0.8153684443376797 96 90 83 0.25
145 0.492795858372659 -0.111124566746982 0.9061200177753314 114 113 105 0.37
146 0.5709734082706145 -0.1402286748385627 0.8210848425967149 76 72 65 0.17
147 0.45771012342811 -0.07999206979614767 0.9860618703594264 80 80 76 0.43
148 0.6748313538280252 -0.2579715138699742 0.316770917027935 57 54 50 0.44
149 0.4788504144340074 -0.08921207595417588 0.9422249111364674 106 108 102 0.37
150 0.6680906492523512 -0.239455517410497 0.3608702479420179 94 94 88 0.49
