# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 33
32 RADIAL 1140 760 1226.275236229482 570.0 380.0 -0.025023847831137785 -0.0033230060594844598
266 RADIAL 760 1013 1036.6948096940187 380.00000000000006 506.49999999999994 0.017920466109856693 0.0008963807146906697
322 RADIAL 1013 760 752.5147379730583 506.5 380.0 0.0011794268584672549 3.47217470674885e-05
37 RADIAL 1147 760 1704.5186737706197 573.5 380.0 0.034757348559684535 0.0010395174854257998
264 RADIAL 760 1013 1037.0045524574814 380.00000000000006 506.49999999999994 0.00017064775249821658 -0.0029102287851624975
329 RADIAL 1140 760 1239.9210501858345 570.0 380.0 0.0022770741138531778 0.0005634414280244335
510 RADIAL 1140 760 893.1667441461868 570.0 380.0 -0.01669787278087536 -0.0022683540173261043
512 RADIAL 1140 760 1586.9616462078498 570.0 380.0 -0.13910538829745944 -0.01964211844530931
303 RADIAL 1157 771 949.8918959444754 578.5 385.6666666666667 -0.06882817481425031 -0.00537776267619533
154 RADIAL 1351 754 1105.804430717334 675.5 377.0232558139535 0.07858193864706844 0.028875587919437305
323 RADIAL 760 1013 782.7488163523699 380.0 506.5 0.04007654488557581 0.011739940296849783
408 RADIAL 760 1157 1388.3399433672735 379.99999999999994 578.5 0.005970945924948245 0.0004935179546174134
4 RADIAL 1140 760 896.6463012540993 570.0 380.0 -0.07178358535527617 -0.005741982296728471
295 RADIAL 1139 760 1240.4222568014238 569.5 380.0 0.06984415404884543 0.052073398482439984
361 RADIAL 1013 767 981.924289796879 506.5 383.2972972972973 -0.0639254997389715 0.014688828976560098
301 RADIAL 1013 767 1175.0887701571876 506.5 383.2972972972973 -0.09391261015857688 0.018576497291848838
87 RADIAL 760 1684 1204.174567725801 380.0 842.0 0.06017882986448393 0.002961249449067106
25 RADIAL 1013 767 982.7867829850398 506.5 383.2972972972973 -0.04228621914445365 -0.008645432199621291
340 RADIAL 1013 760 1178.2467736409667 506.5 380.0 -0.045944816218980104 -0.008831147720977324
71 RADIAL 1013 767 1174.9309953943705 506.5 383.2972972972973 -0.0697941498012789 -0.010301757632517687
309 RADIAL 1009 760 808.3696363774001 504.5 380.0 -0.03582454470692656 -0.013865751986146159
522 RADIAL 1013 760 900.9408780284748 506.5 380.0 -0.06416329183562984 -0.01690599072110164
39 RADIAL 1013 767 1172.3115449092945 506.5 383.2972972972973 -0.04198420078778482 -0.0162778047067932
452 RADIAL 1351 754 1101.288906521532 675.5 377.0232558139535 0.12094140327557334 0.023578050510797338
293 RADIAL 1013 760 1082.4799127897493 506.5 380.0 -0.09371849760886092 -0.030746510232120994
3 RADIAL 760 1140 4091.4429895158137 380.0 570.0 0.0 0.0
359 RADIAL 1013 760 144.7142857142857 506.5 380.0 0.0 0.0
106 RADIAL 1013 760 839.3428571428573 506.5 380.0 0.0 0.0
299 RADIAL 1013 767 1163.6730406993145 506.5 383.2972972972973 0.0 0.0
428 RADIAL 760 906 625.297344899839 380.0 453.0 0.0 0.0
78 RADIAL 1520 760 173.7142857142857 760.0 380.0 0.0 0.0
336 RADIAL 1013 760 897.2285714285714 506.5 380.0 0.0 0.0
319 RADIAL 1013 767 1060.7973301346237 506.5 383.2972972972973 0.0 0.0
