# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 3321, mean track length: 5.01
0 0.03135487000750942 -0.3139336304292836 1.117537260982639 168 140 116 2.5
1 -0.008726849076348998 -0.2972623128956485 1.127357240037644 169 176 178 1.4
2 0.01398014384514173 -0.2813231364310037 1.11154863480584 146 94 50 1.43
3 0.04906881418080201 -0.3025080971080787 1.112099864171579 190 145 90 1.46
4 0.05295091382993168 -0.2984892384028046 1.107271189749567 122 90 65 1.07
5 0.0522276373350902 -0.2998176286826194 1.109666962535669 123 89 57 1.21
6 -0.003588621281699705 -0.271236885986792 1.114768281304626 131 107 71 1.22
7 0.0196814238245313 -0.2750008900541045 1.102882784011737 101 78 70 2.17
8 0.02550474972894516 -0.2614509024600262 1.091714574538572 72 43 28 0.93
9 0.009331509499613234 -0.2591101408696551 1.101118023387207 85 44 20 1.78
10 0.01826293015515672 -0.2591921142614665 1.089417346723339 99 74 46 0.87
11 0.02395244604801248 -0.2400718302730783 1.052498990216328 101 63 44 1.65
12 0.04623143040554632 -0.274224447789451 1.101722146706401 103 80 64 0.84
13 0.04903144405714794 -0.2545039986492836 1.105094055464362 138 77 38 1.12
14 0.05657844974440755 -0.2720570206722214 1.110887782095229 79 57 46 1.74
15 0.059221689515555 -0.2574913076775177 1.111898771923071 99 74 56 0.78
16 0.05577571810730428 -0.2511623487898713 1.105334638308286 136 85 58 1.17
17 0.05578348201597651 -0.2513829065791131 1.10644500627993 123 83 56 1.1
18 -0.0197795372526543 -0.2561865513738776 1.139606513970856 165 175 168 1.06
19 -0.01256168081213459 -0.2338852043061979 1.106671265999057 114 68 39 1.54
20 0.006892922775797262 -0.2169406717206499 1.063879870847273 138 75 41 2.04
21 0.0187440354797304 -0.235905685800533 1.066905380169662 217 145 73 1.45
22 0.0249595962971511 -0.2241279870154644 1.047703642718702 144 100 70 1.48
23 0.0275697455293521 -0.240924126404319 1.076564211340175 103 78 59 1.21
24 0.02178514834040127 -0.2212044997743661 1.041677004290272 109 59 33 1.43
25 0.03024553760823119 -0.2216216761793383 1.060821992947927 68 47 40 1.35
26 0.04241421595767899 -0.2396998412063904 1.084985729271731 82 57 46 0.67
27 0.03757899224525985 -0.2325852804158275 1.089645681690566 107 52 29 0.9
28 0.06618209062900195 -0.2293090998701702 1.101135091779075 98 52 31 0.66
29 0.0811086563712283 -0.2406764878928129 1.131346717448241 194 205 218 0.43
